Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;14.3000001907;3;21.0;2;6.0;14.3000001907;3;21.0;
2;2;7.30000019073;13.0;3;21.0900000334;2;7.15000009537;13.0;2;21.0599999428;
3;2;8.32699966431;12.0;3;21.1871190071;2;8.15900039673;12.0;2;21.1229639053;
4;2;9.35613536835;11.0;3;21.2917383909;2;8.16844463348;11.0;2;21.1889609098;
5;2;10.3875217438;10.0;3;21.4042263031;2;8.17834377289;10.0;2;21.2580518723;
6;2;11.631901741;10.0;3;21.5249304771;2;9.2830619812;10.0;2;21.3302885294;
7;2;12.6862182617;10.0;3;21.6541694403;2;9.7993144989;10.0;2;21.4057120085;
8;2;13.7443761826;10.0;3;22.2087649107;2;9.81628513336;10.0;2;21.8984082937;
9;2;14.8139448166;10.1999998093;3;22.7014135122;2;9.92714214325;10.1999998093;2;22.3222295046;
10;2;15.2156352997;10.3632001877;3;24.0319356918;2;10.0225009918;10.3632001877;2;22.688400507;
11;2;15.814371109;10.9097137451;3;25.2049109936;2;10.1048898697;10.4951858521;2;23.8809107542;
12;2;16.3422107697;11.3658018112;3;26.2329595089;2;10.3732051849;11.0209560394;2;24.9034298658;
13;2;18.9317321777;11.7372808456;3;27.1358840466;2;12.1703767776;11.4571752548;2;25.7698295116;
14;2;20.9317321777;12.0336990356;3;27.9364440441;2;14.1703767776;11.8107032776;2;26.500371933;
15;2;22.3505058289;12.2662630081;4;28.6571342945;2;16.170375824;12.0916318893;3;27.1177392006;
16;3;23.5128135681;12.446267128;3;29.1499218941;3;17.284236908;12.3113050461;3;27.6441450119;
17;3;24.6862068176;12.5;4;29.5586924553;3;18.3263702393;12.4808797836;4;27.878672123;
18;3;25.8701553345;12.5;4;29.9890928268;3;19.3705348969;12.5;4;28.0836718082;
19;3;27.063835144;12.5;4;30.4386553764;3;20.3188266754;12.5;4;28.2969486713;
20;3;27.6973953247;12.5;4;30.9042773247;3;20.3668136597;12.5;4;28.5179448128;
21;3;27.9069252014;12.5;4;31.3822712898;3;20.4165382385;12.5;4;28.7459800243;
22;3;28.1220207214;12.5;5;31.86845541;3;20.4678459167;12.5;4;28.9802544117;
23;4;28.3408050537;12.5;5;32.3582825661;3;20.5205574036;12.5;5;29.2198557854;
24;4;26.3408050537;13.5;5;32.8469986916;3;20.5744667053;12.5;5;29.4637694359;
25;4;25.3408050537;13.5;5;33.3298244476;3;20.6293487549;12.5;5;29.7108941078;
26;4;25.3408050537;14.5;5;33.8021402359;3;20.6849517822;12.5;5;29.9600582123;
27;4;24.3408050537;13.5;5;34.2596635818;3;19.625;13.5;5;30.2100424767;
28;4;24.3408050537;14.5;5;34.6986026764;3;19.625;14.5;5;30.4596014023;
