Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
77;5;29.2564754486;31.066947937;17;33.8708355427;7;35.7488136292;59.3698196411;21;82.5009565353;
78;6;27.2804641724;30.066947937;16;37.3335940838;6;34.0562744141;54.12890625;21;80.4983825684;
79;6;27.7000007629;31.0;17;37.5359897614;6;34.2592697144;54.7493438721;22;81.393651247;
80;7;30.7000007629;31.0;16;40.0748682022;5;32.3593826294;48.6097412109;22;80.2930147648;
81;7;29.493144989;35.0;17;40.4292709827;5;33.4000015259;49.7000007629;22;80.4692260027;
82;7;28.7000007629;39.0;17;40.7879128456;5;32.4000015259;51.7000007629;22;82.1245543957;
83;7;27.7000007629;43.0;17;41.1503140926;5;31.3999996185;53.7000007629;23;83.4526412487;
84;7;26.7000007629;46.0;16;42.5159347057;5;30.3999996185;55.7000007629;22;83.4197586775;
85;7;26.7000007629;50.0;15;42.9241752625;5;29.3999996185;57.7000007629;20;84.5629355907;
86;7;28.7000007629;52.0;15;43.3355619907;5;28.3999996185;58.7000007629;21;84.499973774;
87;7;26.7000007629;53.0;16;43.7493827343;6;28.1000003815;59.7000007629;21;85.5279159546;
88;7;25.7000007629;55.7881355286;16;44.1413146257;6;28.1000003815;60.7000007629;21;85.459127903;
89;7;24.7000007629;57.7999992371;17;44.5183674097;6;28.1000003815;61.7000007629;23;86.4242589474;
90;7;24.5874500275;59.7999992371;17;44.8966290951;6;28.1000003815;62.7000007629;23;86.3190550804;
91;7;22.7000007629;59.7999992371;19;45.2752056122;6;28.1000003815;63.7000007629;23;87.258023262;
92;7;22.9775943756;61.7999992371;20;45.6531789303;6;28.1000003815;64.6999969482;24;87.1667416096;
93;7;22.0;61.7999992371;22;46.0296193361;7;28.1000003815;65.6999969482;23;88.10221982;
94;8;23.0;63.7999992371;17;67.4035989046;6;26.1000003815;47.0;23;67.0297579765;
95;8;24.0;64.8000030518;17;67.7742033005;6;26.1000003815;48.0;23;67.0172028542;
96;8;26.0;66.8000030518;17;68.1405456066;6;26.1000003815;49.0;22;68.082400322;
97;8;27.0;68.545135498;18;68.5017786026;6;26.1000003815;50.0;23;68.069067955;
98;8;28.0;69.0416717529;18;68.8571046591;7;26.1000003815;51.0;22;69.1017432213;
99;8;29.0;69.2160949707;19;69.2057876587;7;26.1000003815;52.0;22;69.0856537819;
100;8;30.0;69.3859863281;19;69.5471591949;7;26.1000003815;53.0;23;69.117246151;
101;8;31.0;65.3859863281;19;69.8629888296;7;26.1000003815;54.0;23;69.1886978149;
102;8;32.0;63.3859863281;22;70.1387506723;7;26.1000003815;55.0;23;70.2925467491;
103;8;33.0;65.3859863281;24;70.4076801538;7;27.1000003815;57.0;24;70.4817662239;
104;8;34.0;67.3859863281;24;70.6693935394;7;28.1000003815;59.0;25;71.9160139561;
105;8;35.0;70.3859863281;23;70.9235842228;7;28.1000003815;61.0;23;73.0600318909;
106;8;36.0;72.1485519409;24;71.1700217724;7;29.1000003815;64.0;23;74.3675893545;
107;8;37.5591773987;70.1485519409;26;71.399222374;7;28.1000003815;65.0;23;74.3472236991;
108;8;37.5866928101;73.3485565186;26;71.5900225639;7;29.1000003815;67.0;23;75.5365181565;
109;9;37.6143913269;77.3485565186;22;98.773999691;6;18.0;62.0;23;48.4703803062;
110;9;38.6422424316;82.3485565186;24;98.9511699677;6;19.0;64.0;24;49.5705369711;
111;11;39.6702156067;87.1485519409;23;99.1215939522;6;18.0;64.0;24;49.4650353789;
