Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.0;4;20.0;1;8.0;11.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
7;1;12.0;10.0;4;20.0;1;9.5;10.0;4;20.0;
8;1;13.0;10.0;4;20.3999996185;1;9.5;10.0;3;20.3999996185;
9;1;14.0;10.1999998093;4;20.7264003754;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;14.3268795013;10.6632003784;3;22.8194274902;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;15.2687425613;10.9097137451;3;23.7716035843;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;15.6972227097;11.3658018112;3;24.5557456017;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;18.2867431641;11.7372808456;3;25.1909515858;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;20.2867431641;12.0336990356;3;25.6996334791;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;21.3439407349;12.2662630081;4;26.10437572;1;13.7228336334;12.0916318893;3;24.6226100922;
16;3;22.3640708923;12.446267128;3;26.2577478886;1;14.7228336334;12.3113050461;3;24.9617595673;
17;3;22.8187427521;12.5;3;26.3048160076;1;15.7228336334;12.4808797836;3;25.0;
18;3;24.4059104919;12.5;4;26.3530313969;1;16.7228336334;12.5;4;25.0;
19;3;25.4276065826;12.5;4;26.4023760557;1;17.625;12.5;4;25.0;
20;3;25.8810691833;12.5;4;26.4528282881;1;17.625;12.5;5;25.0;
21;3;25.9037723541;12.5;4;26.5043625832;1;17.625;12.5;5;25.0;
22;3;25.9269638062;12.5;3;26.5569496155;1;17.625;12.5;5;25.0;
23;3;25.9506263733;12.5;4;26.6105561256;1;17.625;12.5;5;25.0;
24;4;25.9747505188;12.5;3;26.6651450396;1;17.625;12.5;5;25.0;
25;4;23.9993152618;13.5;3;26.72067523;1;17.625;12.5;6;25.0;
26;4;23.0243034363;14.5;3;26.7771017551;1;17.625;12.5;6;25.0;
27;4;23.25;13.5;3;26.8343759775;1;17.625;12.5;6;25.0;
28;4;22.0754699707;13.5;3;26.8924454451;2;17.625;12.5;5;25.0;
29;4;22.25;13.5;3;26.9512542486;2;17.625;12.5;5;25.0;
30;4;23.25;13.8658781052;3;27.0107431412;2;17.625;12.5;5;25.0;
31;4;22.1548347473;13.5;3;27.0708494186;2;15.625;13.5;4;25.0;
32;4;22.25;13.5;3;27.1315076351;2;14.625;14.5;2;25.0;
33;4;23.25;13.9920558929;4;27.1926498413;2;13.625;15.5;2;25.0;
34;4;24.25;14.0348548889;4;27.2542052269;2;12.625;16.5;2;25.0;
35;4;23.25;13.5;4;27.3161010742;2;12.0;17.5;2;25.0;
36;4;23.25;13.5;4;27.3782629967;2;12.0;18.5;2;25.0;
37;4;24.25;14.1647844315;5;27.4406147003;2;12.0;19.5;3;25.0;
38;4;25.25;14.2084302902;5;27.5030794144;2;12.0;20.5;3;25.0;
39;4;25.25;16.2084312439;5;27.5655794144;2;12.0;21.5;3;25.0;
40;4;25.25;18.2084312439;6;27.628036499;2;12.0;22.5;5;25.0;
41;4;26.25;20.2084312439;5;27.690372467;2;12.0;23.5;5;25.0;
42;4;25.25;22.2084312439;5;27.7525100708;2;12.0;24.5;5;25.0;
43;4;25.25;22.5;5;27.8143725395;2;12.0;25.5;6;25.0;
44;4;25.25;22.5;4;27.8758842945;2;12.0;26.5;6;25.0;
45;4;25.25;22.5;6;27.936971426;2;12.0;27.5;7;26.0;
46;5;25.25;22.5;5;27.9975619316;2;13.0;28.5;7;26.0299999714;
47;5;25.25;22.5;6;28.0575861931;2;14.0;29.5;10;26.0605909824;
48;5;25.25;23.5;6;28.1169772148;2;15.2386331558;27.5;10;26.091766119;
49;5;26.25;22.5;6;28.1756706238;2;14.2456474304;28.5;11;26.1235172749;
50;5;26.6790523529;22.5;6;28.2336053848;2;14.2527914047;29.5;11;26.1558350325;
51;5;26.705121994;22.5;6;28.2907235622;2;15.2600631714;27.5;12;26.1887089014;
52;5;26.7308254242;22.5;6;29.346971035;2;14.2674598694;28.5;12;26.2221269608;
53;5;27.7561378479;23.5;7;29.4522974491;2;14.2749786377;29.5;12;26.2560760975;
54;6;28.7810344696;24.5;6;29.5586309433;2;15.282617569;27.5;13;26.2905418873;
55;6;27.7458877563;26.5;6;29.6659539938;2;14.2903718948;28.5;13;26.3255085945;
56;6;27.25;28.5;7;29.7742477655;2;15.2982397079;27.5;14;26.3609591722;
57;6;27.795375824;29.9936122894;7;29.8834915161;2;16.0;27.5;14;26.3968753815;
58;6;27.25;30.9184436798;7;29.9936623573;2;17.3142967224;27.5;14;26.4332377911;
59;6;27.8485183716;30.0645332336;8;30.1047347784;2;18.322479248;27.5;13;26.4700255394;
60;6;27.25;31.0733146667;9;30.2166796923;2;19.0;27.5;14;26.5072168112;
61;6;28.25;29.1182174683;9;31.3294643164;2;19.625;27.5;15;26.5447884798;
62;6;28.25;31.1645374298;9;31.4730511904;2;19.625;26.5813522339;17;26.5827163458;
63;6;29.25;33.2122573853;9;32.7530566454;2;19.9811115265;24.5;17;26.6209751368;
64;6;30.7000007629;34.9775161743;10;33.8199652433;2;19.625;24.5;18;26.6595385075;
65;6;33.0510025024;34.4547195435;10;34.708091259;2;19.9983959198;22.5;18;26.6983793974;
66;6;34.2025375366;35.4688262939;10;35.4531290531;2;20.0071353912;22.5;18;26.7374696732;
67;6;35.4649658203;34.5100784302;12;35.9398952723;3;19.625;23.5;18;26.7767804861;
68;7;35.5999984741;35.6231460571;11;36.2520008087;4;19.625;22.5;10;41.8162822723;
69;7;36.6517601013;34.6465377808;11;36.5695863962;4;20.625;23.5;10;42.6059447527;
70;7;34.8027877808;35.670501709;14;36.8922272921;4;21.625;25.5;10;43.3151117563;
71;7;34.825176239;36.6950378418;14;37.2194445133;4;23.0515403748;25.5;11;43.9429184198;
72;7;35.9020843506;34.7201271057;14;37.5507051945;4;23.625;27.5;11;44.4918568134;
73;7;33.5999984741;36.7457618713;14;37.8854218721;4;24.625;28.8829116821;12;44.9669075012;
74;7;34.5999984741;37.7457618713;15;38.2229529619;4;26.0785064697;27.5;13;45.3746685982;
75;7;35.1476402283;39.7457618713;16;38.5626055002;4;27.0875053406;27.5;13;45.7225658894;
76;7;35.2337036133;41.7457618713;16;38.9036408663;4;27.625;28.5;13;46.018219471;
77;7;35.3214263916;43.7457618713;16;39.2452782393;4;29.1054782867;27.5;13;46.17527318;
78;9;35.4104995728;45.7457618713;15;39.5867036581;4;29.625;28.5;13;46.2149660587;
79;9;35.5006027222;46.910068512;15;39.9270789623;4;31.1233673096;27.5;14;47.2545039654;
