Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
7;1;12.0;10.0;4;20.0;1;9.5;10.0;5;20.0;
8;1;13.0;10.0;4;20.3999996185;2;9.5;10.5;4;21.3999996185;
9;2;14.0;10.5;3;21.7264003754;2;9.59000015259;10.1999998093;3;21.7664003372;
10;2;14.7768793106;10.3632001877;3;22.9494274855;2;9.66343975067;10.3632001877;3;22.9006114006;
11;2;15.3272428513;10.9097137451;3;24.0070346594;2;9.90937137604;10.9097137451;3;24.7603706121;
12;2;15.8031663895;11.3658018112;3;24.9122858047;2;10.3109855652;11.8021907806;3;26.349132061;
13;2;18.3926868439;11.7372808456;2;25.6857330799;2;11.909371376;12.5570135117;3;27.6597497463;
14;2;20.3926868439;12.0336990356;2;26.3512378931;2;13.909371376;13.170545578;3;28.7116504908;
15;2;21.6371631622;12.2662630081;3;26.9327886105;2;15.909371376;13.6524438858;3;29.5402987003;
16;3;22.7368564606;12.446267128;2;27.2842636108;2;16.9093704224;14.0203924179;3;30.187153697;
17;3;23.846660614;12.5;2;27.5518820286;2;17.9093704224;14.2950820923;4;30.6924834251;
18;3;24.9670906067;12.5;3;27.8440244198;2;18.9093704224;14.4966192245;4;30.8063102961;
19;3;26.0985527039;12.5;3;28.1613030434;2;19.9093704224;14.5;4;30.918187499;
20;3;26.672586441;12.5;3;28.5039470196;2;20.5249996185;14.5;4;31.0348479748;
21;3;26.8267765045;12.5;3;28.871723175;2;20.5249996185;14.5;4;31.1562297344;
22;3;26.992275238;12.5;3;29.263862133;2;20.5249996185;14.5;4;31.2822349072;
23;3;27.1687374115;12.5;3;29.6789975166;2;20.5249996185;14.5;4;31.4127278328;
24;3;27.3555488586;12.5;3;30.1151270866;2;20.5249996185;14.5;6;31.5475335121;
25;3;25.5518074036;13.5;4;30.5695996284;3;20.5249996185;14.5;5;31.6864368916;
26;3;24.7563209534;14.5;4;31.0391392708;3;20.5249996185;14.5;5;31.8291823864;
27;3;23.7563209534;13.5;4;31.5199065208;3;20.5249996185;14.5;5;31.9754743576;
28;3;22.7563209534;13.5;4;32.007601738;3;20.5249996185;14.5;7;32.1249778271;
29;3;22.25;13.5;4;32.4976010323;3;18.5249996185;15.5;7;32.2773211002;
30;3;21.25;13.5;4;32.9851250648;3;17.5249996185;16.5;7;32.4320983887;
31;3;21.25;14.5;4;33.465420723;3;16.5249996185;17.5;8;32.588873148;
32;3;21.25;15.5;4;33.9339466095;3;15.5249996185;18.5;8;32.7471828461;
33;3;21.25;16.5;4;34.3865451813;3;14.5249996185;19.5;10;32.9065437317;
34;3;20.25;15.5;4;34.8195896149;3;14.8789720535;20.5;11;33.0664563179;
35;3;20.25;15.5;5;35.2300891876;4;14.9149532318;21.5;9;49.8264126778;
36;3;20.25;15.5;6;35.6157541275;4;15.0;22.5;9;50.6458997726;
37;3;21.25;16.5;6;35.9750175476;4;16.0;23.5;9;52.9196314812;
38;3;22.25;17.5;7;36.307009697;4;17.0;24.5;9;54.7853679657;
39;3;21.25;16.5;7;36.6115064621;4;18.0;25.5;10;56.1877889633;
40;3;23.25;18.5;8;36.8888463974;4;19.0;26.5;10;57.3830399513;
41;3;25.25;20.5;8;37.1398382187;4;20.0;27.5;10;58.38042593;
42;3;24.25;22.5;8;37.3656587601;4;21.0;28.5;11;59.2000045776;
43;3;24.25;24.5;10;37.5677556992;5;22.0;29.5;10;59.8671293259;
44;3;26.25;22.5;10;37.747756958;5;23.0;30.5;11;60.4081168175;
45;3;25.25;23.5;12;37.9073896408;5;24.0;31.5;12;60.7223420143;
46;3;26.25;22.5;13;38.0;5;25.0;32.5;12;60.8526773453;
47;3;27.25;22.5;13;38.0;5;26.0;33.5;12;60.9783530235;
48;4;28.25;22.5;9;48.0;5;28.0;33.5;12;61.099214077;
49;4;30.25;23.5;10;48.3999996185;5;29.7000007629;34.5;13;61.2151470184;
50;4;32.25;24.5;10;48.7743997574;5;30.7000007629;35.5;13;61.3260784149;
51;4;34.0999984741;25.5;10;49.1219387054;5;31.7000007629;36.5;13;62.4319720268;
52;4;33.0999984741;27.5;10;49.4420347214;5;33.7000007629;38.5;14;62.670327425;
53;4;33.0999984741;29.5;11;49.7347183228;5;35.7000007629;38.5;14;62.9210176468;
54;4;32.6204147339;30.5;11;50.0005426407;5;36.806552887;38.5;15;63.1858370304;
55;4;31.7001628876;31.5;11;50.2404880524;5;36.8848152161;38.5;16;63.4666503668;
56;5;30.772146225;32.5;10;79.4558610916;5;36.9724655151;38.5;17;63.765348196;
57;5;28.8367595673;35.5;10;81.3881969452;5;37.0703010559;37.5;17;64.0837917328;
58;5;27.8944606781;38.5;10;82.8686981201;5;37.1791038513;36.5;17;64.3880136013;
59;5;26.9457530975;41.5;10;83.9656839371;5;37.2996063232;35.5;18;64.6832194328;
60;5;25.9911651611;44.5;11;84.6566429138;5;37.4324493408;34.5;19;65.0069975853;
61;5;25.1499996185;47.5;12;87.4319067001;5;37.5781478882;34.5;19;65.3601093292;
62;5;25.9780006409;49.5;13;89.5636062622;5;37.7370491028;34.5;19;65.7428221703;
63;5;27.0472183228;51.5;10;91.1189174652;5;37.9092712402;34.5;19;66.1548013687;
64;5;28.1083011627;53.5;11;92.0166540146;5;38.0946617126;34.5;20;66.5950107574;
65;5;29.1619415283;55.5;12;92.5640974045;5;38.292755127;34.5;20;67.0616335869;
66;5;30.2000007629;57.5;13;92.773223877;5;38.5027351379;34.5;20;69.765294075;
67;5;32.2000007629;56.5;13;92.9544582367;5;40.3638839722;36.0800018311;19;73.0006461143;
68;5;32.2000007629;58.5;14;93.0;6;42.0865478516;37.5082702637;18;74.8352199793;
69;6;31.0;61.5;17;93.0;6;43.137348175;38.8158721924;19;76.1694766879;
70;6;31.0;61.5;17;93.0;6;41.4900360107;40.8158721924;19;76.9584202766;
71;6;29.0;64.5;18;93.0;6;40.7674713135;42.8158721924;20;77.7426688075;
72;6;28.7999992371;67.5;19;93.0;6;40.0472488403;43.8158721924;20;78.5138906837;
73;6;30.7999992371;64.5;21;93.0;6;39.3256072998;44.8158721924;20;79.2639647722;
74;7;30.7999992371;65.5;17;108.0;7;38.5988426208;45.8158721924;20;80.9853798747;
75;7;29.7999992371;69.5;18;109.049999237;8;38.863483429;47.8158721924;19;81.7015826106;
76;7;31.7999992371;70.5;19;110.004974365;8;39.9993171692;49.8158721924;19;82.3778450489;
77;7;31.7999992371;74.5;21;110.854377747;9;41.238079071;52.8158721924;20;84.0102441311;
78;7;32.7999992371;78.5;21;111.594552994;9;42.4607086182;55.8158721924;20;84.7963143587;
