Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;13.0;6;20.0;
3;2;8.30000019073;12.0;5;21.0900000334;1;8.0;12.0;5;20.0;
4;2;9.32699966431;11.0;5;21.1871190071;1;8.0;11.0;5;20.0;
5;2;10.3561353683;10.0;5;21.2917383909;2;8.0;10.3000001907;4;21.0;
6;2;11.5812826157;10.0;5;21.4042263031;2;9.22500038147;10.0;4;21.0900000334;
7;2;12.631901741;10.0;5;21.5249304771;2;9.74524974823;10.0;4;21.1871190071;
8;2;13.6862182617;10.0;5;22.0694183111;2;9.76710128784;10.0;4;21.7036092281;
9;2;14.7512378693;10.1999998093;5;22.5515855551;2;9.88331222534;10.1999998093;4;22.1564130783;
10;2;15.1482124329;10.3632001877;5;23.8668255806;2;9.98519229889;10.3632001877;4;22.557236433;
11;2;15.7400722504;10.9097137451;5;25.0237190723;2;10.075378418;10.4951858521;4;23.8035871983;
12;2;16.2606735229;11.3658018112;5;26.0350353718;2;10.3558073044;11.0209560394;4;24.8916251659;
13;2;18.850194931;11.7372808456;5;26.9207777977;2;12.1677207947;11.4571752548;4;25.8364036083;
14;2;20.850194931;12.0336990356;5;27.703961134;2;14.1677207947;11.8107032776;4;26.6592981815;
15;2;22.2458877563;12.2662630081;5;28.4073903561;2;16.1677207947;12.0916318893;4;27.3839819431;
16;2;23.400428772;12.446267128;5;28.8833937645;2;16.7228336334;13.1397161484;4;28.0334718227;
17;2;24.5662689209;12.5;5;29.2762613297;2;18.4139690399;12.4808797836;4;28.407397747;
18;2;25.7430610657;12.5;6;29.692073822;2;18.7228336334;13.5;5;28.7683298588;
19;2;26.9301757812;12.5;6;30.1288084984;2;19.625;13.6304988861;5;29.1538929939;
20;2;27.557964325;12.5;6;30.5837950706;2;19.625;13.7461681366;5;29.562889576;
21;3;27.7627067566;12.5;5;31.0537385941;2;20.625;12.5;5;29.9934945107;
22;3;27.9741821289;12.5;6;31.534784317;2;19.625;13.5;5;30.4432339668;
23;3;28.1906528473;12.5;6;32.0226202011;2;20.625;12.5;6;30.9089989662;
24;3;26.1906528473;13.5;5;32.5126152039;3;20.9545249939;12.5;5;31.3870959282;
25;3;25.1906528473;13.5;5;32.9999876022;3;21.0620956421;12.5;5;31.8733391762;
26;3;25.1906528473;14.5;5;33.4799880981;3;21.1715011597;12.5;5;32.36317873;
27;3;24.1906528473;13.5;5;33.9480848312;3;21.2817153931;12.5;5;32.8518595695;
28;3;23.1906528473;13.5;5;35.4001340866;3;21.3916683197;12.5;5;33.3346033096;
29;3;24.1906528473;14.5;5;35.9325281382;3;17.625;14.5;5;33.8067913055;
