Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;12.0;10.0;5;20.0;1;9.5;10.0;6;20.0;
8;1;13.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;1;14.0;10.1999998093;5;20.7264003754;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.72283363342;10.7951860428;5;23.0419120789;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;10.184431076;11.0209560394;5;23.944350481;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;11.954583168;11.4571752548;5;24.6819975376;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;13.9545841217;11.8107032776;5;25.2750298977;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;15.9545841217;12.0916318893;4;25.746127367;
16;1;19.8187427521;12.446267128;5;25.0;2;16.9756240845;12.3113050461;4;26.1175945997;
17;1;20.8187427521;12.5;5;25.0;2;17.9828968048;12.4808797836;4;26.1887089014;
18;1;21.8187427521;12.5;6;25.0;2;18.9902935028;12.5;5;26.2221269608;
19;1;22.8187427521;12.5;7;25.0;2;19.8999786377;12.5;5;26.2560760975;
20;1;23.25;12.5;8;25.0;2;19.907617569;12.5;6;26.2905418873;
21;1;23.25;12.5;8;25.0;2;19.9153709412;12.5;6;26.3255085945;
22;1;23.25;12.5;8;25.0;3;19.9232387543;12.5;5;26.3609591722;
23;1;23.25;12.5;8;25.0;3;19.9312152863;12.5;6;26.3968753815;
24;1;23.25;12.5;9;25.0;3;19.9392967224;12.5;6;26.4332377911;
25;1;23.25;12.5;9;25.0;3;19.947479248;12.5;6;26.4700255394;
26;1;23.25;12.5;9;25.0;3;19.9557552338;12.5;6;26.5072168112;
27;1;23.25;12.5;9;25.0;3;19.9641227722;12.5;6;26.5447884798;
28;1;23.25;12.5;9;25.0;3;19.9725780487;12.5;6;26.5827163458;
29;1;23.25;12.5;9;25.0;3;17.9811115265;13.5;6;27.6209751368;
30;1;23.25;12.5;8;25.0;3;17.9897193909;14.5;6;27.6995384693;
31;1;23.25;12.5;6;25.0;3;17.9983959198;15.5;6;27.7795633078;
32;1;23.25;12.5;6;25.0;3;17.2504005432;16.5;6;27.8610231876;
33;1;23.25;12.5;6;25.0;3;16.6437301636;17.5;6;27.943887949;
34;1;23.25;12.5;6;25.0;3;16.6623744965;18.5;7;28.0281237364;
