Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;11.0;6;20.0;
5;2;10.0;10.3000001907;5;21.0;1;8.0;10.0;6;20.0;
6;2;11.4499998093;10.0;5;21.0900000334;1;9.0;10.0;6;20.0;
7;2;12.4905004501;10.0;5;21.1871190071;1;9.5;10.0;6;20.0;
8;2;13.5342035294;10.0;5;21.7036092281;1;9.5;10.0;6;20.3999996185;
9;2;14.5866241455;10.1999998093;4;22.1564130783;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;14.9703855515;10.3632001877;4;23.4291926622;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;15.5431365967;10.9097137451;2;24.540822506;2;9.94783401489;10.4951858521;5;23.1319121122;
12;2;16.0433712006;11.3658018112;2;25.5043385029;2;10.2046804428;11.0209560394;5;24.1014695168;
13;2;18.6328907013;11.7372808456;2;26.3401436806;2;11.9899349213;11.4571752548;5;24.9131449461;
14;2;20.6328907013;12.0336990356;2;27.0718023777;2;13.9899349213;12.1982250214;5;25.5874900818;
15;2;21.9614181519;12.2662630081;2;27.7228300571;2;15.9899349213;12.0916318893;5;26.1475405693;
16;2;23.092376709;12.446267128;2;28.1464314461;2;17.0659427643;12.3113050461;5;26.6159290075;
17;2;24.2346363068;12.5;2;28.4879314899;2;18.0950222015;12.4808797836;5;26.7922235727;
18;2;25.3883113861;12.5;3;28.8545851707;2;19.126083374;12.5;5;26.9393253326;
19;2;26.5533065796;12.5;3;29.2456488609;2;20.0613479614;12.5;5;27.0956480503;
20;2;27.1605415344;12.5;3;29.659784317;2;20.0965213776;12.5;6;27.261295557;
21;2;27.3469028473;12.5;3;30.0950183868;2;20.1337909698;12.5;7;27.4362905025;
22;2;27.5427589417;12.5;3;30.5487289429;2;20.1731643677;12.5;7;27.6205644608;
23;2;27.7469291687;12.5;3;31.0176672935;2;20.2146263123;12.5;8;27.8139474392;
24;3;27.957950592;12.5;2;31.4980173111;2;20.2581386566;12.5;8;28.016159296;
25;3;25.957950592;13.5;2;31.9854974747;2;20.3036365509;12.5;8;28.2268030643;
26;3;25.25;14.5;3;32.4754953384;2;20.3510303497;12.5;8;28.445360899;
27;3;25.25;15.5;3;32.9632344246;2;20.4002056122;12.5;8;28.6711919308;
28;3;24.25;14.5;3;33.4439563751;2;20.4510192871;12.5;8;28.9035346508;
29;3;24.25;14.5;3;33.9131059647;2;18.5032958984;13.5;8;29.141512394;
30;3;24.25;15.5;3;34.3665065765;2;17.5568408966;14.5;8;29.3841423988;
31;3;24.25;16.5;3;34.8005027771;2;16.6114311218;15.5;9;29.6303496361;
