Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;6;20.0;2;8.0;11.3000001907;5;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.0;5;21.1200000048;
6;1;11.0;10.0;6;20.0;2;9.25199985504;10.0;5;21.2530560493;
7;2;12.0;10.3000001907;5;21.0;2;9.78193759918;10.0;5;21.4002518654;
8;2;13.4499998093;10.0;5;21.3999996185;2;9.81505680084;10.0;5;21.9766796827;
9;2;14.4499998093;10.1999998093;5;21.7264003754;2;9.94475364685;10.1999998093;5;22.4989564419;
10;2;14.7768793106;10.3632001877;5;22.8394274712;2;10.0622644424;10.3632001877;5;22.9796661139;
11;2;15.2777423859;10.9097137451;5;23.7717995644;2;10.1704244614;10.4951858521;5;24.3497066498;
12;2;15.6973104477;11.3658018112;5;24.5351434946;2;10.4786844254;11.0209560394;5;25.5842888355;
13;2;18.2868309021;11.7372808456;5;25.1485489607;2;12.3235692978;11.4571752548;5;26.7006480694;
14;2;20.2868309021;12.0336990356;5;25.6344225407;2;14.3235702515;11.8107032776;5;27.7219514847;
15;2;21.3145961761;12.2662630081;5;26.0153459311;2;16.3235702515;12.0916318893;5;28.6730384827;
16;2;22.3240089417;12.446267128;5;26.1438889503;2;17.634180069;12.3113050461;5;29.5772051811;
17;2;23.3334922791;12.5;5;26.1651208401;2;18.76130867;12.4808797836;5;30.2332024574;
18;2;24.3430480957;12.5;6;26.1864993572;2;19.9003047943;12.5;6;30.9013147354;
19;2;25.3526668549;12.5;6;26.2080165148;2;20.952796936;12.5;6;31.6152963638;
20;2;25.7936077118;12.5;6;26.2296639681;2;21.1134414673;12.5;6;32.3684282303;
21;2;25.8033485413;12.5;6;26.2514331341;2;19.625;13.5;6;33.151807785;
22;2;25.8131446838;12.5;6;26.2733153105;2;19.625;14.5;6;33.9546136856;
23;2;25.8229923248;12.5;6;26.2953014374;2;20.625;12.5;7;34.7645931244;
24;3;25.8328857422;12.5;6;26.3173824549;3;19.625;13.5;6;35.5687475204;
25;3;23.8428230286;13.5;6;26.3395489454;3;20.625;12.5;6;36.3541374207;
26;3;22.8527965546;14.5;6;26.3617914915;3;19.625;13.5;6;37.1087179184;
27;3;21.8628063202;15.5;6;26.3841004372;3;19.625;14.5;7;37.8220767975;
28;3;20.872844696;16.5;6;26.4064661264;3;19.625;15.5;7;38.485994339;
29;3;19.8829097748;17.5;6;26.428878665;3;17.625;17.5;6;39.0947532654;
30;3;18.8929958344;18.5;6;26.4513280392;3;16.625;19.5;6;39.6451883316;
31;3;17.9030971527;19.5;6;26.4738043547;3;16.625;18.5;5;40.1365070343;
