Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;11.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
7;2;12.0;10.3000001907;5;21.0;1;9.5;10.0;5;20.0;
8;2;13.4499998093;10.0;5;21.3999996185;1;9.5;10.0;5;20.3999996185;
9;2;14.4499998093;10.1999998093;5;21.7264003754;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.7768793106;10.3632001877;5;22.8494274616;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;15.282242775;10.9097137451;5;23.7921946049;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;15.7064886093;11.3658018112;5;24.5663278103;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;18.2960090637;11.7372808456;5;25.1909153461;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;20.2960090637;12.0336990356;5;25.6883610487;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;21.3388690948;12.2662630081;5;26.0812431574;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;22.3536624908;12.446267128;5;26.2221269608;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;23.3687000275;12.5;5;26.2560760975;1;15.7228336334;12.4808797836;5;25.0;
18;2;24.3839759827;12.5;6;26.2905418873;1;16.7228336334;12.5;6;25.0;
19;2;25.3994865417;12.5;6;26.3255085945;1;17.625;12.5;6;25.0;
20;2;25.8464794159;12.5;6;26.3609591722;1;17.625;12.5;6;25.0;
21;2;25.8624305725;12.5;6;26.3968753815;1;17.625;12.5;6;25.0;
22;3;25.8785934448;12.5;5;26.4332377911;2;18.625;12.8999996185;5;26.0;
23;3;25.25;12.5;5;26.4700255394;2;19.625;12.5;5;26.0499999523;
24;3;25.9115104675;12.5;6;26.5072168112;2;19.8612499237;12.5;6;26.1019749641;
25;3;25.25;13.5;6;26.5447884798;2;19.8729438782;12.5;6;26.1559499502;
26;3;25.25;13.5813522339;6;26.5827163458;2;19.8850879669;12.5;6;26.2119446993;
27;3;25.25;13.6079015732;6;26.6209751368;2;19.897687912;12.5;6;26.269973278;
28;3;25.25;13.6346826553;6;26.6595385075;2;19.9107437134;12.5;6;26.3300433159;
29;3;25.9967918396;12.5;6;26.6983793974;2;19.9242591858;12.5;6;26.3921557665;
30;3;24.0142707825;13.5;6;27.7374696732;2;17.9382343292;13.5;6;26.4563041925;
31;3;24.0318603516;14.5;6;27.816780448;2;16.9526691437;14.5;5;26.5224741697;
32;3;24.0495510101;15.5;6;27.8974661827;2;15.9675569534;15.5;6;26.5906432867;
33;3;24.25;15.2568283081;6;27.9794982672;2;14.9828948975;16.5;6;26.6607804298;
34;3;25.25;14.5856485367;6;28.0628447533;2;14.3736753464;17.5;6;26.7328453064;
35;3;24.6282787323;13.5;6;28.1474699974;2;14.3898906708;18.5;6;26.8067884445;
36;3;24.25;14.3482894897;6;28.2333350182;2;14.4065275192;19.5;6;26.8825509548;
37;3;23.7050018311;13.5;6;28.3203971386;2;14.4235744476;20.5;6;26.9600640535;
38;3;22.744178772;14.5;6;28.4086101055;2;14.4410142899;21.5;7;27.0392494202;
39;3;23.1750106812;17.5;6;28.4979239702;2;14.4588308334;22.5;7;27.120018959;
40;3;23.8810691833;20.5;6;28.5882848501;2;14.4770040512;23.5;8;27.2022752762;
41;3;25.8647289276;23.5;6;28.6796357632;2;14.4955120087;24.5;8;27.2859115601;
42;3;25.25;25.5;7;28.7719156742;2;14.5143299103;25.5;8;27.3708124161;
43;3;26.25;27.5;7;28.865060091;2;14.5334329605;26.5;8;27.4568536282;
44;3;28.9747505188;27.5;7;28.9590011835;2;14.5527915955;27.5;9;27.5439035892;
45;3;27.25;29.5;8;29.0536677837;2;14.5723781586;28.5;10;27.6318233013;
46;3;28.0243034363;29.1330947876;8;29.1489853859;2;14.5921602249;29.5;11;27.7204678059;
47;3;27.25;30.1603183746;8;29.2448767424;2;15.6121053696;27.5;11;27.8096864223;
48;4;27.25;30.471414566;7;29.3412610292;2;14.6321792603;28.5;11;27.8993241787;
49;4;27.25;27.5;7;29.4380553961;3;14.6523475647;29.5;11;27.989222765;
50;4;27.25;29.5;7;29.5351746082;3;15.6725749969;27.5;11;28.079221487;
51;4;28.1548347473;29.2671012878;8;29.6325306892;3;14.6928253174;28.5;11;28.1691586971;
52;4;28.25;28.5;8;29.7300341129;3;14.713060379;29.5;12;28.258872509;
53;4;27.25;29.9920558929;8;29.8275940418;3;15.0;28.5;12;28.348202467;
54;4;28.25;29.0348548889;9;29.9251179695;3;16.7533454895;28.5;12;28.4369900227;
55;5;28.25;31.0779438019;8;31.0225126743;3;17.0;28.5;12;29.5250804424;
56;5;29.25;33.0157623291;8;32.1496844292;3;19.7931423187;29.5;12;29.6423232555;
57;5;31.25;33.1647834778;7;32.3171300888;3;21.0;30.5;11;29.7591648102;
58;5;31.25;36.2084312439;8;33.8646700382;3;21.8636322021;31.5;11;29.8754599094;
59;5;32.8125;37.9284095764;8;35.1527154446;4;22.7219791412;30.5;10;44.9910693169;
60;5;32.2554702759;40.5184059143;9;36.2152817249;4;23.4951992035;31.5;10;45.8558605909;
61;5;32.5944099426;42.9954681396;11;38.0437047482;4;24.7738189697;31.5;11;46.6390835047;
62;6;34.225692749;42.4574165344;12;39.5430868864;4;24.5319747925;32.3320960999;13;47.3397874832;
63;6;36.1822509766;40.3702583313;13;40.7698612213;4;23.8999786377;32.5;14;47.9603869915;
64;6;35.5864219666;42.4486999512;13;41.7852622271;4;25.5673103333;33.3792533875;15;48.5057952404;
65;6;34.3014259338;44.7642593384;13;42.4763075113;5;26.625;34.5;15;49.9825501442;
66;6;34.4000015259;46.539932251;15;42.9572073221;5;29.6010398865;34.5;17;50.4380275011;
67;6;34.4000015259;47.3927268982;15;43.4456859827;5;30.8512611389;35.5;16;50.8409900665;
68;6;34.784866333;43.581111908;16;43.9403090477;5;30.625;37.5;16;51.105050087;
69;6;35.6137313843;43.0;15;44.4395589828;5;32.3250007629;37.5;15;51.2514208555;
70;7;32.2624206543;45.9473075867;14;44.9418576956;5;31.587600708;38.5;16;51.3972866535;
71;7;30.4000015259;46.9956703186;16;45.4455896616;5;31.3250007629;40.3482894897;17;51.5426000357;
72;7;30.4000015259;49.045539856;16;45.9491306543;5;30.3250007629;39.3804244995;18;51.6873179674;
73;7;28.4000015259;49.0968666077;16;46.4508720636;5;29.6985359192;39.5;18;51.8313997984;
74;7;28.4000015259;51.045539856;17;46.9492478371;6;29.6294326782;38.5;17;51.9748088121;
75;7;29.4000015259;53.045539856;17;47.4427586794;6;30.3250007629;40.4816627502;18;52.1175100803;
76;7;30.4000015259;55.045539856;17;47.9299929142;6;31.6518859863;40.5;18;52.2418322563;
77;7;30.4000015259;53.045539856;17;48.4096461535;6;30.663482666;39.5;18;52.3511047363;
78;7;29.4000015259;55.045539856;18;48.8805334568;6;29.8003120422;39.5;18;54.0633678436;
79;7;28.4000015259;56.045539856;18;49.3416022062;6;29.4960002899;40.0;18;55.4651838541;
80;7;29.4000015259;57.7010765076;17;49.7919367552;7;30.638666153;41.6007614136;18;56.6016590595;
81;7;29.4000015259;55.7010765076;19;50.2307602167;7;31.7561988831;42.9618339539;19;57.5199786425;
82;7;28.4000015259;56.7010765076;20;50.6574342251;7;30.8520107269;42.02784729;19;58.1014535427;
83;7;29.4000015259;59.3271751404;18;51.0714526176;7;30.5028133392;40.6872596741;18;58.2626376152;
84;7;30.4000015259;60.6343460083;19;51.4724349976;7;29.5336952209;42.6872596741;18;58.4271700382;
85;7;31.4000015259;61.7512435913;20;51.8601174355;8;30.4236297607;41.6872596741;16;59.5948522091;
86;7;31.4000015259;58.8124542236;21;52.2343411446;8;29.9588413239;42.6872596741;16;59.8254623413;
87;7;30.4000015259;59.8734817505;21;52.5950431824;8;29.6107292175;44.6872596741;16;60.0617208481;
88;8;30.4000015259;56.9341812134;20;52.9422433376;8;28.8719158173;46.6872596741;16;60.3034309149;
89;8;29.4000015259;57.9944000244;18;53.275087595;8;28.8974132538;48.6872596741;18;60.5503680706;
90;8;29.4000015259;59.0540008545;18;53.5356674194;8;29.2064304352;49.6872596741;19;60.8022786379;
91;8;28.4000015259;59.1128463745;18;53.7601408958;8;28.2999992371;52.6184616089;19;61.0588821173;
92;8;27.4000015259;59.4135742188;17;53.9129359722;8;28.2999992371;54.671257019;20;61.3198707104;
93;8;27.4000015259;60.4705276489;18;54.0632150173;8;28.2999992371;56.9148750305;20;61.5849107504;
94;8;27.4000015259;61.5263557434;20;55.2107422352;8;28.2999992371;58.9966964722;21;61.8536441326;
95;8;27.4500007629;63.5809631348;20;55.4453033209;8;28.2999992371;60.1848106384;21;62.125690341;
96;8;27.4500007629;65.6342468262;21;55.6838247776;8;28.2999992371;60.1574859619;21;62.4006472826;
97;8;26.4500007629;67.6861419678;23;55.9265178442;8;28.2999992371;59.2432327271;22;62.6780948639;
98;8;25.4500007629;70.5511703491;25;56.1736044884;8;28.2999992371;60.3029441833;22;62.9575955868;
99;9;25.4500007629;71.6195983887;24;56.4253089428;8;28.2999992371;61.3883018494;22;63.2386987209;
100;9;25.4500007629;71.6858062744;26;56.6818488836;8;28.2999992371;62.4731521606;22;63.5209414959;
101;10;26.4000015259;71.7497406006;24;56.943426013;7;28.2999992371;63.5572891235;22;63.8038523197;
102;10;27.4000015259;71.8113555908;24;57.2102153301;7;28.2999992371;64.6405181885;23;64.0869538784;
103;10;28.4000015259;72.8706283569;22;57.4823536873;7;28.2999992371;65.72265625;23;64.3697657585;
104;10;29.4000015259;74.9275512695;24;57.759926796;7;29.2999992371;63.8035049438;23;64.6518058777;
105;10;30.4000015259;76.9821090698;24;58.0429568291;7;28.2999992371;64.8829193115;24;64.9325957298;
106;9;32.4000015259;76.034324646;25;58.3313922882;8;28.2999992371;65.960723877;24;65.211660862;
107;9;32.4000015259;78.0842132568;26;58.6250939369;8;29.2999992371;64.0367889404;25;65.488535881;
108;9;33.4000015259;80.1318130493;27;58.9238264561;8;28.2999992371;65.1109771729;25;65.7627646923;
109;9;34.4000015259;82.177154541;26;60.7550673485;8;28.2999992371;66.1831817627;25;66.0339047909;
110;9;35.4000015259;84.4009170532;26;62.6060762405;8;29.2999992371;64.2533035278;24;66.3015291691;
111;10;37.4000015259;83.9926834106;26;64.4643154144;8;28.2999992371;66.878692627;25;66.565227747;
112;10;37.4000015259;84.2877578735;27;66.3174042702;8;28.2999992371;67.9725799561;25;66.8246114254;
113;10;36.4000015259;87.5797653198;27;69.1533706188;8;28.2999992371;69.0632019043;26;67.0793135166;
114;10;37.4000015259;91.8662948608;27;71.0208156109;9;28.2999992371;70.1505126953;25;67.328990221;
