Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;2;9.0;10.3000001907;5;21.0;1;16.0;10.0;5;20.3999996185;
7;2;9.72500038147;10.0;5;21.0599999428;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.73849964142;10.0;5;21.5335636139;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.84505176544;10.1999998093;5;21.9377998114;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;9.93600463867;10.3632001877;5;22.3082362413;2;20.0916557312;11.3658018112;4;24.4745616913;
11;2;10.0193529129;10.4951858521;5;23.4741953611;2;22.0916557312;11.7372808456;4;25.1373981237;
12;2;10.2816944122;11.0209560394;5;24.4693477154;2;23.7336559296;12.0336990356;5;25.6766771078;
13;2;12.0727081299;11.4571752548;5;25.3077232838;2;24.7781467438;12.2662630081;5;26.1151266098;
14;2;14.0727081299;11.8107032776;5;26.0097755194;2;25.8252105713;12.446267128;5;26.305452466;
15;2;16.0727081299;12.0916318893;5;26.5984115601;2;26.8749275208;12.5;5;26.3928465843;
16;2;16.7228336334;12.904045105;5;27.0961031914;2;27.9273643494;12.5;5;26.4848741293;
17;2;17.7228336334;13.1211833954;5;27.3022236824;2;28.9825801849;12.5;5;26.5816155672;
18;2;19.2408332825;12.5;6;27.4794437885;2;29.9489688873;12.5;5;26.6831297874;
19;2;20.1828746796;12.5;6;27.6659116745;2;30.0098781586;12.5;6;26.7894508839;
20;2;20.2248306274;12.5;6;27.8614320755;2;30.0736694336;12.5;5;26.9005856514;
21;3;19.625;13.5;5;28.0656974316;2;30.1403503418;12.5;5;27.0165102482;
22;3;19.625;13.7262792587;6;28.2782821655;2;30.2099056244;12.5;5;27.1371679306;
23;3;19.625;13.8113126755;6;28.4986391068;2;30.2823009491;12.5;5;27.2624664307;
24;3;19.625;13.8994560242;7;28.726098299;2;30.3574790955;12.5;5;27.3922762871;
25;3;18.4633712769;13.5;7;28.9598701;3;30.4353656769;12.5;5;27.5264284611;
26;3;18.625;13.5;7;29.1990513802;4;29.0;13.5;4;27.6647143364;
27;3;17.5697860718;13.5;8;29.442636013;4;29.0;13.8323574066;4;27.8068845272;
28;3;16.6245937347;14.5;8;29.6895294189;4;29.0;13.9034423828;4;27.9526493549;
29;3;15.68014431;15.5;8;29.938565731;4;29.0;13.9763250351;4;28.1016800404;
30;3;15.1111774445;16.5;8;30.1885280609;4;27.0;15.0508403778;4;28.2536101341;
31;3;15.1674194336;17.5;8;30.4381728172;4;28.0;14.1268053055;3;28.408039093;
32;3;15.2235889435;18.5;7;31.6862530708;4;26.0;15.2040195465;3;28.5645349026;
33;3;16.2794075012;19.5;7;31.9815437794;4;27.0;17.2040195465;3;28.722638607;
34;3;17.3345966339;20.5;7;32.2748408318;4;28.0;19.2040195465;3;28.8818693161;
35;3;17.636838913;21.5;6;32.5650595427;4;29.0;21.2040195465;4;29.0417299271;
36;3;17.7021389008;22.5;5;32.8511983156;4;29.0;23.2040195465;4;29.2017126083;
37;3;17.7665195465;23.5;4;33.1323552132;4;29.0;24.2040195465;4;29.3613057137;
38;3;17.8297805786;24.5;4;33.407740593;4;29.0;24.6806526184;4;29.5200004578;
39;3;17.891740799;25.5;5;33.6766849756;4;29.0;24.7600002289;4;30.6772966385;
40;3;16.3132362366;27.5;5;33.938642621;4;30.0;25.8386478424;5;30.9627093077;
41;3;16.3276672363;29.5;4;34.1931923628;4;31.0;26.9163551331;5;31.2612065077;
42;3;16.3425559998;31.5;6;34.4400342703;4;31.7652587891;27.9928874969;5;31.5737819672;
43;3;16.3578948975;33.5;6;34.6789813042;4;31.8626346588;29.0680294037;5;31.9014866352;
44;3;17.3736763;32.5;8;34.90995121;5;31.9710006714;30.1415748596;4;32.2453986406;
45;3;16.3898906708;34.2239723206;9;35.1329545975;5;32.0;29.0509300232;5;32.6065866947;
