Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;13.5;5;21.0;1;13.0;10.0;5;20.0;
3;2;8.14999961853;12.0;5;21.0399999619;1;13.0;10.0;5;20.0;
4;2;8.15600013733;11.0;5;21.0811839104;1;14.0;10.0;5;20.0;
5;2;8.16217803955;10.0;5;21.1235535145;1;15.0;10.0;5;20.0;
6;2;9.0;10.5617771149;5;21.1671074629;1;16.0;10.0;5;20.3999996185;
7;2;9.5;10.5835533142;5;21.211841464;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;9.5;10.6059207916;5;21.6698659658;2;18.0358409882;10.3632001877;4;22.8594274521;
9;2;9.59000015259;10.8349332809;5;22.056333065;2;18.7156562805;10.9097137451;4;23.8127875328;
10;2;9.66343975067;11.0281667709;4;22.3824131489;2;20.7156562805;11.3658018112;4;24.5981152058;
11;2;9.72283363342;11.1912069321;4;23.5259389877;2;22.7156562805;11.7372808456;4;25.2345055342;
12;2;9.95943069458;11.7629699707;4;24.4950761795;2;23.7919197083;12.0336990356;5;25.7443674803;
13;2;11.7228336334;12.2475376129;4;25.3036032915;2;24.8187599182;12.2662630081;5;26.1502821445;
14;2;13.7228336334;12.651802063;4;25.9717383385;2;25.8463039398;12.446267128;5;26.3048160076;
15;2;15.7228336334;12.9858694077;3;26.5221761465;2;26.874546051;12.5;5;26.3530313969;
16;2;16.7228336334;13.2610883713;3;26.9772074223;2;27.9034748077;12.5;5;26.4023760557;
17;2;17.7228336334;13.4886035919;4;27.1360633373;2;28.9330806732;12.5;5;26.4528282881;
18;2;18.7228336334;13.568031311;4;27.2613208294;2;29.8716964722;12.5;5;26.5043625832;
19;2;19.625;13.6306600571;5;27.3910908699;2;29.9026184082;12.5;6;26.5569496155;
20;3;19.625;13.6955451965;4;27.5252048969;2;29.9341697693;12.5;6;26.6105561256;
21;3;19.625;12.5;4;27.663454771;2;29.9663333893;12.5;6;26.6651450396;
22;3;19.625;13.5;5;27.8055913448;2;29.99908638;12.5;6;26.72067523;
23;3;19.625;14.1833553314;5;27.9513251781;2;30.0324058533;12.5;6;26.7771017551;
24;3;19.625;14.2707948685;5;28.1003279686;2;30.0662612915;12.5;6;26.8343759775;
25;3;19.625;14.3601970673;5;28.2522339821;2;30.1006259918;12.5;6;26.8924454451;
26;3;19.625;14.4513406754;5;28.406642437;2;30.1354675293;12.5;6;26.9512542486;
27;3;19.625;14.5439853668;5;28.5631217957;2;30.170753479;12.5;6;27.0107431412;
