Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;6.0;12.1999998093;3;21.0;1;13.0;10.0;4;20.0;
2;2;7.19999980927;11.0;3;21.0900000334;1;13.0;10.0;5;20.0;
3;2;8.21800041199;10.0;3;21.1871190071;1;13.0;10.0;5;20.0;
4;2;9.23742389679;10.0;2;21.2917383909;1;14.0;10.0;5;20.0;
5;2;9.25834751129;10.0;2;21.4042263031;1;15.0;10.0;4;20.0;
6;2;10.4212675095;10.0;2;21.5249304771;1;16.0;10.0;4;20.3999996185;
7;2;11.4574794769;10.0;2;21.6541694403;1;17.0;10.1999998093;4;20.7264003754;
8;2;11.4962511063;10.0;2;22.2087649107;2;18.0358409882;10.3632001877;3;22.8194274902;
9;2;11.6626291275;10.1999998093;2;22.7014135122;2;18.6916561127;10.9097137451;3;23.8516036272;
10;2;11.810423851;10.3632001877;2;23.1436295509;2;20.6916561127;11.3658018112;3;24.7276177406;
11;2;11.9430885315;10.4951858521;2;24.4502608776;2;22.6916561127;11.7372808456;3;25.4676499367;
12;2;12.3350782394;11.0209560394;2;25.6018667221;2;23.9318065643;12.0336990356;4;26.0952035189;
13;2;15.019616127;11.4571752548;2;26.6129477024;2;25.0292625427;12.2662630081;4;26.6339402199;
14;2;17.0196151733;11.8107032776;2;27.5041275024;2;26.1364994049;12.446267128;4;26.9374637604;
15;2;18.2933712006;12.0916318893;2;28.2981133461;2;27.2541332245;12.5;4;27.1517963409;
16;2;19.3997631073;12.3113050461;3;29.0167398453;2;28.3827342987;12.5;4;27.3852276802;
17;3;20.5136051178;12.4808797836;2;29.4582490921;2;29.5227928162;12.5;4;27.6384141445;
18;3;21.6345863342;12.5;2;29.883644104;2;30.5830478668;12.5;4;27.9117956161;
19;3;22.7622051239;12.5;2;30.3288545609;2;30.7470779419;12.5;5;28.2055435181;
20;3;21.5;13.5;3;30.7909274101;2;30.9233264923;12.5;5;28.5195090771;
21;3;22.5;12.5;4;31.2663087845;2;31.11170578;12.5;5;28.8531758785;
22;3;23.3798923492;12.5;4;31.7509255409;2;31.3119049072;12.5;5;29.2056193352;
23;3;23.5252780914;12.5;4;32.2403049469;2;31.5233726501;12.5;5;29.5754776001;
24;3;23.6720924377;12.5;4;32.7297272682;2;31.7452869415;12.5;5;29.9609398842;
25;3;23.8189182281;12.5;4;33.2144021988;2;31.9765644073;12.5;4;30.359752655;
26;3;23.9643211365;12.5;4;33.6896543503;3;32.2158508301;12.5;3;30.7692508698;
27;3;22.1068954468;13.5;5;34.1511049271;3;32.4615516663;12.5;3;31.1864109039;
28;3;21.2453308105;14.5;5;34.5948324203;3;32.7118453979;12.5;3;31.6079273224;
29;3;20.2453308105;13.5;6;35.0175008774;3;32.964756012;12.5;4;32.0303106308;
30;3;20.5;14.5;6;35.4164476395;3;33.2181854248;12.5;4;32.4499983788;
31;3;21.5;15.5;6;35.7897262573;3;33.469997406;14.5;4;32.8634734154;
32;3;21.5;16.5;6;36.1361055374;3;33.718082428;16.5;4;33.2673826218;
33;3;20.5;15.5;6;36.455031395;3;33.9604301453;18.5;4;33.6586465836;
34;3;20.5;15.5;6;36.7465581894;3;34.195186615;20.5;4;34.0345487595;
35;3;19.5;14.5;6;37.0112600327;3;34.4207305908;22.5;4;35.3928089142;
36;3;19.5;14.5;7;37.2501325607;3;39.1951904297;23.5;5;35.8616255522;
37;3;18.5;13.5;7;37.4644937515;3;41.7853012085;24.5;5;36.3251222372;
38;4;17.5;13.5;6;37.6558866501;3;44.0397529602;25.5;5;36.7839126587;
39;4;17.5;14.5;7;37.8259963989;3;45.4271316528;26.5;6;37.2390921116;
40;4;17.5;15.5;8;37.9765739441;3;45.7912712097;27.5;6;37.6921621561;
41;4;16.5;14.5;8;38.0;3;46.1537322998;27.5;7;38.1449344158;
42;4;16.5;14.5;8;38.0;3;46.5159454346;27.5;8;38.5994129181;
43;4;17.5;15.5;8;38.0;4;46.8795318604;27.5;7;39.0576746464;
44;5;19.5;17.5;6;53.0;4;47.2461395264;27.5;8;39.5217378139;
45;5;22.5;20.5;6;53.75;4;47.617389679;27.5;8;39.9934296608;
46;5;25.5;22.5;7;55.4193744659;4;47.9947433472;27.5;9;40.4742581844;
47;5;27.2600002289;25.5;8;56.1372898817;4;48.3794059753;27.5;9;42.1550731659;
48;5;28.2600002289;27.7992706299;8;56.7917007208;4;49.7240600586;28.0;9;43.6286020279;
49;5;28.2600002289;28.7483730316;8;57.3890504837;4;50.902885437;28.3899993896;9;45.9297370911;
50;5;29.2600002289;29.7048683167;8;57.9374248981;4;52.9437866211;29.6872596741;11;47.1538057327;
51;5;28.2600002289;30.6680908203;8;58.4457298517;4;54.8750419617;30.9097423553;10;48.1271104813;
52;5;28.2600002289;31.4739055634;9;58.9230172634;4;56.5016937256;32.0;10;48.8415902853;
53;6;28.2600002289;31.550239563;8;59.2842636108;4;52.0849227905;35.0;11;49.5325269699;
54;6;28.876750946;30.6000003815;8;59.5518820286;5;54.5823974609;34.0;10;50.2394996881;
55;6;28.9490089417;30.6000003815;9;59.8440244198;5;51.0901870728;36.0;10;50.9548405409;
56;7;28.2600002289;31.6000003815;8;74.6613030434;5;53.6021194458;34.7028579712;10;51.6704649925;
57;7;30.1135520935;31.6000003815;8;75.5839469433;5;53.1117095947;35.7421760559;11;52.3782683611;
58;7;31.2060661316;32.5999984741;8;76.467458725;5;52.612449646;35.7831115723;12;53.0705387592;
59;7;30.3053646088;34.5999984741;10;77.3125395775;6;53.0981826782;37.7831115723;11;53.7403372526;
60;7;29.2600002289;36.9951324463;10;78.121078968;6;53.5633621216;39.7831115723;11;54.3818081617;
61;7;30.2600002289;36.9557914734;10;78.8955740929;6;51.0033340454;42.7831115723;11;54.9903874397;
62;7;28.2600002289;39.9219551086;11;79.6385960579;6;51.4144744873;43.7831115723;11;55.5628993511;
63;7;28.2600002289;42.8931007385;12;80.3523945808;6;51.7943115234;45.7831115723;9;56.0975415707;
64;7;28.193977356;45.6466789246;12;81.0199065208;6;49.1414642334;48.0621185303;10;56.593776226;
65;7;29.25;47.8491592407;14;81.507601738;6;49.4555892944;48.1139030457;8;57.0521554947;
66;7;30.25;50.0734939575;16;84.3602538109;7;50.3744277954;49.1670608521;7;57.4741034508;
67;7;31.1997509003;52.2801170349;17;86.8237829208;8;48.6248626709;51.2215156555;6;57.8616929054;
68;7;32.4083595276;51.5043792725;17;88.7775888443;8;49.8458709717;51.277179718;6;58.2174255848;
69;7;31.5311985016;53.7574768066;17;90.4475078583;8;51.0396118164;52.3339576721;6;58.5440404415;
70;7;31.6270103455;56.0160827637;19;91.7274484634;8;49.208442688;56.277179718;6;58.8443565369;
71;7;32.6999969482;55.2751426697;20;92.5297737122;8;50.354801178;57.277179718;7;59.0197672844;
72;7;31.6999988556;57.5480117798;20;93.2750225067;8;51.4000015259;59.277179718;8;59.1399610043;
73;7;33.6999969482;54.5480117798;20;93.8503026962;8;49.4000015259;62.277179718;9;60.2611646652;
74;7;33.6999969482;55.5480117798;22;94.3420543671;8;51.4000015259;64.2771759033;10;60.5780943632;
75;8;34.6999969482;56.5480117798;22;94.7935199738;9;53.4000015259;67.2771759033;10;60.931152463;
76;8;35.6999969482;57.5480117798;22;95.2037420273;9;51.4000015259;71.2771759033;10;61.3255935907;
77;9;36.6999969482;58.5480117798;20;95.5729522705;9;53.4000015259;70.2771759033;10;61.9848029613;
78;9;37.6999969482;59.5480117798;20;95.9023742676;10;53.4000015259;73.2771759033;10;62.7159655094;
79;9;39.6999969482;57.5480117798;21;96.1939945221;10;51.4000015259;76.2771759033;12;63.5239853859;
80;9;39.2599983215;58.5480117798;21;96.4503393173;11;53.4000015259;74.2771759033;12;64.4130721092;
81;9;39.2599983215;59.5480117798;18;96.6742706299;11;53.4000015259;75.564239502;15;66.3862974644;
82;9;39.2599983215;56.5480117798;18;96.8688116074;11;53.4000015259;74.3461074829;16;67.505051136;
83;10;38.2599983215;56.5480117798;17;98.0;10;56.4000015259;73.6347808838;16;68.7113776207;
84;10;40.2599983215;58.5480117798;17;98.0599999428;10;58.4000015259;73.9280700684;16;71.001454711;
85;10;41.2599983215;56.5480117798;18;99.1229639053;10;58.4000015259;76.2236022949;17;72.4078707695;
86;10;41.5631980896;59.0480117798;18;99.2489608526;10;61.4000015259;76.5189208984;17;73.8803631067;
87;10;43.5810165405;63.0480117798;17;99.3810157776;10;63.4000015259;76.8115310669;17;75.4033232927;
88;10;43.2599983215;62.0480117798;18;99.5192494392;10;63.4000015259;75.8115310669;17;76.9572919607;
89;10;42.9401931763;64.0480117798;18;99.6637638807;10;62.4000015259;77.8115310669;17;78.5198001862;
90;10;43.9792175293;67.0480117798;19;99.8146401644;10;62.4000015259;78.8115310669;18;80.0667281151;
91;10;43.2599983215;65.3427505493;20;99.9719352722;10;61.4000015259;78.8115310669;18;81.5740314722;
92;11;43.0624237061;65.0480117798;19;100.13567996;10;61.4000015259;79.1551361084;19;83.019590497;
93;11;44.1066322327;67.0480117798;19;100.305875778;10;61.4000015259;80.3875808716;20;84.3848699331;
94;11;43.7297058105;64.7684783936;19;100.482492566;10;61.4000015259;81.6052703857;20;85.6561027765;
95;11;43.2002716064;65.0480117798;20;100.665466666;10;59.4000015259;81.6052703857;20;86.8248426914;
96;11;44.249671936;67.0480117798;20;100.854697824;10;58.4000015259;83.6052703857;21;87.8878531456;
97;11;44.3007659912;69.0480117798;20;101.050048113;10;58.4000015259;86.6052703857;21;88.8464665413;
98;11;44.3535118103;71.0480117798;20;102.251340151;10;59.4000015259;89.3236846924;22;89.7056032419;
99;11;45.4078598022;74.0480194092;21;102.498355627;10;61.4000015259;91.4663391113;22;90.4726736546;
100;11;48.4637527466;71.0480117798;21;102.752019405;10;64.4000015259;90.5953521729;22;91.1565403938;
101;11;46.5211257935;74.0480194092;22;103.01203227;10;65.4000015259;92.7115402222;23;91.7666457891;
102;11;46.5798873901;77.0480194092;23;103.278051019;10;66.4000015259;90.8157653809;23;92.2933024168;
103;11;48.6399536133;74.0480194092;24;103.549689412;10;68.4000015259;90.9000015259;24;92.471021533;
104;11;46.7012176514;76.8963012695;24;103.826519489;10;70.4000015259;90.9000015259;25;92.6507041454;
105;11;46.7635650635;78.9284362793;25;104.108074188;10;71.9000015259;90.9000015259;25;92.8320140839;
106;11;48.7281112671;82.2133712769;26;104.794237733;10;72.9000015259;90.9000015259;26;93.0146019459;
107;12;50.7755355835;81.2470932007;25;105.527115107;9;73.9000015259;91.9000015259;26;93.198107481;
108;12;49.5531539917;83.3583602905;25;106.305875063;9;74.9000015259;92.9000015259;27;93.382162571;
109;12;49.7137794495;81.9870223999;26;107.12884438;9;75.9000015259;93.9000015259;27;93.5663948059;
110;12;48.7167205811;84.0709152222;26;108.993445396;9;76.9000015259;94.9000015259;28;93.7504303455;
111;12;51.0695571899;85.6101303101;26;110.956163168;9;77.9000015259;95.9000015259;28;93.9338970184;
112;12;55.5813102722;84.7035293579;27;112.015516758;9;78.9000015259;96.9000015259;29;94.1164283752;
113;12;55.9942436218;86.8017044067;27;113.109217048;9;79.9000015259;97.9000015259;29;94.2976665497;
114;12;57.4222068787;89.9046401978;29;114.231294513;9;80.9000015259;98.9000015259;31;94.4772639275;
115;12;57.7510566711;89.0122756958;29;115.375132203;9;81.9000015259;100.400001526;32;94.6548881531;
116;12;57.0844116211;91.1244888306;30;116.533649683;9;82.9000015259;102.400001526;32;94.8302230835;
117;12;58.419757843;94.2411422729;31;117.699519992;9;83.9000015259;104.400001526;33;95.0029706955;
118;12;58.7545166016;93.3620147705;31;118.865398288;9;84.8000030518;106.400001526;33;95.1728546619;
119;12;57.0861320496;98.4868545532;33;120.024157166;9;84.8000030518;108.400001526;34;95.3396203518;
120;12;57.412147522;103.615348816;28;121.169101119;9;84.8000030518;109.831855774;25;95.503036499;
121;12;59.7302780151;102.747154236;26;122.294153452;9;84.8000030518;110.503829956;21;95.6628961563;
