Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;11.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;10.0;6;21.0;1;7.55000019073;11.3000001907;4;17.0;
4;2;8.14999961853;10.6999998093;5;22.8400001526;1;7.55000019073;10.3000001907;4;17.0;
5;2;8.42599964142;10.9200000763;5;23.5701436996;1;7.55000019073;9.30000019073;4;17.0;
6;2;9.51000022888;11.2650718689;5;24.1677889824;1;8.55000019073;8.5;4;17.0;
7;2;10.4377527237;11.543302536;5;24.6518967152;1;8.82499980927;8.5;4;17.0;
8;2;10.5466766357;11.7641716003;5;25.2882254124;1;8.82499980927;8.5;4;17.0;
9;2;10.6898508072;12.0549411774;4;25.8007466793;1;8.82499980927;8.5;4;17.3400001526;
10;2;10.8051681519;12.2827939987;4;26.211971283;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;10.897693634;12.4589796066;4;26.3549081087;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;12.897693634;12.5;4;26.4178448915;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;14.897693634;12.5;4;26.4828127623;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;15.9401741028;12.5;4;26.5497941971;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;16.9552440643;12.5;4;26.6187632084;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;17.9707622528;12.5;4;26.6896851063;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;18.9867191315;12.5;4;26.7625159025;1;14.0206890106;10.6309299469;4;21.6314201355;
18;2;20.0031070709;12.5;5;26.8372021914;1;15.0206890106;10.8157100677;4;21.9274635315;
19;2;20.0383701324;12.5;5;26.9136811495;1;16.0206890106;10.9637317657;4;22.0;
20;2;19.625;13.0741043091;5;26.9918802977;1;16.9500007629;11.0;5;22.0;
21;2;19.625;13.0975637436;5;27.0717172623;1;16.9500007629;11.0;5;22.0;
22;2;20.0911369324;12.5;5;27.1531002522;1;16.9500007629;11.0;6;22.0;
23;2;19.625;13.1459302902;5;27.2359278202;1;16.9500007629;11.0;6;22.0;
