Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
24;2;22.625;13.431760788;6;26.9219712019;1;16.9500007629;11.0;8;22.0;
25;2;20.625;14.4609851837;6;26.9811300039;1;16.9500007629;11.0;7;22.0;
26;2;19.625;15.4905653;6;27.0409376621;1;16.9500007629;11.0;8;22.0;
27;2;18.625;16.5204696655;6;27.1013302803;1;16.9500007629;11.0;8;22.0;
28;2;17.625;17.5506649017;6;27.1622409821;1;16.9500007629;11.0;9;22.0;
29;2;17.0;18.5811195374;6;27.2236001492;1;16.9500007629;11.0;9;22.0;
30;2;17.0;19.6117992401;7;27.285336256;1;14.9500007629;12.0;9;22.0;
31;2;17.0;20.6426677704;7;27.3473753929;1;13.9500007629;13.0;9;22.0;
32;2;17.0;21.6736869812;7;27.409642458;1;12.9500007629;14.0;9;22.0;
33;2;17.0;22.7048206329;7;27.4720609188;1;12.0;15.0;9;22.0;
34;2;17.0;23.7360305786;7;27.534553051;1;12.0;16.0;9;22.0;
35;3;18.0;25.2672767639;7;28.5970411301;1;12.0;17.0;8;22.0;
36;3;19.0;26.2985210419;7;28.6894469261;1;12.0;18.0;8;22.0;
37;3;20.0;24.3447227478;7;28.782283783;1;12.0;19.0;9;22.0;
38;3;19.0;25.3911418915;8;28.8754675388;1;12.0;20.0;9;22.0;
39;3;19.0;26.4377346039;9;28.9689137936;1;12.0;21.0;9;22.0;
40;4;20.0;24.484457016;8;29.0625385046;1;12.0;22.0;9;22.0;
41;4;19.0;23.5;9;29.1562582254;1;12.0;23.0;9;22.0;
42;4;20.6676979065;23.5;10;29.2499902248;1;12.0;24.0;10;22.0;
43;4;21.2749786377;24.5;9;29.3436529636;1;12.0;25.0;11;22.0;
44;4;22.282617569;25.5;10;29.437166214;1;12.0;26.0;11;22.0;
45;4;23.9983634949;26.5;9;29.5304517746;1;12.0;27.0;12;22.0;
46;4;25.0193500519;27.5;9;29.6234329939;2;12.0;28.0;11;46.0;
47;5;24.625;29.1804790497;9;45.7160356045;4;14.0;29.8999996185;10;48.2000007629;
48;5;26.9392967224;29.5;9;46.598187685;4;16.0;30.8999996185;10;49.2651003599;
49;5;29.7068424225;31.5;10;47.4003784657;4;17.2491874695;28.0;12;50.1264696121;
50;5;29.7274589539;33.5;10;48.121709466;4;16.2757072449;29.0;12;50.8200615644;
51;5;29.7479438782;35.5;11;48.7646391392;4;16.304725647;30.0;11;51.3822515011;
52;5;29.7682857513;37.5;12;49.3341150284;4;18.0;29.0;12;51.6484457254;
53;5;29.7884635925;38.5;13;49.8367012739;5;18.3708992004;29.0;11;51.8149644136;
54;6;29.8084697723;39.5;12;50.279790163;5;19.408367157;30.0;13;51.9952818155;
55;6;28.9983959198;40.5;14;50.6709679365;5;21.0;29.0;13;52.1899158955;
56;6;29.8479137421;41.5;14;50.9238432646;5;21.4927310944;29.0;14;52.399273634;
57;6;29.8673286438;42.5;16;51.0596199036;5;23.0;29.0;14;52.6236231327;
58;6;28.625;45.3883895874;16;51.1954667568;5;25.0;30.0;14;52.8630647659;
59;6;29.033662796;46.4374084473;17;51.3313149214;5;27.0;31.0;15;54.1175034046;
60;6;29.5066452026;46.4279708862;16;51.467094779;6;30.1014385223;33.0;14;54.5166217089;
61;6;28.625;47.4478683472;14;51.6007735729;6;32.1119918823;35.0;15;54.9452887774;
62;6;28.625;48.4678153992;14;51.6962623596;6;31.3500003815;36.0;15;55.4041116238;
63;5;29.0695075989;48.5;10;51.7926828861;7;31.3500003815;37.0;11;55.8934509754;
64;5;29.0785064697;49.5;10;52.459954381;7;31.3500003815;38.0;11;56.4133878946;
65;5;29.0875053406;50.5;10;54.2107877731;7;31.3500003815;38.0;12;56.963694334;
66;5;28.8500003815;52.0;10;55.6600756645;7;31.3500003815;37.4310951233;13;58.5438051224;
67;5;29.5153560638;52.6961326599;10;56.853263855;7;32.3499984741;37.7335891724;13;59.3227916956;
68;5;29.1592674255;54.2169494629;12;57.8221945763;7;33.3499984741;38.0408172607;15;60.1562502384;
69;5;29.2593841553;53.6097450256;11;58.2842924595;7;33.7600746155;39.3507843018;16;61.045994997;
70;5;29.2999992371;53.7000007629;11;58.5663478374;8;33.8282814026;40.6613769531;11;67.7436212301;
71;5;29.2999992371;54.7000007629;11;58.848426342;8;34.9067459106;42.9704666138;13;68.9229025841;
72;5;29.2999992371;54.9436302185;12;59.130079031;8;35.9966278076;44.2759246826;13;70.1571133137;
73;5;29.2999992371;54.9748802185;13;59.4108588696;8;36.0990829468;45.5757102966;13;71.4460160732;
74;5;29.2999992371;55.0061187744;13;59.6903216839;9;36.2152175903;46.8679122925;12;72.7885944843;
75;6;29.9017868042;53.7000007629;12;59.9680294991;8;36.3460006714;48.1508026123;12;74.1828067303;
76;6;29.9157791138;53.7000007629;13;60.2435519695;8;36.4922142029;48.4228668213;14;75.6253180504;
77;6;29.2999992371;54.7000007629;13;60.5164685249;8;36.6543235779;48.6828384399;12;78.9859075546;
78;6;27.2999992371;54.7000007629;13;60.786370039;8;36.1235237122;47.6828384399;10;82.0795106888;
79;6;26.2999992371;55.7000007629;14;61.0528604984;8;36.5527572632;49.277961731;11;84.9606142044;
80;6;25.2999992371;56.7000007629;14;61.3155603409;8;37.9553222656;51.4878044128;11;87.4335551262;
81;6;24.2999992371;57.7000007629;14;61.5741069317;8;38.7056388855;53.6519012451;11;89.5872678757;
82;6;23.2999992371;58.7000007629;15;61.8281576633;8;39.0273208618;55.2293319702;11;91.6854963303;
83;6;23.0;59.7000007629;15;62.0773904324;8;37.3489685059;57.4826965332;14;93.7620258331;
84;6;23.0;60.7000007629;16;62.3215060234;8;34.3489685059;60.7163162231;15;95.7871727943;
85;6;23.0;61.7000007629;16;62.5602288246;8;34.3489685059;61.8920707703;16;97.731710434;
86;6;23.0;62.7000007629;16;62.7416160107;8;34.3489685059;61.1753730774;15;99.5690889359;
87;6;23.0;63.7000007629;16;63.9114439487;8;36.3489685059;59.2576446533;15;101.267858505;
88;6;24.0;65.6999969482;17;64.1581727266;9;37.9336128235;59.3257217407;14;102.752206802;
89;6;25.0;67.6999969482;17;64.4070788622;9;38.8522033691;59.3257217407;14;104.088643074;
90;6;25.0;69.6999969482;18;64.6581673622;9;38.1243591309;59.3257217407;15;105.2185812;
91;6;26.0;68.6999969482;18;64.9114552736;9;35.335975647;61.3257217407;15;106.143877983;
92;6;25.0;70.6999969482;19;65.1669688225;9;33.8355636597;63.3257217407;15;106.942909241;
93;6;25.0;71.6999969482;20;65.4247361422;9;32.9921875;65.3257217407;15;107.625522614;
94;6;26.0;69.6999969482;18;65.6847857237;9;33.1241264343;67.3257217407;15;109.203401566;
95;6;25.0;70.6999969482;18;65.947137475;9;35.2340049744;68.3257217407;15;109.838938117;
96;6;25.0;71.6999969482;15;66.2117973566;9;37.3246231079;70.3257217407;15;110.316634178;
97;6;26.0;69.6999969482;15;66.4787507057;9;35.7949905396;71.3257217407;15;110.514654517;
98;6;25.0;70.6999969482;15;66.7479557991;9;35.8543930054;74.3257217407;16;110.734057426;
99;6;25.0;71.6999969482;15;67.0075449944;10;35.9202194214;77.3257217407;15;110.981437087;
100;6;26.0;69.6999969482;17;67.2413380146;10;36.994430542;77.3257217407;15;111.259206057;
101;6;25.0;70.6999969482;19;67.4782383442;10;38.0777587891;78.3257217407;16;111.569638968;
102;6;25.0;71.6999969482;19;67.7180218697;10;36.1708908081;81.3257217407;16;111.914750814;
103;6;25.0;72.6999969482;19;67.960406065;10;36.2744216919;84.3257217407;16;112.296153307;
104;6;25.0;73.6999969482;20;68.205047369;10;36.3888473511;87.3257217407;16;112.714891672;
105;6;25.0;74.6999969482;20;68.4010946751;10;36.514465332;90.3257217407;17;113.17127037;
106;6;25.0;75.6999969482;20;68.5915186405;10;36.6513824463;93.0;17;114.664678574;
107;6;25.0;76.6999969482;20;68.7857651711;10;37.7994003296;96.0;17;115.293434739;
108;6;25.0;77.6999969482;20;68.9831638336;10;37.9580307007;101.0;17;115.96356678;
109;6;26.0;75.6999969482;20;69.1829924583;10;38.4890670776;105.0;18;116.67151618;
110;6;25.0;76.6999969482;21;69.3844876289;10;38.7014541626;108.199996948;17;117.41248405;
111;6;25.0;79.6999969482;21;69.586853981;10;38.9237442017;111.0;19;118.180534124;
112;6;26.0;75.6999969482;21;69.7892785072;10;39.75415802;112.0;20;118.968796611;
