Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;11.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;10.0;5;21.0;1;7.55000019073;11.3000001907;5;17.0;
4;2;8.14999961853;10.8999996185;4;22.8400001526;1;7.55000019073;10.3000001907;5;17.0;
5;2;8.42599964142;10.9200000763;4;23.6201437712;1;7.55000019073;9.30000019073;5;17.0;
6;2;9.52124977112;11.2650718689;4;24.2737240791;1;8.55000019073;8.5;5;17.0;
7;2;10.4615879059;11.543302536;4;24.8200815916;1;8.82499980927;8.5;5;17.0;
8;2;10.5845174789;11.7641716003;4;25.5270260572;1;8.82499980927;8.5;5;17.0;
9;2;10.7435808182;12.0549411774;4;26.118534565;1;8.82499980927;8.5;5;17.3400001526;
10;2;10.8766698837;12.2827939987;4;26.6176134348;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;10.9889631271;12.4589796066;5;26.8577278852;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;13.9096794128;12.5;5;27.027566433;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;15.5272569656;13.3110265732;5;27.2094883919;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;16.527256012;13.3837957382;5;27.4037137032;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;17.527256012;13.4614858627;4;27.6103439331;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;18.527256012;13.5441379547;4;27.8293428421;2;14.0206890106;10.8026161194;5;22.2618598938;
17;2;19.527256012;13.6317367554;5;28.0605187416;2;16.0206890106;11.0309295654;5;22.7064201832;
18;2;19.625;12.5;5;28.3035080433;2;17.0206890106;11.2457103729;5;23.0822823048;
19;2;19.625;12.5;5;28.5577623844;2;18.2805233002;10.9637317657;5;23.2396422625;
20;2;19.625;12.5;5;28.8225395679;2;18.9500007629;11.4958572388;6;23.32964468;
21;2;19.625;12.5;6;29.0969009399;2;18.9500007629;11.5318574905;6;23.4249849319;
22;2;19.625;12.5;6;29.3797140121;2;18.9500007629;11.5699939728;6;23.5258028507;
