Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;11.0;5;20.0;1;7.0;12.3000001907;4;17.0;
3;1;8.0;10.0;5;21.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;7.55000019073;10.3000001907;4;17.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;7.55000019073;9.69999980927;3;18.0;
6;2;9.27600002289;11.4650716782;4;24.086605072;2;8.7750005722;8.5;3;18.0674999952;
7;2;10.4194869995;11.543302536;4;24.6883431673;2;9.06518745422;8.5;3;18.1388356686;
8;2;10.5548763275;11.7641716003;4;25.4652262926;2;9.08123779297;8.5;3;18.2141259909;
9;2;10.7296762466;12.0549411774;4;26.1465243101;2;9.09817790985;8.5;3;18.6456211805;
10;2;10.8829679489;12.2827939987;4;26.7584704161;2;9.19526576996;8.67000007629;3;19.0306602716;
11;2;11.020655632;12.4589796066;5;27.1379284859;2;9.28189849854;8.81392192841;3;19.3756101131;
12;2;13.9413719177;12.5;5;27.4770481586;2;9.35951328278;8.93486309052;3;20.4466397762;
13;2;15.9413719177;12.5;5;27.8615591526;2;9.60049343109;9.39324569702;3;21.4057168961;
14;2;17.1711082458;12.5;5;28.2947545052;2;11.4319114685;9.78903102875;3;22.257011652;
15;2;18.2685775757;12.5;5;28.7792563438;2;13.4319114685;10.1240053177;2;23.0099308491;
16;2;19.3775882721;12.5;5;29.3166947365;2;15.4319114685;10.4026165009;2;23.6770029068;
17;2;20.4985122681;12.5;5;29.9073610306;2;16.5640964508;10.6309299469;1;24.2720131874;
18;2;20.7291564941;12.5;6;30.5498642921;2;17.6148223877;10.8157100677;1;24.8085989952;
19;2;20.8737201691;12.5;6;31.2408299446;2;18.6689453125;10.9637317657;2;25.1366593838;
20;2;21.0291862488;12.5;6;31.9746999741;2;19.6557483673;11.0;3;25.4068305492;
21;2;21.1943073273;12.5;6;32.7436814308;3;19.7165374756;11.0;2;25.6910681725;
22;3;21.3673286438;12.5;5;33.5378980637;3;18.9500007629;11.0;3;25.9885287285;
23;3;21.5460281372;12.5;6;34.3457622528;3;18.9500007629;12.0;2;26.2980971336;
24;4;21.7277965546;12.5;5;35.1545667648;3;19.9170722961;11.0;2;26.6183872223;
25;4;21.909778595;12.5;5;35.9512367249;3;18.9500007629;12.0;2;26.9477529526;
26;4;20.0890274048;13.5;5;36.7231636047;4;18.9500007629;13.0;1;32.2843112946;
27;4;19.0890274048;13.5;5;37.4590072632;4;19.9500007629;13.6421556473;1;32.7759785652;
28;4;19.625;14.5;5;39.1493597031;4;20.9500007629;13.8129892349;2;33.2672896385;
