Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;2;6.0;13.9000005722;3;18.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;12.3000001907;3;18.0375000238;
3;1;8.0;10.0;6;21.0;2;7.70562505722;11.3000001907;3;18.0760172606;
4;1;8.14999961853;10.5;6;21.8400001526;2;7.71140289307;10.3000001907;3;18.115549922;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;7.71733283997;9.30000019073;2;18.1560940742;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;8.55000019073;9.19365692139;2;18.1976430416;
7;1;10.194486618;11.543302536;4;23.5283432007;2;8.82499980927;9.21858596802;2;18.240187645;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;8.82499980927;9.24411296844;2;18.6361179352;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;8.9015007019;9.44767093658;2;18.9816892147;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;8.96626472473;9.62622928619;2;19.2830886841;
11;1;10.6065406799;12.4589796066;4;25.0;2;9.02068901062;9.78288078308;2;20.3035471439;
12;1;11.6065406799;12.5;4;25.0;2;9.22696018219;10.3034791946;2;21.2048455477;
13;1;12.6065406799;12.5;4;25.0;2;9.40506362915;10.7651014328;2;21.9906734228;
14;1;13.6065406799;12.5;4;25.0;2;11.2269601822;11.1696033478;2;22.6700100899;
15;1;14.6065406799;12.5;4;25.0;2;13.2269601822;11.5214824677;2;23.2550309896;
16;1;15.6065406799;12.5;4;25.0;2;15.2269601822;11.8268327713;2;23.7592663765;
17;1;16.6065406799;12.5;5;25.0;2;16.2269592285;12.092417717;2;24.1962189674;
18;1;17.6065406799;12.5;5;25.0;2;17.2269592285;12.3249855042;4;24.4157991409;
19;1;17.625;12.5;5;25.0;3;18.2269592285;12.4494791031;3;24.568820715;
20;1;17.625;12.5;5;25.0;3;18.9500007629;12.5412921906;3;24.7276041508;
21;1;17.625;12.5;5;25.0;3;18.9500007629;12.6365623474;3;24.8918712139;
22;2;17.625;12.5;4;25.0;3;18.9500007629;12.7351226807;3;25.0612807274;
23;2;17.625;12.5;5;25.0;3;18.9500007629;13.1428966522;5;25.2354283333;
24;2;17.625;12.5;5;25.0;3;18.9500007629;13.2648000717;6;25.4138484001;
25;2;17.625;12.5;5;25.0;3;18.9500007629;13.3896942139;6;25.596016407;
26;2;17.625;12.5;5;25.0;3;18.9500007629;13.5172119141;7;25.7813544273;
27;2;17.625;12.5;5;25.0;3;18.9500007629;13.6469478607;7;25.9692366123;
28;2;17.625;12.5;5;25.0;3;18.9500007629;13.778465271;7;26.158996582;
29;2;17.625;12.5;5;25.0;3;18.9500007629;13.9112977982;7;26.3499364853;
30;2;17.625;12.5;5;25.0;3;18.9500007629;14.0449562073;7;26.5413365364;
31;2;17.625;12.5;5;25.0;3;17.9500007629;13.0449562073;7;26.7324662209;
32;2;17.625;12.5;5;25.0;3;15.9500007629;15.0449562073;7;26.9225945473;
33;2;17.625;12.5;5;25.0;3;14.9500007629;17.0449562073;7;27.1110019684;
34;2;17.625;12.5;5;25.0;3;14.0;19.0449562073;7;27.2969913483;
35;2;17.625;12.5;5;25.0;3;14.0;21.0449562073;7;27.4798970222;
36;2;17.625;12.5;5;25.0;3;14.0;23.0278873444;7;27.6590952873;
37;2;17.625;12.5;5;25.0;3;14.0;24.2250041962;8;27.8340125084;
38;2;17.625;12.5;6;25.0;3;14.0;25.4174137115;8;28.004131794;
39;2;17.625;12.5;7;25.0;3;14.0;26.6045455933;9;28.1689972878;
40;2;17.625;12.5;7;25.0;3;14.0;27.7858963013;9;28.3282194138;
41;2;17.625;12.5;7;25.0;3;14.0;28.9610404968;9;28.4814748764;
42;2;17.625;12.5;7;25.0;4;14.0;30.1296234131;8;38.6285085678;
43;2;17.625;12.5;7;25.0;4;15.0;31.2913589478;7;39.169131279;
44;2;17.625;12.5;7;25.0;4;16.0;32.4460449219;8;39.6776189804;
45;2;17.625;12.5;7;25.0;4;17.0;33.5935401917;7;40.1526451111;
46;2;17.625;12.5;7;25.0;4;18.0;34.7337760925;7;40.5936198235;
47;2;17.625;12.5;8;25.0;4;18.5744571686;35.8667449951;8;41.0006155968;
48;2;17.625;12.5;8;25.0;4;18.6403121948;36.9924850464;8;41.3742733002;
49;2;17.625;13.5;8;25.0;4;18.7001228333;38.1111030579;9;41.7157011032;
50;2;17.625;14.5;9;25.0;4;19.7541103363;36.2227325439;11;42.0263671875;
51;2;17.625;15.5;9;25.0;5;18.8025684357;37.3275566101;11;42.3079967499;
52;2;17.625;16.5;9;25.0;6;19.8458442688;37.3275566101;14;57.562482357;
53;2;17.625;17.5;9;25.0;7;21.8843154907;39.3275566101;12;63.4705476761;
54;2;17.625;17.5;9;25.0;7;24.9183731079;42.3275566101;12;64.3193745613;
55;2;17.625;17.5;10;25.0;7;27.9249992371;45.3275566101;13;65.0540647507;
56;2;17.625;17.5;10;25.0;7;30.875;48.3275566101;14;65.7062282562;
57;2;17.625;17.5;10;25.0;7;32.098991394;49.5250015259;13;66.2805500031;
58;2;17.625;17.5;10;25.0;7;33.1303253174;49.5250015259;14;66.7833738327;
59;2;17.625;17.5;10;25.0;7;34.1607131958;48.5250015259;16;67.2219142914;
60;2;17.625;17.5;10;25.0;8;34.7782058716;47.5250015259;15;67.6036229134;
61;2;17.625;17.5;10;25.0;8;34.8832740784;46.5250015259;15;67.8420171738;
62;2;17.625;17.5;11;25.0;8;34.9457054138;45.5250015259;16;67.9582519531;
63;2;17.625;17.5;12;25.0;8;34.9718589783;44.5250015259;17;69.0694880486;
64;2;17.625;17.5;12;25.0;9;35.996887207;45.5250015259;16;77.7056877613;
65;3;17.625;17.5;11;25.0;10;38.0207824707;47.5250015259;16;88.1774394512;
66;3;17.625;17.5;11;25.0;11;40.3617172241;50.5250015259;16;89.0283081532;
67;3;17.625;17.5;11;25.0;11;42.39270401;53.5250015259;16;89.8313958645;
68;3;17.625;17.5;11;25.0;11;44.4227523804;56.5250015259;18;90.5845712423;
69;3;17.625;17.5;12;25.0;11;46.4518737793;58.5250015259;18;91.2867971659;
