Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
24;2;19.625;12.5;8;26.9662073851;2;18.9500007629;12.3760881424;6;24.9103667736;
25;2;17.625;13.5;8;27.0258579254;2;18.9500007629;12.4551830292;6;25.0730454922;
26;2;16.625;14.5;8;27.0861098766;2;18.9500007629;12.5365228653;6;25.2398183346;
27;2;16.0943756104;15.5;8;27.1468968391;2;18.9500007629;12.6199092865;6;25.4102387428;
28;2;15.1080513;16.5;8;27.20814991;2;18.9500007629;12.705119133;6;25.5838117599;
29;2;14.4968338013;17.5;8;27.2697980404;2;18.9500007629;12.7919063568;6;25.7599987984;
30;2;14.5107040405;18.5;8;27.3317680359;2;18.9500007629;12.8799991608;7;25.9382228851;
31;2;14.5246477127;19.5;8;27.393985033;2;17.836101532;12.0;7;26.1178760529;
32;2;14.538646698;20.5;8;27.4563727379;2;16.8765220642;13.0;7;26.2983264923;
33;2;14.5526838303;21.5;8;27.5188536644;2;15.9171237946;14.0;7;26.4789280891;
34;2;14.5667419434;22.5;8;27.5813500881;2;15.0077590942;15.0;7;26.659029007;
35;2;14.5808038712;23.5;9;27.6437838078;2;15.0482816696;16.0;7;26.8379807472;
36;2;14.5948514938;24.5;10;27.7060770988;2;15.0885457993;17.0;7;27.0151486397;
37;2;15.6088676453;22.5;11;27.7681524754;2;15.128408432;18.0;7;27.1899189949;
38;2;14.6228342056;23.5;11;27.8299334049;2;15.1677322388;19.0;7;27.3617095947;
39;2;14.6367349625;24.5;12;27.8913447857;2;15.2063846588;20.0;7;27.5299754143;
40;2;15.6505527496;22.5;12;27.9523131847;2;15.2442445755;21.0;7;27.694217205;
41;2;14.664270401;23.5;13;28.0127673149;2;14.0;23.0;8;27.8539843559;
42;2;14.6778726578;24.5;13;28.0726380348;2;14.0;25.0;8;28.0088815689;
43;2;15.6913433075;22.5;14;28.1318588257;2;14.0;27.0;10;28.1585698128;
44;2;14.704668045;23.5;14;28.1903662682;2;14.0;29.0;10;28.3027682304;
45;2;14.7178325653;24.5;15;28.2481002808;2;14.0;31.0;11;28.4412546158;
46;2;15.7308225632;22.5;15;28.305003643;2;14.0;32.7971305847;13;28.5738635063;
47;2;14.7436256409;23.5;16;28.3610234261;2;14.0;33.9164772034;13;28.7004852295;
48;2;14.7562303543;24.5;16;28.4161098003;2;14.0;35.0304374695;14;28.8210616112;
49;2;15.7686252594;22.5;17;28.4702172279;2;14.0;36.1389541626;15;28.9355831146;
50;2;16.7807998657;22.5;17;28.5233039856;2;15.0;34.242023468;15;29.044084549;
51;2;17.7927436829;22.5;17;28.5753324032;2;14.0;35.3396759033;15;29.1466403008;
52;2;18.0;22.5;18;28.6262691021;2;14.0;36.4319763184;16;29.2433600426;
53;2;19.0;22.5;17;28.67608428;2;15.0;34.5190238953;16;29.3343830109;
54;2;19.625;22.5;16;28.7247524261;2;17.0;32.0;16;29.4198737144;
55;2;19.625;23.5;14;28.7722523212;2;18.6694717407;31.0;17;29.5;
56;2;19.625;22.5;14;28.8185660839;2;19.6875;30.0;17;29.5;
57;2;19.625;23.5;14;28.8636798859;2;20.6375007629;29.0;17;29.5;
58;2;20.4943275452;22.5;13;28.9075837135;2;20.6375007629;28.0;14;29.5;
59;2;19.625;23.5;13;28.9502708912;2;20.6375007629;27.0;14;29.5;
60;3;19.625;24.4751358032;12;28.991738081;2;20.6375007629;26.0;14;29.5;
61;3;20.523141861;22.5;12;29.0;2;20.6375007629;25.0;14;29.5;
62;4;20.5249996185;22.5;11;45.0;3;20.6375007629;24.0;13;45.5;
63;4;21.5249996185;23.5;11;45.6399993896;4;19.6375007629;26.0;11;61.1399993896;
64;4;22.5249996185;24.5;11;46.1991043091;4;18.9500007629;30.0;11;62.4491043091;
65;4;23.5249996185;25.5;13;46.6808338165;5;19.9500007629;34.0;10;63.6002082825;
66;4;24.5249996185;26.5;13;47.0908813477;5;21.0;38.0;12;64.5981712341;
67;4;25.5249996185;27.5;13;47.436258316;5;23.0;42.0;12;65.4525279999;
68;5;27.5249996185;28.5;11;48.7245540619;5;25.0;45.0;12;66.1758804321;
69;5;29.5249996185;29.5;11;49.0033750534;5;27.0;47.0;13;66.7824649811;
70;5;27.625;32.5;11;50.0811839104;6;28.1217956543;48.75;12;67.1270179749;
71;5;28.625;36.5;11;50.1535534859;6;29.191078186;49.75;12;68.3827629089;
72;5;29.625;37.5;9;50.2276984453;6;31.2486209869;51.75;12;68.6074999571;
73;4;18.625;34.5;9;31.303607583;7;31.2486209869;54.75;11;87.7253656387;
74;4;19.625;33.5;9;31.3812651634;7;32.2486190796;58.75;11;87.8543308973;
75;4;20.625;33.5;10;31.4606510401;7;33.2486190796;62.75;11;87.9951226711;
76;4;21.625;32.5;10;31.5417402983;7;35.0;66.75;13;89.1484457254;
77;4;22.625;32.5;11;31.744502902;8;38.0;71.75;11;89.344964385;
78;5;23.625;32.5;10;32.9878292084;8;40.5499992371;76.3834686279;14;89.555872798;
79;5;23.8500003815;33.0;11;34.0139342546;8;42.5499992371;76.545753479;14;89.7816820145;
80;5;24.0255012512;33.3899993896;12;34.8570663929;8;42.5499992371;79.7209243774;15;92.1635806561;
81;5;24.1592674255;33.6872596741;12;35.5528898239;8;43.7210006714;83.0352325439;15;94.2033412457;
82;5;24.2593841553;33.9097442627;12;35.9862297773;8;44.8622817993;85.9503555298;15;95.9500228167;
83;5;24.2999992371;34.0;13;36.2407468557;8;46.9780235291;85.3110580444;16;98.1311118603;
84;5;24.2999992371;34.0;11;37.4966791868;9;48.0;88.6848449707;15;98.9472402334;
85;5;25.2999992371;35.0;11;37.8137472868;9;46.0;91.071762085;15;99.3998430967;
86;6;25.2999992371;38.0;10;39.1346328259;9;45.0;93.4030456543;15;99.8709628582;
87;6;25.2999992371;41.0;10;39.4791198969;9;45.0;96.4278564453;19;100.36341846;
88;6;24.2999992371;44.0;10;39.827177763;9;47.0;98.4532165527;20;100.875348449;
89;5;21.2999992371;42.0;11;37.6290781498;10;46.0;103.144264221;18;103.842693925;
90;5;20.2999992371;44.0;11;37.8700629473;10;46.0;108.208404541;21;104.497434258;
91;5;20.0;45.0;11;38.1118106842;11;45.0;111.274642944;20;105.165737152;
92;5;20.0;46.0;13;38.3542582989;11;42.0;117.343002319;20;105.844008207;
93;5;20.0;47.0;14;38.5973415375;11;41.0;123.41342926;21;106.528449535;
94;5;20.0;48.0;14;38.8409942389;12;42.0;123.356994629;21;107.215170741;
95;5;20.0;49.0;15;39.0851432085;12;39.0;127.808479309;22;107.900312304;
96;5;20.0;50.0;16;39.3297091722;14;38.0;132.255813599;21;108.580161691;
97;5;20.0;51.0;18;39.574601531;14;39.0;130.695953369;21;110.251262188;
98;5;20.0;52.0;17;39.7680249214;14;37.0;136.126083374;22;111.060503364;
99;5;21.0;50.0;18;39.9558638334;14;39.0;138.543746948;23;111.875965834;
100;5;20.0;51.0;18;40.1466445923;14;42.0;136.946884155;24;112.697740436;
