Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;12.3000001907;5;17.0;
3;2;8.14999961853;10.0;4;22.0800000429;1;7.55000019073;11.3000001907;5;17.0;
4;2;8.31199932098;10.5;4;23.0055361986;1;7.55000019073;10.3000001907;4;17.0;
5;2;8.45083045959;10.9200000763;4;23.7869932652;1;7.55000019073;9.30000019073;4;17.0;
6;2;9.55879116058;11.2650718689;4;24.4407743216;1;8.55000019073;8.5;4;17.0;
7;2;10.4991750717;11.543302536;4;24.9860498905;1;8.82499980927;8.5;4;17.0;
8;2;10.6218605042;11.7641716003;4;25.6921106577;1;8.82499980927;8.5;4;17.0;
9;2;10.7807245255;12.0549411774;4;26.2810046673;1;8.82499980927;8.5;4;17.3400001526;
10;2;10.9132261276;12.2827939987;4;26.7754909992;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;11.0244855881;12.4589796066;5;27.0087807178;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;13.9452018738;12.5;5;27.1693067551;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;15.9452018738;12.5;5;27.3391785622;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;17.053571701;12.5;5;27.518378973;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;18.0938930511;12.5;5;27.7067945004;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;19.1362838745;12.5;5;27.9042065144;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;20.1807022095;12.5;5;28.1102828979;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;19.625;13.4330844879;5;28.3245725632;1;15.0206890106;10.8157100677;5;21.9274635315;
19;2;19.625;13.4973716736;5;28.5465018749;1;16.0206890106;10.9637317657;5;22.0;
20;2;20.4229621887;12.5;7;28.7753753662;1;16.9500007629;11.0;4;22.0;
21;2;19.625;13.5;7;29.0103783607;1;16.9500007629;11.0;4;22.0;
22;2;20.5273361206;12.5;8;29.2505850792;1;16.9500007629;11.0;5;22.0;
23;3;20.5813827515;12.5;7;29.4949688911;1;16.9500007629;11.0;6;22.0;
24;3;20.6363677979;12.5;7;29.7424182892;1;16.9500007629;11.0;6;22.0;
25;3;17.625;14.5;7;29.9917550087;1;16.9500007629;11.0;6;22.0;
26;3;16.625;15.9975261688;7;30.2417545319;1;16.9500007629;11.0;6;22.0;
27;3;16.625;15.5;7;30.4911699295;1;16.9500007629;11.0;6;22.0;
28;3;15.8605136871;16.5;7;30.7387576103;1;16.9500007629;11.0;7;22.0;
29;3;15.291220665;17.5;7;30.983300209;1;16.9500007629;11.0;8;22.0;
30;3;15.0;16.5;7;31.223631382;1;16.9500007629;11.0;8;22.0;
31;3;15.0;16.5;7;31.4586586952;2;16.9500007629;11.0;7;22.0;
32;3;15.0;15.5;7;31.6873817444;2;16.9500007629;11.0;7;22.0;
33;3;15.0;15.5;7;31.9089093208;2;14.9500007629;12.0;8;22.0;
34;3;15.5545043945;16.5;7;32.122469902;2;13.9500007629;13.0;8;22.0;
35;3;15.6025562286;17.5;8;32.3274211884;2;12.9500007629;14.0;8;22.0;
36;3;15.0;16.5;8;32.5232524872;2;12.0;15.0;8;22.0;
37;3;15.0;16.5;9;32.7095842361;2;12.0;16.0;8;22.0;
38;4;16.0;16.0;8;33.8861656189;2;12.0;17.0;8;22.0;
39;4;17.0;15.5;8;34.0928659439;2;12.0;18.0;10;22.0;
40;4;18.0458946228;16.5;9;34.2908501625;3;12.0;19.0;8;37.0;
41;4;17.0;16.0405921936;9;34.4802000523;3;13.0;20.0;8;37.75;
42;4;18.0;16.0617771149;10;34.6610831022;3;14.0;21.0;10;38.4193744659;
43;4;19.2625999451;15.5;10;34.8337382078;3;15.0;22.0;10;39.0072898865;
44;4;18.2726631165;14.5;10;34.9984629154;3;16.0;23.0;10;39.5162696838;
45;4;18.2496547699;14.5;10;35.155601263;3;17.0;24.0;11;39.9513263702;
