Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
25;1;17.625;12.5;8;25.0;2;18.9500007629;12.5034513474;5;25.1720745564;
26;1;17.625;12.5;8;25.0;3;18.9500007629;12.5860376358;5;25.3410804272;
27;1;17.625;12.5;8;25.0;3;18.9500007629;12.670539856;4;25.5134441853;
28;1;17.625;12.5;8;25.0;3;18.9500007629;12.7567224503;4;25.6886439323;
29;1;17.625;12.5;8;25.0;3;18.9500007629;12.8443222046;4;25.8661177158;
30;1;17.625;12.5;7;25.0;3;18.9500007629;12.9330587387;4;26.0452690125;
31;1;17.625;12.5;7;25.0;3;17.8601856232;12.0;4;26.2254748344;
32;1;17.625;12.5;7;25.0;3;16.9007320404;13.0;4;26.4060935974;
33;1;17.625;12.5;7;25.0;3;15.9413719177;14.0;4;26.5864748955;
34;1;17.625;12.5;7;25.0;3;15.0319566727;15.0;4;27.7659678459;
35;1;17.625;12.5;7;25.0;3;16.0723419189;16.0;4;28.051430583;
36;1;17.625;12.5;8;25.0;3;17.1123847961;17.0;4;28.345105648;
37;1;17.625;12.5;8;25.0;3;17.4276485443;18.0;3;28.6471313238;
38;1;17.625;12.5;8;25.0;3;17.4956035614;19.0;2;28.9576737881;
39;1;17.625;12.5;8;25.0;3;17.5654773712;20.0;2;29.2769190073;
40;1;17.625;12.5;9;25.0;3;16.3708992004;22.0;2;29.6050606966;
41;1;17.625;12.5;9;25.0;3;16.408367157;24.0;2;29.9422842264;
42;1;17.625;12.5;10;25.0;3;16.4489383698;26.0;3;30.2887451649;
43;1;17.625;12.5;10;25.0;4;16.4927310944;28.0;2;30.6445462704;
44;1;17.625;12.5;10;25.0;4;16.5398368835;30.0;2;31.0097095966;
45;1;17.625;12.5;10;25.0;4;16.5903148651;31.7474784851;2;31.384147644;
46;1;17.625;12.5;10;25.0;4;16.6441898346;32.8689727783;2;31.7676331997;
47;1;17.625;12.5;10;25.0;4;17.0;31.9851169586;3;32.1597702503;
48;1;17.625;13.5;11;25.0;4;18.0;32.0958328247;3;32.5599687099;
49;1;17.625;14.5;11;25.0;4;19.0;32.2010993958;3;32.9674217701;
50;1;17.625;15.5;11;25.0;4;21.0;31.0;6;33.381093502;
51;1;17.625;16.5;12;25.0;4;22.5488452911;31.0;6;33.7997126579;
52;1;17.625;17.5;12;25.0;4;22.5711345673;31.0;6;34.2217793465;
53;1;17.625;17.5;12;25.0;5;20.9500007629;32.0;7;34.6455821991;
54;1;17.625;17.5;12;25.0;5;21.9500007629;31.0;8;35.0692276955;
55;1;17.625;17.5;12;25.0;5;22.6303730011;31.0;9;35.4453148842;
56;1;17.625;17.5;12;25.0;5;22.6375007629;31.0;9;35.7904214859;
57;1;17.625;17.5;12;25.0;5;22.6375007629;32.0;7;36.133852005;
58;1;17.625;17.5;12;25.0;5;22.6375007629;33.0;7;36.4732499123;
59;1;17.625;17.5;12;25.0;5;22.6375007629;33.6705741882;7;36.8063445091;
60;1;17.625;17.5;12;25.0;6;22.6375007629;34.0369796753;4;47.1310133934;
61;1;17.625;17.5;12;25.0;6;23.6375007629;35.394115448;4;47.8453335762;
62;1;17.625;17.5;11;25.0;6;24.6375007629;36.7398681641;2;48.5220270157;
63;1;17.625;17.5;11;25.0;6;25.6375007629;38.0723876953;5;49.1584281921;
64;1;17.625;17.5;11;25.0;6;26.6375007629;39.3901367188;6;49.7528448105;
65;2;17.625;17.5;10;25.0;6;27.6375007629;40.6918907166;7;50.3044948578;
66;2;17.625;17.5;11;25.0;6;28.1579170227;40.9767532349;8;50.8134098053;
67;2;17.625;17.5;11;25.0;6;28.237663269;41.2441558838;8;51.2803220749;
68;2;17.625;17.5;11;25.0;6;28.3096466064;41.4938163757;10;51.7065410614;
69;2;17.625;17.5;11;25.0;6;28.3742599487;41.7257461548;10;52.0938243866;
70;2;17.625;17.5;11;25.0;6;28.4319610596;41.9401893616;10;52.4442586899;
71;2;17.625;17.5;11;25.0;6;28.483253479;42.1375923157;10;52.7601547241;
72;2;17.625;17.5;11;26.0;6;28.5286655426;42.3185691833;12;52.9398756027;
73;2;18.625;18.5;11;26.0700000525;6;28.5375003815;42.4838638306;12;53.0766506195;
74;2;19.625;19.5;11;26.1441510916;6;28.5375003815;42.6343154907;12;53.2007513046;
75;2;19.625;20.5;12;26.2225923538;6;28.5375003815;42.7708282471;10;53.25;
76;2;19.625;21.5;14;26.305452466;6;28.5375003815;42.8250007629;9;54.5243749619;
77;2;19.625;22.5;14;26.3928465843;6;26.6408138275;44.0910644531;8;55.6116981506;
78;2;19.625;23.4749927521;14;26.4848741293;7;27.7337970734;43.9289894104;9;56.5343484879;
79;2;19.625;23.5394115448;15;26.5816155672;7;28.8171405792;44.359287262;10;57.3149375916;
80;2;19.625;23.607131958;16;27.7147620916;7;29.3276634216;44.722618103;10;57.7529215813;
81;3;19.8500003815;24.2003326416;15;28.6368348598;7;29.3990497589;44.9328536987;10;57.9032640457;
82;3;20.0255012512;24.6897830963;15;29.3825566769;7;29.3999977112;45.0935897827;10;58.0;
83;3;20.1592674255;25.0928878784;16;29.9880056381;7;29.3999977112;46.0935897827;12;58.0;
84;3;20.2593841553;25.4277076721;15;30.3383481503;7;29.3999977112;47.0935897827;12;59.0;
85;3;20.2999992371;25.636844635;15;30.5175042152;7;30.3999977112;49.0935897827;12;59.1599999666;
86;3;20.2999992371;25.7622528076;15;30.7058763504;7;31.3999977112;51.0935897827;12;58.8437439203;
87;3;20.2999992371;25.8941135406;14;30.9032464027;7;31.7023391724;52.6500015259;11;59.2266235352;
88;5;21.2999992371;27.0322723389;10;53.109282732;7;31.7496757507;53.8397483826;10;59.6216236353;
89;5;24.9995880127;28.0322723389;10;55.2635339499;7;31.803686142;55.0101966858;10;59.5331246853;
90;5;27.2907943726;31.0;10;57.2035297155;7;31.752571106;55.1627464294;10;59.30882442;
91;5;28.3503875732;34.0;11;58.9054840803;7;31.8069839478;54.6500015259;8;59.7561056614;
92;5;29.416727066;37.0;11;60.3719476461;7;31.3999977112;54.8397483826;10;60.2218565941;
93;5;29.5830612183;40.0;11;61.6246732473;8;31.3999977112;55.0101966858;7;60.7102560997;
94;5;30.599313736;41.0;13;62.6958930492;8;31.3999977112;55.1627464294;6;61.1353206635;
95;6;31.6162834167;42.0;12;63.6207774878;8;31.3999977112;55.2000007629;8;61.5700228214;
96;6;33.6339797974;40.0;12;64.3641650677;8;31.3999977112;55.2000007629;9;62.0494761467;
97;6;34.0752754211;39.0;13;64.8292669058;8;31.3999977112;55.2000007629;9;62.5739045143;
98;6;34.1506729126;39.0;15;65.3038417101;8;31.3999977112;55.2000007629;9;63.1422624588;
99;7;34.2266693115;39.0;14;65.7866076231;8;31.3999977112;55.2000007629;10;63.2520184517;
100;7;33.890953064;39.0;14;66.2762355804;8;32.3999977112;56.2000007629;11;63.8540649414;
101;7;34.3792877197;39.0;15;66.7713665962;9;33.3999977112;57.2000007629;10;79.5021891594;
102;7;34.4553565979;39.0;15;67.2706289291;9;34.7368850708;59.2000007629;9;80.2432931662;
