Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
43;3;17.7111663818;22.5;6;28.2189092636;5;16.408367157;29.0;5;30.3248311281;
44;3;16.7242546082;23.5;7;28.2773809433;5;16.4489383698;30.6965942383;6;30.6568448544;
45;3;16.737411499;24.5;7;28.3361275196;5;16.4927310944;31.8202362061;6;30.9976799488;
46;3;17.750629425;24.5;8;28.3951174021;5;16.5398368835;32.9385643005;7;31.3475043774;
47;3;18.4163246155;25.5;8;28.4543179274;6;16.5903148651;34.0514945984;6;51.7063703537;
48;3;19.7772216797;26.5;8;28.5136958361;6;17.6441898346;35.1589736938;6;53.2741825581;
49;3;20.3647193909;27.5;8;28.5732169151;6;18.7014389038;36.2610092163;10;54.6682636738;
50;3;21.8039741516;28.5;8;28.6328464746;6;20.7619895935;34.3576393127;10;55.8932950497;
51;3;22.0071353912;28.4672336578;9;28.6925491095;7;23.825717926;34.0;9;85.7138249874;
52;3;22.0648918152;28.3687343597;9;28.7522889376;7;27.5261859894;36.0;11;88.6623234749;
53;3;22.0694885254;28.3883895874;10;28.8120296001;8;30.6158885956;38.0;10;91.0196700096;
54;3;22.0740432739;28.4081420898;10;28.8559447527;8;33.6567955017;40.0;10;92.8354997635;
55;3;22.0750007629;28.4279727936;10;28.8957372904;8;35.7452774048;42.0;11;93.952755928;
56;3;22.0750007629;28.4478683472;10;28.9356285334;8;37.8208999634;42.0;12;94.826438427;
57;3;22.0750007629;28.4678153992;10;28.9755871296;8;39.3977050781;41.0;12;95.1953148842;
58;3;22.5195083618;27.5;11;29.015581131;8;40.4751968384;40.0;12;95.5404214859;
59;3;22.0750007629;28.5;11;29.0555787086;8;41.5528450012;39.0;13;96.883852005;
60;3;22.0750007629;28.5277900696;12;29.0955479145;9;43.6301193237;39.0;12;97.3532499075;
61;3;22.546497345;27.5;12;29.135456562;9;45.7064819336;39.0;14;97.8317755461;
62;3;22.5554771423;27.5;15;29.17527318;9;47.1640586853;39.0;14;98.3187375069;
63;3;22.0750007629;28.5;15;29.2149660587;9;48.2857933044;40.0;15;98.8136689663;
64;3;22.0750007629;28.6074829102;17;29.2545039654;9;48.8357009888;41.0;16;99.3163391352;
65;3;22.0750007629;28.6272525787;17;29.293856144;11;48.9638290405;41.0;13;119.076743841;
66;3;22.5911178589;27.5;19;29.3329925537;11;51.095287323;43.0;14;120.472573757;
67;3;22.0750007629;28.5;19;29.3718836308;12;53.2302131653;45.0;14;121.794276953;
68;3;22.0750007629;28.6859416962;19;29.4105007648;12;55.36876297;47.0;14;127.467033148;
69;3;22.6173629761;27.5;19;29.4488155842;12;56.5288009644;50.0;15;132.023535728;
70;3;22.0750007629;28.5;20;29.4868011475;12;55.742099762;53.595123291;15;135.664974451;
71;3;22.0750007629;28.7434005737;20;29.5244314671;12;58.2694778442;55.8049659729;16;138.562695503;
72;3;22.6429977417;27.5;20;29.5616812706;13;59.1352462769;52.8049659729;15;145.254944801;
73;3;22.6513786316;27.5;20;29.5985264778;13;61.2937316895;54.8049659729;16;147.696846485;
74;3;22.6596679688;27.5;21;30.6609294415;14;56.6972045898;60.8049659729;15;149.124202728;
75;3;22.8987083435;28.0;21;31.5031712055;14;58.1911010742;62.8049659729;15;150.49165535;
76;3;23.0882148743;28.3899993896;20;32.1596899033;14;61.2326965332;67.0;15;151.630085826;
77;3;23.2359313965;28.6872596741;20;32.6663439274;14;57.9465713501;74.0;16;152.718621254;
78;3;23.3499279022;28.9097423553;19;32.9081561565;14;56.0370941162;79.0;16;153.794692636;
79;4;24.404335022;30.0;18;33.9689903259;14;53.6391830444;86.0;17;154.851483226;
80;4;24.9680213928;31.0;17;34.0492908955;15;52.6769714355;93.0;16;155.777335644;
81;4;24.981590271;32.0;17;34.1291854382;15;52.2276077271;100.0;17;156.666440606;
82;4;25.445022583;33.0;17;34.2086023092;15;57.421043396;108.0;18;157.528569937;
83;5;25.0083045959;34.0;15;34.2874721289;16;59.7487030029;116.0;17;158.357247233;
84;5;24.543258667;35.0;15;34.3657288551;17;60.3634262085;123.869827271;17;159.138480544;
85;5;24.9979248047;35.6319160461;15;34.4433096647;18;60.4719009399;130.915588379;17;159.826361656;
86;6;23.2997436523;36.0;11;44.5201547146;18;59.9695320129;137.162902832;18;160.472305536;
87;6;22.2999992371;39.0;11;45.0962080956;18;60.0614852905;143.211761475;19;161.075175524;
88;6;22.2999992371;42.0;12;45.6439173222;19;60.1476707458;149.262115479;19;161.63505125;
89;6;22.2999992371;45.0;12;46.1601513624;19;61.2281341553;152.11390686;19;162.153028488;
90;6;22.2999992371;48.0;13;46.6428033113;19;63.3030090332;152.167053223;22;163.599520206;
91;6;23.0;51.6148300171;15;47.0907604694;19;64.359954834;156.221511841;22;164.091824174;
92;7;24.0;53.6257171631;16;47.5038157701;19;66.3971786499;160.277175903;24;164.566598654;
93;7;25.0;55.6366577148;16;47.8825423717;21;68.5566558838;161.333953857;23;180.027727365;
94;7;25.0;59.0;17;48.2281476259;21;69.6027755737;166.39175415;25;181.513533711;
95;8;25.0;62.6586914062;17;48.5423184633;22;71.6463470459;177.030593872;24;182.766147614;
96;8;25.0;64.6697769165;17;48.8270772696;22;74.6761169434;182.113830566;26;183.931802511;
97;8;25.0;68.6808929443;17;49.0846464634;23;74.8931732178;189.397964478;27;185.007514;
98;8;26.0;67.9597167969;15;50.3173412085;24;76.0007476807;193.282821655;30;186.996103287;
99;8;27.0;68.6841278076;15;50.5188786983;26;77.099609375;196.068161011;28;188.104688406;
100;8;27.0;71.7144393921;15;50.6384470463;26;80.1904602051;197.153823853;31;189.180649638;
