Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;11.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;10.0;5;21.0;2;7.55000019073;11.6999998093;4;18.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;7.7000002861;10.3000001907;4;18.0674999952;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;7.71012496948;9.30000019073;4;18.1388356686;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;8.80623817444;8.5;4;18.2141259909;
7;1;10.194486618;11.543302536;5;23.5283432007;2;9.09817790985;8.5;4;18.293479681;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.1160326004;8.5;4;18.3769934177;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;9.13482284546;8.5;4;18.8185193539;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;9.234167099;8.67000007629;4;19.2138732672;
11;1;10.6065406799;12.4589796066;6;25.0;2;9.32312107086;8.81392192841;4;19.5693782568;
12;2;13.5272569656;12.6999998093;5;26.0;2;9.40311050415;8.93486309052;4;20.6569644213;
13;2;15.5272569656;12.5;5;26.0299999714;2;9.64781665802;9.39324569702;5;21.6333289146;
14;2;16.7590065002;12.5;5;26.0605909824;2;11.4831237793;9.78903102875;5;22.502530098;
15;2;17.7658901215;12.5;5;26.091766119;2;13.4831237793;10.1240053177;5;23.273829937;
16;2;18.7729034424;12.5;5;26.1235172749;2;15.0206890106;11.3900556564;5;23.959577322;
17;2;19.7800483704;12.5;5;26.1558350325;2;16.6276760101;10.6309299469;5;24.5733425617;
18;2;19.8850631714;12.5;6;26.1887089014;2;17.0206890106;11.8157100677;5;25.1285128593;
19;2;19.625;12.8566131592;6;26.2221269608;2;18.7409248352;10.9637317657;5;25.4747054577;
20;2;19.8999786377;12.5;6;26.2560760975;2;18.9500007629;12.0;5;25.7622475624;
21;2;19.625;12.8768224716;7;26.2905418873;2;18.9500007629;12.504899025;5;26.062766552;
22;2;19.625;12.8871622086;7;26.3255085945;2;18.9500007629;12.6251068115;6;26.3750810623;
