Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;2;7.0;12.1999998093;3;21.0;1;6.0;13.3000001907;4;17.0;
2;2;9.0;11.0;3;21.0900000334;1;7.0;12.3000001907;5;17.0;
3;2;11.0;10.0;3;22.2198190689;1;7.55000019073;11.3000001907;5;17.0;
4;2;11.3329725266;10.5;3;23.2035161257;1;7.55000019073;10.3000001907;4;17.0;
5;2;12.4567909241;10.9200000763;3;24.0523250103;1;7.55000019073;9.30000019073;3;17.0;
6;2;13.4117736816;11.2650718689;3;24.7834995985;1;8.55000019073;8.5;3;17.0;
7;2;13.5762882233;11.543302536;3;25.6648739576;1;8.82499980927;8.5;3;17.0;
8;2;13.7745962143;11.8796043396;3;26.4277458191;1;8.82499980927;8.5;3;17.0;
9;2;13.9462423325;12.1458015442;3;27.0961718559;1;8.82499980927;8.5;3;17.3400001526;
10;2;15.9462423325;12.3533000946;3;27.667011261;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;17.9462432861;12.5;3;27.9692633152;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;18.2930831909;12.5;3;28.2967948914;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;20.2073898315;12.5;3;28.6496577263;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;21.2867832184;12.5;4;29.0274100304;1;11.0206890106;9.78903102875;4;20.2480106354;
15;3;22.3717765808;12.5;3;29.4290471077;1;12.0206890106;10.1240053177;4;20.8052330017;
16;3;23.462146759;12.5;5;29.8529491425;1;13.0206890106;10.4026165009;4;21.2618598938;
17;3;23.7169132233;12.5;5;30.2968506813;1;14.0206890106;10.6309299469;4;21.6314201355;
18;3;23.8167915344;12.5;5;30.7578434944;1;15.0206890106;10.8157100677;4;21.9274635315;
19;3;23.9205150604;12.5;5;31.2324137688;1;16.0206890106;10.9637317657;4;22.0;
20;3;24.0272941589;12.5;5;31.71652174;1;16.9500007629;11.0;5;22.0;
21;3;24.1362171173;12.5;5;32.2057180405;1;16.9500007629;11.0;5;22.0;
22;3;22.625;13.5;5;32.695294857;1;16.9500007629;11.0;5;22.0;
23;3;23.625;12.5;6;33.1804609299;1;16.9500007629;11.0;5;22.0;
24;3;24.4656028748;12.5;6;33.6565256119;1;16.9500007629;11.0;5;22.0;
25;3;22.625;13.5;6;34.1190853119;1;16.9500007629;11.0;6;22.0;
26;4;23.625;12.5;5;34.5641803741;1;16.9500007629;11.0;6;22.0;
27;4;24.625;12.5;5;34.9884300232;2;16.9500007629;11.0;5;22.0;
28;4;24.8723964691;12.5;5;35.389122963;2;16.9500007629;11.0;5;22.0;
29;4;24.9625530243;12.5;5;35.7642612457;2;16.9500007629;11.0;5;22.0;
30;4;23.0469589233;13.5;5;36.1125650406;2;16.9500007629;11.0;5;22.0;
31;4;22.0469589233;13.5;5;36.4334335327;2;16.9500007629;11.0;5;22.0;
32;4;21.0469589233;13.5;5;36.7268800735;2;16.9500007629;11.0;5;22.0;
33;4;20.625;13.5;5;36.9934463501;2;14.9500007629;12.0;6;22.0;
34;4;19.625;13.5;5;37.2341012955;2;13.9500007629;13.0;6;22.0;
35;4;19.625;13.5;5;37.4501428604;2;12.9500007629;14.0;6;22.0;
36;4;20.625;14.5;6;37.6431026459;3;13.0;15.8999996185;5;23.0;
37;4;21.625;15.5;6;37.8146562576;3;14.0;16.0;5;23.1074999571;
38;4;23.625;17.5;6;37.966553688;3;14.2491874695;17.0;5;23.2253656387;
39;4;24.625;19.5;7;38.0;3;14.2757072449;18.0;5;23.3543308973;
40;4;25.5499992371;20.5;7;38.0;3;14.3047246933;19.0;7;23.4951226711;
41;4;25.5499992371;21.5;7;38.0;3;14.3364028931;20.0;7;23.6484457254;
42;4;25.5499992371;22.5;8;38.0;3;14.3709001541;21.0;8;23.8149644136;
43;4;25.5499992371;22.5;8;39.0;3;14.408367157;22.0;9;23.9952818155;
