Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
44;5;16.7242393494;23.5;14;29.7324730158;5;16.0;22.0;10;53.2873764038;
45;5;16.7371368408;24.5;14;29.8551186323;5;16.0;23.0;11;54.3708257675;
46;5;17.0;23.5;14;29.9788547754;5;16.0;24.0;11;55.2761678696;
47;5;16.762348175;23.5;16;30.1036026478;5;16.0;25.0;11;56.0243253708;
48;5;17.7746353149;23.5;14;30.229278326;5;16.0;26.0;12;56.6383209229;
49;5;18.0;24.5;14;30.3557927608;5;16.0;27.0;13;57.1250829697;
50;5;19.7985267639;25.5;15;30.4830510616;5;16.0;28.0;13;57.289607048;
51;5;20.0;26.5;16;30.6109532118;5;16.0;29.0;14;57.4398756027;
52;5;21.0;27.5;16;30.7393932343;5;16.0;30.0;14;57.5766506195;
53;5;22.4575328827;27.5;16;30.8682594299;5;17.0;30.0;15;57.7007513046;
54;6;22.4683532715;27.5;15;45.9974346161;5;18.0;31.0;16;57.75;
55;6;23.4789104462;28.5;16;46.876796484;5;19.0;32.0;16;57.75;
56;6;24.4891986847;29.5;16;47.6755921841;5;20.0;33.0;17;57.75;
57;6;24.625;31.5;17;48.3928554058;6;20.9500007629;34.0;17;57.75;
58;6;26.5089607239;31.5;18;49.0309729576;6;20.9500007629;34.0;18;57.75;
59;7;27.5184307098;32.5;17;49.5831496716;6;20.9500007629;34.0;18;57.75;
60;7;28.5249996185;32.5;17;50.0395576954;6;20.9500007629;34.0;19;57.75;
61;7;29.5249996185;32.5;17;50.4367043972;6;20.9500007629;34.0;19;57.75;
62;7;30.1131057739;32.5;18;50.7820870876;6;20.9500007629;34.0;21;57.75;
63;7;30.1898288727;32.5;18;50.989222765;6;20.9500007629;34.0;21;57.75;
64;7;30.2249984741;32.5;18;51.079221487;6;20.9500007629;34.0;22;57.75;
65;7;30.2249984741;32.5;19;52.1691586971;6;20.9500007629;34.0;21;57.75;
66;7;28.3250007629;35.5;19;53.3888725042;6;20.9500007629;36.0;21;57.75;
67;7;29.3250007629;39.5;19;53.7136335373;6;20.9500007629;38.0;21;57.75;
68;6;30.3250007629;42.5;19;54.0618331432;7;20.9500007629;40.0;21;57.75;
69;6;30.681137085;45.5;20;54.435153842;7;20.9500007629;42.0;21;57.75;
70;6;30.7000007629;48.5;20;54.8352614641;7;20.9500007629;43.5;22;57.75;
71;6;31.1212692261;51.4093551636;21;55.2637586594;7;20.9500007629;44.5;22;57.75;
72;6;30.7000007629;53.2825927734;21;55.7629319429;7;20.9500007629;45.5;21;57.75;
73;5;29.8937721252;47.5;21;54.1417850256;8;20.9500007629;46.5;20;61.5336937904;
74;5;29.4136295319;49.5599975586;21;56.0352689028;8;21.9500007629;48.5;20;61.617552042;
75;5;29.6061706543;51.117351532;22;57.7064597607;8;22.9500007629;50.1749992371;20;61.7000255585;
76;5;29.7771759033;52.3706741333;22;59.2035441399;8;22.9500007629;51.1749992371;21;61.7810001373;
77;5;29.9301357269;53.6418037415;24;60.4079813957;8;22.9500007629;52.1749992371;21;61.860370636;
78;6;30.2999992371;53.7919769287;23;61.2354307175;7;22.9500007629;53.1749992371;23;61.9380412102;
79;6;31.5622177124;53.8473510742;22;62.1074261665;7;22.9500007629;53.1749992371;23;62.0139269829;
80;5;22.2999992371;51.9014663696;22;57.1373598576;8;22.9500007629;53.1749992371;22;67.4030122757;
81;5;23.2686710358;49.9542274475;20;57.4909439087;8;23.9500007629;54.1749992371;23;68.9367208481;
82;5;23.3439483643;49.0055580139;21;57.8522982597;8;24.9500007629;55.6749992371;24;71.2792816162;
83;5;24.422454834;50.0553894043;21;58.2204294205;8;23.9500007629;58.2826881409;24;73.3062057495;
84;5;25.2999992371;49.1036682129;22;58.5941705704;8;25.9500007629;59.3737297058;24;75.0669107437;
85;5;25.2999992371;49.1503410339;23;58.9721894264;8;27.9500007629;60.9864273071;25;76.4591636658;
86;6;25.6744270325;50.1953811646;22;59.3530020714;9;28.3860778809;61.4037895203;24;77.3852519989;
87;6;24.7626457214;49.2387542725;21;59.7349963188;9;29.3999996185;59.4347267151;24;78.2232122421;
88;6;24.8522262573;49.2804527283;21;60.1164608002;9;30.3999996185;58.4347267151;26;78.9944467545;
89;6;22.9426574707;51.3204650879;22;60.4956188202;10;28.3999996185;59.4347267151;25;79.6442775726;
90;6;23.033405304;50.358795166;22;60.8706684113;10;26.3999996185;61.4347267151;25;80.2630810738;
91;6;21.1239242554;52.3954582214;22;61.239824295;10;25.3999996185;63.4347267151;25;80.8280916214;
92;6;22.2136650085;49.3954582214;23;61.6013598442;10;24.3999996185;64.8000030518;25;81.3215484619;
93;6;21.3358306885;50.5;23;61.9536476135;10;25.3999996185;64.4347229004;26;83.7747907639;
94;6;21.436750412;52.5;20;62.2435040474;10;26.3999996185;68.4347229004;24;84.2468047142;
95;6;21.5230503082;54.5;21;62.5156059265;10;29.0;72.4347229004;24;84.6791553497;
96;6;21.2546806335;54.5;16;62.7774791718;10;30.0;76.4347229004;23;85.0730217695;
97;6;21.3332443237;55.5;17;63.0281105042;10;31.0;80.4347229004;24;85.4303548336;
98;6;21.7584323883;57.5;16;63.2666969299;10;31.2546291351;84.4347229004;25;85.7536517382;
99;6;21.480009079;57.5;16;63.4926509857;10;31.3319740295;86.4347229004;25;86.045748353;
100;6;21.547794342;58.5;16;63.7055912018;10;32.399559021;88.4347229004;26;86.3096458912;
