Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;11.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;10.0;6;21.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;7.55000019073;10.3000001907;5;17.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;7.55000019073;9.30000019073;5;17.0;
6;2;9.27600002289;11.4650716782;5;24.086605072;1;8.55000019073;8.5;5;17.0;
7;2;10.4194869995;11.543302536;5;24.6483432055;1;8.82499980927;8.5;5;17.0;
8;2;10.545876503;11.7641716003;5;25.3741383553;1;8.82499980927;8.5;5;17.0;
9;2;10.7091808319;12.0549411774;5;25.9908564091;1;8.82499980927;8.5;5;17.3400001526;
10;2;10.8479423523;12.2827939987;5;26.5224512815;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;10.9675512314;12.4589796066;5;26.8033770323;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;12.9675512314;12.5;5;27.0233280659;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;14.9675512314;12.5;5;27.2656555176;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;16.1163139343;12.5;5;27.5315153599;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;17.1761322021;12.5;5;27.8218417168;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;18.2414550781;12.5;5;28.1372716427;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;19.3124275208;12.5;5;28.4780650139;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;20.3891048431;12.5;6;28.8440246582;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;20.489906311;12.5;6;29.2344226837;1;16.0206890106;10.9637317657;6;22.0;
20;2;20.5777454376;12.5;6;29.6479387283;1;16.9500007629;11.0;6;22.0;
21;2;20.6707859039;12.5;6;30.082616806;1;16.9500007629;11.0;6;22.0;
22;2;20.7685890198;12.5;6;30.5358533859;1;16.9500007629;11.0;7;22.0;
23;2;20.8705673218;12.5;7;31.0044159889;1;16.9500007629;11.0;8;22.0;
