Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;12.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;11.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;10.0;6;21.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;7.55000019073;10.3000001907;5;17.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;7.55000019073;9.30000019073;5;17.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;8.55000019073;8.5;5;17.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;8.82499980927;8.5;5;17.0;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;8.82499980927;8.5;5;17.0;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;8.82499980927;8.5;5;17.3400001526;
10;2;10.5272569656;12.482793808;4;25.9179592133;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;10.8315410614;12.4589796066;4;26.0299999714;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;12.8315410614;12.5;4;26.0605909824;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;14.8315410614;12.5;4;26.091766119;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;15.8521881104;12.5;4;26.1235172749;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;16.8593330383;12.5;4;26.1558350325;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;17.8666038513;12.5;4;26.1887089014;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;18.8740005493;12.5;4;26.2221269608;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;19.8815193176;12.5;5;26.2560760975;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;19.907617569;12.5;5;26.2905418873;1;16.0206890106;10.9637317657;6;22.0;
20;2;19.9153709412;12.5;5;26.3255085945;1;16.9500007629;11.0;6;22.0;
21;2;19.9232387543;12.5;5;26.3609591722;1;16.9500007629;11.0;6;22.0;
22;2;19.9312152863;12.5;5;26.3968753815;1;16.9500007629;11.0;7;22.0;
23;2;19.9392967224;12.5;6;26.4332377911;1;16.9500007629;11.0;8;22.0;
