Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
3;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;3;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;3;20.0;1;13.8999996185;8.625;4;17.25;
7;1;11.0;10.0;3;20.3999996185;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;11.2971115112;10.4951858521;3;22.0419120789;1;16.2000274658;9.3333568573;4;19.3355960846;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;18.2000274658;9.6677980423;3;20.8991127014;
12;2;12.1743059158;11.4571752548;2;24.6214065552;2;20.2000274658;9.94955635071;3;21.4244185686;
13;2;14.9125738144;11.8107032776;2;25.2232637405;2;21.8345279694;10.1834592819;3;21.8681426048;
14;2;16.9125728607;12.0916318893;2;25.7037940025;2;22.2000274658;10.3752222061;3;22.2422596216;
15;2;17.9369277954;12.3113050461;2;26.0853130817;2;23.2000274658;10.5308046341;3;22.4964048862;
16;2;18.6125736237;12.4808797836;2;26.1671074629;2;24.2000274658;10.625;3;22.5650019646;
17;2;19.6125736237;12.5;2;26.211841464;2;25.2000274658;10.625;3;22.6364723444;
18;2;20.6125736237;12.5;4;26.2577478886;2;26.2000274658;10.625;4;22.7108361721;
19;3;21.5;12.5;3;26.3048160076;3;26.75;10.625;3;22.78810215;
20;3;21.5;12.5;4;26.3530313969;3;26.75;10.625;3;22.8682664633;
21;3;21.5;12.5;4;26.4023760557;3;26.75;10.625;3;22.9513115883;
22;3;21.5;12.5;4;26.4528282881;3;26.75;10.625;3;23.0372054577;
23;3;21.5;12.5;4;26.5043625832;3;26.75;10.625;3;23.1259007454;
24;3;21.5;12.5;5;26.5569496155;3;26.75;10.625;3;23.2173340321;
25;3;21.5;12.5;5;26.6105561256;3;26.75;10.625;3;23.3114249706;
26;3;21.5;12.5;5;26.6651450396;3;26.75;10.625;4;23.4080765247;
27;3;19.5;13.5;5;26.72067523;3;26.75;10.625;5;23.5071737766;
28;3;18.5;14.5;5;26.7771017551;3;26.75;10.625;5;23.6085846424;
29;3;17.5;15.5;5;26.8343759775;3;26.75;10.625;5;23.7121598721;
30;3;16.5;16.5;6;26.8924454451;3;24.75;11.625;5;23.8177332878;
31;4;15.5;17.5;4;26.9512542486;3;25.75;10.625;5;23.9251227379;
32;4;14.5;18.5;4;27.0107431412;3;23.75;11.625;5;24.0341308117;
33;4;14.0;19.5;5;27.0708494186;3;24.75;10.625;6;24.1445457935;
34;4;14.0;20.5;6;27.1315076351;3;25.75;10.625;7;24.2561435699;
35;4;14.0;21.5;6;27.1926498413;3;23.75;11.625;7;24.3686892986;
36;4;15.0;19.5;7;27.2542052269;3;24.75;13.625;7;24.4819386005;
37;4;14.0;20.5;8;27.3161010742;3;25.75;15.625;8;24.0956401825;
38;5;14.0;21.5;4;56.1282629967;3;27.4500007629;17.625;8;24.5207884312;
39;5;16.0;20.5;5;58.2031154633;3;28.6367492676;19.5306243896;9;24.8233726025;
40;5;18.0;20.5;6;59.7998590469;3;28.8940238953;20.625;9;24.9368853569;
41;5;19.0;20.5;6;60.9776391983;3;28.9621315002;20.625;9;25.0498189926;
42;5;20.0;20.5;7;61.8212509155;3;29.0298919678;20.625;9;25.1619205475;
43;5;19.0;15.5;4;30.8201167583;4;29.09715271;20.625;9;59.46615839;
44;5;18.0;17.5;4;31.0346808434;4;28.09715271;22.625;9;60.1081805229;
45;5;18.0;17.5;5;31.2513904572;4;28.75;24.625;8;60.2408175468;
46;5;17.0;19.5;5;31.4697327614;4;28.75;25.7454090118;9;60.3472275734;
47;5;18.0;20.5;7;31.6891703606;4;28.75;26.798614502;9;60.4516816139;
48;5;19.0;22.5;8;31.9091467857;4;28.75;27.8508415222;10;60.5539956093;
49;5;20.0;24.5;8;32.1290926933;4;29.75;26.8508415222;11;60.6540017128;
50;5;21.0;26.5;9;32.3484325409;4;30.75;27.625;12;60.7515497208;
51;6;22.0;27.5;8;32.5665903091;4;31.6009292603;28.625;12;60.8465070724;
52;6;23.0;27.5;8;32.7829966545;4;31.6579036713;29.625;13;60.9387598038;
53;6;23.5;27.5;9;32.9970963001;4;31.7132568359;30.625;14;61.0282125473;
54;6;23.5;27.5;9;33.2083539963;4;31.7669277191;31.625;14;61.1147875786;
55;6;23.5;28.5;9;33.4162607193;4;31.8188724518;32.625;15;61.198425293;
56;6;23.5;29.5;8;33.6203379631;4;31.8690547943;33.625;15;61.2790827751;
57;6;23.5;30.5;8;33.8201446533;4;31.9174499512;34.625;16;64.338681221;
58;6;23.5;31.2170982361;9;35.0152788162;4;32.4500846863;36.0234375;16;66.5830082893;
59;6;24.5;32.3170852661;9;35.3353828192;5;32.893245697;37.3489723206;13;72.6278967857;
60;6;25.5;33.4143066406;11;35.6655744314;5;34.2572669983;39.6102333069;14;73.8637962341;
61;6;25.5;34.5085678101;11;36.0070188046;5;35.5536880493;41.8168411255;16;74.4204673767;
62;6;25.5;35.5997009277;11;36.3609521389;5;35.7939033508;43.9782943726;17;74.6921424866;
63;6;25.5;34.5997009277;12;36.7286506891;5;35.8644142151;46.0;18;74.9145011902;
64;6;25.5;33.5997009277;10;37.1113870144;6;33.8644142151;49.0;17;75.1305775642;
65;6;25.5;32.5997009277;9;37.5103788376;6;34.8644142151;50.0;17;75.3400430679;
66;6;25.5;32.5;10;37.9267261028;6;35.8644142151;52.0;18;75.5048208237;
67;7;25.5;32.5;8;38.3613402843;6;36.0;53.7524108887;17;75.6421761513;
68;7;25.5;33.5;10;38.79292202;7;36.0;50.7524108887;16;75.77520895;
69;7;25.5;34.5;9;39.2263119221;7;35.0;51.7524108887;16;75.9036951065;
70;7;25.5;35.5;11;39.6799755096;7;35.0;52.7524108887;17;76.0274543762;
71;7;25.5;36.5;12;40.1532516479;7;35.0;53.7524108887;18;76.1463484764;
72;7;25.5;37.3225708008;12;40.6449012756;7;35.0;54.7524108887;19;76.2602801323;
73;7;25.5;35.3225708008;13;42.3287067413;8;35.0;55.7524108887;16;76.3691916466;
74;8;25.7999992371;34.8225708008;12;43.7894506454;8;35.0;56.7524108887;16;76.4730610847;
75;8;26.0340003967;34.2125701904;12;45.0913176537;8;35.0;57.7524108887;17;76.5719008446;
76;7;24.2123565674;28.6872596741;11;39.2903623581;9;35.0;58.285949707;14;83.0268545151;
77;7;24.3458442688;28.9097423553;11;39.5839514732;9;34.0;60.3328781128;16;83.7289323807;
78;7;24.3999996185;29.0;12;39.6947021484;9;34.0;62.3773460388;17;84.4425272942;
79;6;24.3999996185;30.0;12;39.8029289246;10;33.4000015259;64.4194030762;16;85.1603679657;
80;6;24.3999996185;31.0;13;39.9084525108;10;32.4000015259;66.4591064453;18;85.8746218681;
81;6;22.3999996185;33.0;13;40.0111150742;11;32.0;68.4965286255;17;86.5137901306;
82;6;21.3999996185;35.0;14;40.1107802391;11;32.0;69.5;18;87.1308746338;
83;7;20.3999996185;36.9000015259;12;40.2073340416;11;32.0;70.5;17;87.7254686356;
84;7;19.3999996185;37.9000015259;12;40.3006839752;11;32.0;71.5;16;88.2911872864;
85;7;18.3999996185;36.9000015259;12;40.3907594681;12;32.0;72.5;16;89.8228683472;
86;7;17.3999996185;38.9000015259;12;40.4775099754;12;33.0;75.5;16;90.4167248011;
87;7;16.3999996185;37.9000015259;13;40.5609045029;12;34.0;78.5;17;90.9792838097;
88;7;16.0;37.9000015259;11;40.6409311295;12;34.0;81.5;15;91.5100829601;
89;7;16.0;38.0;12;40.7175951004;12;35.0;81.5;15;92.0098494291;
90;7;17.0;39.0;12;40.7909178734;12;33.0;83.9000015259;17;92.4802901745;
91;7;17.5750007629;40.0;12;40.8609347343;12;33.0;84.9000015259;18;92.923850894;
92;7;17.5750007629;41.0;12;40.9276947975;13;33.0;85.9000015259;18;94.3434808254;
93;7;16.0;42.0;11;40.9912576675;14;34.0;87.9000015259;17;94.8924056292;
94;7;17.0;43.0;12;41.0;14;36.0;86.9000015259;17;95.4447100163;
95;7;17.5750007629;44.0;12;41.0;14;35.0;88.9000015259;19;95.9773403406;
96;7;16.0;45.0;13;41.0;15;35.0;91.9000015259;20;96.4069905281;
97;7;17.0;46.0;13;41.0;15;36.0;91.9000015259;21;96.8769470453;
98;7;17.5750007629;47.0;13;41.0;15;37.0;91.9000015259;22;98.3893823624;
99;7;17.5750007629;48.0;14;41.0;15;40.0;93.9000015259;22;99.1086546183;
100;7;16.0;49.0;14;41.0;15;41.0;94.9000015259;23;101.262810111;
