Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;2;9.19999980927;10.0;4;21.0;1;11.8999996185;8.625;4;17.25;
5;2;10.3000001907;10.0;4;21.1499999762;1;12.8999996185;8.625;4;17.25;
6;2;11.345000267;10.0;4;21.320775032;1;13.8999996185;8.625;4;17.25;
7;2;11.396232605;10.0;4;21.9278619289;1;14.8999996185;8.625;4;17.5949993134;
8;2;11.5783586502;10.1999998093;4;22.4906556606;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;11.7471971512;10.3632001877;4;23.023424387;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;11.9070272446;10.4951858521;4;24.4809033871;2;16.8000278473;9.3333568573;3;20.3355960846;
11;2;12.3442707062;11.0209560394;4;25.8304331303;2;18.8000278473;9.6677980423;3;20.8991127014;
12;2;14.3442707062;11.4571752548;4;27.0939919949;2;20.8000278473;9.94955635071;3;21.3669185638;
13;2;16.3442707062;11.8107032776;5;28.2992296219;2;21.8000278473;10.1834592819;3;21.7504444122;
14;2;17.8473625183;12.0916318893;5;29.474676609;2;22.8000278473;10.3752222061;3;22.0616092682;
15;2;19.0681934357;12.3113050461;5;30.6458554268;2;23.8000278473;10.5308046341;3;22.25;
16;2;20.3178024292;12.4808797836;5;31.6115074158;2;24.8000278473;10.625;3;22.25;
17;2;21.5960254669;12.5;5;32.6289186478;2;25.8000278473;10.625;3;22.25;
18;2;22.9012489319;12.5;5;33.725276947;2;26.8000278473;10.625;4;22.25;
19;2;24.1175842285;12.5;6;34.8835334778;3;27.3500003815;10.625;4;22.25;
20;2;24.4650611877;12.5;6;36.0810680389;3;26.75;10.625;5;22.25;
21;2;24.8243217468;12.5;6;37.2910022736;3;27.3500003815;10.625;5;22.25;
22;2;25.1873016357;12.5;6;38.4843349457;3;27.3500003815;10.625;5;22.25;
23;2;25.54529953;12.5;6;39.6326160431;3;26.75;11.3249998093;5;22.25;
24;2;25.8897857666;12.5;7;40.7106571198;3;26.75;11.3249998093;5;22.25;
25;3;26.2131977081;12.5;6;41.6987533569;3;26.75;11.3249998093;5;22.25;
26;3;24.2131977081;13.5;6;42.5839958191;3;26.75;11.3249998093;5;22.25;
27;3;23.2131977081;13.5;6;43.3605060577;3;26.75;11.3249998093;5;22.25;
28;3;23.2131977081;14.5;6;44.0287361145;3;26.75;11.3249998093;5;22.25;
29;3;23.2086219788;15.5;6;44.5941295624;3;26.75;11.3249998093;5;22.25;
30;3;22.2086219788;14.5;6;45.0655384064;3;26.75;11.3249998093;5;22.25;
31;3;22.2086219788;14.5;6;45.4536991119;3;26.75;11.3249998093;5;22.25;
32;3;21.2086219788;13.5;6;45.7699756622;3;26.75;11.3249998093;6;22.25;
33;3;21.2086219788;14.5;6;46.0;3;26.75;11.3249998093;6;22.25;
34;3;20.2086219788;13.5;7;46.0;3;26.75;11.3249998093;6;22.25;
35;3;20.2086219788;14.5;7;46.0;3;26.75;13.3249998093;6;22.25;
36;3;20.2086219788;15.5;7;46.0;3;26.75;15.3249998093;7;22.25;
37;3;20.5;16.5;7;46.0;3;26.75;17.3250007629;7;22.25;
38;3;21.5;17.5;7;46.0;3;26.75;19.3250007629;7;22.25;
39;3;21.5;18.5;7;46.0;3;26.75;21.3250007629;8;22.25;
40;3;21.5;19.5;7;47.0;3;26.75;21.3250007629;8;22.25;
41;3;23.5;19.5;8;47.0499999523;3;26.75;21.3250007629;8;22.25;
42;4;25.5;21.5;7;47.1019749641;3;26.75;21.3250007629;9;22.25;
43;4;26.5;23.5;7;47.1559499502;3;26.75;21.3250007629;6;22.25;
44;4;27.8467845917;25.5;8;47.2119446993;3;26.75;21.3250007629;6;22.25;
45;4;28.5;27.5;8;47.269973278;3;26.75;21.3250007629;6;22.25;
46;4;29.5;28.0079898834;9;47.3300433159;3;26.75;21.3250007629;6;22.25;
47;4;30.1990127563;27.5;10;47.3921557665;3;26.75;21.3250007629;6;22.25;
48;5;29.7999992371;28.0568618774;9;47.4563041925;3;26.75;21.3250007629;6;22.25;
49;5;29.7999992371;27.5;9;47.5224741697;3;26.75;21.3250007629;7;22.25;
50;5;30.2567405701;27.5;9;47.5906432867;3;26.75;21.3250007629;7;22.25;
51;5;30.2771911621;27.5;9;47.6607804298;3;26.75;21.3250007629;7;22.25;
52;5;29.7999992371;28.1643123627;9;48.7328453064;3;26.75;21.3250007629;8;22.25;
53;5;31.319852829;28.5;9;48.8267884254;5;27.75;22.3250007629;7;23.25;
54;5;32.3420333862;29.5;9;48.9227468967;5;28.75;23.3250007629;7;23.3099999428;
55;5;32.3647651672;30.5;10;49.0206458569;5;29.3859996796;24.3250007629;7;23.3729639053;
56;5;31.7999992371;32.2840270996;10;50.1204003096;5;29.4237785339;25.3250007629;8;23.4389609098;
57;5;33.4117736816;33.5;11;50.2619154453;5;29.4633769989;26.3250007629;9;23.5080518723;
58;6;33.7999992371;35.8989562988;10;50.4062708616;5;29.5048313141;26.3250007629;9;24.4682112932;
59;6;34.4606819153;36.0614051819;10;50.5533540249;5;30.0659275055;26.7409381866;8;25.296205163;
60;6;33.7999992371;37.9863090515;11;50.703040719;5;30.5475006104;27.084230423;8;26.0101103783;
61;6;33.7999992371;39.0308876038;11;50.8551944494;5;30.9604053497;27.3635025024;9;26.6299567223;
62;6;34.5370559692;38.6991729736;11;53.1576098204;5;31.3166656494;27.5883693695;9;27.1754478216;
63;6;35.2002792358;39.2449989319;10;55.0706036091;5;31.6281013489;27.7683238983;9;28.4579827785;
64;6;34.9102935791;40.682472229;11;57.6422101259;5;32.7815666199;28.8087615967;9;28.7741214037;
65;6;37.1876983643;41.0288734436;13;59.0282275677;5;33.9189987183;29.8277244568;10;29.1105245352;
66;7;38.5430183411;42.3021621704;12;60.0449076891;5;34.7925376892;30.0;11;29.4673407078;
67;7;36.7297134399;43.5573959351;12;60.7985219955;5;34.9670295715;31.0;11;29.8444644213;
68;7;35.8878097534;46.4087677002;12;61.2668993473;5;35.1518478394;32.0;11;30.2415025234;
69;7;33.8458442688;49.4645500183;11;61.71677351;5;33.1763153076;32.665145874;12;30.65774405;
70;7;35.2649383545;50.5684356689;11;62.1836230755;5;31.5097236633;33.0;12;31.0921400785;
71;7;36.2864685059;52.6586914062;12;62.6670607328;5;30.5446968079;34.0;12;31.5432928801;
72;7;37.308681488;55.6586914062;13;63.166575551;5;29.580537796;35.0;14;32.0094593763;
73;7;38.3315620422;58.6586914062;11;63.6815271378;5;28.6172428131;36.0;15;32.4885672331;
74;7;38.4092330933;61.6586914062;12;64.211137414;5;28.654794693;37.0;15;32.9782500267;
75;7;38.4333534241;64.6586914062;15;64.7544852495;5;28.6931781769;38.0;14;33.4758954048;
76;7;38.4580459595;67.6586914062;16;65.3105013371;5;25.7323741913;39.0;14;33.9787095785;
77;7;38.4832687378;70.6586914062;17;65.8779621124;5;24.7723579407;40.0;12;34.4837896824;
78;8;38.5089759827;73.6586914062;15;66.4554904699;6;23.8130950928;41.0;11;58.9882076979;
79;8;38.5351219177;75.7818908691;17;67.0415524244;6;25.3532981873;41.0;12;61.1690913439;
80;9;35.9000015259;79.7931213379;18;93.314463973;5;25.3715171814;39.1670608521;13;35.9837054014;
81;9;35.9000015259;83.7108154297;19;95.2785725594;5;23.9394702911;39.0;13;36.469525218;
82;9;35.9000015259;85.9919815063;19;96.9489253759;5;22.9828338623;40.0;13;36.944294095;
83;9;35.9000015259;88.2752609253;22;98.3618916273;5;21.4000015259;43.0;14;37.4060689211;
84;9;35.9000015259;90.5596618652;22;100.562495828;6;21.0262870789;42.0;12;37.8532478809;
85;9;36.9000015259;93.8441619873;23;101.695055604;6;19.4631900787;43.0;11;38.2845796347;
86;9;38.4000015259;96.1276397705;23;102.434332371;6;19.761007309;44.0;11;38.6991569996;
87;10;39.7626724243;98.4090118408;24;112.862653136;5;17.8064098358;40.0;11;29.1249184608;
88;10;38.7981796265;102.687179565;26;113.81046021;5;17.8520145416;41.0;11;29.27734375;
89;10;38.4000015259;106.96105957;27;114.73844409;5;17.8977470398;42.0;11;29.4301240444;
