Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
76;5;23.0133953094;36.6872596741;10;57.9628295898;9;46.5388183594;55.5;4;89.8327436447;
77;5;21.0133953094;38.6872596741;11;58.0;9;43.5388183594;58.5;4;91.924174428;
78;5;21.0133953094;35.6872596741;10;58.0;9;41.5388183594;62.6527404785;5;93.7082191706;
79;5;22.0133953094;34.6872596741;9;58.0;9;41.5388183594;62.875617981;5;95.1495872736;
80;5;22.0133953094;33.6872596741;9;58.0;9;41.5388183594;64.0;6;96.3472409248;
81;5;23.8010387421;34.6872596741;9;58.0;9;43.2000007629;66.0;6;97.3344659805;
82;5;25.0;35.6872596741;9;58.0;9;45.0;68.0;6;98.9970719814;
83;5;25.0;36.6872596741;10;58.0;9;46.0;70.0;6;100.519035816;
84;5;25.0;37.6872596741;10;58.0;9;47.0;72.0;6;102.966444969;
85;5;25.0;38.6872596741;10;58.0;9;49.0;75.0;6;105.417170048;
86;5;25.0;39.6872596741;11;58.0;9;52.0;79.0;7;107.89091444;
87;5;24.0;38.6872596741;11;58.0;9;55.0;84.0;8;109.261156917;
88;5;24.0;38.6872596741;11;58.0;9;56.7999992371;89.0;10;110.560354114;
89;5;24.0;38.6872596741;12;58.0;9;57.7999992371;91.0;11;111.905926228;
90;5;24.5;38.6872596741;12;58.0;9;56.7999992371;96.0;11;113.287769318;
91;5;25.5;38.6872596741;12;58.0;9;56.7999992371;100.93119812;12;114.693806648;
92;5;26.5;38.6872596741;14;58.0;9;57.7999992371;100.98399353;13;116.110351086;
93;5;27.5;38.6872596741;14;58.0;9;57.7999992371;101.039047241;13;117.522696376;
94;5;28.5;38.6872596741;14;58.0;9;56.7999992371;104.096359253;14;118.915879488;
95;5;28.8999996185;38.6872596741;15;58.0;9;57.7999992371;104.155929565;15;120.275550842;
96;5;28.8999996185;39.0;16;58.0;9;57.7999992371;103.499572754;16;121.588837862;
97;5;28.8999996185;40.0;11;58.0;9;56.7999992371;105.629882812;16;122.845070958;
98;5;28.8999996185;41.0;6;58.0;9;57.7999992371;104.764541626;14;124.036291122;
99;5;28.8999996185;42.0;5;58.0;9;64.4073562622;107.603431702;15;124.83616066;
100;5;26.8999996185;44.0;7;58.0;9;68.3836135864;110.746429443;15;124.394974947;
