Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;2;9.19999980927;10.0;4;21.0;1;11.8999996185;8.625;5;17.25;
4;2;9.19999980927;10.0;4;21.0900000334;1;11.8999996185;8.625;6;17.25;
5;2;10.3269996643;10.0;4;21.1871190071;2;13.5;8.625;5;18.25;
6;2;11.3561353683;10.0;4;21.2917383909;2;14.5;8.625;5;18.3250000477;
7;2;11.3875217438;10.0;4;21.817143321;2;15.5450000763;8.625;5;18.7605681419;
8;2;11.5451431274;10.1999998093;4;22.2793469429;2;16.2563400269;8.79749965668;5;19.1489084959;
9;2;11.683804512;10.3632001877;4;22.6900259256;2;16.4893455505;8.94309806824;4;20.0586935282;
10;2;11.8070077896;10.4951858521;4;23.9506295919;2;17.0352153778;9.3333568573;4;20.8682775497;
11;2;12.1851892471;11.0209560394;4;25.0538563728;2;19.0352153778;9.6677980423;4;21.5845614672;
12;2;14.1851892471;11.4571752548;3;26.0146684647;2;21.0352153778;9.94955635071;4;22.2177865505;
13;2;16.1851882935;11.8107032776;4;26.8543052673;2;22.3105487823;10.1834592819;4;22.7799050808;
14;2;17.4138870239;12.0916318893;3;27.5962526798;2;22.6679439545;10.3752222061;4;23.2832708359;
15;2;18.5046653748;12.3113050461;3;28.2632865906;2;22.9699630737;10.5308046341;4;23.6777949333;
16;2;19.6030311584;12.4808797836;3;28.6547400951;2;23.2066764832;10.625;4;23.8980493546;
17;2;20.7089958191;12.5;3;29.0328326225;2;23.3388290405;10.625;4;24.1324534416;
18;2;21.8224239349;12.5;3;29.4347915649;2;23.479473114;10.625;4;24.3808503151;
19;2;22.8304367065;12.5;4;29.8589887619;2;23.6285095215;10.625;4;24.6428759098;
20;2;22.9576969147;12.5;4;30.3031497002;2;23.7857246399;10.625;4;24.9179406166;
21;2;23.0909442902;12.5;4;30.7643566132;2;25.9507637024;10.625;5;25.2052159309;
22;2;23.2293071747;12.5;4;31.2390885353;2;27.1231307983;10.625;5;25.5036282539;
23;3;23.3717269897;12.5;2;31.7232985497;2;28.3021774292;10.625;5;25.8118619919;
24;3;23.5169906616;12.5;3;32.2125329971;2;29.4871177673;10.625;5;26.128370285;
25;4;23.6637611389;12.5;2;32.7020812035;2;29.6770210266;10.625;5;26.4513978958;
26;4;21.6637611389;13.5;2;33.1871519089;2;29.8708381653;10.625;5;26.7790131569;
27;4;21.5;14.5;3;33.6630582809;2;30.067407608;10.625;5;27.1091499329;
28;4;20.5;13.5;3;34.1254005432;2;30.2654895782;10.625;4;27.4396557808;
29;4;20.5;14.5;3;34.570227623;2;30.4637947083;10.625;4;27.7683477402;
30;4;19.5;13.5;3;34.9941673279;2;30.6610088348;10.625;4;28.0930690765;
