Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
32;3;18.2563743591;18.8999996185;5;35.6700429916;4;38.5389213562;12.625;2;41.1638069153;
33;3;18.2563743591;17.5;5;36.1320557594;4;38.6982841492;14.625;2;41.25;
34;3;17.7563743591;17.9324741364;5;36.5713474751;4;38.75;16.625;2;41.25;
35;3;19.0934410095;18.5;5;36.9860285521;4;38.75;18.625;2;41.25;
36;3;17.7563743591;17.9668426514;5;37.3749207258;4;38.75;20.625;2;41.25;
37;3;18.3635520935;17.5;5;37.7375147343;4;38.75;20.625;2;41.25;
38;3;19.0;18.0030994415;5;38.0738999844;4;38.75;20.625;3;41.25;
39;3;18.0;17.0219268799;6;38.384673357;4;38.75;20.625;3;41.25;
40;3;18.4059104919;15.5;6;38.6708439589;4;38.75;20.625;3;41.25;
41;3;19.0;16.0609512329;6;38.9337290525;4;38.75;20.625;5;41.25;
42;3;18.0;15.0811309814;7;39.1748604774;4;38.75;20.625;5;41.25;
43;3;18.0;15.1017446518;7;39.39590168;4;38.75;20.625;5;41.25;
44;3;17.4670848846;13.5;8;39.5985741615;4;38.75;20.625;5;41.25;
45;3;19.4831676483;16.5;7;39.6651450396;4;38.75;20.625;8;41.25;
46;3;21.0;19.5;6;39.72067523;4;38.75;20.625;8;41.25;
47;3;23.0;22.5;6;39.7771017551;4;38.75;20.625;8;43.046875;
48;3;25.4331302643;25.5;7;39.8343759775;4;39.828125;21.0234375;8;44.537946701;
49;3;26.4503116608;27.5;8;39.8924454451;5;40.7227668762;21.3489723206;8;45.7506084442;
50;3;27.4677333832;27.5;8;39.9512542486;5;41.4503631592;21.6102333069;7;46.7202854156;
51;3;27.3999996185;28.2805023193;8;40.0107431412;5;42.0321731567;21.8168411255;7;47.4849357605;
52;3;27.3999996185;28.3042984009;9;40.0708494186;5;42.4909591675;21.9782962799;6;47.8745994568;
53;3;28.0212554932;27.5;9;40.1315076351;5;42.7247619629;22.0;7;48.0;
54;3;28.0394515991;27.5;10;40.1926498413;5;42.8000030518;22.0;7;48.0;
55;4;28.0577945709;27.5;9;40.2542052269;5;42.8000030518;22.0;8;48.0;
56;4;28.0762615204;27.5;9;40.3161010742;5;42.8000030518;22.0;8;48.0;
57;5;28.0948295593;27.5;7;40.3782629967;5;40.8000030518;23.0;8;48.0;
58;5;27.3999996185;27.5;7;40.4406147003;6;39.8000030518;24.0;6;48.0;
59;5;28.132183075;27.5;7;40.5030794144;6;38.8000030518;25.0;7;48.0;
60;5;28.1509227753;27.5;5;40.5655794144;6;37.8000030518;26.0;7;48.0;
61;5;28.1696739197;27.5;4;40.628036499;6;36.8000030518;27.0;7;48.0;
62;5;27.3999996185;28.5;4;41.690372467;6;35.8000030518;28.0;9;48.0;
63;5;29.2071113586;28.5;3;41.7525100708;6;34.8000030518;29.0;9;48.0;
64;5;29.3999996185;30.5;4;42.8143725395;6;33.8000030518;30.0;9;48.0;
65;5;30.3999996185;32.6257476807;4;42.9058842659;6;32.8000030518;31.0;9;49.0;
66;5;32.2627639771;33.5;5;42.9975624084;6;32.8000030518;33.0;9;48.9499999881;
67;5;32.2810897827;35.5;5;43.0893280506;6;32.8000030518;35.0;9;48.9049999714;
68;5;32.2992706299;37.0999984741;5;43.1811034679;6;32.3430023193;37.0;10;48.8644999862;
69;5;32.317276001;38.0999984741;6;44.765199542;6;31.3187026978;39.0;10;48.8280500174;
70;5;32.7704391479;39.2015342712;7;46.0914669037;6;30.4000015259;41.0;11;48.7952449918;
71;5;33.1457214355;39.6322555542;8;47.1957467794;6;30.4000015259;42.3976211548;12;48.7657204866;
72;5;32.4273757935;40.9711723328;8;48.1159387827;7;30.4000015259;44.3976211548;12;48.739148438;
73;6;33.6430511475;40.236240387;8;48.7395334244;7;30.4000015259;46.3976211548;13;48.7152335644;
74;6;33.8692131042;40.3699951172;9;49.1530998945;7;30.4000015259;48.3976211548;13;48.6937102079;
75;6;33.9686164856;40.4143943787;9;49.5398693085;7;30.4000015259;50.3976211548;13;48.6743391752;
76;6;34.0594863892;40.4596710205;10;49.7917087078;7;30.4000015259;52.3371696472;13;48.6569052339;
77;6;34.1093940735;40.5058059692;10;49.9984377623;7;30.4000015259;53.328453064;13;48.6412147284;
78;6;34.1452980042;40.5527801514;11;50.2052724361;7;30.4000015259;54.4488525391;13;48.6270932555;
79;7;34.1807746887;40.6005630493;10;50.411893487;7;30.4000015259;55.4389648438;13;48.6143839359;
80;7;32.9000015259;42.6278533936;11;50.6179921627;7;30.4000015259;56.4300689697;14;48.6029455662;
81;7;33.9000015259;42.6556167603;12;50.8232705593;8;30.4000015259;57.4220619202;14;48.5926510096;
82;7;34.2838935852;43.6838302612;11;51.0274444818;9;30.4000015259;58.414855957;13;48.5833858848;
83;7;34.3169250488;44.7124710083;11;51.2302451134;9;30.4000015259;59.4083709717;13;48.5750473142;
84;7;32.3491897583;46.7415008545;11;51.4314190149;9;30.4000015259;60.4025344849;15;48.5675425529;
85;7;31.3806266785;47.9024734497;12;51.6307305098;9;30.4000015259;61.397277832;16;48.5607882738;
86;7;30.411195755;48.9549789429;11;52.8279615641;9;30.4000015259;62.3925514221;16;48.5547094345;
87;7;30.4408569336;51.0079879761;10;53.0629117489;9;30.4000015259;63.3882980347;16;48.549238503;
88;8;30.4695739746;53.0614509583;8;53.296582818;9;31.4000015259;61.3844680786;18;48.5443146229;
89;8;29.4973258972;55.1153259277;9;53.5288126469;9;30.4000015259;62.3810195923;18;48.5398831367;
90;8;28.5240898132;57.1695556641;9;53.7594528198;9;30.4000015259;63.3779182434;19;48.5666619539;
91;8;26.5;60.2240905762;7;53.9883698225;9;31.4000015259;61.3966636658;20;48.5946173072;
92;8;26.5;62.8847961426;5;54.2154415846;9;30.4000015259;62.4162330627;20;48.6237855554;
93;8;24.5;65.2271957397;6;54.4405597448;9;30.4000015259;63.4366493225;19;48.6542026997;
94;8;23.5;67.3361587524;8;54.663625598;9;31.4000015259;61.4579429626;20;49.685904026;
95;8;23.5;64.4154510498;8;54.8845506907;9;31.4000015259;63.4801330566;20;50.7789240479;
96;8;22.0;66.2005310059;5;55.1032553911;9;33.4000015259;66.5032501221;20;51.936260283;
97;8;22.0;68.2809295654;7;55.3123993874;9;36.4000015259;67.527305603;21;52.1609779596;
98;8;24.0;64.3617553711;7;55.4668183327;9;36.4000015259;71.5523376465;21;52.3962017894;
99;8;22.0;66.4429626465;7;55.6218454838;9;36.4000015259;75.5783538818;22;52.6421422958;
100;8;22.0;68.5244674683;7;55.777338624;9;37.4000015259;76.6053924561;21;52.8989801407;
101;8;23.0;68.852897644;8;55.9331526756;9;36.4000015259;80.6334533691;21;53.166862011;
102;8;24.0;68.9639587402;8;56.0891418457;9;36.4000015259;84.6625595093;22;53.4458959699;
103;8;25.0;69.0751266479;8;56.2451597452;9;37.4000015259;85.6927261353;22;53.7361475229;
104;8;26.0;69.1863098145;9;56.4010595083;9;36.4000015259;89.7239685059;22;54.0376352072;
105;8;25.0;68.2973937988;10;56.5566946268;9;36.4000015259;93.7563018799;24;54.3503265381;
106;8;24.0;70.4082794189;12;56.7119195461;9;37.4000015259;94.0715408325;23;54.6741343737;
107;8;24.0;69.5188751221;13;56.8665890694;9;38.4000015259;94.4541320801;23;55.0089130402;
108;8;23.0;68.6290512085;14;57.0205600262;9;36.4000015259;96.624420166;24;55.3544551134;
109;8;23.0;70.7387313843;16;57.173691988;9;36.4000015259;98.8000488281;25;55.7104891539;
110;8;23.7999992371;72.8478088379;16;57.3258461952;9;36.4000015259;100.980865479;27;56.07667768;
111;8;24.7999992371;71.9561767578;16;57.4768869877;9;37.4000015259;100.1667099;29;56.4526156187;
112;8;23.7999992371;74.0637435913;18;57.6266827583;9;36.4000015259;102.357368469;28;56.8378301859;
113;8;23.7999992371;76.1704330444;20;57.7751047611;10;36.4000015259;104.552597046;25;78.9817807674;
114;9;24.7999992371;75.2761154175;19;57.9220292568;10;36.4000015259;105.752120972;26;80.7432355881;
115;9;23.7999992371;77.3807373047;19;58.0673365593;10;35.4000015259;109.95565033;25;82.2829675674;
116;9;24.7999992371;76.4842071533;20;58.2109122276;11;35.4000015259;114.162841797;22;91.6107456684;
117;9;24.7999992371;75.5864334106;21;58.3526463509;11;37.4000015259;116.373321533;22;92.9894849062;
118;9;23.7999992371;77.6873474121;19;59.3427395821;12;37.4000015259;121.586715698;23;94.1958137751;
119;9;24.9260005951;77.0965194702;20;60.3517410755;12;37.4000015259;124.916427612;24;95.2594156265;
120;9;25.0;75.5176391602;20;61.3744106293;12;38.4000015259;125.218490601;26;96.0586538315;
121;9;23.0;76.9494934082;20;62.4052782059;12;37.4000015259;128.522872925;28;96.6838715076;
122;9;24.0;79.3907241821;21;64.4387819767;13;37.4000015259;131.828887939;28;97.2973890305;
123;9;25.0;77.8397903442;22;65.5294039249;13;38.4000015259;132.135864258;29;97.8984959126;
124;9;27.0;78.2950439453;23;66.6147606373;13;36.5;135.443130493;30;99.4865942001;
125;9;27.0;80.7547149658;26;67.6898635626;13;36.5;139.749984741;31;100.121185064;
126;9;29.0;80.2169342041;27;68.7500963211;13;39.5;140.855712891;32;100.744819403;
127;9;28.5;82.6798019409;27;69.791285634;13;42.5;142.159667969;34;101.357225299;
128;9;29.5;82.1413574219;28;70.8097475767;14;44.8078575134;143.461196899;34;112.914651394;
129;9;29.5;82.5996551514;25;71.8023114204;15;48.8838577271;146.759628296;34;113.96794498;
130;9;29.5;83.0527954102;28;72.7663236856;15;52.9633178711;149.054367065;34;114.993787408;
131;9;28.5;86.4989242554;28;73.6996338367;16;55.0462837219;151.344833374;34;115.988419652;
132;9;29.5;86.9362869263;26;74.6005729437;16;55.5;154.630493164;35;116.949139953;
133;9;28.5;90.36328125;27;75.4679177999;17;58.5;155.836853027;36;117.874274373;
134;9;28.5;90.0602264404;30;76.3008570671;17;60.5;157.96546936;37;118.763089657;
135;9;29.5;89.528465271;29;77.0989468098;17;62.5;161.03944397;36;119.61566627;
136;9;28.5;91.9845581055;29;77.8620707989;17;64.5;164.111419678;36;120.432752013;
137;9;28.5;94.427520752;29;78.5499329567;17;66.5;168.181304932;38;122.215604544;
138;9;28.5;91.856552124;29;79.1283588409;17;71.5;169.181304932;38;123.025845647;
139;9;29.5;91.2709960938;30;79.6859788895;17;75.0;171.181304932;38;124.808285594;
140;9;31.5;91.6703872681;31;80.2223744392;17;77.0;176.829345703;37;125.684954643;
141;9;31.1000003815;91.05443573;31;80.7373354435;17;80.0;181.17175293;39;126.455275536;
142;9;31.1000003815;91.4229736328;33;81.2308347225;17;83.9084701538;182.318206787;40;127.186189771;
143;9;32.0999984741;92.7760009766;33;81.6926598549;17;85.0151824951;186.253051758;41;127.929428816;
144;9;33.0999984741;91.1063766479;33;82.0645179749;17;87.1329421997;189.479537964;42;128.68578577;
145;9;34.0999984741;90.3732910156;35;82.4213573933;17;88.2625198364;188.626678467;43;129.456000447;
146;9;32.0999984741;91.629234314;37;82.7633833885;17;84.0;200.65045166;43;130.192311525;
147;9;32.0999984741;92.8743591309;38;83.0908727646;17;85.0;207.795181274;46;130.886083722;
148;9;32.0999984741;94.1088867188;38;83.4011895657;17;84.0;217.566558838;48;131.540611625;
149;9;33.0999984741;92.3308258057;39;83.6108794212;17;87.0;217.995315552;49;132.20727253;
150;9;32.0999984741;93.4776153564;39;83.7502937317;18;85.0;223.567001343;47;147.897797108;
151;9;32.0999984741;94.5752029419;41;83.8721673489;18;86.0;230.152206421;48;149.66136241;
152;9;33.0999984741;92.6605148315;42;83.9932823181;19;89.0;230.764587402;49;151.351725817;
153;9;32.0999984741;93.7452926636;42;84.1133489609;19;90.0;231.403121948;50;152.956686735;
154;9;32.0999984741;94.8293380737;42;84.2320871353;19;89.0;238.066253662;50;154.470478773;
155;10;33.0999984741;92.9124603271;38;102.943780422;18;87.0;233.751968384;51;136.665029049;
156;12;29.1000003815;96.9944534302;31;103.692296982;18;87.0;233.457687378;50;137.466595411;
157;12;28.1000003815;101.075157166;29;104.338529587;18;85.0;243.751968384;52;138.274136543;
158;12;28.5;99.1543960571;30;104.891894817;18;86.0;252.751968384;52;140.04506588;
159;12;28.0;103.232017517;31;105.363260269;18;88.0;262.156463623;51;140.958756566;
160;12;29.0;107.307876587;32;105.763799667;18;90.0;271.309753418;53;144.241138339;
161;11;25.0;102.381851196;32;85.0054745674;19;93.0;278.042175293;53;167.956462741;
162;11;25.0;102.453826904;32;86.1053099632;19;94.890663147;288.676086426;55;171.300863266;
163;11;27.0;104.523712158;33;87.2820397615;20;98.5360336304;296.225494385;54;174.184443951;
164;11;29.0;103.841423035;33;87.6611064672;20;102.026359558;299.705322266;57;176.600470781;
165;11;32.0;104.906898499;34;91.6057665348;20;104.299995422;303.086975098;59;178.349062204;
166;11;35.0;106.849281311;35;95.1101350784;20;106.299995422;306.343902588;60;179.892716646;
167;11;38.0;108.728660583;37;98.2373085022;20;106.299995422;315.343902588;62;181.253922224;
168;12;41.0;110.944000244;36;101.059548855;20;109.299995422;320.652801514;64;182.447558403;
169;12;43.0;112.695922852;36;103.475645065;20;112.299995422;322.928985596;66;184.644169331;
170;12;44.5765991211;114.386260986;37;105.621875763;20;116.299995422;323.928985596;66;185.902252674;
171;12;45.7034492493;115.868118286;39;107.729360104;20;117.299995422;330.928985596;69;187.162727356;
172;12;46.821018219;116.57950592;39;109.744921207;20;121.299995422;331.928985596;71;188.422894359;
173;12;47.9295883179;117.184127808;41;111.648876667;20;122.299995422;335.928955078;71;189.679188728;
174;12;49.029510498;117.669593811;41;114.497747421;20;125.299995422;336.928955078;73;190.927130818;
175;12;51.1211853027;119.067321777;41;116.467488408;20;126.299995422;340.928955078;75;192.16136539;
176;12;53.2050476074;121.394271851;42;118.413000345;20;128.299987793;344.928955078;75;193.375806808;
177;12;54.25;123.664535522;43;120.223449588;20;131.299987793;345.928955078;76;195.810803175;
178;13;55.25;125.811233521;44;122.060916901;20;134.299987793;343.928955078;79;198.106871009;
179;13;56.25;127.919509888;46;123.945990443;20;133.299987793;350.928955078;79;200.329070807;
180;13;57.25;128.826293945;48;125.85491538;21;136.299987793;354.928955078;78;202.444046736;
181;13;58.25;129.142593384;48;127.763511419;21;139.299987793;355.928955078;80;203.474582672;
182;13;59.25;129.45765686;49;129.649182081;21;140.299987793;359.928955078;83;205.692103863;
183;13;60.25;129.769989014;49;131.492646933;21;144.300003052;361.928955078;86;206.799950838;
184;13;61.25;130.077987671;50;134.279084921;21;149.300003052;357.928955078;87;207.904797792;
185;13;63.25;131.379974365;51;135.993031025;21;150.300003052;362.928955078;87;209.98445344;
186;13;65.25;132.628463745;51;137.618201256;21;155.100006104;364.928955078;88;211.574529409;
187;13;65.25;143.379974365;51;139.17897594;21;158.845001221;364.670715332;89;212.321968198;
188;13;66.25;149.379974365;48;140.675529957;21;159.895507812;367.075805664;84;214.877341747;
189;13;68.8499984741;149.379974365;50;142.109301209;21;165.397354126;336.414215088;86;217.397003055;
190;13;68.8499984741;148.379974365;52;143.482009768;22;153.949020386;347.304870605;87;219.864150047;
191;13;66.8499984741;153.379974365;49;144.794952869;23;153.579681396;358.206451416;81;222.950962424;
192;13;68.8499984741;152.379974365;50;145.947568059;23;153.607086182;368.317871094;82;231.868332863;
193;14;69.5999984741;151.379974365;47;170.640507936;22;132.859390259;371.625732422;85;215.882386923;
194;14;67.5999984741;156.379974365;43;171.360216022;22;133.65914917;382.860321045;87;222.805304766;
195;14;68.5999984741;158.379974365;45;172.073211551;22;135.96635437;412.097198486;90;228.65739727;
196;14;68.5999984741;160.379974365;45;172.769918919;22;142.457946777;429.613342285;90;234.700461864;
197;14;67.5999984741;165.379974365;47;173.442235708;22;150.5;450.078674316;92;240.388406038;
198;14;69.5999984741;164.379974365;49;174.083703756;22;158.065429688;466.496337891;94;247.915246367;
199;14;68.5999984741;165.379974365;52;174.689585209;22;162.101486206;473.283111572;95;254.368026495;
200;14;68.5999984741;169.379974365;52;175.256821632;22;164.971588135;479.869232178;96;259.993199587;
201;14;70.5999984741;170.379974365;52;175.768343449;22;167.200500488;486.731750488;96;264.866502285;
202;14;72.5999984741;168.379974365;54;176.136845112;22;168.915557861;492.738220215;97;268.669818521;
203;14;71.5999984741;172.379974365;56;176.479190111;22;169.755279541;497.82711792;98;271.928052425;
204;14;73.5999984741;173.379974365;58;176.79594779;22;170.177185059;502.447814941;101;274.829060793;
205;14;75.5999984741;172.379974365;58;177.088342667;22;170.390960693;506.655761719;104;277.280579329;
206;14;75.5999984741;172.379974365;48;177.358034611;22;170.586914062;509.869354248;94;296.969129443;
207;14;76.5999984741;173.379974365;48;177.606940031;22;172.621917725;411.936584473;96;313.921846986;
208;14;78.5999984741;171.379974365;46;177.812865257;22;182.015319824;520.727905273;100;328.24721694;
209;14;77.5999984741;174.379974365;46;177.879624844;22;189.506912231;548.905700684;100;340.235112309;
210;14;79.5999984741;178.379974365;46;177.952334166;22;194.960205078;575.634155273;101;350.019029737;
211;14;82.5999984741;179.379974365;46;178.030146599;22;197.356246948;600.299316406;104;357.305186749;
212;14;85.5999984741;177.379974365;27;178.112264633;22;201.174850464;612.655639648;96;363.542644262;
213;14;87.5999984741;175.379974365;18;178.197940588;22;207.804199219;615.150756836;99;364.464576006;
214;14;88.5999984741;176.379974365;20;178.286478043;22;211.146896362;609.651611328;105;365.043557167;
215;14;91.5999984741;174.379974365;17;178.377224922;23;213.068725586;602.309448242;101;365.511074305;
216;14;92.8006820679;170.379974365;17;175.439503193;25;213.476638794;594.962036133;101;365.956333637;
217;14;94.7756118774;169.379974365;18;172.795553684;25;213.838378906;588.328186035;103;366.37186408;
218;13;72.5999984741;158.379974365;18;149.223633766;26;219.145187378;594.426818848;97;387.649853706;
219;13;74.5999984741;157.379974365;19;148.433568478;26;216.199996948;601.850585938;99;390.331961632;
220;12;71.5999984741;133.431350708;20;136.738204002;28;250.840576172;610.985595703;98;403.921826839;
221;11;74.5999984741;128.431350708;20;136.251504898;29;259.158569336;612.307006836;100;410.573153019;
222;11;77.5999984741;124.431350708;20;135.821623325;29;267.821838379;617.796325684;105;422.853172779;
223;11;75.5999984741;123.431350708;23;135.441534519;29;274.589782715;637.862121582;105;431.467318296;
224;10;75.5999984741;116.431350708;23;130.266822815;30;283.291046143;657.246459961;101;443.769603729;
225;10;71.5999984741;119.431350708;23;129.722734451;30;288.352966309;674.138000488;106;450.987997532;
226;10;70.5999984741;116.431350708;25;129.235945702;30;292.570373535;693.739868164;112;457.094230175;
227;10;70.5999984741;117.431350708;26;128.800276756;31;296.750640869;712.789001465;117;461.342329025;
228;9;55.5999984741;114.33972168;27;113.321170807;32;302.819366455;730.699951172;115;479.987613678;
229;9;50.5999984741;116.431350708;27;113.889053345;33;308.365814209;748.18927002;114;486.554018021;
230;8;44.5999984741;111.431350708;28;93.4001487494;34;314.736938477;765.200805664;118;512.991017342;
231;8;40.5999984741;113.431350708;29;92.960131228;34;312.61895752;784.329528809;119;521.709119797;
232;8;39.5999984741;110.431350708;29;92.5641163588;34;313.770904541;800.098632812;122;529.678263664;
233;8;40.5999984741;107.431350708;23;92.2077023387;34;314.567840576;815.761169434;121;536.487231255;
234;8;36.5999984741;108.181472778;24;91.8869320154;34;315.248718262;825.285583496;123;542.146630287;
235;8;36.5999984741;111.181472778;24;91.5982401371;34;318.762420654;830.396057129;124;549.773766041;
236;8;37.5999984741;101.043273926;26;91.3384166956;35;324.475219727;842.165283203;126;554.241825342;
237;7;30.5999984741;95.0431518555;26;78.8091436028;36;329.816772461;854.831176758;125;570.4758358;
238;7;32.5999984741;93.0431518555;23;78.6282299161;36;328.327087402;865.378601074;125;575.402953625;
239;7;33.5999984741;91.0431518555;25;78.4654072225;36;326.087890625;878.797485352;126;579.543931484;
240;7;30.5999984741;91.0431518555;22;78.3188679218;36;329.453399658;893.083007812;132;583.575194359;
241;7;30.0;92.0431518555;21;78.1869829297;36;332.811981201;907.234741211;133;587.496529579;
242;7;30.0;93.0431518555;20;78.0682839751;36;342.026947021;914.256286621;140;594.262434006;
243;7;31.0;94.0431518555;20;77.9614558667;36;353.366577148;928.15411377;140;598.401733637;
244;7;34.8758850098;89.0431518555;20;77.8653120995;36;360.07333374;944.936828613;143;602.395902634;
245;5;29.8682975769;63.9000015259;21;59.6516058445;38;368.381774902;965.614318848;137;624.360433578;
246;5;30.8614673615;62.9000015259;14;59.5864457339;38;374.5027771;986.20690918;141;630.313562393;
247;4;24.0;56.9000015259;14;51.4591270685;39;379.536773682;1008.00610352;144;643.869615078;
248;4;25.0;56.9000015259;15;51.4132147431;39;389.843353271;1021.09997559;143;649.799877167;
249;4;27.0;56.9000015259;15;51.3718932718;39;399.397796631;1035.09997559;149;655.380997658;
250;4;29.0;57.0;15;51.3347035646;39;408.929138184;1048.80651855;157;660.475629807;
251;4;31.0;58.0;15;51.3012349233;39;418.438598633;1065.25549316;160;665.274047852;
252;4;32.054069519;59.0;15;51.2711101919;39;426.827453613;1083.77868652;165;669.716281891;
253;4;34.0486602783;57.0;15;51.2439996526;39;433.27166748;1103.31799316;170;673.761100769;
254;4;33.8702545166;58.0;16;51.2195997834;39;437.07611084;1124.31274414;173;677.38585186;
255;3;26.0394172668;54.0;19;43.1680787653;41;442.438598633;1145.32202148;176;688.618028641;
256;2;27.0354747772;52.0;19;43.093120575;43;470.561859131;1215.42199707;174;691.983579978;
257;2;26.0319271088;53.0;20;43.0838079453;43;480.898345947;1263.00366211;177;694.910763741;
258;1;12.0;49.0;20;28.0431003571;44;491.191101074;1293.92578125;175;712.548694476;
259;1;13.0;47.0;21;28.0387897491;44;500.95489502;1320.40454102;178;716.791056789;
260;1;12.0;48.0;20;28.034910202;45;509.379089355;1345.89379883;182;720.483209476;
261;1;12.0;49.0;4;28.031419754;45;517.748413086;1370.40307617;174;723.568154007;
262;1;13.0;47.0;1;28.0282783508;45;526.356933594;1392.51330566;173;729.297793686;
263;0;0;0;0;0;46;542.529846191;1416.95397949;169;760.982544199;
