Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;5;20.0;1;13.8999996185;8.625;4;17.25;
7;1;11.0;10.0;5;20.3999996185;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;11.9125738144;11.0209560394;4;23.9143505096;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;12.1743059158;11.4571752548;4;24.6414065361;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;14.9125738144;11.8107032776;5;25.2234597206;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;16.9125728607;12.0916318893;5;25.6831918955;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;17.9307479858;12.3113050461;5;26.0429104567;1;21.2000274658;10.5308046341;5;21.25;
16;2;18.9369182587;12.4808797836;5;26.1018965244;1;22.2000274658;10.625;5;21.25;
17;2;19.9431419373;12.5;5;26.1228116751;1;23.2000274658;10.625;5;21.25;
18;2;20.9494171143;12.5;5;26.1438889503;1;24.2000274658;10.625;5;21.25;
19;2;21.8431663513;12.5;6;26.1651208401;1;24.75;10.625;5;21.25;
20;2;21.8495368958;12.5;6;26.1864993572;1;24.75;10.625;5;21.25;
21;2;21.8559494019;12.5;6;26.2080165148;1;24.75;10.625;5;21.25;
22;2;21.8624038696;12.5;6;26.2296639681;1;24.75;10.625;5;21.25;
23;2;21.8688983917;12.5;7;26.2514331341;1;24.75;10.625;6;21.25;
24;3;21.8754291534;12.5;6;26.2733153105;1;24.75;10.625;6;21.25;
25;3;21.5;12.5;6;26.2953014374;1;24.75;10.625;7;21.25;
26;3;21.5;12.8238258362;6;26.3173824549;1;24.75;10.625;7;21.25;
27;3;19.8952140808;13.5;6;26.3395489454;1;24.75;10.625;7;21.25;
28;3;18.9018650055;14.5;6;26.3617914915;1;24.75;10.625;7;21.25;
29;3;17.908536911;15.5;6;26.3841004372;1;24.75;10.625;7;21.25;
30;3;16.9152297974;16.5;6;26.4064661264;1;24.75;10.625;7;21.25;
31;3;15.9219398499;17.5;6;26.428878665;1;24.75;10.625;7;21.25;
32;3;14.9286632538;18.5;6;26.4513280392;1;24.75;10.625;8;21.25;
