Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;2;11.3000001907;10.0;5;21.0;2;14.5;8.625;4;18.25;
7;2;11.3000001907;10.0;5;21.4999996424;2;15.5;8.625;4;18.5949993134;
8;2;11.4499998093;10.1999998093;5;21.9353003502;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;11.5805902481;10.3632001877;5;22.3176362514;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;11.6952905655;10.4951858521;5;23.5373773575;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;12.0612134933;11.0209560394;5;24.5968167782;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;14.0612134933;11.4571752548;4;25.5111111403;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;16.0612125397;11.8107032776;4;26.3018171787;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;16.8905448914;12.0916318893;4;26.9928781986;2;22.9271316528;10.3752222061;4;22.3193571568;
15;2;17.097864151;12.3113050461;4;27.6076834202;2;23.9546756744;10.5308046341;5;22.5548160076;
16;2;17.2823047638;12.4808797836;4;27.9463441372;2;24.9829177856;10.625;5;22.6030313969;
17;2;19.2706871033;12.5;4;28.2720229626;2;26.0118465424;10.625;5;22.6523760557;
18;2;20.368391037;12.5;4;28.6230447292;2;27.0414524078;10.625;5;22.7028282881;
19;2;21.4736976624;12.5;5;28.9990065098;2;27.6216964722;10.625;5;22.7543625832;
20;2;22.5864849091;12.5;4;29.3989467621;2;27.6526184082;10.625;5;22.8069496155;
21;2;22.819683075;12.5;4;29.8212919235;2;27.6841697693;10.625;5;22.8605561256;
22;2;22.9463882446;12.5;4;30.2638244629;2;27.7163333893;10.625;6;22.9151450396;
23;2;23.0791473389;12.5;4;30.7236814499;2;27.74908638;10.625;6;22.97067523;
24;2;23.2171039581;12.5;4;31.19739151;2;27.7824058533;10.625;6;23.0271017551;
25;4;23.3592185974;12.5;2;31.680949688;2;27.8162612915;10.625;6;23.0843759775;
26;4;21.5;12.5;1;32.1699318886;2;27.8506259918;10.625;6;23.1424454451;
27;4;22.5;12.5;1;32.6596431732;3;27.8854675293;10.625;5;23.2012542486;
28;4;23.5;12.5;1;33.1452922821;3;27.920753479;10.625;5;23.2607431412;
29;4;23.9435882568;12.5;1;33.6221752167;3;27.956445694;10.625;5;23.3208494186;
30;4;22.0866527557;13.5;1;34.0858602524;3;27.9925098419;10.625;5;23.3815076351;
