Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;6;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;6;17.25;
6;1;11.0;10.0;5;20.0;2;14.5;8.625;5;18.25;
7;1;11.0;10.0;5;20.3999996185;2;15.5;8.625;5;18.5949993134;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;16.156999588;8.79749965668;5;18.8861961365;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;16.3317184448;8.94309806824;5;19.696713686;
10;2;11.597111702;10.4951858521;4;23.0819120407;2;16.8180274963;9.3333568573;5;20.396187067;
11;2;11.9245738983;11.0209560394;4;23.99553442;2;18.8180274963;9.6677980423;5;20.9908788204;
12;2;13.9245738983;11.4571752548;4;24.7449600697;2;20.8180274963;9.94955635071;5;21.4904358387;
13;2;15.9245738983;11.8107032776;5;25.3503712416;2;21.8741378784;10.1834592819;5;21.9062794447;
14;2;16.9627056122;12.0916318893;5;25.8344515562;2;22.1437683105;10.3752222061;5;22.2503181696;
15;2;17.9761257172;12.3113050461;5;26.2195074558;2;22.3501930237;10.5308046341;5;22.4721269608;
16;2;18.9898986816;12.4808797836;5;26.3048160076;2;22.4832763672;10.625;5;22.5060760975;
17;2;20.0040187836;12.5;5;26.3530313969;2;22.5036449432;10.625;5;22.5405418873;
18;2;21.0184822083;12.5;5;26.4023760557;2;22.5243244171;10.625;5;22.5755085945;
19;2;21.9207134247;12.5;6;26.4528282881;2;22.5453052521;10.625;5;22.6109591722;
20;2;21.9358482361;12.5;6;26.5043625832;2;22.566576004;10.625;5;22.6468753815;
21;2;21.9513092041;12.5;6;26.5569496155;2;24.5881252289;10.625;6;22.6832377911;
22;2;21.9670848846;12.5;6;26.6105561256;2;25.6099433899;10.625;6;22.7200255394;
23;2;21.9831676483;12.5;6;26.6651450396;2;26.6320152283;10.625;6;22.7572168112;
24;2;21.9995441437;12.5;6;26.72067523;2;27.6543292999;10.625;6;22.7947884798;
25;2;21.5;12.9301691055;7;26.7771017551;2;27.6768722534;10.625;6;22.8327163458;
26;2;19.5;13.944275856;7;26.8343759775;2;27.6996307373;10.625;6;22.8709751368;
27;2;18.5;15.2337503433;7;26.8924454451;3;27.7225856781;10.625;5;22.9095385075;
28;2;17.5;16.2569789886;7;26.9512542486;3;26.75;11.4547691345;5;22.9483793974;
29;2;16.5;17.2805023193;7;27.0107431412;3;26.75;11.4741897583;5;22.9874696732;
30;2;15.5;18.3042964935;7;27.0708494186;3;26.75;11.4937343597;5;23.0267804861;
