Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;9.19999980927;10.0;3;21.0;1;11.8999996185;8.625;4;17.25;
2;2;9.19999980927;10.0;3;21.0599999428;1;11.8999996185;8.625;5;17.25;
3;2;9.21199989319;10.0;3;21.1229639053;2;12.2999992371;8.625;3;18.25;
4;2;9.22459316254;10.0;3;21.1889609098;2;12.2999992371;8.625;3;18.2875000238;
5;2;10.3566884995;10.0;3;21.2580518723;2;13.5225000381;8.625;3;18.3260172606;
6;2;11.377415657;10.0;3;21.3302885294;2;14.5456104279;8.625;3;18.7213094234;
7;2;11.3990869522;10.0;3;21.8190145493;2;15.5757856369;8.79749965668;3;19.0645833015;
8;2;11.5457038879;10.1999998093;3;22.2388005257;2;16.4387512207;8.94309806824;3;19.9107559919;
9;2;11.6716403961;10.3632001877;3;22.6008902788;2;16.9464530945;9.3333568573;3;20.6481348276;
10;2;11.7802667618;10.4951858521;3;23.7875448465;2;17.388879776;9.6677980423;3;21.2830202579;
11;2;12.1362638474;11.0209560394;3;24.8040741682;2;19.388879776;9.94955635071;3;21.8250879049;
12;2;14.1362628937;11.4571752548;2;25.6643919945;2;21.388879776;10.1834592819;3;22.2857775688;
13;2;16.1362628937;11.8107032776;2;26.3888099194;2;22.3714675903;10.3752222061;3;22.6770049334;
14;2;17.2742366791;12.0916318893;2;27.0000665188;2;23.5705947876;10.5308046341;4;22.9483398199;
15;2;18.3258094788;12.3113050461;2;27.5204386711;2;24.6203613281;10.625;4;23.0341341496;
16;2;19.3801765442;12.4808797836;3;27.7490785122;2;25.671836853;10.625;4;23.1227318048;
17;3;20.437297821;12.5;3;27.9484119415;2;26.7249946594;10.625;4;23.2140699625;
18;3;21.4970970154;12.5;4;28.156321764;2;27.7797985077;10.625;4;23.3080689907;
19;3;22.4468955994;12.5;5;28.3723301888;2;27.9848403931;10.625;4;23.4046320915;
20;3;22.5116996765;12.5;5;28.5958371162;2;28.0427799225;10.625;4;23.5036454201;
21;3;22.5787506104;12.5;5;28.8261203766;2;28.1021881104;10.625;4;23.6049773693;
22;3;22.6478366852;12.5;5;29.0623402596;2;28.1629867554;10.625;4;23.708479166;
23;3;22.7187023163;12.5;5;29.303548336;2;28.2250881195;10.625;4;23.8139853477;
24;3;22.7910652161;12.5;5;29.5486979485;2;28.2883911133;10.625;5;23.9213142395;
25;3;21.5;13.5;6;29.796661377;2;28.3527889252;10.625;5;24.0302686691;
26;3;22.5;12.5;6;30.0462479591;2;28.4181613922;10.625;6;24.1406378746;
27;3;23.013874054;12.5;6;30.2962265015;2;28.4843826294;10.625;6;24.2521979809;
28;4;23.0888671875;12.5;5;30.5453491211;2;28.5513191223;10.625;6;24.3647143841;
29;4;21.5;13.5;5;30.7923750877;2;28.6188278198;10.625;6;24.477943182;
30;4;21.5;14.5;5;31.0360965729;2;26.75;11.625;6;24.5916330814;
31;4;22.5;12.5;5;31.2753615379;2;26.75;12.2958164215;7;24.7055282593;
32;4;21.5;13.5;5;31.5090961456;2;26.75;12.3527641296;7;24.8193695545;
33;4;21.5;14.5;6;31.736322403;2;26.75;12.4096851349;8;24.9328980446;
34;4;22.5;12.5;6;31.9561743736;2;26.75;12.4664487839;9;25.0458562374;
35;4;21.5;13.5;6;32.1679081917;2;27.75;14.4664487839;9;25.1579911709;
36;4;21.5;14.5;6;32.3709101677;2;28.75;16.4664497375;9;25.269056797;
37;4;22.5;12.5;7;32.5646982193;2;29.1614341736;18.4664497375;10;25.3788151741;
38;4;21.5;13.5;7;32.7489213943;2;29.2272891998;19.625;11;25.4870390892;
39;4;22.5;12.5;7;32.9233555794;2;29.2922229767;20.625;10;25.5935144424;
40;4;21.5;13.5;7;33.0878953934;2;29.3561096191;20.625;12;25.6980404854;
41;4;22.5;12.5;7;34.2425441742;2;29.4188232422;20.625;12;25.800432682;
42;4;24.5;15.5;7;34.5174034834;2;29.4802589417;20.625;12;25.9005227089;
43;4;26.0162200928;18.5;8;34.798089385;2;29.5403137207;20.625;13;25.9981594086;
44;4;26.4394264221;21.5;9;35.0862913132;2;29.5988960266;20.625;12;26.0932102203;
45;4;26.5258865356;24.5;9;35.3837816715;3;29.6559257507;20.625;8;43.4355602264;
46;4;26.6151351929;27.5;11;35.6923729181;3;30.7113361359;21.625;9;44.3876123428;
