Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;3;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;3;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;3;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;3;20.0;1;13.8999996185;8.625;3;17.25;
7;1;11.0;10.0;3;20.3999996185;1;14.8999996185;8.625;3;17.5949993134;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;15.5569992065;8.79749965668;3;17.8861961365;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;15.7317180634;8.94309806824;2;18.6667137146;
10;2;11.597111702;10.4951858521;2;23.0419120789;1;16.2000274658;9.3333568573;2;19.3355960846;
11;2;11.9125738144;11.0209560394;2;23.9543504715;1;17.2000274658;9.6677980423;2;19.8991127014;
12;2;12.1863059998;11.4571752548;2;24.7025904655;1;18.2000274658;9.94955635071;2;20.3669185638;
13;2;14.9245738983;11.8107032776;2;25.3068172932;1;19.2000274658;10.1834592819;2;20.7504444122;
14;2;16.9245738983;12.0916318893;2;25.789717555;1;20.2000274658;10.3752222061;2;21.0616092682;
15;2;17.9627056122;12.3113050461;2;26.1736010313;1;21.2000274658;10.5308046341;3;21.25;
16;2;18.9761257172;12.4808797836;2;26.2577478886;1;22.2000274658;10.625;3;21.25;
17;2;19.9898986816;12.5;2;26.3048160076;1;23.2000274658;10.625;3;21.25;
18;2;21.0040187836;12.5;4;26.3530313969;1;24.2000274658;10.625;3;21.25;
19;3;21.9059104919;12.5;3;26.4023760557;1;24.75;10.625;3;21.25;
20;3;21.9207134247;12.5;4;26.4528282881;1;24.75;10.625;3;21.25;
21;3;21.9358482361;12.5;4;26.5043625832;1;24.75;10.625;4;21.25;
22;3;21.9513092041;12.5;4;26.5569496155;1;24.75;10.625;4;21.25;
23;3;21.9670848846;12.5;4;26.6105561256;1;24.75;10.625;5;21.25;
24;3;21.9831676483;12.5;4;26.6651450396;1;24.75;10.625;6;21.25;
25;3;21.9995441437;12.5;4;26.72067523;1;24.75;10.625;6;21.25;
26;3;22.0162029266;12.5;4;26.7771017551;1;24.75;10.625;6;21.25;
27;3;22.0331306458;12.5;4;26.8343759775;1;24.75;10.625;6;21.25;
28;3;21.5;13.2337503433;4;26.8924454451;1;24.75;10.625;6;21.25;
29;3;22.0677337646;12.5;6;26.9512542486;1;24.75;10.625;6;21.25;
30;3;22.0853767395;12.5;6;27.0107431412;1;24.75;10.625;6;21.25;
31;3;21.5;13.3042974472;6;27.0708494186;1;24.75;10.625;6;21.25;
32;3;22.1212539673;12.5;6;27.1315076351;1;24.75;10.625;6;21.25;
33;3;21.5;13.3526029587;6;27.1926498413;1;24.75;10.625;6;21.25;
34;3;22.1577949524;12.5;6;27.2542052269;1;24.75;10.625;6;21.25;
35;3;21.5;13.4016819;7;27.3161010742;1;24.75;10.625;6;21.25;
36;3;22.1948299408;12.5;8;27.3782629967;1;24.75;10.625;6;21.25;
37;3;22.2134780884;12.5;8;27.4406147003;1;24.75;10.625;6;21.25;
38;3;22.2321853638;12.5;8;27.5030794144;1;24.75;11.625;6;21.25;
39;3;22.2509231567;12.5;8;27.5655794144;1;24.75;12.625;7;21.25;
40;3;22.2696743011;12.5;8;27.628036499;1;24.75;13.625;7;21.25;
41;3;21.5;13.5;9;27.690372467;1;24.75;14.625;7;21.25;
42;3;22.3071117401;15.5;10;27.7525100708;2;25.75;16.625;6;22.25;
43;3;22.3257522583;17.5;10;27.8143725395;2;26.75;17.625;7;22.2999999523;
44;3;22.3443107605;19.5;12;27.8758842945;2;26.75;18.625;7;22.3519749641;
45;3;22.3627662659;21.5;12;27.936971426;3;26.75;19.625;6;22.4059499502;
46;3;22.3810920715;22.5;13;27.9975619316;3;27.4435691833;20.625;7;22.4619446993;
47;3;22.399269104;22.5;13;28.0575861931;3;27.4771671295;20.625;7;22.519973278;
48;3;22.4172763824;22.5;14;28.1169772148;3;27.5119838715;20.625;7;22.5800433159;
49;3;22.435092926;22.5;14;28.1756706238;3;27.5480270386;20.625;7;22.6421557665;
50;3;21.5;23.5;14;28.2336053848;3;27.5852928162;20.625;7;22.7063041925;
51;3;21.5;23.7934417725;15;28.2907235622;3;27.6237831116;20.625;7;22.7724741697;
52;4;21.5;23.8162899017;13;28.346971035;3;27.6634845734;20.625;8;23.8406432867;
53;4;21.5;23.8387889862;13;28.4022974968;3;28.7043857574;21.625;8;23.9407804012;
54;4;22.5;22.5;13;28.4566559792;3;29.7464675903;22.625;7;24.0434362888;
55;4;22.5369968414;22.5;13;28.5100040436;3;30.7897071838;23.625;8;24.1485545635;
56;4;21.5;23.5;13;28.5623030663;3;31.834072113;24.625;8;24.2560682297;
57;4;22.5;22.5;13;28.6135182381;3;32.8795318604;25.625;9;24.365899086;
58;5;21.5;23.5;12;28.6636190414;3;32.9260368347;26.202917099;9;24.4779583216;
59;5;21.5;22.5;12;28.7125790119;3;32.9735488892;26.2193546295;9;24.5921459198;
60;5;22.5;22.5;12;29.7603754997;3;33.0220108032;26.2360630035;9;25.602248311;
61;6;23.628112793;23.5;6;39.8469901085;4;33.6003723145;26.657585144;9;26.4770493507;
62;6;25.6420974731;25.5;6;40.3335914612;4;34.0968513489;27.0067863464;9;27.2337005138;
63;6;26.6557216644;27.5;6;40.7945711613;4;34.5217590332;27.2922821045;9;27.8912477493;
64;6;27.6689853668;29.5;7;41.2286585569;4;34.8865318298;27.52368927;10;28.4683704376;
65;6;28.6818847656;31.5;7;42.6352638006;4;35.2023849487;27.7104949951;10;28.7754259109;
66;6;30.6944160461;34.1059188843;7;43.1224662066;5;35.3555526733;27.7580852509;8;29.047944665;
67;6;32.2204170227;35.1288757324;8;43.5807896852;5;35.4873733521;27.0;8;29.328641057;
68;7;32.6827926636;36.1524085999;8;44.0312435627;5;35.6234931946;27.8114128113;8;29.6166975498;
69;7;32.3721466064;37.1765136719;8;45.7747921944;5;35.7634429932;27.8388137817;8;29.9111788273;
70;7;33.303604126;38.714717865;10;47.2940940857;5;35.9066886902;27.86668396;8;30.2110414505;
71;7;33.7355117798;39.14453125;10;48.627146244;5;36.0526313782;27.8949947357;9;30.5151486397;
72;8;34.1105690002;39.4832229614;8;49.8137255907;5;36.2006225586;27.9237251282;9;31.8222860098;
73;8;34.4407119751;39.748752594;9;50.7428739071;5;37.3499603271;28.9528446198;9;32.1961843967;
74;8;34.6926651001;39.8836593628;9;52.502314806;5;38.4999160767;29.9823284149;9;33.7407341003;
75;8;32.427696228;42.929901123;9;53.3359231949;5;39.3497428894;31.4921455383;10;35.1029567719;
76;8;33.5490150452;43.9776992798;9;54.0779905319;6;35.3497428894;34.5222625732;9;37.3081119061;
77;8;33.4910430908;46.0270195007;9;54.8276442289;6;36.3497428894;37.2253913879;8;38.4329996109;
78;8;33.2449150085;48.0778160095;10;55.6163549423;6;37.9759979248;39.4788894653;9;39.3689039946;
79;8;33.8068885803;50.130027771;10;57.4415172338;6;35.9759979248;42.2866592407;9;40.0592616796;
80;8;34.0222969055;51.130027771;10;58.3792798519;6;36.9759979248;43.6650733948;11;40.7480796576;
81;8;35.2467269897;53.130027771;11;59.3500691652;8;38.9759979248;46.6961784363;9;42.4308053255;
82;8;32.4786949158;57.130027771;13;60.3478330374;8;37.9759979248;49.1349868774;10;43.1532607079;
