Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;5;20.0;2;12.2999992371;8.625;4;18.25;
5;1;10.0;10.0;5;20.0;2;13.5;8.625;3;18.3324999809;
6;1;11.0;10.0;5;20.0;2;14.5494995117;8.625;3;18.4209132195;
7;2;11.3000001907;10.0;4;21.3999996185;2;15.6025476456;8.625;3;18.8722207546;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;16.3233318329;8.79749965668;3;19.2780197859;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;16.5668125153;8.94309806824;3;20.2235822678;
10;2;11.597111702;10.4951858521;4;23.0719120502;2;17.134147644;9.3333568573;3;21.0745112896;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;19.134147644;9.6677980423;3;21.83819592;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;21.134147644;9.94955635071;3;22.5253298283;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;22.4950752258;10.1834592819;3;23.1482577324;
14;2;16.5920333862;12.0916318893;4;25.7784451246;2;23.638715744;10.3752222061;3;23.7196378708;
15;2;16.7335338593;12.3113050461;4;26.1504684687;2;24.7948455811;10.5308046341;4;24.1895661354;
16;2;16.8451404572;12.4808797836;3;26.2221269608;2;25.9637680054;10.625;4;24.4926481247;
17;2;18.7534217834;12.5;3;26.2560760975;2;27.1456165314;10.625;3;24.8171513081;
18;2;19.7636070251;12.5;3;26.2905418873;2;28.3403186798;10.625;3;25.162553072;
19;2;20.7739467621;12.5;4;26.3255085945;2;29.0975322723;10.625;3;25.527885437;
20;2;21.7844352722;12.5;4;26.3609591722;2;29.3167304993;10.625;3;25.9117021561;
21;2;21.9082870483;12.5;4;26.3968753815;2;29.5470218658;10.625;4;26.3120632172;
22;3;21.9190635681;12.5;3;26.4332377911;2;27.5470218658;11.625;4;26.7265415192;
23;3;21.5;12.5;3;26.4700255394;2;26.75;12.625;5;27.1522583961;
24;3;21.9410076141;12.5;3;26.5072168112;3;26.75;13.625;4;27.5859413147;
25;3;21.9521656036;12.5;3;26.5447884798;3;26.75;14.625;4;28.0240120888;
26;3;21.9634361267;12.5;4;26.5827163458;3;26.75;15.3668079376;4;28.4626960754;
27;3;21.5;13.1330862045;4;26.6209751368;3;26.75;15.6738872528;4;28.8981485367;
28;3;21.9862918854;12.5;4;26.6595385075;3;27.75;13.6738872528;4;29.3265867233;
29;3;21.9978618622;12.5;4;26.6983793974;3;26.75;14.6738872528;4;29.7444219589;
30;3;20.009513855;13.5;4;26.7374696732;3;26.75;15.6738872528;4;30.1483812332;
