Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;5;20.0;2;12.2999992371;8.625;3;18.25;
4;1;9.0;10.0;5;20.0;2;12.2999992371;8.625;3;18.3624999523;
5;1;10.0;10.0;5;20.0;2;13.5674991608;8.625;3;18.4864046574;
6;1;11.0;10.0;5;20.0;2;14.6418428421;8.625;3;18.9799406528;
7;1;11.0;10.0;5;20.3999996185;2;15.7309646606;8.79749965668;3;19.4354615211;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;16.661277771;8.94309806824;3;20.4437325001;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;17.2662391663;9.3333568573;2;21.369802475;
10;2;11.597111702;10.4951858521;4;23.0419120789;2;17.8218803406;9.6677980423;2;22.2224977016;
11;2;11.9125738144;11.0209560394;4;23.9543504715;2;19.6013565063;9.94955635071;2;23.013872385;
12;2;12.1863059998;11.4571752548;4;24.7025904655;2;20.6013565063;10.1834592819;2;23.7574646473;
13;2;14.9245738983;11.8107032776;5;25.3068172932;2;21.4502677917;10.3752222061;2;24.4668486118;
14;2;16.9245738983;12.0916318893;5;25.789717555;2;22.6013565063;10.5308046341;3;25.092634201;
15;2;17.9627056122;12.3113050461;5;26.1736010313;2;23.6013565063;10.625;3;25.5694036484;
16;2;18.9761257172;12.4808797836;5;26.2577478886;2;24.6013565063;10.625;3;26.0847344398;
17;2;19.9898986816;12.5;4;26.3048160076;0;0;0;0;0;
