Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;11.0;10.0;6;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;16.5569992065;8.79749965668;4;18.8861961365;
9;2;12.2179203033;10.3632001877;5;21.9903717041;2;17.7317180634;8.94309806824;4;19.696713686;
10;2;13.2971115112;10.4951858521;5;23.0919120312;2;19.2000274658;9.3333568573;4;20.396187067;
11;2;14.6125736237;11.0209560394;5;24.0163254738;2;21.2000274658;9.6677980423;4;20.9908788204;
12;2;16.6125736237;11.4571752548;4;24.7773565054;2;23.2000274658;9.94955635071;4;21.4904358387;
13;2;18.6125736237;11.8107032776;4;25.395208478;2;24.8741378784;10.1834592819;4;21.9062794447;
14;2;19.6185626984;12.0916318893;3;25.8925833702;2;25.8935279846;10.3752222061;4;22.2503181696;
15;2;19.7677764893;12.3113050461;3;26.2918028831;2;26.9132537842;10.5308046341;5;22.4721269608;
16;2;19.8875408173;12.4808797836;3;26.3921557665;2;27.933303833;10.625;5;22.5060760975;
17;2;21.8044300079;12.5;3;26.4563041925;2;28.9536743164;10.625;5;22.5405418873;
18;2;22.8236751556;12.5;3;26.5224741697;2;29.9743537903;10.625;5;22.5755085945;
19;2;23.8435249329;12.5;3;26.5906432867;2;30.5453052521;10.625;5;22.6109591722;
20;2;24.8639755249;12.5;3;26.6607804298;2;30.566576004;10.625;5;22.6468753815;
21;2;24.9982337952;12.5;5;26.7328453064;2;30.5881252289;10.625;5;22.6832377911;
22;2;25.0198535919;12.5;5;26.8067884445;2;30.6099433899;10.625;6;22.7200255394;
23;2;25.0420360565;12.5;5;26.8825509548;2;30.6320152283;10.625;6;22.7572168112;
24;2;25.0647659302;12.5;6;26.9600640535;2;30.6543312073;10.625;6;22.7947884798;
25;2;23.0880203247;13.5;7;27.0392494202;2;30.6768722534;10.625;6;22.8327163458;
26;2;22.1117744446;14.5;8;27.120018959;2;30.6996307373;10.625;6;22.8709751368;
27;2;21.1360054016;15.5;8;27.2022752762;2;30.7225856781;10.625;6;22.9095385075;
28;2;20.1606826782;16.5;8;27.2859115601;2;30.7457237244;10.625;6;22.9483793974;
29;3;19.1857738495;17.5;7;27.3708124161;2;30.76902771;10.625;6;22.9874696732;
30;3;17.5;19.4483242035;7;27.4568536282;2;27.75;12.4937343597;6;23.0267804861;
