Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;3;17.25;
4;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;3;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;3;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;3;17.25;
7;1;11.0;10.0;3;20.3999996185;2;15.5;8.625;3;18.5949993134;
8;1;11.1199998856;10.1999998093;3;20.7264003754;3;16.156999588;8.79749965668;2;18.8861961365;
9;1;11.2179203033;10.3632001877;3;20.9903717041;3;16.3317184448;8.94309806824;3;19.7267136574;
10;1;11.2971115112;10.4951858521;3;22.0419120789;3;16.8360271454;9.3333568573;3;20.4585599899;
11;1;11.6125736237;11.0209560394;3;22.9143505096;3;18.8360271454;9.6677980423;3;21.0880736113;
12;1;11.8743057251;11.4571752548;3;23.6214065552;3;20.8360271454;9.94955635071;3;21.6249704361;
13;1;13.6125736237;11.8107032776;4;24.1832637787;3;21.9548587799;10.1834592819;3;22.0807329416;
14;1;14.6125736237;12.0916318893;4;24.6226100922;3;22.2484416962;10.3752222061;3;22.4673212767;
15;1;15.6125736237;12.3113050461;4;24.9617595673;3;22.4803943634;10.5308046341;3;22.734351635;
16;1;16.6125736237;12.4808797836;4;25.0;3;22.6406116486;10.625;3;22.8162232637;
17;1;17.6125736237;12.5;4;25.0;3;22.6897335052;10.625;3;22.9013283253;
18;1;18.6125736237;12.5;4;25.0;3;22.7407970428;10.625;3;22.9896525145;
19;1;19.5;12.5;5;25.0;3;22.7937908173;10.625;3;23.0811642408;
20;1;19.5;12.5;5;25.0;3;22.8486976624;10.625;3;23.1758141518;
21;1;19.5;12.5;5;25.0;3;24.9054889679;10.625;3;23.2735335827;
22;1;19.5;12.5;6;25.0;3;25.9641208649;10.625;3;23.3742339611;
23;1;19.5;12.5;6;25.0;3;27.0245399475;10.625;3;23.4778065681;
24;1;19.5;12.5;7;25.0;3;28.0866832733;10.625;3;23.5841217041;
25;1;19.5;12.5;7;25.0;3;28.150472641;10.625;3;23.6930289268;
26;1;19.5;12.5;7;25.0;3;28.2158164978;10.625;3;23.8043570518;
27;1;19.5;12.5;7;25.0;3;28.2826137543;10.625;3;23.917914629;
28;1;19.5;12.5;7;25.0;3;28.3507480621;10.625;3;24.0334908962;
29;1;19.5;12.5;7;25.0;3;28.4200935364;10.625;4;24.1508569717;
30;1;19.5;12.5;7;25.0;3;28.4905147552;10.625;4;24.2697672844;
31;1;19.5;12.5;7;25.0;3;28.5618610382;10.625;5;24.3899610043;
32;1;19.5;12.5;7;25.0;3;28.6339759827;10.625;6;24.5111646652;
33;1;19.5;12.5;7;25.0;3;28.7066993713;10.625;6;24.6330943108;
34;1;19.5;12.5;7;25.0;3;28.7798576355;10.625;7;24.7554576397;
35;1;19.5;12.5;7;25.0;3;28.8532752991;12.625;7;24.8779573441;
36;1;19.5;12.5;7;25.0;3;28.9267749786;14.625;7;25.0002937317;
37;1;19.5;12.5;8;25.0;3;29.0001754761;16.625;7;25.1221673489;
38;1;19.5;12.5;8;25.0;3;29.073299408;18.625;7;25.2432823181;
39;1;19.5;12.5;8;25.0;3;29.1459693909;20.625;7;25.3633489609;
40;1;19.5;12.5;8;25.0;3;29.2180099487;20.625;8;25.4820871353;
41;1;19.5;12.5;8;25.0;3;29.2892532349;20.625;8;25.5992274284;
42;1;19.5;12.5;9;25.0;3;29.3595352173;20.625;8;25.714515686;
43;1;19.5;12.5;9;25.0;3;29.4287090302;20.625;9;25.8277130127;
44;1;19.5;12.5;10;25.0;3;29.4966278076;20.625;9;25.938598156;
45;1;19.5;12.5;11;25.0;3;29.5631599426;20.625;9;26.0469703674;
46;1;19.5;13.5;11;25.0;3;29.6281814575;20.625;9;26.1526489258;
47;1;19.5;14.5;11;25.0;3;29.6915893555;20.625;10;26.2554745674;
48;1;19.5;15.5;12;25.0;3;29.7532844543;20.625;10;26.3553099632;
49;1;19.5;16.5;12;25.0;3;29.8131866455;20.625;10;26.4520397186;
50;1;19.5;17.5;13;25.0;3;29.8712234497;20.625;10;26.5455703735;
51;1;19.5;17.5;13;25.0;3;29.9273414612;20.625;10;26.6358294487;
52;2;19.5;17.5;10;35.0;3;29.9814987183;20.625;11;26.7227659225;
53;2;20.5;18.5;11;35.3999996185;3;30.0336608887;20.625;11;26.806347847;
54;2;21.5;19.5;10;35.7743997574;3;30.0838088989;20.625;11;26.8865623474;
55;2;22.5;20.5;10;36.1219387054;3;30.131937027;20.625;11;26.9634132385;
56;3;24.5;22.5;10;37.4420347214;3;30.1780471802;20.625;11;28.1337504387;
57;5;26.5;24.5;9;37.7747182846;3;30.8802528381;21.0234375;11;29.1599636078;
58;5;27.0204162598;25.5;9;38.0817265511;3;31.4959774017;21.3489723206;10;30.0565023422;
59;5;27.1001625061;26.5;9;38.3640415668;3;32.0339012146;21.6102333069;11;30.8398184776;
60;5;27.5092124939;27.5;9;38.6229685545;3;32.5038909912;21.8168411255;11;31.5261983871;
61;5;27.2367591858;27.9668426514;9;38.8600386381;3;32.9157180786;21.9782962799;11;31.9238934517;
62;5;27.6580123901;27.5;9;39.0769236088;3;33.1543388367;22.0;12;32.2666893005;
63;5;27.723077774;27.5;9;40.2753636837;3;33.3600158691;22.0;12;32.5959768295;
64;5;28.3911647797;29.0219268799;9;40.3830313683;3;33.5575866699;22.0;12;32.9100761414;
65;5;29.8059082031;29.5;8;40.4629670382;3;33.7460479736;22.0;13;33.2076654434;
66;5;29.8207130432;30.5;9;41.5445944071;3;33.9245986938;22.0;14;33.4877929688;
67;5;30.3999996185;33.0811309814;9;41.6978799105;3;34.0926780701;22.0;14;33.7498655319;
68;5;31.3999996185;35.1017456055;9;43.1745369434;3;32.2499198914;23.0;14;33.9936256409;
69;5;32.2556228638;36.7141532898;10;44.3966673613;3;31.3961772919;24.0;15;34.219119072;
70;5;32.0703125;38.9165802002;10;45.3988904953;3;30.5314731598;25.0;15;34.4266576767;
71;5;32.8398399353;39.6407737732;11;46.2225297689;3;29.6559963226;26.0;15;34.616771698;
72;5;32.4652404785;40.7224388123;11;48.1045624018;3;28.7700653076;27.0;15;34.7901678085;
73;5;32.9243240356;41.4579772949;11;49.65607059;3;27.8741016388;28.0;16;34.9476861954;
74;5;33.2779388428;42.0377044678;12;50.9402887821;3;26.9686126709;29.0;16;35.090259552;
75;5;33.5449523926;42.4920120239;12;52.0206371546;3;26.0541572571;30.0;16;35.2188777924;
76;5;34.5247879028;41.8107528687;13;52.6434298754;3;25.1313285828;31.0;18;35.25;
77;5;33.7999992371;42.8847770691;12;53.1020504236;3;24.1500015259;32.0;18;35.25;
78;5;33.7999992371;43.1291694641;14;53.5816155672;3;23.1500015259;33.0;18;35.25;
79;5;33.7999992371;43.2609329224;15;54.0814852715;3;22.1500015259;34.0;18;35.25;
80;5;34.7999992371;42.0282478333;15;54.6007761955;3;21.1500015259;35.0;19;35.25;
81;5;33.7999992371;43.0790786743;16;55.1383543015;4;20.75;36.0;18;35.25;
82;5;33.7999992371;43.6832199097;16;55.6928322315;4;20.75;37.0;19;35.25;
83;5;33.7999992371;43.8317947388;17;56.2625746727;4;20.75;38.0;19;35.25;
84;6;33.7999992371;43.9835395813;16;56.8457083702;4;21.75;36.0;19;35.25;
85;7;33.7999992371;44.1379470825;13;62.4401414394;4;20.75;37.0;20;35.25;
86;7;34.7999992371;45.2944488525;14;63.1935887337;4;20.75;38.0;20;35.25;
87;7;35.7999992371;46.4524536133;15;63.9503810406;4;21.75;36.0;20;35.25;
88;7;35.7999992371;47.611366272;15;64.7075862885;4;20.75;37.0;20;36.25;
89;7;35.7999992371;48.7705497742;16;65.4622323513;4;21.75;39.0;20;36.2899999619;
90;7;35.7999992371;49.9293785095;18;66.211356163;4;23.75;38.0;21;36.3311839104;
91;7;35.7999992371;51.0872383118;18;66.9520554543;4;22.75;40.0;21;36.3735535145;
92;7;35.7999992371;52.243522644;18;68.6815326214;4;22.75;42.0;21;36.4171074629;
93;7;36.7999992371;54.383102417;18;69.5771421194;4;21.75;42.0;22;36.461841464;
