Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;2;9.19999980927;10.0;4;21.0;1;11.8999996185;8.625;5;17.25;
4;2;9.19999980927;10.0;4;21.0599999428;1;11.8999996185;8.625;5;17.25;
5;2;10.3179998398;10.0;3;21.1229639053;2;13.5;8.625;3;18.25;
6;2;11.336889267;10.0;3;21.1889609098;2;14.5;8.625;2;18.3624999523;
7;2;11.3566884995;10.0;3;21.6699410677;2;15.5674991608;8.625;2;18.8425289392;
8;2;11.5009822845;10.1999998093;3;22.0818096399;2;16.3055171967;8.79749965668;2;19.2834601402;
9;2;11.62454319;10.3632001877;3;22.4358423948;2;16.5700759888;8.94309806824;2;20.2715096474;
10;2;11.7307529449;10.4951858521;3;23.611035943;2;17.1629047394;9.3333568573;2;21.1754176617;
11;2;12.0833110809;11.0209560394;3;24.615765214;2;19.1629047394;9.6677980423;2;22.0040557384;
12;2;14.0833110809;11.4571752548;3;25.4640146494;2;21.1629047394;9.94955635071;2;22.7696070671;
13;2;16.0833110809;11.8107032776;4;26.1761806011;2;22.6416397095;10.1834592819;2;23.485840559;
14;2;17.2104492188;12.0916318893;4;26.7751014233;2;23.8412647247;10.3752222061;1;24.1666834354;
15;2;18.2583217621;12.3113050461;4;27.2831678391;2;25.0630722046;10.5308046341;2;24.7632339001;
16;2;19.3089962006;12.4808797836;4;27.4996597767;2;26.3079681396;10.625;2;25.210706234;
17;2;20.3624725342;12.5;4;27.687142849;2;27.5764503479;10.625;2;25.6974492073;
18;2;21.4187164307;12.5;4;27.883649826;2;28.8684959412;10.625;2;26.2223615646;
19;2;22.3650951385;12.5;5;28.0888605118;2;29.733417511;10.625;2;26.7831263542;
20;2;22.4266586304;12.5;6;28.3023359776;2;30.0698757172;10.625;2;27.3761043549;
21;2;22.4906997681;12.5;7;28.5235154629;2;30.4256629944;10.625;3;27.9963049889;
22;2;22.5570545197;12.5;7;28.7517154217;2;30.7977828979;10.625;3;28.6374530792;
23;2;22.6255149841;12.5;7;28.986133337;2;31.182472229;10.625;3;29.2921695709;
24;3;22.6958389282;12.5;6;29.22585392;2;31.575302124;10.625;3;29.9522571564;
25;3;19.5;14.5;6;29.4698610306;2;31.9713554382;10.625;3;30.6090812683;
26;3;18.5;16.2879447937;6;29.7170505524;2;32.365447998;10.625;3;31.2540082932;
27;3;17.5;17.3868198395;6;29.9662499428;2;32.7524032593;10.625;3;31.8788576126;
28;3;16.5;18.4864997864;6;30.2162384987;2;33.1273155212;10.625;3;32.4763212204;
29;3;16.5;17.5;6;30.4657707214;2;33.4857940674;10.625;2;33.0402956009;
30;3;16.1397323608;18.5;6;30.7136011124;2;33.8241767883;10.625;2;33.5661077499;
