Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;2;10.3000001907;10.0;3;21.0;1;12.8999996185;8.625;5;17.25;
6;2;11.3000001907;10.0;3;21.0900000334;1;13.8999996185;8.625;5;17.25;
7;2;11.3269996643;10.0;3;21.5980186462;1;14.8999996185;8.625;5;17.5949993134;
8;2;11.4794054031;10.1999998093;3;22.0418490171;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;11.6125545502;10.3632001877;3;22.4332156181;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;11.7299642563;10.4951858521;3;23.6659361124;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;12.0997810364;11.0209560394;3;24.7393633127;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;14.0997810364;11.4571752548;3;25.6686143875;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;16.0997810364;11.8107032776;4;26.4751701355;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;17.3001461029;12.0916318893;4;27.1828548908;1;20.2000274658;10.3752222061;5;21.0616092682;
15;2;18.3806476593;12.3113050461;4;27.8148901463;1;21.2000274658;10.5308046341;6;21.25;
16;2;19.4685134888;12.4808797836;4;28.1711652279;1;22.2000274658;10.625;6;21.25;
17;2;20.5639228821;12.5;4;28.5145654678;1;23.2000274658;10.625;6;21.25;
18;2;21.6669425964;12.5;4;28.8830828667;1;24.2000274658;10.625;6;21.25;
19;2;22.6649246216;12.5;5;29.2759313583;1;24.75;10.625;6;21.25;
20;2;22.7827796936;12.5;5;29.6917257309;1;24.75;10.625;6;21.25;
21;2;22.9075183868;12.5;5;30.1284441948;1;24.75;10.625;6;21.25;
22;2;23.0385322571;12.5;4;30.5834169388;1;24.75;10.625;6;21.25;
23;2;23.1750259399;12.5;4;31.0533499718;1;24.75;10.625;7;21.25;
24;3;23.3160057068;12.5;4;31.5343885422;1;24.75;10.625;7;21.25;
25;4;21.5;13.5;3;32.0222206116;1;24.75;10.625;8;21.25;
26;4;20.5;13.5;3;32.5122156143;1;24.75;10.625;8;21.25;
27;4;20.5;14.5;3;32.9995918274;1;24.75;10.625;8;21.25;
28;4;19.8998775482;15.5;3;33.4795999527;1;24.75;10.625;8;21.25;
29;4;19.0438804626;16.5;3;33.9477081299;1;24.75;10.625;8;21.25;
30;4;18.1843128204;17.5;3;34.399772644;1;24.75;10.625;8;21.25;
31;4;17.3199310303;18.5;3;34.8321838379;1;24.75;10.625;8;21.25;
32;4;16.9496555328;19.5;4;35.2419710159;1;24.75;10.625;9;21.25;
33;4;14.9496555328;21.5;4;35.6268672943;1;24.75;10.625;10;21.25;
34;4;14.0;23.5;4;35.9853258133;1;24.75;10.625;10;21.25;
35;4;15.0;22.5;5;36.3164978027;1;24.75;10.625;10;21.25;
36;4;14.0;24.5;5;36.6201763153;1;24.75;10.625;10;21.25;
37;4;15.0;23.5;5;36.8967161179;1;24.75;10.625;11;21.25;
38;4;15.0;22.5;6;37.1469373703;2;24.75;11.625;8;50.0;
39;4;15.0;21.5;7;37.3720273972;2;25.75;13.625;8;52.0125007629;
40;4;16.0;21.5;7;37.5734405518;2;26.75;15.625;8;53.5467796326;
41;4;15.0;20.5;8;38.7528085709;2;26.75;17.625;8;54.6620597839;
42;4;15.0;22.8999996185;8;39.0418604612;2;26.75;19.625;8;55.4432144165;
43;4;16.0;24.9519996643;8;39.2754310369;2;26.75;20.625;10;55.975528717;
44;4;17.0;24.0101718903;8;39.4377241135;2;26.75;21.625;11;56.0;
45;4;16.0;26.0750904083;8;39.6183350086;2;26.75;22.625;11;56.0;
46;4;17.0;26.0750904083;8;39.8187118769;3;27.75;24.625;11;57.0;
47;4;18.0;27.0750904083;8;40.0402543545;3;29.75;23.625;12;57.0499999523;
48;4;19.6120758057;29.0750904083;18;40.2842636108;3;31.3800010681;23.625;12;57.1019749641;
49;4;20.6852798462;31.075088501;18;40.5518820286;3;32.4111862183;24.625;13;57.1559499502;
50;4;21.0;33.075088501;18;40.8440244198;3;33.4435691833;25.625;14;57.2119446993;
51;4;23.8532066345;30.5;19;41.1613030434;3;31.4771671295;26.625;14;57.269973278;
52;4;23.9483909607;31.5;19;41.5039470196;3;30.5119838715;27.625;15;57.3300433159;
53;5;23.5;33.5;10;41.871723175;3;29.5480270386;28.625;15;57.3921557665;
54;5;24.5;32.0486907959;11;42.263862133;3;29.5852928162;29.625;16;57.4563041925;
55;5;23.5;33.2055435181;11;42.6789975166;4;29.6237831116;30.625;15;57.5224741697;
56;5;23.5;34.37159729;11;43.1151270866;5;29.6634845734;31.625;13;67.5906432867;
57;5;24.5;32.5460510254;11;43.5695996284;5;30.7043857574;33.625;14;68.0607800484;
58;6;24.5;34.7278404236;10;45.0391392708;6;31.7464675903;35.625;10;91.5072450638;
59;6;26.5;34.7278404236;10;45.5599064827;6;33.7897071838;38.625;10;97.3745344877;
60;6;26.5;34.7278404236;11;46.0887856483;6;37.3537902832;39.0234375;10;102.055235863;
61;6;26.5;35.5;11;46.6211545467;6;39.8358764648;40.3489723206;11;105.685273886;
62;6;25.5;38.5;11;48.1522325277;7;42.2464065552;40.6102333069;10;108.415345192;
63;6;27.5;38.5;12;48.7272621393;7;44.5969696045;40.8168411255;10;110.135378599;
64;6;27.5;41.5;13;51.3539876938;7;46.6236953735;40.9782943726;10;111.302634954;
65;7;28.875;41.800163269;12;53.6673828363;7;47.8939094543;41.0;11;112.199980736;
66;7;28.1703128815;44.579460144;13;55.6917654276;8;46.1294517517;43.0;10;113.636662245;
67;7;28.1703128815;42.579460144;14;57.4602118731;8;46.3570289612;46.0;10;114.074474812;
68;7;29.1703128815;41.579460144;14;59.00730896;8;46.5773391724;49.0;11;114.495329618;
69;7;29.1703128815;40.4822807312;15;60.1005961895;8;45.7910652161;52.0;11;114.865279555;
70;7;30.931137085;41.5;16;61.0815931559;8;42.8450050354;56.0;11;115.121560931;
71;7;29.931137085;43.5;16;61.9864541292;8;42.7000007629;60.0;11;116.383098364;
72;7;29.931137085;41.5;17;64.622194767;8;43.7000007629;64.5509490967;13;116.708846927;
73;7;27.931137085;43.0800018311;17;66.8355382681;9;44.7000007629;68.5614013672;12;117.040641785;
74;7;27.931137085;41.0800018311;17;68.6897397041;9;44.7000007629;72.0;13;117.377359033;
75;7;28.931137085;42.0800018311;17;70.1842821836;9;44.7000007629;76.0;14;117.717823267;
76;7;25.931137085;43.0;17;71.2058227062;10;44.7000007629;80.0;13;118.060830355;
77;7;26.1703128815;45.0;18;74.1323981285;10;44.7000007629;84.0;13;118.405170918;
78;7;29.1703128815;49.0;18;74.8840727806;10;44.7000007629;88.0;15;118.749654055;
79;8;32.1703109741;53.0;18;75.55981493;12;44.7000007629;92.0;14;120.093128681;
80;9;33.1703109741;57.0;17;76.2003850937;13;45.7000007629;97.0;13;120.384505212;
81;9;33.5999984741;61.0;18;76.7402307987;13;46.7000007629;102.0;13;120.67777276;
82;9;33.5999984741;65.0;18;77.1572299004;13;46.7000007629;106.869827271;15;120.97151345;
83;9;33.5999984741;62.5779190063;19;77.5817065239;13;46.7000007629;110.383735657;15;121.264463186;
