Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;2;9.19999980927;10.0;4;21.0;1;11.8999996185;8.625;5;17.25;
3;2;9.19999980927;10.0;4;21.0599999428;1;11.8999996185;8.625;5;17.25;
4;2;9.21199989319;10.0;4;21.1229639053;1;11.8999996185;8.625;5;17.25;
5;2;10.336889267;10.0;4;21.1889609098;2;13.5;8.625;4;18.25;
6;2;11.3566884995;10.0;4;21.2580518723;2;14.5;8.625;4;18.3624999523;
7;2;11.377415657;10.0;4;21.7428686619;2;15.5674991608;8.625;4;18.8425289392;
8;2;11.522860527;10.1999998093;4;22.1586660147;2;16.3055171967;8.79749965668;4;19.2834601402;
9;2;11.647600174;10.3632001877;4;22.5167047977;2;16.5700759888;8.94309806824;4;20.2715096474;
10;2;11.7550115585;10.4951858521;4;23.6975815296;2;17.1629047394;9.3333568573;4;21.1754176617;
11;2;12.1092748642;11.0209560394;4;24.7081744671;2;19.1629047394;9.6677980423;4;22.0040557384;
12;2;14.1092748642;11.4571752548;4;25.5624349117;2;21.1629047394;9.94955635071;4;22.7696070671;
13;2;16.1092739105;11.8107032776;5;26.2807190418;2;22.6416397095;10.1834592819;4;23.485840559;
14;2;17.241809845;12.0916318893;5;26.8858177662;2;23.8412647247;10.3752222061;4;24.1666834354;
15;2;18.2915363312;12.3113050461;5;27.4000668526;2;25.0630722046;10.5308046341;5;24.7632339001;
16;2;19.3440666199;12.4808797836;5;27.6226844788;2;26.3079681396;10.625;5;25.210706234;
17;2;20.3993797302;12.5;5;27.8161680698;2;27.5764503479;10.625;5;25.6974492073;
18;2;21.4574241638;12.5;5;28.018476963;2;28.8684959412;10.625;5;26.2223615646;
