Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;5;17.25;
7;1;11.0;10.0;4;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;11.5179204941;10.3632001877;3;21.9903717041;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;11.597111702;10.4951858521;3;23.0819120407;2;16.8000278473;9.3333568573;4;20.3355960846;
11;2;11.9245738983;11.0209560394;3;23.99553442;2;18.8000278473;9.6677980423;4;20.8991127014;
12;2;13.9245738983;11.4571752548;3;24.7449600697;2;20.8000278473;9.94955635071;4;21.3669185638;
13;2;15.9245738983;11.8107032776;3;25.3503712416;2;21.8000278473;10.1834592819;3;21.7504444122;
14;2;16.9627056122;12.0916318893;3;25.8344515562;2;22.8000278473;10.3752222061;3;22.0616092682;
15;2;17.9761257172;12.3113050461;3;26.2195074558;2;23.8000278473;10.5308046341;4;22.25;
16;2;18.9898986816;12.4808797836;3;26.3048160076;2;24.8000278473;10.625;4;22.25;
17;2;20.0040187836;12.5;2;26.3530313969;2;25.8000278473;10.625;4;22.25;
18;2;21.0184822083;12.5;4;26.4023760557;2;26.8000278473;10.625;4;22.25;
19;3;21.9207134247;12.5;3;26.4528282881;2;27.3500003815;10.625;4;22.25;
20;3;21.5;12.5;4;26.5043625832;2;27.3500003815;10.625;4;22.25;
21;3;21.9513092041;12.5;4;26.5569496155;2;27.3500003815;10.625;5;22.25;
22;3;21.9670848846;12.5;4;26.6105561256;2;27.3500003815;10.625;5;22.25;
23;3;21.9831676483;12.5;4;26.6651450396;2;26.75;11.3249998093;6;22.25;
24;3;21.9995441437;12.5;5;26.72067523;2;26.75;11.3249998093;6;22.25;
25;3;22.0162029266;12.5;5;26.7771017551;2;26.75;11.3249998093;6;22.25;
26;3;22.0331306458;12.5;5;26.8343759775;2;26.75;11.3249998093;6;22.25;
27;3;20.0503120422;13.5;5;26.8924454451;2;26.75;11.3249998093;6;22.25;
28;3;19.0677337646;14.5;5;26.9512542486;2;26.75;11.3249998093;6;22.25;
29;3;18.0853767395;15.5;5;27.0107431412;2;26.75;11.3249998093;6;22.25;
30;3;17.1032218933;16.5;5;27.0708494186;2;26.75;11.3249998093;6;22.25;
31;3;16.1212539673;17.5;4;27.1315076351;2;26.75;11.3249998093;6;22.25;
32;3;15.1394519806;18.5;3;27.1926498413;2;26.75;11.3249998093;6;22.25;
33;3;14.6577949524;19.5;4;27.2542052269;2;26.75;11.3249998093;6;22.25;
34;3;14.6762619019;20.5;4;27.3161010742;2;26.75;11.3249998093;6;22.25;
35;3;14.6948299408;21.5;5;27.3782629967;2;26.75;13.3249998093;7;22.25;
36;3;15.7134790421;19.5;6;27.4406147003;2;26.75;15.3249998093;7;22.25;
37;3;14.7321844101;20.5;6;27.5030794144;2;26.75;17.3250007629;7;22.25;
38;3;14.7509241104;21.5;7;27.5655794144;2;26.75;19.3250007629;7;22.25;
39;3;15.7696743011;19.5;7;27.628036499;2;26.75;21.3250007629;9;22.25;
40;3;14.7884111404;20.5;8;27.690372467;2;26.75;21.3250007629;9;22.25;
41;3;14.8071117401;21.5;8;27.7525100708;2;26.75;21.3250007629;9;22.25;
42;3;15.825753212;19.5;8;27.8143725395;2;26.75;21.3250007629;10;22.25;
43;3;14.8443117142;20.5;8;27.8758842945;2;26.75;21.3250007629;10;22.25;
44;3;14.8627653122;21.5;8;27.936971426;2;26.75;21.3250007629;10;22.25;
45;3;15.8810911179;19.5;9;27.9975619316;2;26.75;21.3250007629;11;22.25;
46;4;14.899269104;20.5;8;38.0575861931;3;26.75;21.3250007629;11;22.25;
47;4;15.0;22.5;8;38.5169768333;3;26.75;21.3250007629;11;22.25;
48;4;17.0;22.5;9;38.9500703812;3;26.75;21.3250007629;12;22.25;
49;4;19.0;23.5;9;39.3555440903;3;26.75;21.3250007629;12;22.25;
50;4;21.0;24.5;10;39.7327582836;3;26.75;21.3250007629;12;22.25;
51;4;23.0;26.5;10;40.0816893578;3;26.75;21.3250007629;13;22.25;
52;4;25.0;28.5;9;40.4028401375;3;26.75;21.3250007629;13;22.25;
53;4;27.0;28.8609199524;10;40.6971440315;3;26.75;21.3250007629;13;22.25;
54;5;29.5082206726;27.5;7;64.9658651352;3;26.75;21.3250007629;13;22.25;
55;5;31.1581382751;28.5;9;66.4105010033;3;26.75;21.3250007629;13;23.25;
56;5;32.2603797913;29.5;10;67.5902943611;3;27.75;22.3250007629;14;23.2899999619;
57;6;33.352684021;30.5;9;68.5352706909;3;28.75;23.3250007629;14;23.3311839104;
58;6;34.4358329773;31.5;10;69.178309679;3;28.75;24.3250007629;14;24.2170522213;
59;6;35.4637756348;32.5;10;69.6475043297;4;29.2281265259;25.7409381866;13;24.9605405331;
60;6;36.4781112671;32.5;10;69.8069901466;4;29.6187667847;26.3489723206;13;25.5789496899;
61;6;37.4920959473;32.5;10;69.8524079323;4;29.9322776794;28.0046958923;13;26.0915708542;
62;6;38.5057220459;32.5;9;69.8966178894;4;30.1802082062;28.2662239075;13;26.5174314976;
63;6;39.5189857483;32.5;9;70.9396123886;4;30.3739547729;28.4844379425;14;26.6673458815;
64;6;41.5318832397;33.5;10;71.1113876104;4;30.4000015259;28.5647468567;14;26.7774125338;
65;6;43.544418335;34.5;11;71.2754310369;4;31.4000015259;29.6251983643;13;27.8910243511;
66;6;44.9326324463;35.5;11;71.4377241135;4;32.4000015259;29.0;14;27.9581499696;
67;6;45.9813156128;36.5;12;71.6183350086;4;33.4000015259;31.7515907288;14;28.0337400436;
68;6;47.0354995728;37.5;12;71.8187118769;4;34.4000015259;32.8174858093;15;28.1172261834;
69;7;47.6956138611;37.5;12;74.296628952;6;35.4000015259;33.8851318359;12;38.2080699205;
70;8;48.6039886475;38.0;12;76.3380906582;6;36.4000015259;34.9544906616;13;38.8057569861;
71;8;47.0641555786;39.3899993896;14;78.0286796093;6;37.8771476746;36.0254936218;13;39.3822926283;
72;8;46.4660148621;40.6872596741;14;79.2096807957;6;37.8594360352;37.0980834961;13;39.9341148734;
73;8;45.8218765259;41.9097442627;14;80.0247280598;6;37.8434906006;42.0254936218;14;40.4586937428;
74;8;44.0531845093;44.0;13;80.5676136017;7;37.8291397095;45.0254936218;13;40.9544975758;
75;8;41.6780014038;46.5491638184;13;81.1455116272;7;37.4000015259;49.0254936218;13;41.4209030867;
76;8;42.6780014038;45.0;14;83.7572684288;8;37.4000015259;53.0254936218;13;41.8580676913;
77;8;44.605178833;48.0;14;84.4806313515;8;37.4000015259;57.0254936218;13;42.2667826414;
78;8;45.7981872559;51.0;14;85.2345180511;8;37.4000015259;61.0254936218;13;42.6483181119;
79;8;42.9996452332;55.0;14;86.0142507553;8;37.4000015259;65.0254974365;14;43.004278779;
80;8;37.6780014038;61.0;15;86.8139669895;8;37.4000015259;67.768447876;14;43.3364690542;
81;8;35.6780014038;67.0;16;87.6267712116;8;37.4000015259;69.8394088745;14;43.6467871666;
