Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;5;17.25;
7;2;11.3000001907;10.0;3;21.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;16.3317184448;8.94309806824;4;19.819213748;
10;2;11.597111702;10.4951858521;2;23.0819120407;2;16.8915271759;9.3333568573;4;20.6620948315;
11;2;11.9245738983;11.0209560394;2;23.99553442;2;18.8915271759;9.6677980423;4;21.4235714674;
12;2;13.9245738983;11.4571752548;2;24.7449600697;2;20.8915271759;9.94955635071;4;22.1158621311;
13;2;15.9245738983;11.8107032776;3;25.3503712416;2;22.2493934631;10.1834592819;4;22.7530033588;
14;2;16.9627056122;12.0916318893;3;25.8344515562;2;22.651802063;10.3752222061;4;23.3494815826;
15;2;17.9761257172;12.3113050461;3;26.2195074558;2;23.0096893311;10.5308046341;4;23.8573079109;
16;2;18.9898986816;12.4808797836;3;26.3048160076;2;23.3143844604;10.625;4;24.2130148411;
17;2;20.0040187836;12.5;3;26.3530313969;2;23.5278091431;10.625;4;24.6067101955;
18;2;21.0184822083;12.5;3;26.4023760557;2;23.7640266418;10.625;4;25.0395004749;
19;2;21.9207134247;12.5;4;26.4528282881;2;24.0237007141;10.625;4;25.5116910934;
20;2;21.9358482361;12.5;4;26.5043625832;2;24.3070144653;10.625;4;26.0225958824;
21;2;21.9513092041;12.5;4;26.5569496155;2;26.6135578156;10.625;4;26.5703659058;
22;2;21.9670848846;12.5;4;26.6105561256;2;27.9422187805;10.625;4;27.1518626213;
23;2;21.9831676483;12.5;4;26.6651450396;2;29.2911186218;10.625;4;27.7625956535;
24;2;21.9995441437;12.5;4;26.72067523;2;30.6575584412;10.625;5;28.3967533112;
25;2;21.5;12.9301691055;5;26.7771017551;2;31.0380516052;10.625;5;29.0473399162;
26;2;21.5;12.944275856;5;26.8343759775;2;31.4284038544;10.625;6;29.7064228058;
27;2;21.5;13.2337503433;5;26.8924454451;2;31.8238525391;10.625;6;30.365480423;
28;3;22.0677337646;12.5;4;26.9512542486;2;32.2192878723;10.625;6;31.0158262253;
29;3;22.0853767395;12.5;4;27.0107431412;3;32.6094970703;10.625;5;31.6490592957;
30;3;21.5;13.3042974472;4;27.0708494186;3;32.9894332886;10.625;5;32.2575025558;
31;3;22.1212539673;12.5;4;27.1315076351;3;33.3544998169;10.625;6;32.8345708847;
32;3;21.5;13.3526029587;4;27.1926498413;3;33.7007446289;10.625;6;33.375041008;
33;3;22.1577949524;12.5;4;27.2542052269;3;34.0250244141;10.625;6;33.8751935959;
34;3;21.5;13.4016819;3;27.3161010742;3;34.3251152039;12.625;6;34.3328323364;
35;3;22.1948299408;12.5;5;27.3782629967;3;34.5997009277;14.625;6;34.7471876144;
36;4;22.2134780884;12.5;4;27.4406147003;3;34.8483123779;16.625;7;35.1187400818;
37;4;22.2321853638;12.5;4;27.5030794144;3;35.0712432861;18.625;7;35.4489908218;
38;4;22.2509231567;12.5;5;27.5655794144;3;35.2693939209;20.625;7;36.7402133942;
39;4;22.2696743011;12.5;5;27.628036499;3;36.4441299438;21.625;7;36.9952106476;
40;4;21.5;13.5;6;27.690372467;3;37.5971260071;22.625;9;37.2170953751;
41;4;22.3071117401;12.5;7;27.7525100708;3;37.730255127;23.625;9;37.4091091156;
42;4;22.3257522583;14.5;7;27.8143725395;3;37.8454666138;24.625;9;37.5;
43;4;22.3443107605;16.5;7;27.8758842945;3;37.9000015259;25.625;10;37.5;
44;4;22.3627662659;18.5;8;27.936971426;3;37.9000015259;26.3250007629;10;37.5;
45;4;22.3810920715;20.5;8;27.9975619316;3;37.9000015259;26.3250007629;11;37.5;
46;4;22.399269104;22.5;9;28.0575861931;4;37.9000015259;26.3250007629;11;37.5;
47;4;22.4172763824;22.5;9;28.1169772148;4;37.9000015259;25.625;11;37.5;
48;4;22.435092926;22.5;11;28.1756706238;4;37.9000015259;26.3250007629;12;37.5;
49;4;21.5;23.5;11;28.2336053848;4;37.9000015259;26.3250007629;12;37.5;
50;4;21.5;23.7934417725;12;28.2907235622;4;37.9000015259;26.3250007629;12;37.5;
51;4;21.5;23.8162899017;12;28.346971035;4;37.9000015259;26.3250007629;13;38.8937495947;
52;4;21.5;23.8387889862;13;28.4022974968;4;38.7212524414;26.7409381866;13;40.0730279684;
53;5;22.5;22.5;12;28.4566559792;4;39.4135932922;27.084230423;13;41.0580095053;
54;5;22.5369968414;22.5;12;28.5100040436;4;39.9891433716;27.3635025024;13;41.8725223541;
55;6;21.5;23.5;10;45.5623030663;4;40.4622039795;27.5883693695;14;42.5411778688;
56;6;23.5;23.5;9;46.6335186958;4;40.8475418091;27.7683238983;14;42.8808746338;
57;6;24.5840549469;24.5;9;47.5810155869;4;41.0353012085;27.8087615967;14;44.1338759661;
58;6;25.5990867615;25.5;9;48.4022972584;4;42.1708488464;28.8277244568;14;44.2498677969;
59;6;26.6137733459;26.5;9;49.101878643;4;43.2000007629;29.8469085693;15;44.3187593222;
60;6;24.628112793;27.5;9;49.6892724037;5;43.2000007629;30.8663024902;14;44.389128089;
61;6;24.6420974731;28.5;9;51.1769185066;5;43.2000007629;31.8859024048;14;44.4609603882;
62;6;25.6557216644;30.5;9;51.6084187031;5;43.2000007629;32.9056968689;16;44.5342386961;
63;6;26.6689853668;32.5;10;51.9678127766;5;39.2000007629;35.5316009521;16;44.6089416742;
64;6;26.6818847656;34.5;10;52.0731537342;5;41.2000007629;35.5345687866;17;44.6850442886;
65;7;26.6944160461;36.5;6;67.1235172749;5;43.2000007629;36.5581054688;17;44.762517333;
66;7;27.9527931213;39.5;7;67.9058350325;5;43.2000007629;37.5822143555;18;44.841327548;
67;7;28.9600639343;41.5;8;68.6080833673;5;43.2000007629;38.6068840027;20;44.9214372635;
68;7;28.7000007629;44.0943527222;8;71.3496918678;5;43.2000007629;39.6321105957;20;45.0028047562;
69;7;29.0359992981;46.6170082092;9;73.6336581707;5;43.2000007629;40.6578788757;20;45.0853840113;
70;7;29.3055973053;49.0302429199;10;75.5121285915;5;39.2000007629;43.684173584;20;45.1691246033;
71;7;28.2123565674;51.3513183594;10;77.0439720154;5;41.2000007629;42.710975647;20;45.2539720535;
72;7;30.3458442688;49.5981826782;11;77.9472216368;6;37.2000007629;45.7382698059;20;45.3398674726;
73;7;32.096206665;49.0;11;78.5203424692;6;37.2000007629;45.1334342957;20;45.4267479181;
74;7;30.8084106445;48.7388763428;11;79.0167894363;6;37.2000007629;46.1547546387;20;45.5145463943;
75;8;31.1850833893;47.0;11;79.4475902319;6;34.2000007629;48.1761169434;21;45.603192091;
76;8;29.8725357056;49.7914428711;11;79.6480907202;6;34.2000007629;48.1975250244;21;45.6926105022;
77;8;29.9033336639;51.8184890747;12;79.8028078079;6;34.2000007629;49.2189483643;21;45.7827236652;
78;8;29.9332332611;53.8460159302;13;79.9553334713;6;31.2000007629;52.2403869629;21;45.87345016;
