Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;9.19999980927;10.0;3;21.0;1;11.8999996185;8.625;4;17.25;
2;2;9.19999980927;10.0;3;21.0900000334;1;11.8999996185;8.625;5;17.25;
3;2;9.21800041199;10.0;3;21.1871190071;1;11.8999996185;8.625;4;17.25;
4;2;9.23742389679;10.0;3;21.2917383909;1;11.8999996185;8.625;4;17.25;
5;2;10.3875217438;10.0;3;21.4042263031;1;12.8999996185;8.625;4;17.25;
6;2;11.4212675095;10.0;3;21.5249304771;1;13.8999996185;8.625;4;17.25;
7;2;11.4574794769;10.0;1;22.0694183111;1;14.8999996185;8.625;4;17.5949993134;
8;2;11.6208257675;10.1999998093;1;22.5515855551;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;11.7654762268;10.3632001877;1;22.983014226;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;11.8949041367;10.4951858521;1;24.2738182545;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;12.2821455002;11.0209560394;1;25.4089095592;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;14.2821455002;11.4571752548;1;26.4029755592;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;16.2821464539;11.8107032776;1;27.276881218;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;17.5406589508;12.0916318893;1;28.0536293983;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;18.6418800354;12.3113050461;1;28.755402565;1;21.2000274658;10.5308046341;5;21.25;
16;2;19.750667572;12.4808797836;2;29.1808357239;1;22.2000274658;10.625;5;21.25;
17;3;20.8668251038;12.5;2;29.5913586617;1;23.2000274658;10.625;5;21.25;
18;3;21.9899806976;12.5;3;30.0233430862;1;24.2000274658;10.625;5;21.25;
19;3;23.0070037842;12.5;3;30.4742712975;1;24.75;10.625;5;21.25;
20;3;23.1422805786;12.5;3;30.9409928322;1;24.75;10.625;5;21.25;
21;3;23.2822971344;12.5;3;31.4197778702;1;24.75;10.625;6;21.25;
22;3;23.4259338379;12.5;2;31.906411171;1;24.75;10.625;6;21.25;
23;3;23.5719223022;12.5;3;32.3963236809;1;24.75;10.625;6;21.25;
