Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;3;20.0;1;13.8999996185;8.625;5;17.25;
7;2;12.0;10.0;2;21.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;2;13.1199998856;10.1999998093;2;21.8264003992;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;14.2179203033;10.3632001877;2;22.1992716789;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;14.659781456;10.4951858521;2;23.4054436684;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;15.0216331482;11.0209560394;2;24.4501843452;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;17.0216331482;11.4571752548;2;25.3486692905;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;19.0216331482;11.8107032776;3;26.1225088835;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;20.1943473816;12.0916318893;3;26.7957427502;2;22.9271316528;10.3752222061;4;22.3193571568;
15;2;21.2645130157;12.3113050461;3;27.3919057846;2;23.9546756744;10.5308046341;4;22.5548160076;
16;2;22.3416175842;12.4808797836;3;27.7113106251;2;24.9829177856;10.625;4;22.6030313969;
17;2;23.4259662628;12.5;3;28.0173821449;2;26.0118465424;10.625;4;22.6523760557;
18;2;24.5177879333;12.5;3;28.3487696648;2;27.0414524078;10.625;4;22.7028282881;
19;2;25.5046310425;12.5;4;28.7054548264;2;27.6216964722;10.625;4;22.7543625832;
20;2;25.6116371155;12.5;2;29.0869145393;2;26.75;11.0763092041;4;22.8069496155;
21;2;25.7260742188;12.5;2;29.4920539856;2;27.6841697693;10.625;5;22.8605561256;
22;2;25.8476161957;12.5;3;29.9191560745;2;27.7163333893;10.625;5;22.9151450396;
23;3;25.9757461548;12.5;2;30.3658571243;2;27.74908638;10.625;5;22.97067523;
24;3;26.1097564697;12.5;2;30.8291530609;2;27.7824058533;10.625;5;23.0271017551;
25;3;24.2487449646;13.5;2;31.3054442406;2;27.8162612915;10.625;5;23.0843759775;
26;3;23.3916320801;14.5;2;31.790620327;2;27.8506259918;10.625;5;23.1424454451;
27;3;22.5371856689;15.5;2;32.2801818848;2;27.8854675293;10.625;5;23.2012542486;
28;3;21.6840553284;16.5;2;32.7693967819;2;27.920753479;10.625;5;23.2607431412;
29;3;20.8308181763;17.5;2;33.2534770966;2;27.956445694;10.625;5;23.3208494186;
30;3;19.9760437012;18.5;2;33.7277650833;2;26.75;11.625;5;23.3815076351;
