Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;11.0;10.0;6;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;2;11.4200000763;10.1999998093;5;21.7264003754;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;11.5179204941;10.3632001877;5;22.0903717279;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;11.6271114349;10.4951858521;4;23.2838120461;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;11.9851436615;11.0209560394;4;24.3146933317;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;13.9851436615;11.4571752548;4;25.1981878281;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;15.9851436615;11.8107032776;4;25.9559320211;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;16.7867794037;12.0916318893;4;26.6120283604;1;19.4502677917;10.3752222061;5;21.0616092682;
15;2;16.9836082458;12.3113050461;4;27.1901185513;1;19.6369667053;10.5308046341;5;21.25;
16;2;17.1570358276;12.4808797836;4;27.4906733036;1;19.75;10.625;4;21.25;
17;2;19.1339855194;12.5;4;27.7773330212;1;19.75;10.625;4;21.25;
18;2;20.2199840546;12.5;4;28.0890238285;1;19.75;10.625;4;21.25;
19;2;21.3134918213;12.5;4;28.4260663986;1;19.75;10.625;4;21.25;
20;2;22.414604187;12.5;4;28.788336277;1;19.75;10.625;4;21.25;
21;2;22.6365013123;12.5;6;29.1751885414;1;21.75;10.625;5;21.25;
22;2;22.7525558472;12.5;5;29.585392952;1;22.75;10.625;5;21.25;
23;2;22.875617981;12.5;5;30.0170898438;1;23.75;10.625;6;21.25;
24;2;23.0051269531;12.5;5;30.4677705765;1;24.75;10.625;7;21.25;
25;2;23.1403312683;12.5;5;30.9342932701;1;24.75;10.625;7;21.25;
26;2;23.2802886963;12.5;7;31.4129357338;1;24.75;10.625;7;21.25;
27;3;21.5;13.5;6;31.8994894028;1;24.75;10.625;7;21.25;
28;3;20.5;13.5;7;32.3893885612;1;24.75;10.625;7;21.25;
29;3;20.5;14.5;7;32.877872467;1;24.75;10.625;7;21.25;
30;3;17.5;16.5;7;33.360165596;1;24.75;10.625;7;21.25;
31;3;16.5;18.5;7;33.8316650391;1;24.75;10.625;7;21.25;
32;3;15.5;20.5;7;34.2881155014;1;24.75;10.625;7;21.25;
33;3;14.5;22.2152462006;7;34.7257604599;1;24.75;10.625;7;21.25;
