Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;2;10.3000001907;10.0;5;21.0;1;12.8999996185;8.625;5;17.25;
6;2;11.3000001907;10.0;5;21.0900000334;1;13.8999996185;8.625;5;17.25;
7;2;11.3269996643;10.0;5;21.5980186462;1;14.8999996185;8.625;5;17.5949993134;
8;2;11.4794054031;10.1999998093;5;22.0418490171;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;11.6125545502;10.3632001877;5;22.4332156181;2;16.3317184448;8.94309806824;4;19.6667137146;
10;2;11.7299642563;10.4951858521;5;23.6659361124;2;16.8000278473;9.3333568573;4;20.365596056;
11;2;12.0997810364;11.0209560394;5;24.7393633127;2;18.8000278473;9.6677980423;4;20.9597036839;
12;2;14.0997810364;11.4571752548;5;25.6686143875;2;20.8000278473;9.94955635071;4;21.4586846828;
13;2;16.0997810364;11.8107032776;5;26.4751701355;2;21.8550872803;10.1834592819;4;21.8739616871;
14;2;16.9425506592;12.0916318893;5;27.1828548908;2;22.8741378784;10.3752222061;4;22.2174443007;
15;2;17.1548576355;12.3113050461;5;27.8148901463;2;23.8935279846;10.5308046341;5;22.4387089014;
16;2;17.3444671631;12.4808797836;5;28.1711652279;2;24.9132537842;10.625;5;22.4721269608;
17;2;19.3381328583;12.5;5;28.5145654678;2;25.933303833;10.625;5;22.5060760975;
18;2;20.4411525726;12.5;5;28.8830828667;2;26.9536724091;10.625;5;22.5405418873;
19;2;21.5517082214;12.5;6;29.2759313583;2;27.5243244171;10.625;5;22.5755085945;
20;2;22.6695632935;12.5;6;29.6917257309;2;27.5453052521;10.625;5;22.6109591722;
21;2;22.9075183868;12.5;5;30.1284441948;2;27.566576004;10.625;5;22.6468753815;
22;2;23.0385322571;12.5;5;30.5834169388;2;26.75;11.0440626144;6;22.6832377911;
23;3;23.1750259399;12.5;4;31.0533499718;2;26.75;11.3416185379;6;22.7200255394;
24;3;23.3160057068;12.5;4;31.5343885422;2;26.75;11.3600130081;6;22.7572168112;
25;3;23.4603157043;12.5;5;32.0222206116;2;26.75;11.3786087036;6;22.7947884798;
26;3;23.6066665649;12.5;5;32.5122156143;2;26.75;11.3973941803;6;22.8327163458;
27;3;23.7536659241;12.5;5;32.9995918274;2;27.6996307373;10.625;6;22.8709751368;
28;3;23.8998775482;12.5;5;33.4795999527;2;27.7225856781;10.625;6;22.9095385075;
29;3;24.0438804626;12.5;5;33.9477081299;2;27.7457237244;10.625;6;22.9483793974;
30;3;22.0438804626;13.5;5;34.399772644;2;26.75;11.4741897583;6;22.9874696732;
