Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;11.0;6;20.0;
5;2;13.5;8.625;5;18.25;1;8.0;10.0;6;20.0;
6;2;14.5;8.625;5;18.3624999523;1;9.0;10.0;5;20.0;
7;2;15.5674991608;8.625;5;18.8425289392;1;9.5;10.0;5;20.0;
8;2;16.3055171967;8.79749965668;5;19.2834601402;1;9.5;10.0;5;20.3999996185;
9;2;16.5700759888;8.94309806824;5;20.2715096474;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;17.1629047394;9.3333568573;5;21.1754176617;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;19.1629047394;9.6677980423;5;22.0040557384;2;9.72283363342;10.9951858521;4;23.0419120789;
12;2;21.1629047394;9.94955635071;5;22.7696070671;2;9.95943069458;11.0209560394;4;23.9843505621;
13;2;22.6416397095;10.1834592819;5;23.485840559;2;11.7228336334;11.4571752548;4;25.6821321249;
14;2;23.0915050507;10.3752222061;5;24.1666834354;2;13.7228336334;12.2689905167;4;27.1008424759;
15;2;23.5000114441;10.5308046341;5;24.7632339001;2;15.7228336334;12.939125061;3;28.2503396273;
16;2;23.8579406738;10.625;5;25.210706234;2;16.7228336334;13.4724435806;3;29.1609301567;
17;2;24.1264228821;10.625;5;25.6974492073;2;17.7228336334;13.8840417862;2;29.872718215;
18;2;24.4184684753;10.625;5;26.2223615646;2;18.7228336334;14.1939220428;3;30.4271165133;
19;2;24.733417511;10.625;5;26.7831263542;2;19.7228336334;14.422750473;4;30.6831297874;
20;2;25.0698757172;10.625;5;27.3761043549;2;20.5249996185;14.5;5;30.7894508839;
21;2;27.4256629944;10.625;6;27.9963049889;2;20.5249996185;14.5;5;30.9005856514;
22;2;28.7977828979;10.625;6;28.6374530792;2;20.5249996185;14.5;5;31.0165102482;
23;2;30.182472229;10.625;6;29.2921695709;2;20.5249996185;14.5;6;31.1371679306;
24;2;31.575302124;10.625;6;29.9522571564;2;20.5249996185;14.5;6;31.2624664307;
25;2;31.9713554382;10.625;6;30.6090812683;2;20.5249996185;14.5;6;31.3922762871;
26;2;32.365447998;10.625;6;31.2540082932;3;20.5249996185;14.5;5;31.5264284611;
27;2;32.7524032593;10.625;6;31.8788576126;3;20.5249996185;14.5;5;31.6647143364;
28;2;33.1273155212;10.625;6;32.4763212204;3;20.5249996185;14.5;5;31.8068845272;
29;2;33.4857940674;10.625;6;33.0402956009;3;18.5249996185;15.5;5;31.9526493549;
30;2;33.8241767883;10.625;6;33.5661077499;3;17.5249996185;16.5;5;32.1016800404;
31;2;34.1396636963;10.625;6;34.0506105423;3;16.5249996185;17.5;5;32.2536101341;
32;2;34.4303665161;10.625;6;34.4921531677;3;15.5249996185;18.5;5;32.408039093;
33;2;34.6952896118;10.625;7;34.8904571533;3;14.5249996185;19.5;5;32.5645349026;
34;2;34.9342727661;12.625;8;35.2464103699;3;14.0;20.5;6;32.722638607;
35;3;35.1478462219;14.625;7;35.561832428;3;14.0;21.5;6;32.8818693161;
36;3;35.337097168;16.625;8;35.839220047;3;14.8734207153;22.5;6;33.0417299271;
37;3;35.5035324097;18.625;8;36.0815153122;3;15.9093894958;24.2000007629;4;33.8017129898;
38;3;35.6489105225;20.625;9;36.2918977737;3;16.0;24.5;4;33.6413054466;
39;3;35.775138855;20.625;9;36.4736194611;3;17.0;25.5;4;34.3694087267;
40;3;35.8841705322;20.625;9;36.5;3;18.0;26.5;5;34.8662973642;
41;3;35.9000015259;20.625;9;36.5;3;19.0;27.5;5;35.1026928425;
42;3;35.9000015259;20.625;9;36.5;3;19.2857475281;28.5;5;35.3412290812;
43;3;35.9000015259;20.625;9;37.5;3;19.304977417;29.5;7;35.5815751553;
44;3;36.9000015259;21.625;11;37.5399999619;3;19.3252410889;30.5;7;35.8234151602;
45;3;37.9000015259;22.625;11;37.5811839104;3;19.3465595245;31.5;6;36.066447258;
46;3;37.9000015259;23.625;11;37.6235535145;3;19.3689460754;32.5;7;36.3103855848;
47;3;37.9000015259;24.625;12;37.6671074629;3;19.3924121857;33.5;7;36.5549587011;
48;4;37.9000015259;25.625;9;49.211841464;4;19.4169616699;34.5;7;36.7999081612;
49;4;39.6271057129;26.625;9;49.7177479267;4;20.0;34.5;8;37.0449872017;
50;4;40.6546478271;27.625;9;50.1881997585;4;21.469291687;35.5;8;37.2899568081;
51;4;40.6828918457;28.625;10;52.2127405405;4;22.4970474243;36.5;10;37.534583807;
52;4;41.554599762;30.0234375;11;53.9790233374;4;23.5258312225;37.5;10;37.7786362171;
53;4;42.2999534607;31.3489723206;11;55.5055251122;4;24.5556087494;38.5;10;38.0218806267;
54;4;42.9311027527;32.6102333069;11;56.816049695;4;25.5863380432;37.5;12;39.2640793324;
55;4;42.4622039795;34.6503143311;12;57.9365799427;5;27.1429634094;37.5;11;39.5549850464;
56;5;42.8475418091;35.8624725342;11;58.6864567995;5;28.1754283905;37.5;10;39.8463168144;
57;5;43.0353012085;36.0;11;59.3111274242;5;28.4566040039;37.5;10;40.137830615;
58;6;43.1708488464;37.9921264648;9;76.9739017487;5;28.2425804138;37.5;10;40.4292644262;
59;6;45.2000007629;39.0;10;78.6441893578;5;28.5497894287;37.5;10;40.7203361988;
60;7;46.5303573608;41.0;9;80.1188104153;5;28.5978736877;36.5;10;40.9858810902;
61;8;47.6039619446;44.0;8;82.2780828476;5;28.3475627899;36.4310302734;12;41.2068091631;
62;8;48.6799163818;47.0;10;83.2300824523;5;28.3832969666;35.4745101929;12;42.4306141138;
63;8;48.7581062317;50.0;10;84.0380828381;5;28.8526687622;36.5;11;42.6867772341;
64;8;45.7430000305;55.0;10;85.7165645957;5;30.7977733612;36.5;11;42.9453569651;
65;8;45.7187004089;61.0;10;86.3234122992;5;30.8490715027;37.5;11;43.2058041096;
66;8;45.6968307495;66.0;11;86.8384206891;5;29.8986759186;39.5;11;43.4675657749;
67;8;44.6771469116;71.0;11;87.1845504045;6;30.9148902893;39.5;8;72.4800909758;
68;8;43.6594314575;75.4000015259;11;87.3483278155;6;29.5976791382;42.5;10;74.7553380728;
69;8;42.6434898376;79.4000015259;13;87.5174289942;6;29.6323547363;44.8177871704;10;76.5520550013;
70;8;43.6291389465;82.2482910156;13;87.6911581755;6;29.6664428711;46.8720436096;10;77.9289543629;
71;8;44.6162261963;84.2804260254;13;87.8688284159;6;29.6998519897;48.9274749756;11;80.7245533466;
72;8;45.6046028137;86.313369751;15;88.0497639775;6;29.0020046234;50.5;12;84.2979278564;
73;8;46.5941429138;88.3471221924;14;88.2333028316;6;30.0;51.5;13;86.9656685591;
74;8;47.584728241;90.3816680908;15;88.4187992215;6;30.5241775513;52.5;13;88.9452772141;
75;8;48.5762557983;92.8169784546;15;88.6056287289;6;32.0;53.5;13;90.1101224422;
76;8;49.5686302185;94.8530578613;15;88.793189764;7;33.5736846924;55.5;12;91.6647953987;
77;8;49.5617675781;96.1331710815;16;88.9809080362;7;36.0;56.5;12;92.2352331877;
78;9;49.5555915833;97.2717819214;15;89.1682391763;7;36.0;60.4450759888;12;92.7909673452;
79;9;49.5500335693;98.4094009399;15;89.3546729684;8;37.0;63.5271835327;11;93.331133008;
80;9;48.5450286865;98.4482727051;15;89.5397336483;8;38.0;66.6103820801;12;93.8550621271;
81;9;48.5405273438;99.4877700806;17;89.7229835987;8;39.0;68.6795196533;15;94.3622721434;
82;9;49.5364723206;101.527862549;17;89.9040235281;8;39.0;69.9207382202;14;94.8524539471;
83;9;48.53282547;101.568511963;17;90.0824944377;8;39.0;72.8953018188;15;95.3254582882;
84;9;48.5295448303;102.609672546;18;91.258077383;8;39.0;75.0043411255;16;95.7812775373;
85;10;50.5265884399;105.651321411;16;113.900053918;9;39.0;77.113861084;13;96.1364686489;
86;10;50.5427742004;110.679138184;17;116.207628012;9;39.0;79.2236251831;14;96.4751242399;
87;10;50.5596694946;115.175971985;18;118.340823472;10;39.0;82.3089523315;13;96.7855491638;
88;10;52.577293396;116.686134338;18;120.308312714;10;39.0;85.3937606812;14;97.0859855413;
89;10;54.5956726074;120.205123901;18;122.131704748;10;39.0;89.4778442383;14;97.3764562607;
90;10;56.6148262024;122.728126526;20;123.838811159;11;39.0;92.9044189453;13;97.6570395231;
91;10;57.6347732544;124.250221252;21;125.458312035;11;39.0;96.0009918213;14;97.9274892807;
92;10;59.6555366516;123.375221252;21;126.86734581;11;39.0;98.2478179932;14;98.0987285376;
93;10;59.6771316528;125.503868103;20;128.154691339;11;39.0;99.4691085815;15;99.2667845488;
94;10;60.6995773315;127.635795593;22;129.480534375;11;41.0;98.5867538452;16;99.4435232878;
95;10;61.7228965759;128.970596313;23;130.841110051;11;41.0;100.689468384;17;99.6184706688;
96;11;62.8470954895;127.107826233;24;134.231432498;10;39.0;96.3905181885;16;97.7914329767;
97;11;62.8722000122;129.246994019;26;135.704869747;11;40.0;95.4897689819;15;97.9622356892;
98;11;63.8982124329;131.387573242;27;137.193386555;11;39.0;97.5871124268;16;98.1307241917;
99;11;63.925151825;133.529022217;27;138.686226964;11;39.0;99.6824188232;14;98.2967640162;
100;11;64.9530181885;132.670776367;28;140.170711994;11;40.0;98.775642395;13;98.4602400064;
101;11;62.9818267822;135.812240601;30;141.632725358;11;39.0;100.86668396;14;98.6210559607;
102;12;63.0115814209;137.952880859;30;143.057501316;11;39.0;102.955490112;15;98.7791336775;
103;13;63.0422782898;141.09211731;29;144.430613875;11;39.0;109.288597107;17;99.934412241;
104;13;64.0739212036;141.229400635;30;145.739012957;11;40.0;113.036758423;18;100.126846433;
105;15;63.106502533;143.856063843;29;146.847139001;10;41.0;115.17855835;19;100.31758976;
