Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;4;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;4;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;9.66343975067;10.6632003784;3;21.9903717041;
11;1;17.2000274658;9.6677980423;5;19.8991127014;2;9.94783401489;10.4951858521;3;23.1319121122;
12;1;18.2000274658;9.94955635071;5;20.3669185638;2;10.2046804428;11.0209560394;3;24.1014695168;
13;1;19.2000274658;10.1834592819;5;20.7504444122;2;11.9899349213;11.4571752548;3;24.9131449461;
14;1;20.2000274658;10.3752222061;5;21.0616092682;2;13.9899349213;11.8107032776;3;25.5874900818;
15;1;21.2000274658;10.5308046341;6;21.25;2;15.9899349213;12.0916318893;3;26.1475405693;
16;1;22.2000274658;10.625;6;21.25;2;17.0659427643;12.3113050461;3;26.6159290075;
17;1;23.2000274658;10.625;6;21.25;2;18.0950222015;12.4808797836;3;26.7922235727;
18;1;24.2000274658;10.625;6;21.25;2;19.126083374;12.5;4;26.9393253326;
19;1;24.75;10.625;6;21.25;2;20.0613479614;12.5;4;27.0956480503;
20;1;24.75;10.625;6;21.25;2;20.0965213776;12.5;4;27.261295557;
21;1;24.75;10.625;7;21.25;2;20.1337909698;12.5;4;27.4362905025;
22;1;24.75;10.625;7;21.25;2;20.1731643677;12.5;4;27.6205644608;
23;1;24.75;10.625;6;21.25;2;20.2146263123;12.5;5;27.8139474392;
24;1;24.75;10.625;5;21.25;3;20.2581386566;12.5;4;28.016159296;
25;1;24.75;10.625;5;21.25;3;20.3036365509;12.5;4;28.2268030643;
26;1;24.75;10.625;4;21.25;4;20.3510303497;12.5;3;28.445360899;
27;1;24.75;10.625;4;21.25;4;20.4002056122;12.5;4;28.6711919308;
28;1;24.75;10.625;4;21.25;4;20.4510192871;12.5;4;28.9035346508;
29;1;24.75;10.625;4;21.25;4;18.5032958984;13.5;4;29.141512394;
30;1;24.75;10.625;4;21.25;4;17.5568408966;14.5;4;29.3841423988;
31;1;24.75;10.625;4;21.25;4;16.6114311218;15.5;4;29.6303496361;
32;1;24.75;10.625;5;21.25;4;15.6668281555;16.5;6;29.8789830208;
33;1;24.75;10.625;5;21.25;4;15.0977706909;17.5;6;30.1288366318;
34;1;24.75;10.625;5;21.25;4;15.1539878845;18.5;7;30.3786706924;
35;1;24.75;10.625;5;21.25;4;15.2102012634;19.5;7;30.6272368431;
36;1;24.75;10.625;5;21.25;4;15.26612854;20.5;7;30.8733024597;
37;1;24.75;10.625;6;21.25;4;15.3214931488;21.5;7;31.1156759262;
38;1;24.75;11.625;6;21.25;4;15.3760271072;22.5;7;31.353228569;
39;1;24.75;12.625;6;21.25;4;15.4294757843;23.5;8;31.5849161148;
40;1;24.75;13.625;6;21.25;4;15.4816055298;24.5;8;31.8097963333;
41;1;24.75;14.625;6;21.25;4;15.5322036743;25.5;7;32.0270428658;
42;1;24.75;15.625;6;21.25;4;15.5810852051;26.5;8;32.2359538078;
43;1;24.75;15.625;6;21.25;4;14.0;28.5;8;32.4359588623;
44;1;24.75;15.625;6;21.25;4;14.0;30.5;10;32.6266198158;
45;2;24.75;15.625;5;21.25;4;14.0;32.5;10;32.8076286316;
46;2;24.75;15.625;5;21.25;4;15.0;31.5;11;32.9788007736;
47;2;24.75;15.625;6;21.25;5;14.0;33.5;10;33.1400680542;
48;2;24.75;15.625;6;21.25;5;14.0;35.1980476379;10;33.2914676666;
49;2;24.75;15.625;6;21.25;5;15.0;33.3040275574;10;33.4331302643;
50;2;24.75;15.625;6;21.25;6;14.0;34.4031906128;8;57.5652666092;
51;2;25.75;16.625;5;22.25;6;16.0;34.4031906128;8;58.8881559372;
52;2;26.75;17.625;5;22.3075000048;6;18.0;35.4031906128;8;59.959731102;
53;2;26.75;18.625;6;22.3676981926;6;21.0;33.4031906128;9;60.808672905;
54;2;26.75;19.625;6;22.4306503534;6;22.0;34.4031906128;9;61.4657306671;
55;2;26.75;20.625;6;22.4964048862;6;25.0;32.5;9;61.88712883;
56;2;26.75;21.4974822998;6;22.5650019646;6;27.625;31.5;10;62.0;
57;2;26.75;21.545501709;7;22.6364723444;7;28.6499996185;30.5;10;62.0;
58;2;26.75;21.5955314636;7;22.7108361721;7;29.6499996185;29.5;10;62.0;
59;3;26.75;21.6475849152;6;22.78810215;7;30.6499996185;28.5;10;62.0;
60;4;26.75;21.7016716003;6;22.8682664633;7;31.6499996185;27.5;10;63.0;
61;4;26.75;20.625;6;22.9513115883;7;33.0499992371;28.5;10;64.0700000525;
62;4;26.75;21.625;6;23.8383338451;7;35.0499992371;30.5;11;65.7141515017;
63;5;27.2281265259;22.2774581909;5;24.5827143192;7;36.391998291;33.125;11;67.082013607;
64;5;27.6187667847;21.3489723206;5;25.2016427517;7;37.0010185242;35.6171875;11;68.2079291344;
65;5;27.9322776794;22.6102333069;5;25.7142901421;8;37.2397537231;37.9937896729;10;69.1332498789;
66;5;28.1802082062;23.273267746;5;27.1395556927;8;37.068901062;39.2754020691;10;69.8988455534;
67;5;29.3739547729;24.5063705444;5;27.3281171322;8;37.5883903503;39.4822807312;11;70.2764183283;
68;5;30.4000015259;25.601682663;5;27.477114439;8;37.656085968;39.5;11;70.609533906;
69;5;30.4000015259;26.6771507263;5;27.6297943592;8;37.712852478;39.5;11;70.9344090223;
70;5;30.4000015259;27.7543678284;5;28.7859727144;8;37.7668380737;39.5;12;71.251879096;
71;5;31.4000015259;29.8332061768;5;30.0254428387;9;37.8182220459;39.5;12;71.5627981424;
72;5;33.4000015259;32.5194396973;5;30.3410115242;10;38.8672142029;40.5;12;75.0178954601;
73;5;34.4000015259;34.6240310669;6;30.6690068245;12;41.4516487122;43.0800018311;8;106.723295689;
74;5;35.0833053589;36.7303619385;6;31.0095074177;12;44.1304092407;46.5082702637;8;111.811475754;
75;6;35.1284790039;38.8382415771;6;31.3625472784;12;43.433757782;50.8158721924;8;115.572788954;
76;7;34.4000015259;39.947479248;5;31.7281107903;12;45.325969696;53.0;8;119.133970141;
77;7;34.4000015259;40.0578613281;5;32.1061273813;12;45.7880210876;57.7864608765;9;121.058139443;
78;7;35.2788505554;41.0112609863;5;32.4964660406;12;45.8117752075;62.5955467224;10;123.379817009;
79;7;35.3340911865;41.1848907471;6;32.8989298344;13;46.4386329651;67.6411819458;10;124.412555456;
80;7;34.4000015259;44.2358016968;6;33.3132507801;13;47.8606834412;70.6875839233;11;124.995282173;
81;8;34.4000015259;46.3485717773;5;34.7390835285;13;47.5962333679;75.7347412109;11;125.610078573;
82;8;35.4000015259;49.4613723755;6;35.2560019493;13;48.3656387329;78.7826309204;11;127.258267522;
83;9;36.4000015259;52.5739707947;4;35.7890295982;13;48.2000007629;84.831237793;12;127.971094608;
84;9;36.4000015259;55.6861495972;5;36.3378051519;14;48.0;92.8557128906;12;128.720261216;
85;9;36.4000015259;58.7976837158;6;36.901863575;14;48.6777610779;98.2491760254;12;130.506656408;
86;9;36.4000015259;61.908367157;6;37.4806289673;14;50.5936737061;102.376274109;14;131.480854869;
87;9;36.4000015259;64.0179977417;7;39.0734094381;15;52.6091270447;108.11932373;13;132.513771892;
88;9;37.4000015259;67.1263885498;7;39.7093952894;16;51.2851448059;114.184265137;13;133.60730648;
89;9;38.4000015259;71.6097869873;9;40.3582481146;17;51.7573280334;116.813499451;12;134.762727737;
90;9;38.4000015259;74.4207458496;10;41.0189124346;17;53.8670272827;117.349967957;13;136.980470061;
91;9;38.4000015259;77.6934661865;13;41.6902143955;17;54.9907188416;123.903404236;13;138.289926052;
92;9;39.4000015259;77.5182266235;13;42.3708671331;17;58.1296005249;128.948974609;14;139.659841537;
93;11;38.4000015259;77.3509063721;11;43.0594784021;17;61.2848205566;130.9949646;11;141.086960435;
94;11;38.4000015259;78.6381835938;13;43.7545580864;17;62.4573745728;136.72177124;12;142.566514254;
95;11;39.4000015259;76.9272384644;12;44.454531908;17;64.6480789185;141.786376953;13;145.092180252;
96;11;38.4000015259;78.2171478271;14;45.1577532291;17;67.8574447632;144.851501465;13;146.686130643;
97;11;38.4000015259;81.5069732666;14;45.8625195026;17;67.0856323242;148.91708374;16;148.309755206;
98;11;39.4000015259;80.9887313843;14;46.5670870543;19;67.3323364258;153.983062744;14;149.952694416;
99;11;38.4000015259;82.5580825806;15;47.2696897984;19;68.5967178345;156.049438477;14;151.603718042;
100;11;38.4000015259;84.0046234131;15;49.9685590267;19;67.8773345947;160.980834961;15;153.251061797;
