Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;2;8.0;11.5;5;21.0;
5;1;12.8999996185;8.625;4;17.25;2;8.0;10.0;5;21.0299999714;
6;1;13.8999996185;8.625;4;17.25;2;9.0;10.0;5;22.0605909824;
7;1;14.8999996185;8.625;4;17.5949993134;2;9.72500038147;10.5;5;22.9317662716;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;9.9139995575;10.9200000763;5;23.8829796314;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;10.1184225082;11.3742723465;5;24.6664903164;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;10.2848453522;11.7441015244;5;25.3014963865;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;10.4175901413;12.0390892029;5;26.8102638721;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;12.2848453522;12.7520227432;5;28.0443495512;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;13.2848453522;13.3253479004;5;29.0290316343;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;15.2848453522;13.771654129;5;29.8024705648;
15;1;21.2000274658;10.5308046341;5;21.25;2;17.2848453522;14.1099815369;5;30.4063528776;
16;1;22.2000274658;10.625;5;21.25;2;18.2848453522;14.3611440659;5;30.7904292345;
17;1;23.2000274658;10.625;5;21.25;2;19.2848453522;14.5;5;30.9016071558;
18;1;24.2000274658;10.625;5;21.25;2;20.2848453522;14.5;5;31.0175745487;
19;1;24.75;10.625;5;21.25;2;20.5249996185;14.5;7;31.1382744312;
20;1;24.75;10.625;5;21.25;2;20.5249996185;14.5;7;31.2636141777;
21;1;24.75;10.625;6;21.25;3;20.5249996185;14.5;6;31.39346385;
22;1;24.75;10.625;6;21.25;3;20.5249996185;14.5;6;31.527654171;
23;1;24.75;10.625;7;21.25;3;20.5249996185;14.5;8;31.6659760475;
24;1;24.75;10.625;7;21.25;3;20.5249996185;14.5;8;31.8081798553;
25;1;24.75;10.625;7;21.25;3;20.5249996185;14.5;8;31.9539754391;
26;1;24.75;10.625;7;21.25;3;20.5249996185;14.5;8;32.1030337811;
27;1;24.75;10.625;7;21.25;4;20.5249996185;14.5;6;49.2549881935;
28;1;24.75;10.625;7;21.25;4;19.5249996185;15.5;6;50.4294381142;
29;1;24.75;10.625;7;21.25;4;19.5249996185;16.5;6;52.4833464622;
30;1;24.75;10.625;7;21.25;4;20.5249996185;18.2000007629;7;53.4637842178;
31;1;24.75;10.625;7;21.25;4;21.5249996185;19.2350006104;8;54.3267827034;
32;1;24.75;10.625;7;21.25;4;21.5249996185;20.2713832855;8;55.0814007521;
33;1;24.75;10.625;7;21.25;4;22.0;21.3091659546;9;55.7396050692;
34;1;24.75;10.625;7;21.25;4;23.0;22.348361969;9;56.3145112991;
35;1;24.75;10.625;7;21.25;4;24.0;23.3889808655;9;56.8190741539;
36;1;24.75;10.625;8;21.25;4;25.0;24.4310302734;9;57.0708585978;
37;1;24.75;10.625;8;21.25;4;26.0;25.4745082855;9;57.2904006243;
38;1;24.75;11.625;8;21.25;4;27.0;26.5194129944;10;57.5096133947;
39;1;24.75;12.625;8;21.25;4;28.0;27.5657310486;10;57.7280381918;
40;1;24.75;13.625;9;21.25;4;29.0;28.613451004;10;57.9452385902;
41;1;24.75;14.625;9;21.25;4;30.0;29.6625461578;9;58.1608052254;
42;1;24.75;15.625;9;21.25;5;32.3898887634;30.6625461578;8;58.3743577003;
43;1;24.75;15.625;10;21.25;5;34.4065284729;32.6625442505;9;58.5855476856;
44;1;24.75;15.625;10;21.25;5;36.4235725403;34.6625442505;9;58.794058919;
45;2;25.75;16.625;10;22.25;5;38.4410133362;36.5;10;58.9996089935;
46;2;26.75;17.625;10;22.4025000334;5;40.4588317871;37.5;12;59.2019486427;
47;3;27.4414997101;18.625;9;22.5764987469;6;42.4770050049;37.5;12;58.9584608078;
48;3;26.75;19.625;9;22.774458766;6;43.9209709167;37.5;12;58.7498669624;
49;3;27.6646747589;20.625;9;22.9989435673;6;44.6489143372;37.5;13;58.5720965862;
50;3;27.7993659973;20.625;10;23.2525589466;6;44.0811004639;38.9580001831;14;58.4215123653;
51;3;27.9515342712;20.625;10;23.5378723145;6;44.0154876709;40.4072532654;14;58.2948694229;
52;3;28.1227226257;20.625;10;23.8573079109;6;43.9564399719;41.2570228577;15;58.1892781258;
53;3;28.3143844604;20.625;10;24.2130148411;6;44.4335899353;39.5988693237;16;58.1021692753;
54;3;28.5278091431;20.625;10;24.6067101955;6;43.85546875;40.5706481934;16;58.0312554836;
55;3;26.75;21.625;10;25.0395004749;6;43.8124198914;41.2525787354;16;57.974506855;
56;3;26.75;22.5197505951;10;26.5116910934;7;44.3299102783;39.5322570801;14;67.9046244621;
57;3;27.75;23.7558460236;10;27.0725958347;7;45.3035354614;38.4547729492;14;68.3025534153;
58;3;28.75;25.0112991333;10;27.6723408699;7;45.7074279785;39.3850364685;14;71.5293300152;
59;3;28.75;26.2851829529;10;28.3078125715;8;48.298538208;39.2704620361;14;74.2120990753;
60;3;28.75;27.5759315491;10;29.9683949947;8;50.1153793335;39.9674606323;14;76.4033966064;
61;3;29.2281265259;29.3608856201;11;31.5388100147;8;51.4167900085;40.4940643311;14;78.1781790257;
62;3;29.6187667847;30.7694034576;11;33.0265827179;9;51.3188781738;41.621635437;13;94.6671142578;
63;3;29.9322776794;31.5132923126;11;34.4385405779;9;52.6298332214;44.8960647583;13;96.747549057;
64;3;30.1802082062;32.2192687988;11;35.779116869;9;51.751083374;48.1735458374;13;97.7353229523;
65;3;30.3739547729;32.8895568848;11;36.8432582617;9;51.8013343811;51.2133178711;13;98.6203651428;
66;3;30.4000015259;33.4216308594;12;37.851000905;9;51.8456192017;54.2524719238;13;99.3974940777;
67;3;30.4000015259;33.9254989624;13;38.8306291103;9;51.8844604492;57.2909698486;14;102.000591993;
68;4;30.4000015259;34.4153137207;12;39.7690057755;10;50.9032287598;59.3287773132;13;103.689258099;
69;4;30.4000015259;34.8845024109;13;40.6557791233;10;51.9032287598;63.3658676147;13;105.9178617;
70;4;30.4000015259;35.3278884888;14;41.4838187695;10;52.8445014954;67.4516143799;14;107.829965234;
71;4;30.4000015259;35.7419090271;14;42.2492809296;10;52.9282073975;71.5372009277;15;109.282215118;
72;4;30.4000015259;36.1246414185;14;42.951331377;11;53.0016937256;76.6224365234;14;110.323122859;
73;4;30.4000015259;36.4756660461;15;43.5916419029;11;53.0656929016;80.7070922852;14;111.250676513;
74;4;30.4000015259;36.7958221436;15;45.1737515926;11;53.1210365295;85.2837219238;16;112.212915659;
75;4;31.4000015259;38.0868759155;15;45.6524316669;11;53.1686019897;88.1427841187;17;114.177268982;
76;4;32.4000015259;39.3512153625;16;46.0880949497;11;54.2000007629;92.4910812378;19;115.169835448;
77;5;32.4000015259;40.591545105;15;46.4858302474;11;55.2000007629;95.7465057373;20;116.249589443;
78;5;32.4000015259;41.8106651306;15;46.7895973921;12;55.2000007629;99.0145568848;20;117.417255521;
79;5;32.4000015259;42.9807739258;16;46.9563930631;13;55.2000007629;102.295211792;19;118.671048403;
80;5;31.4000015259;42.4781951904;16;47.1282202005;14;56.2000007629;103.588264465;20;120.006212711;
81;5;31.4000015259;42.5641098022;17;47.3039591908;14;57.2000007629;105.8932724;22;121.41471374;
82;5;30.4000015259;41.6519775391;17;47.4825022221;15;55.2000007629;113.261283875;21;122.885165811;
83;5;30.4000015259;41.7412490845;17;47.66276443;15;55.2000007629;117.727737427;22;124.403077602;
84;5;31.4000015259;42.8313827515;18;48.8436931372;16;55.2000007629;122.206993103;21;126.951438189;
85;5;31.4000015259;42.9218444824;18;48.9992787242;16;56.2000007629;127.696769714;22;128.531623602;
86;5;32.4000015259;44.0121383667;19;49.1560650468;16;57.2000007629;133.194396973;23;131.104727983;
87;5;33.4000015259;46.1017799377;19;49.3129076362;17;59.2000007629;136.696853638;22;132.682380557;
88;5;32.4000015259;46.1903305054;20;49.4687590003;17;61.2000007629;141.200866699;24;135.218653083;
89;5;32.4000015259;47.2773666382;20;49.6226722598;19;64.1999969482;143.702926636;22;137.951503277;
90;5;33.4000015259;48.8113327026;20;49.7738034725;19;67.6917190552;146.425567627;24;140.6496135;
91;5;32.4000015259;47.8869018555;19;49.9214135408;20;69.1999969482;151.140701294;26;143.298626184;
92;5;32.4000015259;47.9607086182;19;50.0648696423;20;71.1999969482;154.934936523;25;145.887658238;
93;5;33.4000015259;49.0324325562;19;50.2036399841;20;72.7527923584;157.528106689;27;148.408967495;
94;5;32.4000015259;48.1018218994;19;50.3372937441;21;73.5;162.191101074;27;150.857410312;
95;5;32.902305603;49.2500839233;19;50.4654942751;21;74.5;166.017074585;27;153.229793787;
96;5;30.2299003601;50.9576339722;20;50.5879936814;21;74.9749755859;169.036682129;27;155.524236917;
97;5;29.4000015259;51.0115966797;20;50.704625845;21;76.9826126099;169.036682129;28;158.739617705;
98;5;29.7265911102;50.7122154236;21;50.8152991533;21;80.8282012939;169.036682129;32;160.88449347;
99;5;29.4000015259;51.1707115173;21;50.919988215;22;83.2682571411;170.036682129;31;162.870464325;
100;5;26.4000015259;50.2277565002;22;51.0187258124;22;84.3830184937;171.036682129;30;164.811631799;
