Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;4;17.25;2;8.0;10.3000001907;4;21.0;
6;1;13.8999996185;8.625;4;17.25;2;9.22500038147;10.0;4;21.0900000334;
7;1;14.8999996185;8.625;4;17.5949993134;2;9.74524974823;10.0;4;21.1871190071;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;9.76710128784;10.0;4;21.7036092281;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;9.88331222534;10.1999998093;4;22.1564130783;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;9.98519229889;10.3632001877;4;22.557236433;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;10.075378418;10.4951858521;3;23.8035871983;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;10.3558073044;11.0209560394;3;24.8916251659;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;12.1677207947;11.4571752548;3;25.8364036083;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;14.1677207947;11.8107032776;3;26.6592981815;
15;1;21.2000274658;10.5308046341;5;21.25;2;16.1677207947;12.0916318893;3;27.3839819431;
16;1;22.2000274658;10.625;5;21.25;2;17.3441429138;12.3113050461;3;28.0334718227;
17;1;23.2000274658;10.625;5;21.25;2;18.4139690399;12.4808797836;3;28.407397747;
18;1;24.2000274658;10.625;5;21.25;2;19.4894981384;12.5;3;28.7683298588;
19;1;24.75;10.625;5;21.25;2;20.4728736877;12.5;3;29.1538929939;
20;1;24.75;10.625;5;21.25;2;20.5596256256;12.5;4;29.562889576;
21;1;24.75;10.625;6;21.25;2;20.6516494751;12.5;5;29.9934945107;
22;1;24.75;10.625;6;21.25;2;20.7485351562;12.5;5;30.4432339668;
23;1;24.75;10.625;6;21.25;2;20.8497276306;12.5;6;30.9089989662;
24;1;24.75;10.625;6;21.25;3;20.9545249939;12.5;5;31.3870959282;
25;1;24.75;10.625;6;21.25;3;21.0620956421;12.5;6;31.8733391762;
26;1;24.75;10.625;6;21.25;3;21.1715011597;12.5;6;32.36317873;
27;1;24.75;10.625;6;21.25;3;21.2817153931;12.5;6;32.8518595695;
28;1;24.75;10.625;6;21.25;3;21.3916683197;12.5;6;33.3346033096;
29;1;24.75;10.625;6;21.25;3;17.625;14.5;6;33.8067913055;
30;1;24.75;10.625;6;21.25;3;16.625;16.5;6;34.2641468048;
31;1;24.75;10.625;6;21.25;3;15.625;18.5;6;34.7028827667;
32;1;24.75;10.625;6;21.25;3;14.625;20.5;6;35.1198272705;
33;1;24.75;10.625;6;21.25;3;14.0;22.5;6;35.5124940872;
34;1;24.75;10.625;7;21.25;3;14.0;24.5;6;35.8791179657;
35;1;24.75;10.625;7;21.25;3;14.0;26.5;7;36.2186422348;
36;1;24.75;10.625;7;21.25;3;14.0;28.3530502319;7;36.530673027;
37;1;24.75;10.625;8;21.25;3;14.0;29.571472168;7;36.8154029846;
38;2;25.75;12.625;8;22.25;3;14.0;30.7707824707;8;37.0735216141;
39;2;26.75;14.625;8;22.3075000048;3;14.0;31.9514656067;8;37.3061151505;
40;2;27.3845005035;16.625;8;22.3676981926;3;14.0;33.1142807007;8;37.5145664215;
41;2;27.4206199646;18.625;10;22.4306503534;3;14.0;34.2601966858;9;38.7004623413;
42;2;26.75;20.625;10;22.4964048862;4;16.0;36.0903244019;7;39.8855099678;
43;2;26.75;21.2482032776;10;22.5650019646;4;18.0;36.505859375;9;40.0701959133;
44;2;26.75;21.2825012207;10;22.6364723444;4;18.2317504883;37.5999984741;9;40.1211727858;
45;2;26.75;21.3182373047;10;22.7108361721;4;18.2386322021;38.5999984741;11;40.1729170084;
46;3;26.75;21.3554191589;9;22.78810215;5;19.4889068604;36.5999984741;10;40.2254137993;
47;3;26.75;21.3940505981;9;22.8682664633;5;19.0;37.1577911377;11;40.2786467075;
48;3;26.75;21.4341335297;9;22.9513115883;5;18.5126953125;37.5999984741;11;40.3325978518;
49;3;26.75;21.4756546021;10;23.0372054577;5;20.2573738098;35.5999984741;12;40.3872478008;
50;3;26.75;21.5186023712;10;23.1259007454;6;22.2749786377;35.5999984741;10;40.4425754547;
51;3;26.75;21.5629501343;11;23.2173340321;6;23.9249992371;36.5;12;40.4985584021;
52;3;26.75;21.6086673737;11;23.3114249706;6;24.9249992371;37.5;12;40.5551725626;
53;3;26.75;21.6557121277;11;23.4080765247;6;26.2232398987;38.5;14;40.6123923063;
54;3;26.75;21.70403862;11;23.5071737766;6;26.5499992371;39.3286743164;15;40.6701906919;
55;3;26.75;21.7535858154;11;23.6085846424;6;26.8642959595;37.3913192749;15;40.7285392284;
56;3;26.75;21.8042926788;11;23.7121598721;6;27.1639213562;35.5;16;40.7874079943;
57;3;26.75;21.8560791016;11;24.8177332878;6;26.5499992371;36.4221687317;17;40.8467657566;
58;3;27.75;22.9088668823;12;24.9551227093;6;26.851398468;34.5550537109;18;40.9065799713;
59;4;28.75;23.962562561;11;25.0947217941;6;26.8564033508;33.5813522339;19;40.966816783;
60;4;28.75;25.0170650482;12;26.0507532358;6;27.2175331116;32.5;19;41.0274412632;
61;4;29.2281265259;26.4741897583;12;26.8637090921;6;26.8664550781;33.5;21;41.0884171724;
62;4;29.6187667847;27.8591842651;12;27.5505763292;8;26.9233970642;33.5;17;46.1497074366;
63;4;29.9322776794;28.7752895355;12;28.1303259134;8;27.5499992371;34.5159301758;16;46.3612741232;
64;4;30.1802082062;29.065164566;11;28.621663928;9;28.5499992371;36.5316619873;15;62.569852829;
65;4;30.3739547729;29.3108329773;11;28.8350841999;9;29.5499992371;38.7911529541;15;63.415037632;
66;4;30.4000015259;29.4175415039;11;30.0063704252;9;29.8917312622;40.771396637;16;64.1755665541;
67;4;31.4000015259;30.5031852722;11;30.2386101484;9;31.8053245544;42.7991600037;16;64.8546319008;
68;4;30.4000015259;32.5893058777;11;30.5029978752;9;33.3283920288;42.5;16;65.4576423168;
69;4;31.4000015259;32.6900177002;12;30.7728922367;10;33.5499992371;46.5;15;65.9913672209;
70;5;29.4000015259;34.7919654846;11;31.0480618477;10;33.9119491577;44.8829116821;16;66.4631960392;
71;5;30.4000015259;34.8950042725;11;31.3282589912;10;35.0035057068;44.5;15;66.8805776834;
72;6;31.4000015259;34.9989852905;8;55.613219142;10;34.6110229492;44.5;15;67.0906726122;
73;6;34.4000015259;34.0451889038;9;57.58266294;10;34.0489006042;45.966884613;16;70.0499275923;
74;6;36.4000015259;34.9765853882;9;59.2424691916;11;32.7460098267;47.5094871521;15;71.8279510736;
75;6;37.1469993591;36.0258712769;9;60.6093308926;11;35.4581871033;49.9424133301;15;73.3409085274;
76;6;37.2135238647;37.0766334534;9;61.7213579416;11;35.4203987122;51.906627655;15;74.477684021;
77;7;37.2785377502;38.1288146973;8;63.6253849268;11;38.4926223755;50.1444473267;16;75.2880525589;
78;8;39.3419342041;41.182346344;7;65.4575828314;11;39.0919380188;52.0;16;75.910220027;
79;8;39.3419342041;45.2371520996;7;66.112787962;11;34.2999992371;57.726272583;15;76.5302020311;
80;8;38.4000015259;49.2931442261;8;67.7915879488;11;33.2999992371;61.6316947937;16;78.0110528469;
81;8;38.9759979248;55.343963623;9;69.3270044327;11;33.2999992371;65.8077392578;17;78.5898543596;
82;8;39.4312705994;59.7954940796;9;70.7555572987;11;33.2999992371;69.1079025269;17;79.2254154682;
83;8;39.783290863;62.9215393066;9;72.1162413359;11;33.2999992371;72.3748779297;17;79.9210253954;
84;8;40.050743103;65.2772064209;12;73.3610399961;11;34.835849762;74.3748779297;17;80.6793239117;
85;8;40.2000007629;67.5365905762;12;74.0878009796;11;35.9385375977;78.0675735474;18;81.5020713806;
86;8;41.0200004578;69.4947891235;12;74.9415609837;12;36.4245529175;83.0675735474;17;82.3899185658;
87;8;41.858001709;71.4709777832;13;75.9194502831;12;35.375;89.0675735474;17;83.3421900272;
88;8;42.7122001648;73.4613037109;14;76.9707496166;12;35.375;92.4125137329;19;84.3409130573;
89;8;43.1112442017;75.4394454956;14;78.1488642693;12;34.375;93.4573364258;19;85.3940143585;
90;8;43.5620918274;77.0884399414;14;79.4442718029;12;34.375;95.4987182617;19;86.5002615452;
91;8;44.0775718689;78.157409668;14;80.8417532444;12;33.375;97.5395965576;21;87.652534008;
92;9;44.6490631104;79.2392196655;13;82.3201937675;12;33.375;99.5799179077;19;89.842208147;
93;9;46.2644958496;80.8074417114;12;83.8531882763;12;34.0;102.619659424;17;91.1193814278;
94;9;47.9086685181;80.9786758423;13;85.4105303288;14;36.0;106.6587677;16;92.4161260128;
95;9;43.8389320374;84.1602935791;14;86.960498333;14;36.6125183105;110.697227478;15;93.7209738493;
96;9;44.7761726379;85.3509368896;14;88.4725747108;14;35.6323127747;112.444816589;16;95.0221757889;
97;9;42.7196846008;88.5492477417;15;89.9201040268;14;36.3774147034;115.033195496;18;96.3080819845;
98;9;44.6688499451;86.7538604736;16;92.2823348045;14;39.3990859985;114.518173218;20;97.567507863;
99;9;45.6230964661;89.9634094238;17;93.6055054665;14;39.7967147827;116.553710938;20;98.7900857925;
100;9;46.6230964661;91.2108764648;18;94.8258366585;14;38.8203048706;118.5884552;20;99.9665750265;
101;10;44.6230964661;94.3919677734;15;95.94280231;14;39.8448677063;119.5884552;18;101.089128494;
102;10;46.511505127;96.6083374023;15;97.7193237543;14;40.8703994751;123.5884552;17;102.151495814;
103;10;46.511505127;98.2190475464;16;99.4516252279;14;42.0192108154;123.5884552;18;103.149148107;
104;11;44.511505127;101.801811218;17;101.141453385;14;43.1129570007;125.688446045;18;104.079319715;
105;11;46.4301528931;104.426147461;17;102.789828539;14;44.1996498108;127.688446045;20;104.940950871;
106;11;44.4082679749;109.060775757;18;104.321088433;15;45.2799186707;129.688446045;23;105.734554768;
107;11;44.3885726929;110.698913574;19;106.689655542;15;45.7171440125;131.288452148;22;106.399650097;
108;11;43.3708457947;116.33354187;18;108.2018646;15;47.4183425903;131.709823608;23;106.87848568;
109;11;43.3548927307;121.957695007;18;109.717476845;15;47.7502365112;131.709823608;24;107.319993496;
