Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;6;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;6;18.6667137146;2;10.5900001526;10.5;4;21.7264003754;
10;2;16.8000278473;9.3333568573;5;20.3355960846;2;11.6634397507;10.3632001877;4;21.9903717041;
11;2;18.8000278473;9.6677980423;5;20.9291126728;2;12.7228336334;10.4951858521;4;23.0719120502;
12;2;20.8000278473;9.94955635071;5;21.4275095463;2;13.1911811829;11.0209560394;4;23.9749414921;
13;2;21.8363819122;10.1834592819;5;21.8422105312;2;14.7228336334;11.775352478;4;24.7131726742;
14;2;22.1053276062;10.3752222061;5;22.185126543;2;16.7228336334;11.8107032776;4;25.3067810535;
15;2;22.3110771179;10.5308046341;5;22.4058350325;2;18.7228336334;12.4286870956;4;25.7784451246;
16;2;22.4435005188;10.625;5;22.4387089014;2;19.9828968048;12.3113050461;4;26.1504684687;
17;2;22.4632263184;10.625;5;22.4721269608;2;20.7228336334;12.8374919891;4;26.2221269608;
18;2;22.4832763672;10.625;5;22.5060760975;2;21.9978122711;12.5;5;26.2560760975;
19;2;22.5036449432;10.625;5;22.5405418873;2;22.625;12.8768224716;5;26.2905418873;
20;2;22.5243244171;10.625;5;22.5755085945;2;22.625;13.0162162781;5;26.3255085945;
21;2;23.75;11.022652626;6;22.6109591722;2;22.9232406616;12.5;5;26.3609591722;
22;2;24.75;11.033288002;6;22.6468753815;2;22.625;13.0443840027;5;26.3968753815;
23;2;25.75;11.3234376907;6;22.6832377911;2;22.625;13.0587501526;5;26.4332377911;
24;2;26.75;11.3416185379;6;22.7200255394;2;22.625;13.0732955933;5;26.4700255394;
25;2;26.75;11.3600130081;6;22.7572168112;2;22.625;13.0880098343;7;26.5072168112;
26;2;26.75;11.3786087036;6;22.7947884798;3;22.625;13.1028871536;6;26.5447884798;
27;2;26.75;11.3973941803;6;22.8327163458;3;20.625;13.5;6;26.5827163458;
28;3;26.75;11.4163579941;5;22.8709751368;3;19.9811115265;14.5;6;26.6209751368;
29;3;26.75;11.4354877472;5;22.9095385075;3;18.9897193909;15.5;7;26.6595385075;
30;3;26.75;11.4547691345;5;22.9483793974;4;17.9983959198;16.5;6;26.6983793974;
31;3;26.75;11.4741897583;5;22.9874696732;4;17.0;17.5;6;26.7374696732;
32;3;26.75;10.625;6;23.0267804861;4;17.3909301758;18.5;6;26.7767804861;
33;3;26.75;10.625;7;23.0662822723;4;17.3997764587;19.5;6;26.8162822723;
34;4;26.75;10.625;6;23.1059447527;4;17.4086647034;20.5;6;26.8559447527;
35;4;26.75;10.625;6;23.1457372904;4;17.4175872803;21.5;6;27.8957372904;
36;4;26.75;10.625;7;23.1856285334;4;18.4265403748;22.5;6;27.9756284952;
37;4;26.75;12.625;7;23.2255871296;4;19.4355163574;23.5;8;28.05677104;
38;4;26.75;14.625;7;23.265581131;5;19.6877746582;24.5;7;28.1391346455;
39;4;26.75;16.625;7;23.3055787086;5;19.4535064697;25.5;7;28.2226861715;
40;4;26.75;18.625;7;23.3455479145;5;19.7251052856;26.5;8;28.3073893785;
41;4;26.75;20.625;7;23.385456562;5;19.7441635132;27.5;9;28.3932044506;
42;4;26.75;20.625;7;24.42527318;6;19.7634716034;28.5;8;28.4800891876;
43;4;27.75;21.625;7;24.5049660206;6;19.4894371033;29.5;7;28.5679974556;
44;4;28.75;22.625;7;24.5856878757;7;20.0;29.4471225739;6;43.6568800211;
45;4;28.75;23.625;8;24.6674096584;7;22.0;31.4471225739;7;44.496684432;
46;4;28.75;24.625;8;24.7501000166;7;24.3268871307;33.4471206665;7;45.2567296028;
47;4;28.75;25.625;8;24.8337250948;7;26.3384819031;35.4471206665;7;46.9361231327;
48;4;28.75;26.2309207916;9;24.9182486534;7;29.3503131866;38.4471206665;8;47.5773265362;
49;4;28.75;26.2538738251;9;25.0036315918;7;31.9873752594;40.5;8;49.1464709044;
50;4;28.75;26.2774085999;9;25.0898325443;7;33.625;43.2141723633;9;49.6901197433;
51;4;28.75;26.3015155792;9;25.1768075228;7;35.1339492798;43.2407608032;11;50.1768425703;
52;4;28.75;27.3261871338;9;26.2645095587;7;35.4785270691;44.2671012878;11;50.6142151356;
53;4;29.75;28.6322555542;10;26.3728890419;7;35.4499969482;44.3482894897;12;50.9158272743;
54;4;30.75;29.6764450073;10;26.4820897579;7;35.8713912964;43.5;14;51.1028559208;
55;5;30.75;30.7209472656;8;50.5920506716;7;35.7864456177;44.3482894897;14;51.2924351692;
56;5;32.7163352966;30.625;9;51.902708292;7;36.0883789062;43.9075202942;14;51.4844530821;
57;5;34.7490882874;32.625;10;52.9715936184;7;35.659526825;44.4816627502;15;51.6787887812;
58;5;32.75;36.0362854004;10;55.2354080677;7;36.1481399536;43.5;14;51.8753129244;
59;5;33.2281265259;37.9055747986;9;57.071865797;7;36.3564109802;43.4816627502;15;52.0738869905;
60;5;33.6187667847;39.3334922791;10;58.5406024456;7;35.2268867493;45.5;15;52.274364233;
61;5;33.9322776794;39.6992950439;10;59.708466053;7;35.600856781;46.1116104126;15;52.4765897989;
62;5;34.1802062988;40.0124969482;12;60.5649887323;7;34.9000015259;48.1781463623;16;52.6804003716;
63;5;34.3739547729;40.2824935913;13;60.8291076422;8;36.1986656189;44.535987854;16;52.88562572;
64;6;34.4000015259;40.4145545959;12;61.0531582832;8;35.9614143372;43.535987854;17;54.810397625;
65;6;35.4000015259;38.8936271667;12;61.2802261114;8;35.647895813;46.035987854;18;56.4285627604;
66;6;37.4000015259;38.6366577148;14;61.5099585056;8;35.9510993958;48.7133026123;19;57.7848972082;
67;6;38.1287994385;39.6476516724;15;61.7419730425;8;35.7576675415;50.3096008301;18;58.9262225628;
68;6;38.2547569275;40.6586914062;15;61.9758592844;8;36.5967941284;49.0791778564;19;59.7334561348;
69;6;38.3817863464;41.6697769165;15;62.2111819983;8;37.2643432617;46.7235527039;20;60.1227278709;
70;6;36.5730361938;43.680896759;16;63.4474825859;8;37.8063659668;46.0;20;60.5172269344;
71;7;37.6138534546;46.378868103;15;63.7442845106;9;39.6163749695;45.0;20;61.9162809849;
72;7;38.6539306641;48.4638671875;15;64.0440596342;9;39.9399719238;47.0;21;62.3791739941;
73;7;38.6932258606;50.5495300293;17;64.3463748693;9;39.6459236145;50.0;21;62.848115921;
74;7;38.7317047119;52.6356201172;18;64.6507843733;9;37.6466178894;51.9822692871;21;63.3223875761;
75;7;38.7693328857;54.7219200134;18;64.9568316936;9;36.4908676147;53.9614181519;21;63.8012337685;
76;7;38.8060836792;56.8082046509;18;65.2640560865;9;35.724697113;55.0437545776;22;64.2838686705;
77;7;38.8419342041;58.1593704224;19;65.5719950199;9;36.4264678955;52.0437545776;23;64.7694810629;
78;7;38.8768539429;59.3156929016;19;65.8801884651;10;34.6758346558;54.0;22;65.2572407722;
79;7;38.9108352661;60.4742240906;18;66.1881822348;10;33.838218689;55.0;20;65.7463029623;
80;7;38.9438591003;61.6347389221;18;66.4955329895;10;33.5178146362;56.0;22;66.2358169556;
81;7;38.9759178162;62.7970314026;20;66.8018089533;10;33.3854484558;56.0;22;66.7249301672;
82;7;36.9759178162;62.3128204346;19;67.1065932512;10;33.4229431152;59.0;23;67.2127951384;
83;7;36.4000015259;63.3927955627;19;67.409486413;10;35.4601135254;56.7456436157;25;67.6985759735;
84;7;36.4000015259;64.4710998535;20;67.7101069689;10;34.8172836304;58.8301467896;26;68.1573269367;
85;6;36.4000015259;65.5475921631;20;67.9720830917;11;37.6435165405;56.9138298035;22;68.5972311497;
86;5;34.4000015259;40.6221389771;20;38.2233674526;12;37.7634925842;57.9965057373;20;99.0338749886;
87;5;33.4000015259;40.9180488586;20;38.4729350805;12;41.7313652039;55.9965057373;20;99.4665102959;
88;5;31.4000015259;42.9333877563;20;38.7204630375;12;43.8047904968;57.0;21;99.8944211006;
89;5;30.4000015259;44.9486503601;19;38.9656431675;12;44.1765632629;58.7101211548;20;100.316926003;
90;5;30.4000015259;43.9638290405;18;39.2081829309;12;44.2465782166;59.7880477905;19;100.73338294;
91;5;28.4000015259;45.9789161682;18;39.4478049278;12;40.9249992371;63.8675384521;19;101.143189669;
92;5;27.4000015259;47.9939117432;18;39.6842451096;12;39.9249992371;66.9484405518;20;101.545785904;
93;5;27.4000015259;47.0088005066;20;39.917252779;12;43.2026901245;63.9008560181;20;101.940655231;
94;5;25.4000015259;49.0235862732;20;40.1465909481;12;44.5071983337;65.0197677612;20;102.327325106;
95;5;24.4000015259;51.0382575989;20;40.3720343113;12;44.5671577454;66.1399612427;20;102.705367565;
96;5;24.4000015259;50.0528068542;20;40.5933705568;12;44.6249465942;67.2611618042;21;103.074399948;
97;5;22.4000015259;52.0672340393;23;40.8103992939;12;44.6805419922;68.3830947876;21;104.413049936;
98;5;21.4000015259;54.0815391541;23;40.9960410595;12;45.7292060852;70.5054550171;21;105.854144931;
99;5;20.4000015259;56.095703125;23;41.1221673489;12;47.7671394348;73.6279602051;21;106.359126329;
100;5;20.0;57.125;23;42.3019189835;12;49.1997909546;76.750289917;23;106.881999612;
101;5;20.0;58.5686264038;23;43.5005283356;12;49.2928619385;79.8721694946;23;107.424946189;
102;5;20.0;60.0173683167;23;44.7085149288;12;49.3920898438;82.9932861328;23;107.990212917;
103;5;21.0;58.4665489197;23;45.9160628319;12;49.4982147217;85.1133499146;24;108.580035925;
104;5;20.0;59.9113960266;24;47.1133856773;12;48.2730560303;88.2320861816;25;110.940545082;
105;5;21.0;58.9546852112;24;48.2910971642;12;47.2810554504;91.6031494141;25;113.407502055;
