Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;12.8999996185;8.625;3;18.25;2;7.0;14.3000001907;3;21.0;
2;2;13.8999996185;8.625;3;18.2875000238;2;9.0;13.0;3;21.0900000334;
3;2;14.8999996185;8.625;3;18.3260172606;2;11.0;12.0;3;21.1871190071;
4;2;16.5456104279;8.625;3;18.365549922;2;11.178068161;11.0;3;21.2917383909;
5;2;17.5693302155;8.625;3;18.4060940742;2;12.290640831;10.0;3;21.4042263031;
6;2;18.5936565399;8.625;3;18.8042032719;2;12.8159503937;10.0;3;21.5249304771;
7;2;19.2825222015;8.79749965668;3;19.1503075361;2;12.8431091309;10.0;3;22.0694183111;
8;2;19.4901847839;8.94309806824;3;20.0001728535;2;12.9656190872;10.1999998093;3;22.5515855551;
9;2;20.0001029968;9.3333568573;3;20.7412825823;2;13.0741062164;10.3632001877;3;23.8668255806;
10;2;22.0001029968;9.6677980423;3;21.3799234629;2;13.3700361252;10.9097137451;3;25.0237190723;
11;2;24.0001029968;9.94955635071;3;21.9257560968;2;13.6303367615;11.3658018112;3;26.0350353718;
12;2;25.1353302002;10.1834592819;2;22.3902037144;2;15.6303367615;11.7372808456;3;26.9207777977;
13;2;25.4341239929;10.3752222061;2;22.785164237;2;17.6303367615;12.0336990356;3;27.703961134;
14;2;27.234161377;10.5308046341;3;23.0601885319;2;18.8281841278;12.2662630081;3;28.4073903561;
15;2;28.2861404419;10.625;4;23.1496083736;2;19.9054527283;12.446267128;3;28.8833937645;
16;2;29.3397922516;10.625;4;23.2417467833;2;20.9883747101;12.5;3;29.2762613297;
17;2;30.3950767517;10.625;4;23.3365192413;2;22.0767688751;12.5;5;29.692073822;
18;2;31.0019111633;10.625;4;23.4338235855;3;23.1703262329;12.5;4;30.1288084984;
19;2;31.060295105;10.625;4;23.5335407257;3;23.7789821625;12.5;5;30.5837950706;
20;2;31.1201248169;10.625;4;23.6355340481;3;23.8813533783;12.5;5;31.0537385941;
21;2;31.1813201904;10.625;4;23.7396497726;3;23.9870910645;12.5;5;31.534784317;
22;2;31.2437896729;10.625;4;23.8457176685;3;24.09532547;12.5;5;32.0226202011;
23;2;31.3074302673;10.625;3;23.953551054;3;24.2050895691;12.5;5;32.5126152039;
24;2;31.3721313477;10.625;3;24.0629489422;3;24.3153381348;12.5;5;32.9999876022;
25;2;29.75;11.625;4;24.1736962795;3;20.625;14.5;5;33.4799880981;
26;2;29.75;12.086848259;4;24.2855658531;3;19.625;16.5;6;33.9480848312;
27;2;29.75;12.142783165;3;24.3983199596;3;18.625;18.5;6;34.4001340866;
28;2;29.75;12.1991596222;3;24.5117123127;3;17.625;20.5;6;34.8325281143;
