Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;6;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;6;18.6667137146;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.2000274658;9.3333568573;6;19.3355960846;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;17.2000274658;9.6677980423;6;19.8991127014;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;18.2000274658;9.94955635071;6;20.3669185638;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;19.2000274658;10.1834592819;6;20.7504444122;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;19.4502677917;10.3752222061;6;21.0616092682;2;13.7228336334;12.3107032776;4;25.1832637787;
15;1;19.6369667053;10.5308046341;6;21.25;2;15.7228336334;12.0916318893;4;25.6726100445;
16;1;19.75;10.625;6;21.25;2;16.7228336334;12.3113050461;4;26.0637345314;
17;1;19.75;10.625;6;21.25;2;17.7228336334;12.4808797836;4;27.3753427267;
18;1;19.75;10.625;6;21.25;2;18.7228336334;13.1096963882;4;28.4225903749;
19;1;19.75;10.625;6;21.25;2;19.7228336334;13.6053228378;4;29.2396197319;
20;1;19.75;10.625;6;21.25;2;20.293170929;13.9848232269;7;29.8675723076;
21;1;21.75;10.625;6;21.25;3;20.4209442139;14.2687644958;5;45.3470374346;
22;1;22.75;10.625;6;21.25;3;21.5148487091;14.477440834;5;46.2063041925;
23;1;23.75;10.625;7;21.25;3;22.5249996185;14.5;5;46.9418486357;
24;1;24.75;10.625;7;21.25;3;23.5249996185;14.5;5;47.5979331732;
25;1;24.75;10.625;8;21.25;3;24.5249996185;14.5;5;48.1770501137;
26;1;24.75;10.625;8;21.25;3;25.5249996185;14.5;5;48.6841716766;
27;1;24.75;10.625;8;21.25;3;26.5249996185;14.5;7;49.125878334;
28;1;24.75;10.625;8;21.25;4;27.5249996185;14.5;6;49.5095689297;
29;1;24.75;10.625;8;21.25;4;26.5249996185;15.5;6;49.8428269625;
30;1;24.75;10.625;8;21.25;4;26.5249996185;16.5;7;50.0392494202;
31;1;24.75;10.625;8;21.25;4;26.5249996185;17.5;7;50.120018959;
32;1;24.75;10.625;9;21.25;4;26.0749988556;18.5;8;50.2022752762;
33;1;24.75;10.625;10;21.25;4;25.0749988556;19.5;8;50.2859115601;
34;1;24.75;10.625;10;21.25;4;24.5499992371;20.5;8;50.3708124161;
35;1;24.75;10.625;10;21.25;4;24.5499992371;21.5;8;50.4568536282;
36;1;24.75;10.625;10;21.25;4;24.5499992371;22.5;8;50.5439035892;
37;1;24.75;10.625;11;21.25;4;24.5499992371;23.5;8;50.6318233013;
38;1;24.75;10.625;11;21.25;4;24.5499992371;24.5;9;51.7204678059;
39;1;24.75;11.625;11;21.25;5;25.5499992371;26.2000007629;8;64.6296864748;
40;1;24.75;12.625;11;21.25;5;27.5499992371;27.2490005493;9;65.4309750795;
41;1;24.75;13.625;11;21.25;5;28.5499992371;28.3009052277;9;66.1833450794;
42;1;24.75;14.625;11;21.25;5;30.5499992371;30.3009052277;9;66.8841141462;
43;1;24.75;15.625;11;21.25;5;32.8437271118;33.3009033203;9;67.967741251;
44;2;25.75;16.625;10;22.25;5;31.5499992371;38.3009033203;10;68.9728058577;
45;2;26.75;17.625;11;22.3099999428;6;32.5499992371;43.3009033203;8;84.8925827742;
46;2;26.75;18.625;12;22.3729639053;6;34.5499992371;48.5;8;86.4753043652;
47;2;26.75;19.625;12;22.4389609098;6;36.5499992371;51.5;9;87.8927402496;
48;2;26.75;20.625;12;22.5080518723;7;38.5499992371;53.7526168823;9;89.149559021;
49;2;26.75;20.625;13;22.5802885294;7;40.5499992371;55.8304100037;9;90.2557754517;
50;2;26.75;20.625;13;22.6557120085;7;42.1109886169;57.9115562439;12;91.2248911858;
51;2;26.75;20.625;13;22.734351635;7;43.2587165833;58.9960174561;12;92.0722258091;
52;3;26.75;20.625;9;27.8162232637;7;44.3804016113;60.0837249756;13;92.7193198204;
53;3;27.75;21.625;9;28.0513284206;8;45.4375;61.1745910645;14;93.1901915073;
54;3;28.75;22.625;9;28.2864273787;8;46.4375;62.2685012817;16;94.5250849724;
55;3;28.75;23.625;9;28.5211228132;8;48.4375;64.3652954102;18;94.7949256897;
56;3;28.75;24.625;9;28.7550377846;8;49.9874992371;64.5;18;95.068551302;
57;3;28.75;25.625;10;28.9878175259;8;49.9874992371;66.5;19;95.3455816507;
58;4;28.75;25.625;9;29.2191302776;8;49.9874992371;68.5;19;98.4869514704;
59;4;28.75;25.625;10;29.4486665726;8;50.700466156;70.5;19;101.064949155;
60;4;28.75;25.625;10;29.6761388779;9;52.2925491333;73.4059295654;20;104.17353034;
61;4;28.75;25.625;10;30.8206973076;10;53.7784690857;76.4576187134;20;105.895700216;
62;5;30.2281265259;27.0234375;11;32.8314657211;10;55.1310310364;76.5115509033;20;107.013806939;
63;5;31.6187667847;28.3489723206;11;33.9057146311;10;54.3500022888;79.5362014771;21;108.68379128;
64;5;32.6402778625;29.6102333069;11;35.9127762318;10;55.3500022888;82.765625;21;109.370520592;
65;5;33.1802062988;31.8168411255;11;36.9754757881;10;57.3500022888;81.9994812012;21;110.104904592;
66;5;34.3739547729;33.9782943726;12;37.8173481226;10;56.7786254883;84.2369384766;22;110.890112877;
67;5;34.4000015259;35.0;16;38.67877388;10;56.7695159912;86.4771118164;24;112.72915405;
68;6;32.4000015259;37.0;15;39.6071423292;10;58.7613143921;86.719078064;25;113.644603431;
69;6;33.4000015259;37.0;15;40.6058971882;11;58.7539329529;88.9619293213;24;114.618456006;
70;6;31.4000015259;38.0;15;41.6461683512;11;58.3500022888;91.5578689575;25;115.651312411;
71;7;32.4000015259;37.0;14;42.7242143154;11;58.3500022888;93.6944122314;26;116.742127955;
72;7;33.4000015259;37.0;14;43.8806397915;11;58.3500022888;94.9296722412;27;117.887754202;
73;7;31.4000015259;38.0;14;45.1130392551;11;58.3500022888;97.9431838989;27;119.082549453;
74;7;32.4000015259;37.0;15;46.4165523052;12;58.3500022888;99.1918411255;25;125.318126798;
75;7;33.4000015259;37.0;15;47.7835388184;12;65.8818130493;101.436553955;25;126.783330202;
76;7;31.4000015259;38.0;15;49.2034132481;13;71.0083312988;103.676696777;21;143.219437361;
77;7;32.4000015259;37.0;15;50.6627194881;13;76.6719360352;106.911735535;21;145.687623262;
78;7;33.4000015259;37.0;15;52.1455032825;13;79.2637557983;108.141220093;26;148.043732643;
79;7;31.4000015259;38.0;15;53.6340038776;13;79.6038742065;112.364784241;27;150.259968579;
80;7;32.4000015259;37.0;15;55.1096177101;13;81.5259933472;113.582115173;27;152.316700339;
81;7;33.4000015259;37.0;14;56.5540390015;13;80.7316665649;117.761856079;25;154.202542722;
82;8;31.4000015259;38.0;14;57.9504137039;14;80.920249939;120.96446991;23;177.66365093;
83;8;32.4000015259;37.0;14;59.2843446732;14;82.0913619995;125.160552979;24;180.561905384;
84;8;33.4000015259;37.0;11;60.5446052551;14;79.2452468872;135.826339722;24;183.066168725;
85;8;31.4000015259;38.0;10;61.7234787941;14;78.3826599121;143.858886719;25;185.197816074;
86;8;32.4000015259;37.0;11;62.8167204857;14;77.5046691895;151.072540283;27;186.894824803;
87;8;33.4000015259;37.0;12;63.8232111931;14;76.6027145386;157.456924438;27;188.165949047;
88;8;31.4000015259;38.0;12;64.7444043159;14;75.6746749878;162.782287598;28;189.185082436;
89;8;32.4000015259;37.0;12;65.5836877823;14;74.7348175049;168.047393799;30;189.888991058;
90;8;33.4000015259;38.0;12;66.3457460403;14;73.7888946533;173.303512573;28;190.375030696;
91;8;31.4000015259;40.0;12;67.0360136032;14;72.8375015259;178.550491333;28;191.931127608;
92;7;32.4000015259;40.0;11;67.5704250336;15;71.9931106567;184.676803589;28;193.348523498;
93;7;33.4000015259;41.0;9;67.9223608971;15;73.1348419189;187.787612915;30;194.736290157;
94;7;31.4000015259;43.0;10;68.1776695251;15;73.2736206055;193.874176025;31;196.085071445;
95;7;32.4000015259;43.0;8;68.4212341309;15;76.2085037231;193.928741455;27;197.319970965;
96;7;33.4000015259;44.0;7;68.6523790359;15;76.3320007324;193.877838135;27;198.493152916;
97;7;31.4000015259;46.0;7;68.8706407547;15;74.4493103027;199.77494812;28;199.613639712;
98;6;32.4000015259;44.0;6;69.0757570267;16;76.5613555908;199.630111694;27;200.678001046;
99;5;31.4000015259;32.0;6;60.25;17;76.6677932739;199.440765381;27;210.510053396;
100;5;29.4000015259;33.0;6;60.25;17;75.7684249878;206.205673218;28;211.6495502;
