Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;6;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;6;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;16.2000274658;9.3333568573;4;19.3355960846;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;9.72283363342;10.9951858521;5;23.0419120789;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;9.95943069458;11.0209560394;5;23.9843505621;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;11.7228336334;11.4571752548;5;25.6821321249;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;13.7228336334;12.2689905167;5;27.1008424759;
15;1;21.2000274658;10.5308046341;5;21.25;2;15.7228336334;12.939125061;5;28.2503396273;
16;1;22.2000274658;10.625;5;21.25;2;16.7228336334;13.4724435806;5;29.1609301567;
17;1;23.2000274658;10.625;5;21.25;2;17.7228336334;13.8840417862;5;29.872718215;
18;1;24.2000274658;10.625;5;21.25;2;18.7228336334;14.1939220428;5;30.4271165133;
19;1;24.75;10.625;5;21.25;2;19.7228336334;14.422750473;5;30.6831297874;
20;1;24.75;10.625;5;21.25;2;20.5249996185;14.5;5;30.7894508839;
21;1;24.75;10.625;6;21.25;2;20.5249996185;14.5;9;30.9005856514;
22;1;24.75;10.625;6;21.25;3;20.5249996185;14.5;6;41.0165102482;
23;1;24.75;10.625;7;21.25;3;21.5249996185;14.5;6;41.5371675491;
24;1;24.75;10.625;7;21.25;3;22.5249996185;14.5;6;42.036866188;
25;1;24.75;10.625;7;21.25;3;23.5249996185;14.5;6;42.5142149925;
26;1;24.75;10.625;7;21.25;3;24.5249996185;14.5;7;42.9684631824;
27;1;24.75;10.625;7;21.25;4;25.5249996185;14.5;6;43.3994326591;
28;1;24.75;10.625;7;21.25;5;26.0454139709;14.5;5;43.8074271679;
29;1;24.75;10.625;7;21.25;5;24.1251621246;15.5;5;44.1931374073;
30;1;24.75;10.625;8;21.25;5;23.1971473694;16.5;5;44.557541132;
31;1;24.75;10.625;8;21.25;5;22.261756897;17.5;5;44.9018073082;
32;1;24.75;10.625;8;21.25;5;21.3194580078;18.5;5;45.2272148132;
33;1;24.75;10.625;7;21.25;5;20.3707523346;19.5;5;45.5350825787;
34;1;24.75;10.625;7;21.25;5;19.8911647797;20.5;3;45.722638607;
35;1;24.75;10.625;8;21.25;5;19.8999996185;21.5;3;46.8818693161;
36;1;24.75;10.625;8;21.25;5;20.8999996185;22.5;3;47.1117299795;
37;1;24.75;10.625;8;21.25;5;21.8999996185;23.5;3;47.3458636999;
38;1;24.75;11.625;6;21.25;5;22.1574325562;24.5;3;47.5838980675;
39;1;24.75;12.625;7;21.25;5;22.1750831604;25.5;4;47.8254529238;
40;1;24.75;13.625;7;21.25;5;22.1937255859;26.5;5;48.0701432228;
41;1;24.75;14.625;5;21.25;5;21.8999996185;27.5;4;48.3175834417;
42;1;24.75;15.625;5;21.25;5;21.8999996185;28.5;4;48.5673910379;
43;1;24.75;15.625;6;21.25;5;21.8999996185;29.5;5;48.8191876411;
44;2;25.75;16.625;5;22.25;5;22.8999996185;30.5;5;49.0726025105;
45;2;26.75;17.625;5;22.3550000191;5;23.8999996185;32.5;5;49.3272724152;
46;2;27.4130001068;18.625;5;22.4698647261;5;25.3276309967;34.5;5;49.5828425884;
47;2;27.481918335;19.625;5;22.5952684879;5;26.3537139893;36.5;6;49.8389663696;
48;2;27.5571613312;20.625;6;22.7318768501;5;27.3808631897;38.5;5;50.0953035355;
49;3;27.639125824;20.625;5;22.880333066;7;28.4090538025;37.5;4;75.3515205383;
50;3;27.7281990051;20.625;5;23.0412415266;7;30.4249992371;38.5;5;76.7572858334;
51;3;27.8247451782;20.625;6;23.2151488066;7;32.9934463501;39.5;5;78.0560464859;
52;3;27.9290885925;20.625;6;23.4025228024;7;35.024559021;40.5;6;79.4608666897;
53;3;26.75;20.625;5;23.6037294865;8;37.0565490723;42.5;5;100.75090003;
54;4;26.75;20.625;4;23.8190078735;8;37.0948562622;47.5;5;103.927156687;
55;4;26.75;20.625;4;24.0484457016;9;38.2052307129;50.5;4;106.753670692;
56;4;26.75;20.625;5;24.2919540405;9;39.3065261841;52.7775268555;6;109.199260712;
57;4;26.75;20.625;5;25.549243927;9;39.9866409302;54.8856277466;6;111.267132998;
58;4;27.75;21.625;4;25.8498067856;9;40.146156311;56.995174408;6;112.893170357;
59;4;28.75;22.625;4;26.1634902954;9;40.730178833;58.105846405;7;114.136630535;
60;4;28.75;23.625;4;26.4893004894;9;41.795539856;59.2173080444;7;115.133593559;
61;4;28.75;24.625;4;27.6960031986;9;44.7623748779;55.2173080444;7;116.88240242;
62;4;29.2281265259;26.0234375;4;29.774012804;9;47.3735427856;54.5;11;117.445679188;
63;4;30.6187667847;27.3489723206;5;30.7983902693;9;49.4530258179;54.5;11;117.981559515;
64;5;32.9322776794;29.2218933105;4;31.7532074451;9;50.9554672241;54.5;11;118.439037085;
65;5;34.1802062988;30.4638328552;5;32.6320927143;9;52.080909729;54.5;12;118.950995445;
66;5;35.3739547729;31.6622066498;5;33.2426754236;9;53.2228469849;54.5;14;119.525213242;
67;5;33.4000015259;33.7224273682;7;33.8176604509;9;55.7143554688;56.5;14;124.030977488;
68;5;32.4000015259;34.7625617981;7;34.3969459534;10;57.6336593628;58.5;13;127.8779037;
69;5;32.4000015259;35.804309845;7;34.9770225286;10;56.0717086792;62.5;14;131.220407963;
70;5;32.4000015259;36.7463378906;7;36.5544956923;10;55.6709823608;66.3820877075;14;134.075838089;
71;5;33.4000015259;37.9941329956;5;37.2461965084;10;55.2298049927;66.6842422485;16;136.040953159;
72;5;34.4000015259;38.2982444763;5;37.942327857;10;53.4067764282;67.6842422485;15;138.752297878;
73;5;32.4000015259;38.2982444763;6;38.6415086985;10;53.577911377;73.6842422485;15;140.621404409;
74;6;33.4000015259;37.2982444763;6;39.3427995443;10;53.7618255615;79.6842422485;17;143.593461752;
75;6;31.4000015259;38.2982444763;7;40.0456986427;11;55.0620269775;83.3325881958;17;145.809805751;
76;6;32.4000015259;37.0;8;40.7501084805;11;54.265663147;89.4822235107;18;148.070873022;
77;6;33.4000015259;37.0;8;41.4562735558;11;54.4070892334;95.6258392334;19;150.324772596;
78;6;31.4000015259;38.0;8;42.1646981239;11;54.6324768066;101.763076782;21;152.52050519;
79;6;32.4000015259;37.0;9;42.8760437965;11;54.8520507812;109.625831604;21;154.615210295;
80;6;33.4000015259;37.0;9;43.5910198689;11;56.0615234375;113.334312439;20;156.496231318;
81;6;31.4000015259;38.0;9;44.3102710247;11;56.1199493408;117.170578003;21;158.234600782;
82;6;32.4000015259;37.0;9;45.034263134;11;55.4234619141;123.471298218;20;159.839297056;
83;7;33.4000015259;37.0;3;60.5608029366;11;57.5839309692;123.739944458;20;161.323940396;
84;7;32.4000015259;39.0;3;62.1251380444;11;55.7323913574;129.147842407;25;162.708951473;
85;7;34.4000015259;39.0;3;63.7281861305;11;56.8097457886;131.599624634;24;164.016822577;
86;7;35.4000015259;40.0;4;66.1934714317;11;58.0016860962;131.095306396;26;165.26834774;
87;8;34.4000015259;43.0;2;67.6858173609;11;56.1268310547;136.633300781;27;166.344220519;
88;8;36.4000015259;44.0;2;68.8253982067;11;56.2344207764;142.210159302;28;167.265844464;
89;8;37.4000015259;45.0;3;69.8754532337;11;59.3265838623;137.994567871;28;168.174625754;
90;8;35.4000015259;47.0;3;71.1357876062;12;58.41746521;143.579544067;29;169.107138276;
91;8;36.4000015259;47.0;3;72.3390977383;13;59.5107116699;147.48815918;28;170.048199892;
92;8;37.4000015259;47.0;4;73.4938344955;13;60.6048202515;150.522857666;29;170.981643558;
93;8;35.4000015259;49.0;4;74.5089793205;13;61.6981658936;153.557815552;32;171.891433716;
94;8;34.4000015259;51.0;5;75.3983979225;14;62.7891464233;156.592987061;33;172.762809157;
95;8;33.4000015259;53.0;5;76.2975618839;14;64.17628479;156.628372192;33;173.583287239;
96;8;32.4000015259;55.0;7;77.2030892372;14;64.2583312988;157.663925171;34;175.343376279;
97;8;31.4000015259;57.0;7;77.5273571014;14;64.3343429565;162.699615479;34;177.498280883;
98;8;30.4000015259;59.0;7;77.877797842;14;66.5408325195;165.465652466;34;179.566957474;
99;8;29.4000015259;61.0;8;78.8254926205;14;65.7982635498;166.223480225;34;181.5356251;
100;8;28.4000015259;63.0;8;79.7717227936;14;64.053565979;169.965942383;34;184.394855022;
