Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;2;14.5;8.625;4;18.25;1;9.0;10.0;6;20.0;
7;2;15.5;8.625;4;18.75499928;1;9.5;10.0;6;20.0;
8;2;16.2529983521;8.79749965668;4;19.2299400568;1;9.5;10.0;6;20.3999996185;
9;2;16.5379638672;8.94309806824;4;20.2745873928;2;10.5900001526;10.5;5;21.7264003754;
10;2;17.1647510529;9.3333568573;4;21.2552706003;2;11.6634397507;10.3632001877;5;22.1203716993;
11;2;19.1647510529;9.6677980423;4;22.1850674152;2;12.7228336334;10.4951858521;5;23.3625431061;
12;2;21.1647510529;9.94955635071;4;23.0806679726;2;13.2565727234;11.0209560394;5;24.4552544355;
13;2;22.8282775879;10.1834592819;4;23.960436821;2;15.0695371628;11.4571752548;5;25.4159293175;
14;2;24.1260223389;10.3752222061;4;24.8426594734;2;17.0695381165;11.8107032776;5;26.2685976028;
15;2;25.4686584473;10.5308046341;5;25.6821074486;2;19.0695381165;12.0916318893;5;27.0398178101;
16;2;26.8592910767;10.625;5;26.4164142609;2;20.2667045593;12.3113050461;5;27.7556357384;
17;2;28.2998771667;10.625;5;27.2344427109;2;20.7228336334;13.3190422058;5;28.218716383;
18;2;29.7906932831;10.625;5;28.1330399513;2;22.4470443726;12.5;6;28.6944839954;
19;2;30.8798236847;10.625;5;29.1047158241;2;23.4562587738;12.5;6;29.2229990959;
20;2;31.4628295898;10.625;5;30.1372404099;2;23.5751743317;12.5;6;29.8048019409;
21;2;32.0823440552;10.625;5;31.2137308121;2;23.7060813904;12.5;6;30.4388051033;
22;2;32.7282371521;10.625;6;32.3133544922;2;23.8487319946;12.5;7;31.121984005;
23;2;33.3880119324;10.625;6;33.4126806259;3;24.0024452209;12.5;6;31.8491544724;
24;2;34.0476074219;10.625;6;34.4875354767;3;24.166059494;12.5;6;32.6128931046;
25;2;34.6925201416;10.625;6;35.5150947571;3;24.3379020691;12.5;6;33.4036521912;
26;3;35.3090591431;10.625;5;36.4758358002;3;24.5158214569;12.5;7;34.2100963593;
27;3;35.8855018616;10.625;5;37.3550014496;3;20.625;14.5;7;35.0196552277;
28;3;36.4130020142;10.625;5;38.1433410645;3;19.625;16.5;7;35.8192586899;
29;3;36.8860054016;10.625;5;38.8370933533;3;18.625;18.5;7;36.5961618423;
30;3;37.3022537231;10.625;5;39.4373245239;3;17.625;20.5;7;37.3387613297;
31;3;37.6623954773;12.625;5;39.9488754272;3;17.0;22.5;7;38.0372877121;
32;3;37.9693260193;14.625;5;40.3791599274;3;17.0;24.5;7;39.6842908859;
33;3;38.2274971008;16.625;6;40.7370357513;3;18.0;26.5;7;40.3048651218;
34;3;38.4422225952;18.625;6;41.031867981;3;19.0;28.5;7;42.1172144413;
35;3;38.6191215515;20.625;6;41.25;3;20.0;27.5;6;43.6055953503;
36;3;38.75;20.625;6;41.25;3;21.0;27.5;6;44.8062317371;
37;3;38.75;20.625;6;41.25;3;20.0;26.5;6;45.7635296583;
38;3;38.75;20.625;6;41.25;3;21.0;26.5;7;46.5221630335;
39;3;38.75;20.625;6;42.25;3;20.0;25.5;7;46.8580141068;
40;3;39.75;21.625;6;42.25;3;21.0;25.5;7;47.1188957691;
41;3;40.75;22.625;7;44.1000003815;3;22.0;25.5;8;47.2905418873;
42;3;41.8600006104;24.0499992371;7;45.6361503601;3;22.8250007629;25.5;8;47.3255085945;
43;3;42.7816886902;25.3980751038;7;46.8856773376;3;23.8250007629;25.5;8;47.3609591722;
44;4;43.5314064026;26.6777667999;7;47.884601593;3;24.8250007629;26.5;9;47.3968753815;
45;5;41.7968826294;27.8989982605;6;48.6718883514;3;25.8250007629;27.5;10;47.4332377911;
46;5;41.0042114258;29.0717735291;7;49.1245994568;3;26.8250007629;28.5;10;47.4700255394;
47;5;40.0680847168;30.125;7;49.25;3;27.8250007629;29.5;10;47.5072168112;
48;5;39.0680847168;31.125;7;51.3843749762;3;28.8250007629;29.5;10;47.5447884798;
49;5;38.6137084961;32.5796890259;7;53.0820268393;4;29.3499984741;29.5;9;47.5827163458;
50;5;38.0425186157;33.9370269775;8;54.4013284445;4;29.3499984741;29.5;11;47.6209751368;
51;5;37.3725624084;35.2120628357;9;55.408449173;4;29.3499984741;29.5;11;48.5095388889;
52;5;36.6224098206;36.4202690125;9;56.0157395601;4;29.5412502289;29.5;12;49.2891539335;
53;5;35.7180862427;37.5;9;57.155374527;4;29.7079238892;29.5;12;49.9620447159;
54;5;37.7180862427;36.5;9;57.3024637699;4;29.850528717;29.5;12;50.5349191427;
55;5;39.7180862427;36.5;10;57.4629238844;4;29.9705810547;29.5;13;51.017370224;
56;5;40.7180862427;36.5;11;58.6378272772;4;30.0702438354;29.5;13;52.42043221;
57;6;39.7180862427;39.5;10;58.8932521343;4;31.152009964;30.5;13;52.8654308319;
58;6;41.7180862427;39.5;10;59.1687916517;4;32.2184295654;31.5;14;53.1665076017;
59;6;42.7180862427;40.5;10;59.465559721;4;32.5269470215;32.5;14;53.3390210867;
60;6;43.7180862427;40.8562240601;10;59.7845791578;5;32.5567703247;33.5;14;53.5240375996;
61;6;44.7180862427;41.0062561035;11;60.126739502;6;32.25;34.5;13;53.7222955227;
62;6;45.7180862427;40.1696586609;11;60.4927489758;6;32.25;34.5;13;53.9344912767;
63;6;46.7180862427;40.3468894958;12;60.8830838203;6;32.6637649536;34.5;14;54.1612560749;
64;7;47.7180862427;40.5382575989;13;61.2979339361;6;32.7058029175;34.5;13;54.4031300545;
65;7;48.7180862427;40.7438812256;13;61.7371495962;6;32.7512664795;34.5;13;56.6828107834;
66;7;49.7180862427;40.9636573792;13;62.2001920938;6;32.6999969482;36.0800018311;13;59.5289540291;
67;7;50.7180862427;38.9636573792;13;62.686090827;6;34.6617507935;36.5082702637;13;61.1101697683;
68;7;51.7180862427;38.5;13;63.1934131384;6;35.311630249;38.8158721924;14;62.3569757938;
69;7;52.7180862427;38.5;14;63.7202509642;6;35.7609786987;41.0;14;64.1673871279;
70;8;53.0;38.5;13;63.8642257452;6;35.3104400635;42.0;15;64.813975811;
71;8;52.7600021362;38.5;13;64.0625172853;7;34.4938774109;46.0;14;65.3620386124;
72;7;50.5439987183;33.5;14;58.1215096712;8;33.4938774109;49.0;11;71.7050005198;
73;7;50.3496017456;33.5;14;57.985388875;8;33.866065979;53.0;12;72.7198044062;
74;7;50.1746406555;33.5;14;57.8814210892;8;35.4527931213;55.0;12;73.7607001066;
75;8;50.0171775818;33.5;13;57.8064192533;8;34.2000007629;59.3575286865;13;74.8215435743;
76;8;49.8754577637;33.5;13;57.7574627399;8;34.6715202332;62.0;22;75.895714283;
77;7;32.2000007629;28.5;13;32.0099945068;9;34.2000007629;67.0;14;102.889492989;
78;7;32.2000007629;28.5;13;32.1774699688;10;33.2000007629;72.705406189;13;103.778199673;
79;7;32.2000007629;28.5;13;32.5862641335;10;33.2000007629;77.8343963623;13;104.678627014;
80;7;32.2000007629;28.5;11;33.0159261227;10;34.2000007629;79.8976211548;17;105.582357526;
81;7;32.2000007629;28.5;9;33.4653270245;10;33.2000007629;84.0639801025;16;106.481684685;
82;7;32.2000007629;28.5;9;33.9329404831;10;33.2000007629;89.9475784302;17;107.369735956;
83;7;32.2000007629;28.5;8;34.4168431759;11;33.2000007629;93.9730300903;17;108.240556955;
84;7;32.2000007629;28.5;6;35.9147293568;12;33.2000007629;97.9987869263;16;109.089156508;
85;7;33.2000007629;29.5;6;37.4839446545;12;34.0;101.680831909;17;109.911496282;
86;7;35.2000007629;31.5;6;38.1245036125;12;36.0;101.93952179;18;110.704453826;
87;7;36.2000007629;33.5;5;39.476264596;12;36.0;105.183700562;18;111.463737607;
88;7;37.0200004578;36.3499984741;5;39.9860379696;13;37.0;108.412895203;17;112.161906958;
89;7;37.858001709;39.2150001526;5;41.198579669;13;39.0;108.626945496;17;114.826646686;
90;7;38.1069717407;42.4224777222;6;42.1668941975;13;41.0;113.825935364;18;115.637639642;
91;7;38.2000007629;44.5;6;42.993822813;13;44.0;119.010231018;19;117.431031585;
92;7;38.2000007629;46.5;6;43.8325873613;13;47.7518348694;122.149642944;21;118.253447771;
93;7;38.2000007629;48.3707046509;8;44.68159163;13;48.8401527405;127.478507996;23;118.969766974;
94;7;38.2000007629;49.4687309265;7;45.5394846201;13;49.9376068115;132.79208374;24;120.659576416;
95;7;38.2000007629;49.3698272705;8;46.4051549435;14;53.6362838745;132.090393066;22;121.340248346;
96;7;38.2000007629;50.4155807495;10;47.2776976824;14;54.7347755432;135.364379883;21;121.920613527;
97;8;38.2000007629;52.4629058838;9;48.1563618183;14;56.4461402893;142.541412354;23;122.520155668;
98;8;38.2000007629;54.5117645264;11;49.0404748917;14;57.5706939697;147.157196045;23;123.138506174;
99;8;38.2000007629;56.5621185303;11;49.9293584824;15;59.7086524963;151.085968018;23;123.775218844;
100;8;38.2000007629;59.059463501;11;50.8222410679;15;61.860118866;153.321960449;25;124.429711342;
