Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;2;8.0;11.3000001907;4;21.0;
5;2;13.5;8.625;4;18.25;2;8.14999961853;10.0;4;21.0599999428;
6;2;14.5;8.625;4;18.3624999523;2;9.23849964142;10.0;4;21.1229639053;
7;2;15.5674991608;8.625;3;18.8425289392;2;9.75266647339;10.0;4;21.1889609098;
8;2;16.3055171967;8.79749965668;3;19.2834601402;2;9.76751613617;10.0;4;21.6699410677;
9;2;16.5700759888;8.94309806824;3;20.2715096474;2;9.87573719025;10.1999998093;4;22.0818096399;
10;2;17.1629047394;9.3333568573;2;21.1754176617;2;9.96840667725;10.3632001877;4;22.4358423948;
11;2;19.1629047394;9.6677980423;2;22.0040557384;2;10.0480642319;10.4951858521;4;23.611035943;
12;2;21.1629047394;9.94955635071;2;22.7696070671;2;10.3124837875;11.0209560394;4;24.615765214;
13;2;22.6416397095;10.1834592819;2;23.485840559;2;12.1056518555;11.4571752548;4;25.4640146494;
14;2;23.8412647247;10.3752222061;2;24.1666834354;2;14.1056518555;11.8107032776;4;26.1761806011;
15;2;25.0630722046;10.5308046341;3;24.7632339001;2;16.1056518555;12.0916318893;4;26.7751014233;
16;2;26.3079681396;10.625;3;25.210706234;2;17.2071437836;12.3113050461;4;27.2831678391;
17;2;27.5764503479;10.625;3;25.6974492073;2;18.2451515198;12.4808797836;4;27.4996597767;
18;2;28.8684959412;10.625;3;26.2223615646;2;19.2852573395;12.5;4;27.687142849;
19;2;29.733417511;10.625;3;26.7831263542;2;20.2296066284;12.5;4;27.883649826;
20;2;30.0698757172;10.625;3;27.3761043549;2;20.2738208771;12.5;4;28.0888605118;
21;2;30.4256629944;10.625;4;27.9963049889;2;20.3199939728;12.5;4;28.3023359776;
22;2;30.7977828979;10.625;4;28.6374530792;2;20.368024826;12.5;3;28.5235154629;
23;2;31.182472229;10.625;4;29.2921695709;2;20.4177913666;12.5;3;28.7517154217;
24;2;31.575302124;10.625;4;29.9522571564;2;20.4691352844;12.5;3;28.986133337;
25;2;29.575302124;11.625;4;30.6090812683;2;20.5218811035;12.5;4;29.22585392;
26;3;28.575302124;12.625;3;31.2540082932;2;20.5758171082;12.5;5;29.4698610306;
27;3;27.575302124;13.625;3;31.8788576126;3;20.6307182312;12.5;4;29.7170505524;
28;3;26.75;14.625;3;32.4763212204;3;20.6863365173;12.5;5;29.9662499428;
29;3;26.75;15.625;4;33.0402956009;3;18.7424068451;13.5;5;30.2162384987;
30;4;26.75;16.5201473236;3;33.5661077499;3;17.7986526489;14.5;5;30.4657707214;
31;4;26.75;16.7830543518;3;34.0506105423;3;16.8547973633;15.5;5;30.7136011124;
32;4;26.75;17.0253047943;3;34.4921531677;3;15.9105606079;16.5;5;30.9585089684;
33;4;26.75;17.2460765839;4;34.8904571533;3;15.3406639099;17.5;5;31.1993217468;
34;4;26.75;17.4452285767;4;35.2464103699;3;15.3948478699;18.5;5;31.4349379539;
35;4;27.75;16.625;4;36.561832428;3;15.4478607178;19.5;5;32.6643476486;
36;4;29.75;18.625;4;36.9442200661;3;16.4994773865;20.5;5;32.9266471863;
37;4;31.75;20.625;5;37.3013800383;3;17.549495697;21.5;5;33.1822366714;
38;4;32.75;22.625;5;37.6371662617;3;17.841003418;22.5;5;33.430462122;
39;4;33.75;24.625;6;37.9554963112;3;16.2527999878;24.5;6;33.6707977057;
40;4;34.75;25.625;6;38.130333066;3;16.2625999451;26.5;6;33.9028471708;
41;4;35.75;25.625;6;38.2912415266;3;16.2726631165;28.5;8;34.1263382435;
42;4;36.75;25.625;7;38.4651488066;3;16.2829933167;30.5;8;34.3411185741;
43;4;37.75;25.625;8;38.6525228024;3;16.2935829163;32.5;9;34.5471422672;
44;4;37.9000015259;25.625;8;38.8537294865;3;16.3044319153;34.2358779907;12;34.7444638014;
45;4;37.9000015259;25.625;8;39.0690078735;3;16.3155345917;35.3394622803;13;34.9332207441;
46;5;37.9000015259;25.625;8;39.2984457016;3;17.3268852234;33.4362754822;13;35.1136240959;
47;5;37.9000015259;26.625;8;39.5419540405;3;16.3384819031;34.5264816284;13;35.2859430313;
48;5;37.9000015259;27.1459770203;9;39.799243927;3;16.3503131866;35.610294342;14;35.4504952431;
49;5;37.9000015259;27.2746219635;9;40.0698068142;3;18.3623752594;33.5;14;35.6076327562;
50;5;37.9000015259;27.40990448;9;40.352899313;3;18.0;34.5;15;35.72067523;
51;5;37.9000015259;27.551448822;9;40.6475343704;4;20.3871517181;33.5;14;59.7771017551;
52;5;37.9000015259;27.6987667084;10;42.3834428787;4;23.0;34.5;14;61.0343767405;
53;5;38.7212524414;28.2807846069;10;44.9204382896;4;25.4377346039;35.5;16;62.0500458479;
54;5;40.4135932922;29.7978630066;10;46.3740183115;4;27.075799942;35.5;16;62.852358222;
55;5;39.727104187;32.2575378418;9;48.9817054272;4;28.0890312195;35.5;17;63.4764738083;
56;5;41.3930053711;33.0693817139;11;51.2925012112;4;29.1024169922;35.5;17;63.9579782486;
57;5;42.9287147522;34.7827529907;12;53.3274642229;4;30.115940094;34.5;19;64.1315076351;
58;5;41.3489608765;37.4075050354;12;55.1176072359;5;31.1295890808;33.5;19;64.1926498413;
59;6;40.6719322205;38.9560470581;12;56.6972376108;6;31.6499996185;32.5;14;79.2542052269;
60;7;40.9161491394;38.1595611572;11;57.9266549349;6;34.1571960449;33.5;14;80.0661010742;
61;7;40.9948272705;38.2251281738;12;58.9560565948;7;36.1711235046;34.5;12;85.7976374626;
62;7;40.9948272705;38.5;13;59.8812253475;7;38.585105896;36.5;12;86.5979046822;
63;7;40.9948272705;39.5;13;60.5865411758;7;40.5991363525;38.5;12;87.3161239624;
64;7;40.9948272705;40.5;13;61.2785041332;7;42.6131896973;40.5;12;88.956864357;
65;7;40.9948272705;41.5;13;61.9533014297;7;45.2592430115;42.5;13;89.6563500166;
66;7;40.877243042;42.5;13;62.6079838276;8;46.436870575;44.5;12;90.307105422;
67;7;41.1357345581;43.5;13;64.2404608727;8;46.3379974365;45.5;13;90.9178934097;
68;7;42.3743553162;45.5;13;65.8994395733;9;47.102722168;46.5;13;91.4035675526;
69;7;44.5926513672;48.5;14;66.5737911463;9;47.2349891663;47.5;14;91.7866133451;
70;8;45.7906951904;51.5;13;67.2270052433;9;47.3452949524;47.5;15;94.8693699837;
71;8;45.9689865112;54.5;13;67.859454155;9;48.1299743652;48.0;16;97.4352595806;
72;8;46.1283836365;57.5;14;68.4717650414;10;48.7840499878;48.3899993896;13;109.578686237;
73;8;46.2699890137;60.0;15;69.0646955967;10;50.3324432373;49.6872596741;13;111.650411367;
74;9;46.113658905;60.0;14;69.6390286684;10;51.7268180847;50.9097442627;14;113.290545702;
75;9;45.5050125122;61.0;15;70.1934813261;10;50.2434463501;54.0;14;115.498059988;
76;10;46.3702316284;62.0;14;70.5929931402;10;52.2378540039;56.0;14;116.751237631;
77;10;46.3969268799;63.0;15;70.9941680431;10;54.1531562805;57.0;16;117.899558306;
78;11;46.4241981506;63.7953224182;14;71.3953025341;11;56.4577407837;59.0;14;119.046161294;
79;11;45.5999984741;64.8303909302;14;71.7947340012;11;55.2554512024;62.0;14;120.156775951;
80;11;45.5999984741;65.8664245605;14;72.1908777952;11;54.440246582;66.0;15;121.222843289;
81;11;42.5999984741;69.264755249;15;72.5822572708;11;53.5808601379;69.0;15;122.281044841;
82;11;40.5999984741;72.3177871704;14;73.9675313234;11;53.6815719604;67.0;15;123.326380253;
83;11;39.5999984741;76.3720474243;15;74.4430155754;11;53.8232765198;68.0;16;124.353248715;
84;11;38.5999984741;80.4274749756;15;74.9186316729;11;53.9535293579;70.0;17;125.355680704;
85;12;36.5999984741;83.6854476929;15;75.3940570354;12;54.3483352661;72.0;16;126.231964946;
86;14;35.3909950256;86.7794799805;13;75.8691344261;12;55.0242042542;74.0;17;127.040222526;
87;14;34.4655990601;89.8749313354;13;76.3438568115;12;55.4601249695;76.0;17;127.824093342;
88;14;32.5999984741;92.9717025757;14;77.8778715134;12;55.5046958923;78.0;18;128.577359438;
89;14;32.4000015259;95.5690536499;14;79.4901535511;12;55.5492935181;80.0;18;129.29508853;
90;14;33.4000015259;96.6159057617;14;81.171630621;12;55.5938644409;82.0;19;129.973752499;
91;14;34.4000015259;97.9764099121;15;83.9129083157;12;55.6383666992;84.0;19;130.611224651;
92;14;36.4000015259;100.362762451;15;86.9348223209;12;53.6827507019;87.0;19;131.206684113;
93;14;39.4000015259;103.774642944;16;90.1088738441;12;53.7269744873;87.0;20;131.760450363;
94;14;43.3060417175;108.211204529;17;93.439624548;12;51.7709884644;90.0;21;132.27376914;
95;14;46.5098114014;113.671112061;18;95.933295846;12;50.8147506714;93.0;21;132.748586893;
96;16;48.7556381226;119.152404785;18;98.5370880365;12;49.8582038879;96.0;21;133.187329769;
97;17;50.0503616333;123.652587891;17;101.25518012;12;48.901309967;99.0;23;133.59270668;
98;17;51.4010543823;128.168609619;17;104.090294838;12;47.9440155029;102.0;25;133.967542887;
99;17;52.8145675659;132.696914673;18;107.042179585;12;46.9862747192;105.0;25;135.752703905;
100;17;51.8145675659;138.233551025;19;110.105981827;12;48.1502151489;105.0;26;137.466957331;
