Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;4;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;4;17.25;1;9.0;10.0;6;20.0;
7;2;15.5;8.625;3;18.5949993134;1;9.5;10.0;6;20.0;
8;2;16.156999588;8.79749965668;3;18.8861961365;1;9.5;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;3;19.696713686;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.8180274963;9.3333568573;3;20.396187067;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.8180274963;9.6677980423;3;20.9908788204;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.8180274963;9.94955635071;3;21.4904358387;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.8741378784;10.1834592819;3;21.9062794447;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;22.8935279846;10.3752222061;3;22.2503181696;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;23.9132537842;10.5308046341;4;22.4721269608;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;24.933303833;10.625;4;22.5060760975;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;25.9536724091;10.625;4;22.5405418873;1;15.7228336334;12.4808797836;5;25.0;
18;2;26.9743518829;10.625;4;22.5755085945;1;16.7228336334;12.5;6;25.0;
19;2;27.5453052521;10.625;4;22.6109591722;1;17.625;12.5;6;25.0;
20;2;27.566576004;10.625;4;22.6468753815;1;17.625;12.5;7;25.0;
21;2;27.5881252289;10.625;5;22.6832377911;1;17.625;12.5;7;25.0;
22;2;27.6099433899;10.625;5;22.7200255394;1;17.625;12.5;7;25.0;
23;2;27.6320152283;10.625;5;22.7572168112;1;17.625;12.5;8;25.0;
24;2;27.6543292999;10.625;5;22.7947884798;1;17.625;12.5;8;25.0;
25;2;26.75;11.3973941803;5;22.8327163458;1;17.625;12.5;8;25.0;
26;2;26.75;11.4163579941;5;22.8709751368;1;17.625;12.5;8;25.0;
27;2;26.75;11.4354877472;5;22.9095385075;1;17.625;12.5;9;25.0;
28;2;26.75;11.4547691345;5;22.9483793974;1;17.625;12.5;7;25.0;
29;2;26.75;11.4741897583;5;22.9874696732;1;17.625;12.5;6;25.0;
30;2;26.75;11.4937343597;5;23.0267804861;1;17.625;12.5;6;25.0;
31;2;26.75;11.5133905411;5;23.0662822723;2;16.625;14.1999998093;5;26.0;
32;2;26.75;11.5331411362;5;23.1059447527;2;16.625;14.5;5;26.0399999619;
33;2;26.75;11.5529727936;5;23.1457372904;2;15.859000206;15.5;5;26.0811839104;
34;2;26.75;11.5728683472;6;23.1856285334;2;14.8682661057;16.5;5;26.1235535145;
35;2;27.75;13.5728683472;6;23.2255871296;2;14.2527999878;17.5;5;26.1671074629;
36;2;27.9353523254;15.5728683472;6;23.265581131;2;14.2625989914;18.5;5;26.211841464;
37;2;27.9593486786;17.5728683472;7;23.3055787086;2;14.2726640701;19.5;5;26.2577478886;
38;2;27.9833469391;19.5728683472;7;23.3455479145;2;14.2829933167;20.5;6;26.3048160076;
39;2;28.0073280334;20.625;7;23.385456562;2;14.2935838699;21.5;6;26.3530313969;
40;2;28.0312728882;20.625;8;23.42527318;2;14.3044319153;22.5;6;26.4023760557;
41;2;28.0551643372;20.625;8;23.4649660587;2;14.3155345917;23.5;7;26.4528282881;
42;2;28.0789794922;20.625;9;23.5045039654;2;14.3268861771;24.5;8;26.5043625832;
43;2;28.1027030945;20.625;9;23.543856144;2;14.3384819031;25.5;8;26.5569496155;
44;2;28.1263141632;20.625;10;23.5829925537;2;14.3503131866;26.5;9;26.6105561256;
45;2;28.1497955322;20.625;10;23.6218836308;2;14.3623752594;27.5;10;26.6651450396;
46;2;28.1731300354;20.625;12;23.6605007648;2;14.3746576309;28.5;11;26.72067523;
47;2;28.1963005066;20.625;12;23.6988155842;2;14.3871517181;29.5;13;26.7771017551;
48;2;28.2192897797;20.625;12;23.7368011475;2;15.3998479843;27.5;13;26.8343759775;
49;2;28.2420806885;20.625;13;23.7744314671;2;14.4127349854;28.5;13;26.8924454451;
50;2;28.2646598816;20.625;13;23.8116812706;2;14.4258003235;29.5;14;26.9512542486;
51;2;28.2870082855;20.625;14;23.8485264778;2;15.439031601;27.5;15;27.0107431412;
52;2;28.3091163635;20.625;14;23.8849442005;2;14.4524173737;28.5;15;27.0708494186;
53;2;28.3309669495;20.625;14;23.9209127426;2;14.4659414291;29.5;17;27.1315076351;
54;2;28.3525466919;20.625;15;23.9564116001;2;15.0;28.5;17;27.1926498413;
55;2;28.3738479614;20.625;15;23.9914214611;2;16.493347168;28.5;19;27.2542052269;
56;2;28.3948535919;20.625;15;24.0259244442;2;17.0;28.5;19;27.3161010742;
57;3;28.4155540466;20.625;14;24.8984177113;2;18.0;28.5;20;27.3782629967;
58;3;28.9390525818;21.0234375;14;25.6250112057;2;19.0;28.5;20;27.4406147003;
59;3;29.375005722;21.3489723206;15;26.222840786;2;20.1741390228;27.5;22;27.5030794144;
60;3;29.7337036133;21.6102333069;15;26.7110445499;2;19.625;27.5;22;27.5655794144;
61;3;30.0266265869;21.8168411255;15;27.1085100174;2;19.625;27.2959060669;23;27.628036499;
62;3;30.2651062012;21.9782962799;15;27.2259271145;2;19.625;26.3396263123;23;27.690372467;
63;4;28.4000015259;23.0;14;42.2992870808;2;20.2303333282;23.5;24;27.7525100708;
64;4;30.4000015259;23.0;14;43.4218940735;2;19.625;23.5;24;27.8143725395;
65;4;32.4000015259;24.0;14;45.4486267567;2;19.625;24.4700603485;26;27.8758842945;
66;4;30.4000015259;28.0;14;46.3188435435;2;20.2720737457;22.5;26;27.936971426;
67;4;33.4000015259;29.757232666;15;47.0837996006;2;19.625;23.5;26;27.9975619316;
68;4;37.4000015259;30.0;15;47.7451931834;2;19.625;24.5;27;28.0575861931;
69;4;40.4000015259;31.0;15;48.3092509508;2;19.625;24.6403102875;27;28.1169772148;
70;4;42.078414917;32.0;17;48.7851346135;2;20.3263206482;22.6403102875;28;28.1756706238;
71;4;38.1779747009;34.3976211548;18;49.1834830046;2;20.3395252228;22.5;28;28.2336053848;
72;5;39.0274162292;34.3085975647;17;65.5152643323;2;20.3525619507;22.5;29;28.2907235622;
73;5;38.0937614441;36.3270568848;18;66.4922516346;2;19.625;23.5;29;28.346971035;
74;5;40.125;36.3461265564;19;67.236898303;2;20.378068924;22.5;30;28.4022974968;
75;5;41.125;37.365650177;19;67.8882888556;2;20.3905162811;22.5;30;28.4566559792;
76;6;43.5296020508;36.0187950134;16;88.4506102204;2;19.625;23.5;30;28.5100040436;
77;6;43.125;39.3472480774;17;90.7308000326;2;19.625;24.5;30;28.5623030663;
78;6;44.125;42.3394012451;18;92.7070006728;2;19.625;24.9936122894;30;28.6135182381;
79;6;44.125;44.4457168579;17;94.3649823666;2;20.438041687;22.9936122894;30;28.6636190414;
80;6;44.125;46.4657058716;18;95.7169048786;2;19.625;23.9936122894;30;28.7125790119;
81;6;44.125;48.4855232239;20;96.597443223;2;19.625;24.9936122894;31;28.7603754997;
82;7;44.125;50.5051002502;19;97.2774810195;2;20.4710845947;22.9936122894;31;28.8069901466;
83;7;44.125;52.5243759155;19;97.7860725522;2;19.625;23.9936122894;33;28.8524079323;
84;9;44.125;54.5375213623;16;98.0675425529;2;19.625;24.9936122894;33;29.9736659527;
85;9;44.4655265808;56.25;17;98.0607882738;2;19.8500003815;25.7815666199;33;30.8739228249;
86;9;44.4614715576;58.25;17;98.0547094345;2;20.0255012512;26.2557449341;33;31.5874123573;
87;9;44.457824707;60.25;17;98.049238503;2;20.1592674255;26.6362857819;34;32.1497974396;
88;9;44.4545440674;62.25;18;99.0443146229;2;21.2337036133;24.8587684631;34;32.44591856;
89;10;45.451587677;65.25;17;99.0998830795;2;21.3003311157;24.0;33;32.5594711304;
90;10;46.448928833;68.25;16;100.158858716;2;21.3258800507;24.0;33;32.6707463264;
91;10;47.4465370178;72.25;16;101.288766265;2;20.2999992371;25.0;34;32.779540062;
92;10;47.125;78.5161514282;16;101.45596236;2;20.2999992371;26.0;34;32.8856678009;
93;10;49.125;82.514541626;17;104.216704249;2;21.2999992371;24.0;34;32.9889669418;
94;11;50.125;89.0634765625;14;106.450651467;2;20.2999992371;25.0;33;33.0892968178;
95;11;51.125;93.6297531128;15;109.244770288;2;21.2999992371;24.0;28;33.1865382195;
96;12;52.5082893372;98.114402771;14;111.352120459;2;21.4669704437;24.0;28;33.2805938721;
97;12;54.1461486816;101.356163025;14;113.023382962;2;21.4881324768;24.0;29;33.3713889122;
98;12;53.1716423035;103.538948059;15;114.333117127;2;21.508562088;24.0;29;33.4588680267;
99;12;53.1987228394;106.743759155;15;115.75021863;2;20.2999992371;25.0;30;33.5429964066;
100;12;52.2274627686;109.096488953;17;117.27855283;2;21.2999992371;24.0;29;33.6237578392;
101;12;53.2579421997;114.34967804;18;119.920792997;2;20.2999992371;24.0;29;33.701154232;
102;12;55.2902336121;119.950042725;19;122.850475967;2;20.2999992371;24.0;29;33.775203228;
103;12;60.4736671448;118.933959961;20;124.981740057;2;20.2999992371;24.0;29;33.8459377289;
104;12;63.7166824341;120.265487671;23;127.257519841;2;20.2999992371;24.0;29;33.913403511;
105;12;63.0722236633;124.93321228;25;129.674966693;2;20.2999992371;24.0;30;33.9776582718;
106;13;65.6010742188;128.087890625;24;132.227885604;2;20.2999992371;24.0;30;34.0;
107;13;65.9374237061;129.716583252;26;134.906438828;2;20.2999992371;24.0;30;34.0;
108;13;65.2652130127;133.137237549;28;137.69707489;2;20.2999992371;25.0;30;34.0;
109;13;67.4900512695;134.571990967;28;140.582728148;2;20.2999992371;26.0;30;34.0;
110;13;63.6929130554;136.00340271;28;143.543298841;2;20.2999992371;27.0;30;34.0;
111;13;63.6929130554;139.511428833;29;146.556374431;2;20.2999992371;28.0;30;34.0;
112;13;63.3526077271;143.02041626;31;150.598100066;2;20.2999992371;26.0;30;34.0;
113;14;66.7201004028;142.524719238;30;153.67408669;2;20.2999992371;25.0;30;34.0;
