Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;2;12.8999996185;8.625;4;18.25;1;7.0;13.0;6;20.0;
3;2;13.8999996185;8.625;4;18.3624999523;1;8.0;12.0;6;20.0;
4;2;14.8999996185;8.625;4;18.4864046574;1;8.0;11.0;6;20.0;
5;2;16.6418418884;8.625;4;18.6225773096;1;8.0;10.0;5;20.0;
6;2;17.7235450745;8.625;4;19.1306034327;1;9.0;10.0;5;20.0;
7;2;18.8213615417;8.79749965668;4;19.6016869545;1;9.5;10.0;5;20.0;
8;2;19.761013031;8.94309806824;4;20.6315426826;1;9.5;10.0;5;20.3999996185;
9;2;20.3789253235;9.3333568573;4;21.5811042786;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;20.9486618042;9.6677980423;4;22.4590928555;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;22.9486618042;9.94955635071;4;23.2773604393;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;24.9486618042;10.1834592819;4;24.0491263866;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;26.4294776917;10.3752222061;3;24.7875139713;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;27.8368988037;10.5308046341;4;25.4425406456;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;29.1168804169;10.625;4;25.9480543137;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;30.4201889038;10.625;4;26.4907708168;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;31.7458190918;10.625;4;27.0677394867;1;15.7228336334;12.4808797836;4;25.0;
18;2;33.091999054;10.625;4;27.6746611595;1;16.7228336334;12.5;4;25.0;
19;2;33.6047973633;10.625;4;28.3059058189;1;17.625;12.5;4;25.0;
20;2;33.983543396;10.625;2;28.9546322823;1;17.625;12.5;6;25.0;
21;2;34.3727798462;10.625;2;29.6130218506;1;17.625;12.5;6;25.0;
22;2;34.7678146362;10.625;2;30.272611618;1;17.625;12.5;6;25.0;
23;2;35.1635665894;10.625;2;30.9247112274;1;17.625;12.5;6;25.0;
24;2;35.5548248291;10.625;3;31.5608510971;1;17.625;12.5;6;25.0;
25;2;35.9365081787;10.625;4;32.1732282639;1;17.625;12.5;6;25.0;
