Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;2;8.0;11.3000001907;5;21.0;
5;1;12.8999996185;8.625;6;17.25;2;8.14999961853;10.0;5;21.0599999428;
6;1;13.8999996185;8.625;6;17.25;2;9.23849964142;10.0;5;21.1229639053;
7;1;14.8999996185;8.625;6;17.5949993134;2;9.75266647339;10.0;5;21.1889609098;
8;2;16.156999588;8.79749965668;5;18.8861961365;2;9.76751613617;10.0;5;21.6699410677;
9;2;16.3317184448;8.94309806824;5;19.819213748;2;9.87573719025;10.1999998093;5;22.0818096399;
10;2;16.8915271759;9.3333568573;5;20.6620948315;2;9.96840667725;10.3632001877;5;22.4358423948;
11;2;18.8915271759;9.6677980423;5;21.4235714674;2;10.0480642319;10.4951858521;4;23.611035943;
12;2;20.8915271759;9.94955635071;5;22.1158621311;2;10.3124837875;11.0209560394;4;24.615765214;
13;2;22.2493934631;10.1834592819;5;22.7530033588;2;12.1056518555;11.4571752548;4;25.4640146494;
14;2;22.651802063;10.3752222061;5;23.3494815826;2;14.1056518555;11.8107032776;4;26.1761806011;
15;2;23.0096893311;10.5308046341;5;23.8573079109;2;15.7228336334;12.6895065308;4;26.7751014233;
16;2;23.3143844604;10.625;5;24.2130148411;2;17.2071437836;12.3113050461;4;27.2831678391;
17;2;23.5278091431;10.625;5;24.6067101955;2;18.2451515198;12.4808797836;4;27.4996597767;
18;2;23.7640266418;10.625;5;25.0395004749;2;19.2852573395;12.5;5;27.687142849;
19;2;24.0237007141;10.625;5;25.5116910934;2;20.2296066284;12.5;5;27.883649826;
20;2;24.3070144653;10.625;5;26.0225958824;2;20.2738208771;12.5;5;28.0888605118;
21;2;26.6135578156;10.625;6;26.5703659058;2;19.625;13.5;5;28.3023359776;
22;2;27.9422187805;10.625;6;27.1518626213;2;19.625;13.8209342957;5;28.5235154629;
23;2;29.2911186218;10.625;6;27.7625956535;2;19.625;13.909406662;6;28.7517154217;
24;2;30.6575584412;10.625;6;28.3967533112;3;20.4691352844;12.5;5;28.986133337;
25;2;31.0380516052;10.625;6;29.0473399162;3;20.5218811035;12.5;5;29.22585392;
26;2;31.4284038544;10.625;6;29.7064228058;3;20.5758171082;12.5;5;29.4698610306;
27;2;31.8238525391;10.625;6;30.365480423;3;20.6307182312;12.5;6;29.7170505524;
28;2;32.2192878723;10.625;5;31.0158262253;3;20.6863365173;12.5;6;29.9662499428;
29;2;32.6094970703;10.625;5;31.6490592957;3;18.7424068451;13.5;6;30.2162384987;
30;2;30.609495163;11.625;5;32.2575025558;3;17.7986526489;14.5;6;30.4657707214;
31;2;29.609495163;12.625;5;32.8345708847;3;16.8547973633;15.5;5;30.7136011124;
32;2;28.609495163;13.625;5;33.375041008;3;15.9105606079;16.5;4;30.9585089684;
33;2;27.609495163;14.625;5;33.8751935959;3;15.3406639099;17.5;4;31.1993217468;
34;2;26.75;15.625;5;34.3328323364;4;15.3948478699;18.5;3;31.4349379539;
35;2;26.75;17.625;5;34.7471876144;4;15.4478607178;19.5;3;31.6643476486;
36;2;26.75;19.625;5;35.1187400818;4;15.4994783401;20.5;3;31.8866472244;
37;2;26.75;21.625;5;35.4489908218;4;15.549495697;21.5;3;32.1010527611;
38;2;26.75;23.625;8;35.7402133942;4;15.5977363586;22.5;3;32.3069086075;
39;2;26.75;25.625;8;35.9952106476;4;14.0;24.5;3;33.5036902428;
40;2;26.75;26.625;8;36.2170953751;4;15.0;26.5;4;33.821005702;
41;2;27.75;24.625;10;36.4091091156;4;16.0;28.5;4;34.1440213919;
42;2;28.75;23.625;10;36.5;4;16.2869720459;30.5;4;34.47402668;
43;2;29.75;22.625;10;36.5;4;16.3234882355;32.5;4;34.812445879;
44;3;30.75;21.625;9;36.5;4;16.3641242981;34.2358779907;5;35.1607996225;
45;3;31.75;20.625;9;36.5;4;16.4092102051;35.3394622803;6;35.5206468105;
46;3;32.75;20.625;9;36.5;5;17.4590568542;33.4362754822;8;35.8935251236;
47;3;33.75;20.625;9;36.5;5;16.5139598846;34.5264816284;8;36.2808754444;
48;3;34.75;20.625;8;36.5;6;17.5741729736;36.310295105;8;37.6839635372;
49;3;35.75;20.625;9;36.5;6;19.6399059296;33.6879577637;9;38.1537907124;
50;3;35.9000015259;20.625;9;36.5;6;21.0;33.5;9;38.6059219837;
51;3;35.9000015259;20.625;9;36.5;6;24.0363311768;34.5;10;39.0276731253;
52;3;35.9000015259;20.625;9;36.5;6;24.0249996185;35.5;11;39.4758068323;
53;3;35.9000015259;20.625;9;36.5;6;25.984369278;36.5;12;39.9489707947;
54;3;35.9000015259;20.625;10;37.5;6;26.7027740479;37.5;13;40.4451704025;
55;3;36.9000015259;21.625;10;38.9087495804;6;26.8009033203;37.4310302734;13;40.9617553949;
56;3;38.7212524414;23.0234375;10;40.1038432121;6;26.9031600952;36.4745101929;15;41.4954434633;
57;3;39.4135932922;24.3489723206;11;41.10546422;6;25.6499996185;36.5194129944;15;42.0423806906;
58;4;39.9891433716;25.6102333069;10;41.9374474287;6;26.9925556183;33.5;15;42.5982450247;
59;4;40.4622039795;26.8168411255;10;42.6244086027;6;27.5846061707;32.5;15;43.1583814621;
60;4;40.8475418091;27.5842170715;10;42.9832479954;6;27.7106361389;32.5;16;43.7179703712;
61;4;41.0353012085;27.6288738251;10;43.2562282085;6;26.0398902893;33.5;16;44.2722091675;
62;4;39.0353012085;28.6524085999;10;43.3530313969;6;26.0565261841;34.5;17;44.8164975643;
63;4;38.0353012085;29.6765155792;11;43.4023760557;6;26.6499996185;33.5;18;45.3466092348;
64;4;37.0353012085;30.7011871338;12;43.4528282881;6;27.6499996185;33.8720436096;18;45.858839035;
65;5;36.0353012085;31.7264137268;10;67.5043625832;6;27.8594074249;33.9274749756;19;46.3501081467;
66;5;38.0353012085;30.7521820068;11;69.2369499207;6;28.4287757874;32.5;20;46.8180294037;
67;5;40.0353012085;30.7784748077;11;70.656733036;6;26.4472827911;33.5;20;47.2609291077;
68;5;38.0353012085;32.8052787781;11;71.7806807756;6;27.4661006927;32.5;21;47.677822113;
69;5;39.0353012085;31.832572937;11;72.6471927166;6;26.1834335327;33.5;22;48.0683600903;
70;5;37.0353012085;33.8603363037;12;73.3034060001;6;25.6499996185;35.5;21;48.4327499866;
71;5;36.0353012085;35.8885498047;11;73.7958074808;6;26.6499996185;34.2807312012;22;48.77166152;
72;5;35.0353012085;37.9171867371;11;73.8924454451;6;25.6499996185;35.3422775269;21;49.0861265659;
73;5;34.0353012085;39.9462242126;12;73.9512542486;6;27.2621040344;32.5;20;49.3774421215;
74;6;33.0353012085;42.9462242126;11;74.0107431412;6;28.2821788788;32.5;21;51.162727356;
75;6;32.4000015259;45.9462242126;11;75.0708494186;6;26.7998008728;35.0;21;52.6793990135;
76;6;33.4000015259;49.9462203979;12;75.1915075779;6;27.0380706787;37.3899993896;21;53.9626088142;
77;6;34.4000015259;53.9462203979;14;75.3156137466;6;28.0037345886;36.6872596741;21;55.0498383045;
78;6;34.4000015259;57.9462203979;14;75.4431661367;6;29.2163238525;34.9097442627;22;55.8283998966;
79;6;35.4000015259;58.1271018982;15;75.5741529465;6;30.3620758057;34.0;22;56.3848772049;
80;6;36.4000015259;59.1580505371;16;75.7085515261;6;29.8030738831;35.0;22;56.8987874985;
81;7;37.4000015259;59.8542785645;16;75.8463267088;6;26.731420517;36.0;22;57.2811803818;
82;7;38.4000015259;59.9231643677;16;75.9874310493;6;25.5504074097;38.0;24;57.5292873383;
83;7;39.4000015259;59.9937171936;16;76.1318026781;6;25.3190879822;40.0;24;57.7317786217;
84;7;40.4000015259;60.06590271;17;76.2793648243;6;25.364648819;42.0;24;57.9337415695;
85;7;41.4000015259;62.4074707031;16;76.4300249815;6;25.4100914001;44.0;24;58.1343603134;
86;7;42.4000015259;63.4692993164;16;76.5836743116;6;25.4552307129;46.0;25;58.3328361511;
87;7;43.4000015259;65.5333557129;16;76.7401866913;6;25.4998874664;48.0;25;58.5283999443;
88;8;44.4000015259;66.2515411377;16;76.8994178772;6;25.5438899994;50.0;26;58.7203240395;
89;8;45.2000007629;68.2515411377;16;77.0612053871;6;25.5870723724;52.0;26;58.9079322815;
90;8;43.2000007629;71.2515411377;16;77.2253684998;6;25.629283905;54.0;23;59.0906095505;
91;7;40.2000007629;48.2515411377;18;47.3917078972;7;25.6703872681;56.0;17;89.267809391;
92;8;39.2000007629;48.2515411377;18;65.5600061417;7;26.7102565765;59.0;18;89.439057827;
93;8;37.2000007629;52.2515411377;18;66.9900279045;7;26.2999992371;62.0;19;89.6039586067;
94;8;36.2000007629;56.2229690552;18;68.5473325253;7;27.2999992371;65.0;18;89.7621922493;
95;8;36.2000007629;56.3524436951;17;69.9678497314;7;28.2999992371;68.0;17;89.9135169983;
96;8;36.2000007629;58.4851074219;17;71.2552452087;7;31.2999992371;65.0;18;90.0577664375;
97;9;36.2000007629;60.6205406189;17;72.4211061001;7;31.8879966736;65.0;19;90.1948447227;
98;9;36.2000007629;62.7582855225;18;74.4814071655;7;32.918838501;66.0;19;90.3247227669;
99;9;37.2000007629;65.8978424072;19;75.5134692192;7;34.9480628967;64.0;20;90.4474320412;
100;9;37.2000007629;69.0386810303;21;76.4767227173;7;33.2999992371;66.0;20;90.5630583763;
101;9;36.4000015259;72.1802597046;22;77.1641644239;8;35.2999992371;66.0;20;90.6717352867;
102;8;36.4000015259;75.3219909668;22;77.841509819;9;38.0261383057;64.0;19;90.7736363411;
103;8;36.4000015259;78.4633178711;23;78.5292755365;9;38.0490684509;65.0;19;90.8689694405;
104;8;36.4000015259;81.6036682129;23;79.2234820127;9;37.2999992371;67.0;19;90.9579696655;
105;8;36.4000015259;84.742477417;24;79.9199495316;10;39.2999992371;66.0;18;107.0;
106;8;36.4000015259;87.8792114258;21;80.6144176722;10;39.2999992371;67.0;18;107.799999237;
107;8;37.4000015259;88.0133666992;21;81.3026711941;10;40.5999984741;70.0;18;108.505599976;
108;8;38.4000015259;89.1444702148;23;81.980666995;10;39.7999992371;71.0;18;109.117315292;
109;8;39.4000015259;90.2720947266;23;82.6446517706;10;38.7999992371;75.0;20;109.639579773;
