Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;9.5;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.7067136765;2;9.59000015259;10.5;4;21.7264003754;
10;2;16.8240280151;9.3333568573;4;20.416779995;2;9.88844013214;10.3632001877;4;22.0903717279;
11;2;18.8240280151;9.6677980423;4;21.0226662159;2;9.97033405304;10.4951858521;4;23.2838120461;
12;2;20.8240280151;9.94955635071;4;21.5340260267;2;10.238858223;11.0209560394;4;24.3146933317;
13;2;21.9002914429;10.1834592819;4;21.9622858763;2;12.0379104614;11.4571752548;4;25.1981878281;
14;2;22.9271316528;10.3752222061;4;22.3193571568;2;14.0379104614;11.8107032776;4;25.9559320211;
15;2;23.9546756744;10.5308046341;5;22.5548160076;2;16.0379104614;12.0916318893;4;26.6120283604;
16;2;24.9829177856;10.625;5;22.6030313969;2;17.1704521179;12.3113050461;3;27.1901185513;
17;2;26.0118465424;10.625;5;22.6523760557;2;18.2242145538;12.4808797836;3;27.4906733036;
18;2;27.0414524078;10.625;5;22.7028282881;2;18.7228336334;13.2472019196;4;27.7773330212;
19;2;27.6216964722;10.625;5;22.7543625832;2;19.625;13.333199501;4;28.0890238285;
20;2;27.6526184082;10.625;5;22.8069496155;2;19.625;13.4267072678;4;28.4260663986;
21;2;27.6841697693;10.625;5;22.8605561256;3;20.3958644867;12.5;3;28.788336277;
22;2;27.7163333893;10.625;6;22.9151450396;3;19.625;12.5;3;29.1751885414;
23;2;27.74908638;10.625;6;22.97067523;3;20.5644168854;12.5;4;29.585392952;
24;2;27.7824058533;10.625;6;23.0271017551;3;20.6567134857;12.5;4;30.0170898438;
25;2;27.8162612915;10.625;6;23.0843759775;3;20.7538452148;12.5;4;30.4677705765;
26;2;27.8506259918;10.625;6;23.1424454451;4;20.8552474976;12.5;4;30.9342932701;
27;2;27.8854675293;10.625;6;23.2012542486;4;20.9602165222;12.5;4;31.4129357338;
28;2;27.920753479;10.625;6;23.2607431412;4;21.0679111481;12.5;4;31.8994894028;
29;2;27.956445694;10.625;6;23.3208494186;4;19.1773853302;13.5;4;32.3893885612;
30;2;27.9925098419;10.625;6;23.3815076351;4;16.625;15.5;4;32.877872467;
31;2;28.0289039612;10.625;6;23.4426498413;4;15.625;17.5;4;34.360165596;
32;2;28.0655899048;10.625;6;23.5042052269;4;15.625;19.5;5;34.8716650009;
33;2;28.1025238037;10.625;6;23.5661010742;4;16.0;21.5;5;35.3692994118;
34;2;28.1396598816;12.625;7;23.6282629967;4;17.0;23.5;6;35.8493139744;
35;2;28.1769580841;14.625;7;23.6906147003;4;18.0;25.5;6;36.3085697889;
36;2;28.2143688202;16.625;7;23.7530794144;4;19.0;27.5;6;36.7446163893;
37;2;28.2518482208;18.625;7;23.8155794144;4;19.2726631165;28.8729419708;7;37.1557180882;
38;2;28.2893486023;20.625;8;23.878036499;4;19.2829933167;30.128578186;7;38.5408446789;
39;2;28.3268222809;20.625;8;23.940372467;4;20.2935829163;31.3652191162;9;38.9496202469;
40;3;28.3642234802;20.625;6;24.0025100708;4;21.3044319153;32.582611084;9;39.3342250586;
41;3;28.401506424;20.625;7;24.0643725395;4;22.0;32.5339584351;9;39.6953756809;
42;3;28.4386234283;20.625;8;24.1258842945;4;23.0;31.7867641449;5;40.0341697931;
43;3;28.4755306244;20.625;8;24.186971426;4;21.272687912;31.1225032806;6;40.3519883156;
44;3;28.5121822357;20.625;8;24.2475619316;4;21.2857437134;32.2675476074;5;40.6504011154;
45;3;28.548538208;20.625;8;24.3075861931;4;21.2992591858;33.39686203;6;40.9310839176;
46;3;28.5845527649;20.625;8;24.3669772148;4;21.3132362366;34.5116500854;8;41.1769794226;
47;3;28.6201858521;20.625;8;24.4256706238;4;23.0;32.5116500854;11;41.2995759249;
48;3;28.6554031372;20.625;8;25.4836053848;4;25.399848938;32.5116500854;11;41.4250192642;
49;3;29.6901626587;21.625;9;25.5807235241;4;26.9249992371;32.5116500854;11;41.5532258749;
50;3;30.7244338989;22.625;9;25.6781549454;4;28.7244758606;33.5;12;41.684099555;
51;3;30.7581825256;23.625;9;25.7758510113;5;28.9249992371;34.5;11;51.8175315857;
52;3;30.7913780212;24.625;10;25.873763442;5;31.4089450836;34.5;10;52.353399992;
53;3;30.8239936829;25.625;10;25.9718455076;5;32.0159416199;35.5;11;52.865971446;
54;3;30.8560028076;26.2309207916;10;26.0700509548;5;33.029586792;36.8720436096;12;53.3538379669;
55;3;30.8873825073;26.2538738251;10;26.1683342457;5;34.043346405;37.9274749756;12;53.8162589073;
56;3;30.9181098938;26.2774085999;12;27.1889933348;5;35.5342025757;37.5;12;54.2530946732;
57;3;31.4859199524;26.7130012512;12;28.0676147938;5;36.0870513916;37.5;13;54.6647171974;
58;3;31.9665794373;27.0772953033;12;28.8210217953;6;35.6644935608;38.5;12;55.0519151688;
59;3;32.370174408;27.3789291382;13;29.4680213928;6;35.2221450806;39.2084312439;13;55.4157941341;
60;3;32.707988739;27.6275291443;13;30.0271552801;6;35.8395500183;39.252155304;15;55.7576801777;
61;3;32.9911422729;27.8325881958;13;30.3087556362;6;35.3444595337;40.2959060669;15;56.0790355206;
62;3;33.1058578491;27.8994960785;14;30.5484485626;6;35.3957519531;41.1819038391;16;56.381387949;
63;3;33.1935348511;27.9462776184;15;30.7891681194;7;36.6586036682;37.5;15;56.5621964931;
64;5;33.2799720764;27.9946098328;13;31.030444622;7;35.4499969482;38.5;15;57.7136967182;
65;5;33.3649330139;28.0444469452;13;31.2718133926;7;37.7355804443;38.5;15;58.0351070166;
66;5;33.4482002258;28.095741272;14;31.5128195286;7;37.4499969482;41.5;15;60.2153990269;
67;5;33.5295791626;28.1484298706;14;31.7530186176;7;38.974357605;43.0;15;62.1550951004;
68;5;33.6088829041;28.2024421692;14;31.9919810295;7;38.6671333313;45.5701026917;15;63.8981883526;
69;5;33.6859550476;28.2576961517;13;32.2292919159;7;40.5542297363;43.8673629761;15;66.4912006855;
70;5;33.7606582642;28.3140983582;13;32.464553833;7;41.9545783997;44.9097442627;15;67.8409142494;
71;5;33.8328781128;28.371547699;14;32.6973869801;8;41.6241874695;48.0;15;68.9263305664;
72;5;33.9025115967;28.429933548;14;33.9274306297;8;43.8898277283;47.0;15;70.0629713535;
73;5;34.9694976807;29.4891357422;15;35.1943433285;8;41.35496521;50.0;16;71.1467481852;
74;6;32.9694976807;33.5490226746;14;49.9089874625;9;38.6146697998;54.0;15;72.2693744898;
75;6;34.9694976807;36.6094665527;14;50.7785630226;9;35.4702377319;57.7774124146;15;73.4749662876;
76;6;34.4000015259;41.6703186035;15;51.580278933;9;34.7340393066;60.8616294861;15;74.7582962513;
77;6;38.4000015259;41.7314453125;16;52.3136219978;9;31.5;65.597366333;16;77.1096947193;
78;6;40.4000015259;45.3986053467;18;52.9805422425;9;33.5789413452;63.6823196411;16;78.5547627211;
79;6;39.4000015259;48.8803977966;18;53.5848113298;9;34.6207122803;66.8191452026;16;80.0357922316;
80;6;42.4000015259;45.9502029419;17;54.1313827634;9;32.2000007629;72.6798171997;22;81.5302736759;
81;6;43.4000015259;47.0217285156;17;54.6250196695;9;33.1853408813;76.4053955078;23;83.0135697126;
82;6;41.7056999207;49.0946769714;18;55.0056283474;9;33.1927680969;80.6093978882;21;84.4608672857;
83;6;43.7754364014;46.1687545776;18;55.2374032736;9;33.8921051025;83.8077011108;21;85.8492783308;
84;6;43.8000030518;47.2437019348;18;55.3885164857;9;33.7267341614;87.8324203491;22;87.1597056389;
85;6;41.8000030518;49.3192596436;19;55.540382266;10;33.6322097778;92.0458068848;24;88.3781552315;
86;7;43.8000030518;46.3951911926;17;55.6925626397;10;34.4228591919;95.3642578125;25;89.496295929;
87;7;43.8000030518;47.471282959;17;55.8446512222;10;34.1195869446;100.453170776;25;90.5112655163;
88;7;41.8000030518;49.5473251343;17;55.9962735176;10;34.8887634277;103.700462341;25;91.4248942137;
89;7;40.8000030518;51.8284225464;17;56.1470873356;10;36.0800437927;104.85760498;25;92.2425842285;
90;7;40.8000030518;50.8938980103;17;56.2967808843;10;34.6421661377;109.785835266;26;92.9721064568;
91;7;38.8000030518;52.9580345154;16;56.4450723529;11;35.3871421814;111.955024719;24;108.622500777;
92;7;37.8000030518;55.0206718445;17;56.5917086601;11;37.8685417175;111.117401123;22;110.253180265;
93;7;37.8000030518;54.0816764832;17;57.7364641428;11;38.6107368469;112.221084595;22;111.655579329;
94;7;36.8000030518;57.1409301758;18;58.0591396093;11;38.0;115.320480347;24;112.786906362;
95;7;36.8000030518;60.1983413696;18;58.409837544;11;39.6948318481;113.415710449;25;113.80052793;
96;7;36.8000030518;60.2538375854;18;58.7926784754;11;39.7134780884;117.756637573;26;114.619650245;
97;7;34.8000030518;63.3073616028;20;60.2439627051;12;40.5321846008;118.797805786;26;115.27463913;
98;8;33.8000030518;66.6164398193;19;61.7593019009;12;41.5509223938;119.851249695;25;115.839725494;
99;9;32.8000030518;68.9303131104;18;63.3332418799;12;42.5696716309;120.893325806;25;116.325834036;
100;9;32.4000015259;71.1860122681;19;64.959815681;13;43.9634094238;118.935791016;24;116.74417305;
