Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;3;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;3;18.6667137146;2;9.59000015259;10.6999998093;4;21.7264003754;
10;1;16.2000274658;9.3333568573;3;19.3355960846;2;9.66343975067;10.3632001877;4;22.0803717375;
11;1;17.2000274658;9.6677980423;3;19.8991127014;2;9.72283363342;10.4951858521;4;24.0904459953;
12;2;19.2000274658;9.94955635071;2;21.3669185638;2;10.1483440399;11.4407634735;4;25.8497160673;
13;2;21.2000274658;10.1834592819;1;21.9029444456;2;11.7228336334;12.2551708221;4;27.3380351067;
14;2;22.8915271759;10.3752222061;1;22.3881080151;2;13.7228336334;12.9279375076;4;28.5654251575;
15;2;23.9959259033;10.5308046341;2;22.774458766;2;15.7228336334;13.4636869431;4;29.562536478;
16;2;25.1147022247;10.625;2;22.9989435673;2;16.7228336334;13.8773756027;4;30.3699530363;
17;2;26.2493934631;10.625;2;23.2525589466;2;17.7228336334;14.1889572144;4;31.0296292305;
18;2;27.4015617371;10.625;2;23.5378723145;2;18.7228336334;14.4191141129;4;31.4063467979;
19;2;28.1227226257;10.625;2;23.8573079109;2;19.7228336334;14.5;4;31.637203455;
20;2;28.3143844604;10.625;2;24.2130148411;2;20.5249996185;14.5;6;31.8841195107;
21;2;28.5278091431;10.625;3;24.6067101955;2;20.5249996185;14.5;6;32.1470324993;
22;2;28.7640266418;10.625;3;25.0395004749;2;20.5249996185;14.5;6;32.4256381989;
23;2;29.0237007141;10.625;4;25.5116910934;2;20.5249996185;14.5;6;32.7193648815;
24;2;29.3070144653;10.625;4;26.0225958824;3;20.5249996185;15.5;7;33.0273518562;
25;2;25.3070144653;12.625;5;26.5703659058;3;20.5249996185;16.5;7;32.9484386444;
26;3;25.75;12.625;4;27.1518626213;3;20.4349994659;16.9090633392;8;32.9211616516;
27;3;23.75;14.5759315491;5;27.7625956535;3;20.3540000916;16.9286975861;8;32.9397687912;
28;3;24.75;13.8812980652;5;28.3967533112;3;20.2810993195;16.9722614288;8;32.9986391068;
29;3;25.75;14.1983766556;5;29.0473399162;3;19.2810993195;15.9722614288;8;33.0922837257;
30;3;23.75;15.5236701965;5;29.7064228058;3;17.2810993195;17.9722614288;8;33.2153601646;
31;3;24.75;14.8532114029;4;30.365480423;3;16.2810993195;19.9722614288;8;34.3627038002;
32;3;25.75;15.1827402115;4;31.0158262253;4;16.2810993195;18.9722614288;5;42.7405986786;
33;3;23.75;16.5079135895;3;31.6490592957;4;17.2810993195;20.9722614288;6;44.5187226534;
34;3;25.75;13.5079135895;3;32.2575025558;4;19.2810993195;21.7509307861;6;45.1115617752;
35;3;25.75;14.5079135895;2;32.8345708847;4;21.2810993195;20.7812023163;7;45.7049195766;
36;3;27.75;16.5079135895;4;33.375041008;4;20.5511112213;21.9722614288;7;46.2907394171;
37;3;28.75;17.625;4;33.8751935959;4;19.561372757;21.9722614288;7;46.8621667624;
38;3;29.75;18.625;4;34.3328323364;4;19.2907943726;22.9722614288;7;47.4135996103;
39;3;30.75;19.625;6;34.7471876144;4;20.3015766144;24.8617401123;7;47.940684557;
40;3;31.75;20.625;6;35.1187400818;4;19.3126144409;24.1160869598;7;48.4402719736;
41;3;32.75;20.625;6;35.4489908218;4;19.3239002228;24.3555641174;7;48.9103097916;
42;4;33.75;20.625;6;47.4617242813;3;16.33543396;25.5797271729;7;37.3611428738;
43;4;35.75;21.625;7;47.983795166;3;17.0;24.7883987427;7;37.5285625458;
44;4;37.5971260071;22.625;8;48.4468202591;3;18.3592071533;22.9816474915;7;37.6902083158;
45;4;37.730255127;23.625;8;48.8553333282;3;17.3714313507;21.9816474915;8;37.8455375433;
46;4;37.8454666138;24.625;8;49.1396102905;3;18.3838729858;21.9816474915;9;37.9942601919;
47;4;37.9000015259;25.625;8;49.3115587234;3;18.7751331329;21.9816474915;8;38.1362856627;
48;5;37.9000015259;26.625;7;49.4638166428;3;17.378616333;23.7971534729;8;38.271689415;
49;5;37.9000015259;27.625;7;49.5;3;18.0;24.7674369812;9;38.4006662369;
50;5;37.9000015259;28.625;8;49.5;3;19.4355640411;25.7406921387;9;38.4284054041;
51;5;37.9000015259;29.625;8;49.5;3;20.0;26.7166233063;9;38.4450314045;
52;5;37.9000015259;30.625;8;49.5;3;21.0;27.6949615479;9;38.4665601254;
53;5;37.9000015259;31.625;9;49.5;3;21.7039585114;28.6754646301;9;38.4924893379;
54;5;37.9000015259;32.625;9;51.1287498474;3;21.6960639954;27.6579170227;9;38.5223600864;
55;5;38.7212524414;34.0234375;9;52.5133838654;3;21.6889572144;27.6421260834;10;38.5557489395;
56;5;39.4135932922;35.3489723206;9;53.6762475967;3;21.6825618744;27.6279144287;10;38.5922653675;
57;5;39.9891433716;36.196269989;9;54.6434783936;3;21.6768054962;27.6151218414;10;38.6315512657;
58;5;40.4622039795;36.5280380249;9;55.4125671387;3;21.67162323;27.6036109924;10;38.6732726097;
59;6;40.8475418091;36.7782974243;6;68.7255001068;2;19.6669616699;22.5932502747;11;27.7171208858;
60;6;44.0353012085;39.7999992371;6;69.0214124918;2;19.6627655029;22.5839233398;11;27.7628118992;
61;7;47.1708488464;42.7999992371;4;69.1347159147;2;19.6589889526;22.5755310059;11;27.8100807667;
62;7;47.7145004272;45.7999992371;5;69.1936796904;2;19.6555900574;22.5679779053;13;27.8586819172;
63;8;47.6780509949;48.7999992371;4;69.2467118502;2;19.6525306702;22.5611801147;13;27.9083878994;
64;8;47.6452445984;51.7999992371;5;69.2938513756;2;19.6497783661;22.5550632477;13;27.9589853287;
65;8;47.6157226562;53.1464309692;5;69.2971615791;2;19.6473007202;22.5495567322;13;28.0102796555;
66;8;45.5891494751;55.1242904663;6;69.2174453735;2;19.6450710297;22.5446014404;14;28.0620858669;
67;8;45.9304695129;50.7999992371;7;69.1457008123;2;19.6430625916;22.5401420593;14;28.1142365932;
68;9;46.887424469;50.7999992371;6;69.081130743;2;19.6412582397;22.5361270905;13;28.1665740013;
69;9;43.8486824036;52.7999992371;6;69.0230176449;2;19.6396312714;22.5325145721;13;28.218953371;
70;9;42.8138084412;54.7999992371;7;69.9707158804;2;19.638168335;22.5292625427;13;28.2712380886;
71;9;43.7824287415;54.7999992371;7;70.123644352;2;19.6368522644;22.5263366699;13;28.3233065605;
72;9;42.4770927429;58.7999992371;7;70.3188799024;2;19.6356658936;22.5237026215;13;28.3750464916;
73;9;41.4643859863;62.7999992371;8;70.5619809628;2;19.6345996857;22.5213317871;13;28.4263510704;
74;9;41.4529457092;63.7999992371;9;70.8590760827;2;19.6336402893;22.5191993713;12;28.4771270752;
75;9;39.4426498413;67.8000030518;10;71.2167078853;2;19.6327762604;22.5172805786;12;28.5272865295;
76;10;38.4333877563;71.8000030518;11;71.6415757537;2;19.6319980621;22.5155525208;13;28.5767519474;
77;10;38.4250488281;72.8000030518;12;72.1401548386;2;19.6312980652;22.5139961243;15;29.6933422089;
78;10;36.4175415039;76.1905059814;13;72.7181702852;2;19.8549728394;23.0110530853;15;30.5904588699;
79;10;35.4107894897;79.6108779907;13;73.3799257874;2;20.0293273926;23.3985080719;15;31.3024318218;
80;10;36.0047073364;80.0882873535;14;74.1275064349;2;20.162153244;23.6936759949;16;31.8648705482;
81;11;34.9992370605;84.6108779907;13;74.9599180818;2;20.2615280151;23.9145050049;16;32.1554870605;
82;11;34.9943161011;87.8375778198;14;76.8722700477;2;20.2999992371;24.0;16;32.2736902237;
83;11;35.9898834229;91.8324127197;16;78.0051556826;2;20.2999992371;24.0;16;32.3902044296;
84;12;36.9858932495;95.8277587891;18;79.2151866555;2;20.2999992371;24.0;17;32.5047798157;
85;12;36.9823036194;99.8235778809;20;80.4860776663;2;18.2999992371;25.0;17;32.6171841621;
86;12;36.9790725708;103.81980896;20;81.7981315851;2;17.2999992371;26.0;17;32.7272033691;
87;12;36.9761657715;107.816413879;19;83.1297462583;2;16.2999992371;27.0;17;32.8346428871;
88;12;37.9735488892;108.813362122;19;84.4593240023;2;15.2999992371;28.0;17;32.939330101;
89;12;37.9711952209;109.81061554;21;85.7672560215;2;14.2999992371;29.0;18;33.0411133766;
90;12;38.9690742493;111.808143616;23;88.037606895;2;14.0;30.0;18;33.1398630142;
91;13;38.9671669006;113.805915833;23;89.4239606857;2;14.0;31.0;18;33.2354717255;
92;13;39.9721374512;115.811706543;22;90.7739175558;2;14.0;32.0;18;33.3278532028;
93;13;40.9772338867;118.817657471;23;92.0879034996;2;14.0;33.0;19;33.4169425964;
94;14;39.9824714661;120.823768616;22;93.3699524403;2;14.0;34.0;19;33.5026960373;
95;15;39.9878463745;122.830039978;22;95.6263720989;2;14.0;35.0;19;33.585088253;
96;15;41.9933624268;125.836479187;21;96.9243647456;2;14.0;36.0;20;33.6641120911;
97;15;44.9990272522;125.843078613;21;99.2137903571;2;14.0;37.0;21;33.7397780418;
98;15;46.0048332214;129.849853516;22;100.680385411;2;14.0;38.0;21;33.8121118546;
99;15;48.0107917786;133.813644409;23;103.369125605;2;14.0;39.0;21;33.8811531067;
100;15;50.0169029236;134.449890137;23;106.948052585;2;14.0;40.0;21;33.9469542503;
